t,estado,modo,x,y,rumo,rumo_alvo,rumo_geometrico,wz_real,erro_rumo,v_alvo,dist,raio_curva,mira,alvo_x,alvo_y,desvio_lateral
53.85,seguindo,normal,6.1712,3.0111,-0.0959,0.0117,0.0117,0.0447,0.1076,0.5,5.7393,3.9054,1.0,7.15,3.0225,0.0111
53.9,seguindo,normal,6.1828,3.0098,-0.0941,0.0175,0.0175,0.0451,0.1116,0.5,5.7311,3.8801,1.0,7.2,3.0276,0.0098
53.95,seguindo,normal,6.2001,3.008,-0.0914,0.0196,0.0196,0.0447,0.111,0.5,5.7187,3.8801,1.0,7.2,3.0276,0.008
54.0,seguindo,normal,6.2117,3.0068,-0.0896,0.0211,0.0211,0.0447,0.1107,0.5,5.7105,3.8801,1.0,7.2,3.0276,0.0068
54.05,seguindo,normal,6.229,3.005,-0.0869,0.0269,0.0269,0.0447,0.1139,0.5,5.6981,4.4296,1.0,7.25,3.0325,0.0051
54.1,seguindo,normal,6.2406,3.0039,-0.0852,0.0284,0.0284,0.0447,0.1135,0.5,5.6899,4.4296,1.0,7.25,3.0325,0.0039
54.15,seguindo,normal,6.258,3.0022,-0.0825,0.0306,0.0306,0.0447,0.113,0.5,5.6775,4.4296,1.0,7.25,3.0325,0.0022
54.2,seguindo,normal,6.2695,3.0011,-0.0807,0.032,0.032,0.0447,0.1127,0.5,5.6693,4.4296,1.0,7.25,3.0325,0.0011
54.25,seguindo,normal,6.2869,2.9995,-0.078,0.037,0.037,0.0447,0.115,0.5,5.6569,4.3475,1.0,7.3,3.037,-0.0005
54.3,seguindo,normal,6.2985,2.9985,-0.0762,0.0384,0.0384,0.0451,0.1146,0.5,5.6486,4.3475,1.0,7.3,3.037,-0.0015
54.35,seguindo,normal,6.3158,2.997,-0.0735,0.0407,0.0407,0.0447,0.1142,0.5,5.6362,4.3475,1.0,7.3,3.037,-0.003
54.4,seguindo,normal,6.3274,2.996,-0.0717,0.0438,0.0438,0.0447,0.1155,0.5,5.6279,3.9054,1.0,7.35,3.0408,-0.004
54.45,seguindo,normal,6.3448,2.9945,-0.069,0.046,0.046,0.0447,0.115,0.5,5.6155,3.9054,1.0,7.35,3.0408,-0.0055
54.5,seguindo,normal,6.3564,2.9936,-0.0673,0.0475,0.0475,0.0447,0.1147,0.5,5.6073,3.9054,1.0,7.35,3.0408,-0.0064
54.55,seguindo,normal,6.3738,2.9922,-0.0646,0.0497,0.0497,0.0447,0.1143,0.5,5.5948,3.9054,1.0,7.35,3.0408,-0.0078
54.6,seguindo,normal,6.3853,2.9913,-0.0628,0.0518,0.0518,0.0447,0.1146,0.5,5.5866,3.8801,1.0,7.4,3.0439,-0.0087
54.65,seguindo,normal,6.4027,2.9901,-0.0601,0.054,0.054,0.0443,0.1141,0.5,5.5741,3.8801,1.0,7.4,3.0439,-0.01
54.7,seguindo,normal,6.4143,2.9892,-0.0584,0.0555,0.0555,0.0436,0.1139,0.5,5.5658,3.8801,1.0,7.4,3.0439,-0.0108
54.75,seguindo,normal,6.4317,2.988,-0.0558,0.0574,0.0574,0.0438,0.1132,0.5,5.5534,4.4296,1.0,7.45,3.0466,-0.012
54.8,seguindo,normal,6.4433,2.9872,-0.054,0.0589,0.0589,0.044,0.1128,0.5,5.5451,4.4296,1.0,7.45,3.0466,-0.0128
54.85,seguindo,normal,6.4607,2.9861,-0.0512,0.0611,0.0611,0.0452,0.1123,0.5,5.5327,4.4296,1.0,7.45,3.0466,-0.014
54.9,seguindo,normal,6.4723,2.9854,-0.0494,0.0625,0.0625,0.046,0.1119,0.5,5.5244,4.4296,1.0,7.45,3.0466,-0.0147
54.95,seguindo,normal,6.4897,2.9843,-0.0467,0.0638,0.0638,0.046,0.1105,0.5,5.5119,4.3475,1.0,7.5,3.0489,-0.0158
55.0,seguindo,normal,6.5013,2.9836,-0.0449,0.0652,0.0652,0.0452,0.1101,0.5,5.5036,4.3475,1.0,7.5,3.0489,-0.0165
55.05,seguindo,normal,6.5187,2.9826,-0.0422,0.0674,0.0674,0.0451,0.1096,0.5,5.4912,4.3475,1.0,7.5,3.0489,-0.0175
55.1,seguindo,normal,6.5303,2.982,-0.0404,0.0677,0.0677,0.0448,0.1081,0.5,5.4828,3.9054,1.0,7.55,3.0512,-0.0181
55.15,seguindo,normal,6.5477,2.9811,-0.0377,0.0698,0.0698,0.0448,0.1075,0.5,5.4704,3.9054,1.0,7.55,3.0512,-0.019
55.2,seguindo,normal,6.5593,2.9805,-0.0359,0.0712,0.0712,0.0448,0.1071,0.5,5.462,3.9054,1.0,7.55,3.0512,-0.0196
55.25,seguindo,normal,6.5768,2.9797,-0.0332,0.0723,0.0723,0.0448,0.1055,0.5,5.4496,3.8801,1.0,7.6,3.0538,-0.0205
55.3,seguindo,normal,6.5884,2.9792,-0.0314,0.0736,0.0736,0.0448,0.1051,0.5,5.4412,3.8801,1.0,7.6,3.0538,-0.0211
55.35,seguindo,normal,6.6058,2.9785,-0.0288,0.0757,0.0757,0.0447,0.1044,0.5,5.4287,3.8801,1.0,7.6,3.0538,-0.0218
55.4,seguindo,normal,6.6174,2.978,-0.027,0.077,0.077,0.0454,0.104,0.5,5.4204,3.8801,1.0,7.6,3.0538,-0.0224
55.45,seguindo,normal,6.6348,2.9773,-0.0243,0.0786,0.0786,0.0447,0.1029,0.5,5.4079,4.4296,1.0,7.65,3.0573,-0.0231
55.5,seguindo,normal,6.6464,2.9769,-0.0225,0.08,0.08,0.0447,0.1025,0.5,5.3996,4.4296,1.0,7.65,3.0573,-0.0236
55.55,seguindo,normal,6.6639,2.9763,-0.0198,0.082,0.082,0.0447,0.1018,0.5,5.3871,4.4296,1.0,7.65,3.0573,-0.0242
55.6,seguindo,normal,6.6755,2.9759,-0.018,0.084,0.084,0.0447,0.102,0.5,5.3787,4.3475,1.0,7.7,3.0622,-0.0247
55.65,seguindo,normal,6.6929,2.9754,-0.0154,0.0859,0.0859,0.0443,0.1013,0.5,5.3662,4.3475,1.0,7.7,3.0622,-0.0253
55.7,seguindo,normal,6.7046,2.9751,-0.0137,0.0872,0.0872,0.0436,0.1009,0.5,5.3578,4.3475,1.0,7.7,3.0622,-0.0257
55.75,seguindo,normal,6.722,2.9747,-0.011,0.0892,0.0892,0.0438,0.1002,0.5,5.3453,4.3475,1.0,7.7,3.0622,-0.0263
55.8,seguindo,normal,6.7336,2.9744,-0.0092,0.0928,0.0928,0.0446,0.102,0.5,5.3369,3.9054,1.0,7.75,3.069,-0.0266
55.85,seguindo,normal,6.751,2.9741,-0.0065,0.0948,0.0948,0.0452,0.1013,0.5,5.3244,3.9054,1.0,7.75,3.069,-0.0272
55.9,seguindo,normal,6.7626,2.9739,-0.0047,0.0961,0.0961,0.046,0.1008,0.5,5.3161,3.9054,1.0,7.75,3.069,-0.0276
55.95,seguindo,normal,6.7801,2.9736,-0.0019,0.1027,0.1027,0.0456,0.1046,0.5,5.3035,2.7658,1.0,7.8,3.0787,-0.0281
56.0,seguindo,normal,6.7917,2.9734,-0.0001,0.104,0.104,0.0452,0.1042,0.5,5.2952,2.7658,1.0,7.8,3.0787,-0.0284
56.05,seguindo,normal,6.8091,2.9732,0.0025,0.106,0.106,0.0443,0.1035,0.5,5.2826,2.7658,1.0,7.8,3.0787,-0.0289
56.102,seguindo,normal,6.8266,2.9731,0.0052,0.1156,0.1156,0.0439,0.1103,0.5,5.27,1.7481,1.0,7.85,3.0919,-0.0294
56.15,seguindo,normal,6.8382,2.973,0.007,0.117,0.117,0.0448,0.1099,0.5,5.2617,1.7481,1.0,7.85,3.0919,-0.0298
56.2,seguindo,normal,6.8498,2.9729,0.0088,0.1184,0.1184,0.0448,0.1095,0.5,5.2533,1.7481,1.0,7.85,3.0919,-0.0301
56.25,seguindo,normal,6.8672,2.9729,0.0115,0.1205,0.1205,0.0452,0.109,0.5,5.2407,1.7481,1.0,7.85,3.0919,-0.0306
56.3,seguindo,normal,6.8789,2.9729,0.0133,0.1328,0.1328,0.0447,0.1196,0.5,5.2323,1.248,1.0,7.9,3.1093,-0.031
56.35,seguindo,normal,6.8963,2.9729,0.016,0.1351,0.1351,0.0446,0.1191,0.5,5.2198,1.248,1.0,7.9,3.1093,-0.0315
56.4,seguindo,normal,6.9079,2.973,0.0177,0.1366,0.1366,0.0446,0.1188,0.5,5.2114,1.248,1.0,7.9,3.1093,-0.0319
56.45,seguindo,normal,6.9254,2.9731,0.0204,0.1389,0.1389,0.0442,0.1185,0.5,5.1988,1.248,1.0,7.9,3.1093,-0.0325
56.5,seguindo,normal,6.937,2.9732,0.0222,0.1551,0.1551,0.0447,0.1328,0.5,5.1904,0.9729,1.0,7.95,3.1316,-0.0329
56.55,seguindo,normal,6.9544,2.9734,0.0249,0.1575,0.1575,0.0452,0.1326,0.5,5.1778,0.9729,1.0,7.95,3.1316,-0.0335
56.6,seguindo,normal,6.966,2.9735,0.0267,0.1592,0.1592,0.0443,0.1325,0.5,5.1694,0.9729,1.0,7.95,3.1316,-0.034
56.65,seguindo,normal,6.9835,2.9738,0.0294,0.1799,0.1799,0.0447,0.1505,0.5,5.1568,0.8196,1.0,8.0,3.1586,-0.0348
56.7,seguindo,normal,6.9951,2.974,0.0312,0.1817,0.1817,0.0452,0.1505,0.5,5.1484,0.8196,1.0,8.0,3.1586,-0.0352
56.75,seguindo,normal,7.0125,2.9744,0.0338,0.1845,0.1845,0.0447,0.1506,0.5,5.1358,0.8196,1.0,8.0,3.1586,-0.036
56.8,seguindo,normal,7.0299,2.9748,0.0365,0.1693,0.1693,0.0448,0.1328,0.5,5.1232,8.9817,0.37,7.45,3.0466,-0.0369
56.85,seguindo,normal,7.0416,2.975,0.0383,0.1733,0.1733,0.0448,0.135,0.5,5.1148,8.9817,0.37,7.45,3.0466,-0.0375
56.9,seguindo,normal,7.0532,2.9754,0.0401,0.1775,0.1775,0.0448,0.1374,0.5,5.1064,8.9817,0.37,7.45,3.0466,-0.038
56.95,seguindo,normal,7.0706,2.9759,0.0428,0.1842,0.1842,0.0448,0.1414,0.5,5.0938,8.9817,0.37,7.45,3.0466,-0.039
57.0,seguindo,normal,7.0822,2.9762,0.0446,0.1722,0.1722,0.0448,0.1276,0.5,5.0853,5.5652,0.37,7.5,3.0489,-0.0397
57.05,seguindo,normal,7.0997,2.9768,0.0473,0.1781,0.1781,0.0447,0.1308,0.5,5.0727,5.5652,0.37,7.5,3.0489,-0.0406
57.1,seguindo,normal,7.1113,2.9772,0.0491,0.1823,0.1823,0.0447,0.1332,0.5,5.0643,5.5652,0.37,7.5,3.0489,-0.0413
57.15,seguindo,normal,7.1287,2.9779,0.0518,0.1889,0.1889,0.0447,0.1372,0.5,5.0517,5.5652,0.37,7.5,3.0489,-0.0423
57.2,seguindo,normal,7.1403,2.9783,0.0535,0.1759,0.1759,0.0451,0.1224,0.5,5.0432,4.9103,0.37,7.55,3.0512,-0.043
57.25,seguindo,normal,7.1577,2.9791,0.0562,0.1817,0.1817,0.0447,0.1255,0.5,5.0306,4.9103,0.37,7.55,3.0512,-0.044
57.3,seguindo,normal,7.1693,2.9796,0.058,0.1858,0.1858,0.0447,0.1278,0.5,5.0222,4.9103,0.37,7.55,3.0512,-0.0446
57.35,seguindo,normal,7.1868,2.9804,0.0607,0.1758,0.1758,0.0447,0.1151,0.5,5.0095,5.5746,0.37,7.6,3.0538,-0.0456
57.4,seguindo,normal,7.1984,2.981,0.0625,0.1794,0.1794,0.0447,0.1169,0.5,5.0011,5.5746,0.37,7.6,3.0538,-0.0462
57.45,seguindo,normal,7.2158,2.9819,0.0652,0.1851,0.1851,0.0447,0.12,0.5,4.9885,5.5746,0.37,7.6,3.0538,-0.0471
57.5,seguindo,normal,7.2274,2.9825,0.067,0.1891,0.1891,0.0447,0.1222,0.5,4.98,5.5746,0.37,7.6,3.0538,-0.0476
57.55,seguindo,normal,7.2448,2.9835,0.0696,0.1803,0.1803,0.0447,0.1106,0.5,4.9674,9.0246,0.37,7.65,3.0573,-0.0483
57.6,seguindo,normal,7.2564,2.9841,0.0714,0.1838,0.1838,0.0447,0.1124,0.5,4.9589,9.0246,0.37,7.65,3.0573,-0.0488
57.65,seguindo,normal,7.2738,2.9852,0.0741,0.1894,0.1894,0.0447,0.1153,0.5,4.9463,9.0246,0.37,7.65,3.0573,-0.0493
57.7,seguindo,normal,7.2854,2.9859,0.0759,0.1819,0.1819,0.0447,0.106,0.5,4.9378,245.5028,0.37,7.7,3.0622,-0.0496
57.75,seguindo,normal,7.3028,2.987,0.0787,0.1869,0.1869,0.0452,0.1083,0.5,4.9252,245.5028,0.37,7.7,3.0622,-0.05
57.8,seguindo,normal,7.3144,2.9878,0.0805,0.1905,0.1905,0.0457,0.11,0.5,4.9167,245.5028,0.37,7.7,3.0622,-0.0501
57.85,seguindo,normal,7.3318,2.989,0.0832,0.189,0.189,0.0458,0.1058,0.5,4.9041,7.3242,0.37,7.75,3.069,-0.0502
57.9,seguindo,normal,7.3434,2.9898,0.085,0.1923,0.1923,0.0453,0.1073,0.5,4.8956,7.3242,0.37,7.75,3.069,-0.0503
57.95,seguindo,normal,7.3607,2.9911,0.0877,0.1975,0.1975,0.0451,0.1098,0.5,4.8829,7.3242,0.37,7.75,3.069,-0.0502
58.0,seguindo,normal,7.3723,2.992,0.0895,0.2012,0.2012,0.0447,0.1117,0.5,4.8745,7.3242,0.37,7.75,3.069,-0.0501
58.05,seguindo,normal,7.3897,2.9934,0.0922,0.205,0.205,0.0447,0.1128,0.5,4.8618,3.2344,0.37,7.8,3.0787,-0.0498
58.1,seguindo,normal,7.4013,2.9943,0.094,0.2085,0.2085,0.0447,0.1146,0.5,4.8534,3.2344,0.37,7.8,3.0787,-0.0496
58.15,seguindo,normal,7.4187,2.9958,0.0966,0.2141,0.2141,0.0447,0.1175,0.5,4.8407,3.2344,0.37,7.8,3.0787,-0.0491
58.2,seguindo,normal,7.4303,2.9967,0.0984,0.2229,0.2229,0.0447,0.1245,0.5,4.8322,1.9547,0.37,7.85,3.0919,-0.0487
58.25,seguindo,normal,7.4476,2.9983,0.1011,0.2286,0.2286,0.0447,0.1275,0.5,4.8195,1.9547,0.37,7.85,3.0919,-0.0481
58.3,seguindo,normal,7.4592,2.9993,0.1029,0.2326,0.2326,0.0446,0.1297,0.5,4.8111,1.9547,0.37,7.85,3.0919,-0.0476
58.35,seguindo,normal,7.4766,3.0009,0.1056,0.239,0.239,0.0446,0.1334,0.5,4.7984,1.9547,0.37,7.85,3.0919,-0.0468
58.4,seguindo,normal,7.4881,3.002,0.1074,0.255,0.255,0.0447,0.1476,0.5,4.7899,1.3588,0.37,7.9,3.1093,-0.0463
58.45,seguindo,normal,7.5055,3.0037,0.11,0.2617,0.2617,0.0447,0.1517,0.5,4.7772,1.3588,0.37,7.9,3.1093,-0.0454
58.5,seguindo,normal,7.5171,3.0048,0.1118,0.2665,0.2665,0.0447,0.1547,0.5,4.7687,1.3588,0.37,7.9,3.1093,-0.0448
58.55,seguindo,normal,7.5344,3.0065,0.1145,0.2922,0.2922,0.0447,0.1777,0.5,4.756,1.0374,0.37,7.95,3.1316,-0.0439
58.6,seguindo,normal,7.546,3.0077,0.1163,0.2973,0.2973,0.0447,0.181,0.5,4.7476,1.0374,0.37,7.95,3.1316,-0.0432
58.65,seguindo,normal,7.5633,3.0096,0.119,0.3056,0.3056,0.0459,0.1866,0.5,4.7349,1.0374,0.37,7.95,3.1316,-0.0422
58.7,seguindo,normal,7.5749,3.0108,0.1208,0.3114,0.3114,0.0452,0.1906,0.5,4.7264,1.0374,0.37,7.95,3.1316,-0.0416
58.75,seguindo,normal,7.5922,3.0127,0.1235,0.3436,0.3436,0.0448,0.2201,0.5,4.7137,0.8574,0.37,8.0,3.1586,-0.0406
58.8,seguindo,normal,7.6037,3.014,0.1253,0.3499,0.3499,0.0448,0.2247,0.5,4.7052,0.8574,0.37,8.0,3.1586,-0.04
58.85,seguindo,normal,7.6211,3.016,0.1279,0.36,0.36,0.0448,0.2321,0.5,4.6925,0.8574,0.37,8.0,3.1586,-0.0392
58.9,seguindo,normal,7.6326,3.0173,0.1297,0.3928,0.3928,0.0448,0.2631,0.5,4.684,0.764,0.37,8.05,3.1903,-0.0387
58.95,seguindo,normal,7.6499,3.0194,0.1324,0.4037,0.4037,0.0447,0.2713,0.5,4.6713,0.764,0.37,8.05,3.1903,-0.0378
59.0,seguindo,normal,7.6615,3.0208,0.1342,0.4113,0.4113,0.0447,0.2771,0.5,4.6628,0.764,0.37,8.05,3.1903,-0.0374
59.05,seguindo,normal,7.6788,3.0229,0.1369,0.4235,0.4235,0.0447,0.2866,0.5,4.6501,0.727,0.37,8.05,3.1903,-0.037
59.1,seguindo,normal,7.6903,3.0244,0.1387,0.4321,0.4321,0.0447,0.2934,0.5,4.6416,0.727,0.37,8.05,3.1903,-0.0366
59.15,seguindo,normal,7.7076,3.0266,0.1414,0.4459,0.4459,0.0447,0.3045,0.5,4.6289,0.727,0.37,8.05,3.1903,-0.0362
59.2,seguindo,normal,7.7191,3.0281,0.1432,0.4557,0.4557,0.0447,0.3126,0.5,4.6204,0.727,0.37,8.05,3.1903,-0.0363
59.25,seguindo,normal,7.7364,3.0304,0.1458,0.4932,0.4932,0.0447,0.3473,0.5,4.6077,0.7434,0.37,8.1,3.2258,-0.0364
59.3,seguindo,normal,7.7479,3.032,0.1476,0.5033,0.5033,0.0443,0.3557,0.5,4.5992,0.7434,0.37,8.1,3.2258,-0.0364
59.35,seguindo,normal,7.7652,3.0343,0.1503,0.5195,0.5195,0.0447,0.3692,0.5,4.5865,0.7434,0.37,8.1,3.2258,-0.0369
59.4,seguindo,normal,7.7767,3.0359,0.1521,0.5311,0.5311,0.0447,0.379,0.5,4.578,0.7434,0.37,8.1,3.2258,-0.0375
59.45,seguindo,normal,7.794,3.0384,0.1548,0.5654,0.5654,0.0447,0.4106,0.5,4.5653,0.8176,0.37,8.15,3.2643,-0.0384
59.5,seguindo,normal,7.8055,3.0401,0.1566,0.577,0.577,0.0447,0.4204,0.5,4.5568,0.8176,0.37,8.15,3.2643,-0.039
59.55,seguindo,normal,7.8205,3.0418,0.165,0.594,0.594,0.1024,0.4289,0.5,4.5461,0.8176,0.37,8.15,3.2643,-0.0409
59.6,seguindo,normal,7.8296,3.0425,0.1746,0.6054,0.6054,0.1803,0.4308,0.5,4.5399,0.8176,0.37,8.15,3.2643,-0.0425
59.65,seguindo,normal,7.8434,3.0435,0.1937,0.5403,0.5403,0.2739,0.3467,0.5,4.5305,0.7525,1.0,8.75,3.5874,-0.0451
59.7,seguindo,normal,7.8527,3.0441,0.2088,0.5444,0.5444,0.3421,0.3356,0.5,4.5243,0.7525,1.0,8.75,3.5874,-0.0468
59.75,seguindo,normal,7.8666,3.045,0.2368,0.5507,0.5507,0.4201,0.3139,0.5,4.5151,0.7525,1.0,8.75,3.5874,-0.0498
59.8,seguindo,normal,7.8758,3.0455,0.2578,0.5549,0.5549,0.4722,0.2971,0.5,4.5089,0.7525,1.0,8.75,3.5874,-0.0523
59.85,seguindo,normal,7.8897,3.0465,0.2921,0.5613,0.5613,0.5458,0.2692,0.5,4.4996,0.7525,1.0,8.75,3.5874,-0.0559
59.9,seguindo,normal,7.8989,3.0474,0.3161,0.7039,0.7039,0.5742,0.3878,0.5,4.4933,1.2249,0.37,8.25,3.3454,-0.0582
59.95,seguindo,normal,7.9125,3.0489,0.3526,0.7208,0.7208,0.6048,0.3683,0.5,4.4838,1.2249,0.37,8.25,3.3454,-0.0612
60.0,seguindo,normal,7.9258,3.051,0.3881,0.7373,0.7373,0.5983,0.3492,0.5,4.474,1.2249,0.37,8.25,3.3454,-0.0638
60.05,seguindo,normal,7.9345,3.0527,0.41,0.748,0.748,0.5742,0.338,0.5,4.4674,1.2249,0.37,8.25,3.3454,-0.0658
60.1,seguindo,normal,7.9431,3.0547,0.4305,0.7583,0.7583,0.5401,0.3278,0.5,4.4605,1.2249,0.37,8.25,3.3454,-0.0674
60.15,seguindo,normal,7.956,3.0582,0.4605,0.7609,0.7609,0.5102,0.3003,0.5,4.45,1.7022,0.37,8.3,3.3857,-0.0695
60.2,seguindo,normal,7.9646,3.0608,0.4799,0.7695,0.7695,0.4937,0.2897,0.5,4.4427,1.7022,0.37,8.3,3.3857,-0.0706
60.25,seguindo,normal,7.9775,3.0651,0.5082,0.7825,0.7825,0.4792,0.2742,0.5,4.4315,1.7022,0.37,8.3,3.3857,-0.0719
60.3,seguindo,normal,7.9861,3.0682,0.5267,0.791,0.791,0.4706,0.2643,0.5,4.4238,1.7022,0.37,8.3,3.3857,-0.0729
60.35,seguindo,normal,7.9986,3.0728,0.557,0.804,0.804,0.4888,0.2469,0.5,4.4126,1.7022,0.37,8.3,3.3857,-0.0748
60.4,seguindo,normal,8.0068,3.076,0.5781,0.8127,0.8127,0.5046,0.2346,0.5,4.4051,1.7022,0.37,8.3,3.3857,-0.0759
60.45,seguindo,normal,8.0189,3.0811,0.6093,0.8255,0.8255,0.5227,0.2162,0.5,4.3937,2.7926,0.37,8.3,3.3857,-0.0772
60.5,seguindo,normal,8.027,3.0848,0.6298,0.834,0.834,0.5181,0.2042,0.5,4.3859,2.7926,0.37,8.3,3.3857,-0.0778
60.55,seguindo,normal,8.0391,3.0907,0.6601,0.8466,0.8466,0.5028,0.1865,0.5,4.374,2.7926,0.37,8.3,3.3857,-0.0784
60.6,seguindo,normal,8.0471,3.0949,0.6799,0.8549,0.8549,0.4966,0.175,0.5,4.3659,2.7926,0.37,8.3,3.3857,-0.079
60.65,seguindo,normal,8.059,3.1016,0.709,0.8674,0.8674,0.4892,0.1583,0.5,4.3534,2.7926,0.37,8.3,3.3857,-0.0798
60.7,seguindo,normal,8.0669,3.1063,0.728,0.8756,0.8756,0.4827,0.1477,0.5,4.3449,2.7926,0.37,8.3,3.3857,-0.0801
60.75,seguindo,normal,8.0788,3.1137,0.7557,0.8528,0.8528,0.4693,0.0971,0.5,4.3319,7.82,0.37,8.35,3.4242,-0.0801
60.8,seguindo,normal,8.0867,3.1189,0.7738,0.859,0.859,0.4601,0.0853,0.5,4.323,7.82,0.37,8.35,3.4242,-0.0799
60.85,seguindo,normal,8.0984,3.1271,0.7999,0.8681,0.8681,0.4447,0.0681,0.5,4.3094,7.82,0.37,8.35,3.4242,-0.0795
60.9,seguindo,normal,8.1062,3.1329,0.8168,0.8739,0.8739,0.4337,0.0571,0.5,4.3002,7.82,0.37,8.35,3.4242,-0.0794
60.95,seguindo,normal,8.1177,3.1419,0.8412,0.8823,0.8823,0.4131,0.041,0.5,4.2862,7.82,0.37,8.35,3.4242,-0.0787
61.0,seguindo,gargalo_centro,8.1253,3.1481,0.8569,0.4996,0.4996,0.4043,-0.3574,0.25,4.2766,0.7288,0.9395,8.95,3.5982,-0.078
61.05,seguindo,gargalo_centro,8.1365,3.1578,0.8795,0.4961,0.4961,0.3828,-0.3834,0.25,4.2622,0.7288,0.925,8.95,3.5982,-0.0766
61.1,seguindo,gargalo_centro,8.1438,3.1645,0.894,0.4935,0.4935,0.3706,-0.4005,0.25,4.2525,0.7288,0.9154,8.95,3.5982,-0.0753
61.15,seguindo,gargalo_centro,8.1546,3.175,0.9147,0.4889,0.4889,0.354,-0.4257,0.25,4.2377,0.7288,0.901,8.95,3.5982,-0.0736
61.2,seguindo,gargalo_centro,8.1617,3.1822,0.9278,0.4856,0.4856,0.3383,-0.4423,0.25,4.2277,0.7288,0.8913,8.95,3.5982,-0.0722
61.25,seguindo,gargalo_centro,8.1728,3.1948,0.9427,0.4787,0.4787,0.2896,-0.464,0.25,4.2109,0.816,0.8756,8.95,3.5982,-0.069
61.3,seguindo,gargalo_centro,8.1803,3.204,0.95,0.4732,0.4732,0.2199,-0.4768,0.25,4.199,0.816,0.8647,8.95,3.5982,-0.0663
61.35,seguindo,gargalo_centro,8.191,3.2183,0.9552,0.464,0.464,0.1355,-0.4912,0.25,4.1812,0.6423,0.8487,8.95,3.5982,-0.0616
61.4,seguindo,gargalo_centro,8.198,3.228,0.9566,0.4574,0.4574,0.0849,-0.4992,0.25,4.1693,0.5117,0.8382,8.95,3.5982,-0.0584
61.45,seguindo,gargalo_centro,8.2072,3.2415,0.9535,0.4477,0.4477,-0.0172,-0.5058,0.25,4.1529,0.321,0.8239,8.95,3.5982,-0.0537
61.5,seguindo,gargalo_centro,8.213,3.2501,0.9498,0.4412,0.4412,-0.0513,-0.5086,0.25,4.1425,0.3332,0.815,8.95,3.5982,-0.0506
61.55,seguindo,gargalo_centro,8.2213,3.2631,0.9391,0.431,0.431,-0.1378,-0.5081,0.0456,4.1272,0.0456,0.8021,8.95,3.5982,-0.0457
61.6,seguindo,gargalo_centro,8.2267,3.2717,0.9302,0.424,0.424,-0.1952,-0.5062,0.25,4.1171,0.7403,0.7935,8.95,3.5982,-0.0424
61.65,seguindo,gargalo_centro,8.2347,3.2846,0.9119,0.4131,0.4131,-0.264,-0.4988,0.25,4.1019,0.7403,0.781,8.95,3.5982,-0.0374
61.7,seguindo,gargalo_centro,8.24,3.2932,0.8979,0.4057,0.4057,-0.3238,-0.4922,0.25,4.0918,0.7403,0.7727,8.95,3.5982,-0.0341
61.75,seguindo,gargalo_centro,8.2479,3.3062,0.8718,0.394,0.394,-0.3922,-0.4778,0.25,4.0766,0.7302,0.7604,8.95,3.5982,-0.029
61.8,seguindo,gargalo_centro,8.2533,3.3149,0.8527,0.3861,0.3861,-0.4469,-0.4666,0.25,4.0665,0.7302,0.7521,8.95,3.5982,-0.0257
61.85,seguindo,gargalo_centro,8.2613,3.3279,0.819,0.374,0.374,-0.5199,-0.445,0.25,4.0513,0.7302,0.7399,8.95,3.5982,-0.0207
61.9,seguindo,gargalo_centro,8.2667,3.3364,0.7947,0.3658,0.3658,-0.5627,-0.4289,0.25,4.0412,0.7302,0.7317,8.95,3.5982,-0.0175
61.95,seguindo,gargalo_centro,8.2749,3.3491,0.7533,0.3534,0.3534,-0.6485,-0.4,0.25,4.0261,0.7302,0.7196,8.95,3.5982,-0.0127
62.001,seguindo,gargalo_centro,8.2834,3.3616,0.7092,0.341,0.341,-0.7267,-0.3682,0.25,4.011,0.7975,0.7073,8.95,3.5982,-0.0083
62.05,seguindo,gargalo_centro,8.2891,3.3699,0.6749,0.3325,0.3325,-0.7838,-0.3425,0.25,4.0009,0.7975,0.6992,8.95,3.5982,-0.0054
62.1,seguindo,gargalo_centro,8.295,3.3781,0.6406,0.3241,0.3241,-0.8335,-0.3164,0.25,3.9908,0.7975,0.6909,8.95,3.5982,-0.0028
62.15,seguindo,gargalo_centro,8.3045,3.3899,0.5891,0.3121,0.3121,-0.8589,-0.277,0.25,3.9757,0.7975,0.6782,8.95,3.5982,0.0006
62.2,seguindo,gargalo_centro,8.3111,3.3975,0.5548,0.3043,0.3043,-0.858,-0.2505,0.25,3.9656,0.7975,0.6696,8.95,3.5982,0.0026
62.25,seguindo,gargalo_centro,8.3217,3.4085,0.5038,0.2931,0.2931,-0.8534,-0.2107,0.25,3.9505,0.7009,0.6563,8.95,3.5982,0.0049
62.3,seguindo,gargalo_centro,8.3291,3.4155,0.4702,0.2861,0.2861,-0.8475,-0.1842,0.25,3.9405,0.7497,0.6472,8.95,3.5982,0.0059
62.35,seguindo,gargalo_centro,8.3407,3.4256,0.4205,0.276,0.276,-0.8347,-0.1445,0.25,3.9255,0.6719,0.6333,8.95,3.5982,0.0068
62.4,seguindo,gargalo_centro,8.3489,3.432,0.3881,0.2697,0.2697,-0.824,-0.1184,0.25,3.9156,0.4783,0.6237,8.95,3.5982,0.007
62.45,seguindo,gargalo_centro,8.3616,3.4411,0.3404,0.2609,0.2609,-0.8034,-0.0795,0.1814,3.9007,0.1814,0.609,8.95,3.5982,0.007
