t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
19.75,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,5.7271,251.5463,-0.0
19.8,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,5.7271,251.5463,-0.0
19.85,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,5.7271,251.5463,-0.0
19.9,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,5.7271,251.5463,-0.0
19.95,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,5.7271,251.5463,-0.0
20.0,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,5.7271,251.5463,-0.0
20.05,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,5.7271,251.5463,-0.0
20.1,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,5.7271,251.5463,-0.0
20.15,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,5.7271,251.5463,-0.0
20.2,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,5.7271,251.5463,-0.0
20.25,seguindo,0.0027,0.0003,-0.0037,-0.0008,0.0028,0.5,5.7244,251.5463,0.0003
20.3,seguindo,0.006,0.0007,-0.0089,-0.0012,0.0076,0.5,5.7211,251.5463,0.0007
20.35,seguindo,0.0136,0.0015,-0.0203,-0.002,0.0182,0.5,5.7135,251.5463,0.0015
20.4,seguindo,0.02,0.0022,-0.0304,-0.0027,0.0277,0.5,5.7071,251.5463,0.0022
20.45,seguindo,0.0324,0.003,-0.0462,-0.0035,0.0427,0.5,5.6948,251.5463,0.003
20.502,seguindo,0.0468,0.0034,-0.0615,-0.0042,0.0573,0.5,5.6806,135.6886,0.0034
20.55,seguindo,0.0591,0.0035,-0.0726,-0.0043,0.0683,0.5,5.6686,135.6886,0.0035
20.6,seguindo,0.072,0.0034,-0.0832,-0.0042,0.079,0.5,5.6561,135.6886,0.0034
20.65,seguindo,0.0916,0.0028,-0.0988,-0.0038,0.095,0.5,5.637,135.6886,0.0028
20.7,seguindo,0.1047,0.0023,-0.1092,-0.0033,0.1058,0.5,5.6243,135.6886,0.0023
20.75,seguindo,0.1241,0.0011,-0.122,-0.0029,0.1191,0.5,5.6056,74.454,0.0011
20.8,seguindo,0.1368,0.0001,-0.1289,0.0061,0.135,0.5,5.5934,3.4649,-0.0
20.85,seguindo,0.1555,-0.0018,-0.136,0.008,0.144,0.5,5.5756,3.4649,-0.0019
20.9,seguindo,0.1677,-0.0032,-0.1392,0.0096,0.1488,0.5,5.5639,3.4649,-0.0033
20.95,seguindo,0.1855,-0.0057,-0.1396,0.0052,0.1449,0.5,5.5471,3.0915,-0.0058
21.0,seguindo,0.1971,-0.0074,-0.1384,0.0069,0.1453,0.5,5.5362,3.0915,-0.0075
21.05,seguindo,0.2142,-0.0101,-0.1347,0.0096,0.1443,0.5,5.5201,3.0915,-0.0101
21.1,seguindo,0.2254,-0.0118,-0.1317,0.0114,0.1431,0.5,5.5095,3.0915,-0.0124
21.15,seguindo,0.2424,-0.0144,-0.1271,0.0141,0.1413,0.5,5.4935,3.0915,-0.0162
21.2,seguindo,0.2537,-0.0161,-0.1241,0.016,0.14,0.5,5.4829,3.0915,-0.0187
21.25,seguindo,0.2707,-0.0185,-0.1197,0.0031,0.1228,0.5,5.4677,3.2307,-0.022
21.3,seguindo,0.2821,-0.0201,-0.117,0.0046,0.1216,0.5,5.457,3.2307,-0.0243
21.35,seguindo,0.2991,-0.0224,-0.113,0.0069,0.1199,0.5,5.4408,3.2307,-0.0276
21.4,seguindo,0.3105,-0.0239,-0.1105,0.0085,0.1189,0.5,5.43,3.2307,-0.0298
21.45,seguindo,0.3277,-0.0261,-0.1071,0.0108,0.1178,0.5,5.4137,3.2307,-0.0331
21.5,seguindo,0.3392,-0.0275,-0.1051,0.0123,0.1173,0.5,5.4028,3.2307,-0.0352
21.55,seguindo,0.3565,-0.0295,-0.1023,0.0067,0.109,0.5,5.3863,3.4649,-0.0383
21.6,seguindo,0.3681,-0.0308,-0.1006,0.0081,0.1086,0.5,5.3753,3.4649,-0.0403
21.65,seguindo,0.3855,-0.0328,-0.0981,0.0101,0.1082,0.5,5.3588,3.4649,-0.0433
21.7,seguindo,0.397,-0.034,-0.0965,0.0114,0.1079,0.5,5.3478,3.4649,-0.0453
21.75,seguindo,0.4144,-0.0359,-0.094,0.0135,0.1075,0.5,5.3313,3.4649,-0.0482
21.8,seguindo,0.426,-0.0371,-0.0924,0.0073,0.0996,0.5,5.3203,3.0915,-0.0502
21.85,seguindo,0.4434,-0.0389,-0.0898,-0.0976,-0.0078,0.5,5.3038,118.0809,0.0013
21.9,seguindo,0.4549,-0.0401,-0.0881,-0.0976,-0.0094,0.5,5.2928,118.0809,0.0013
21.95,seguindo,0.4723,-0.0418,-0.0855,-0.0975,-0.012,0.5,5.2763,118.0809,0.0012
22.0,seguindo,0.4839,-0.0429,-0.0838,-0.0982,-0.0144,0.5,5.2652,66.8971,0.0012
22.05,seguindo,0.5012,-0.0446,-0.0811,-0.0983,-0.0172,0.5,5.2487,66.8971,0.0012
22.1,seguindo,0.5128,-0.0457,-0.0793,-0.0983,-0.019,0.5,5.2377,66.8971,0.0012
22.15,seguindo,0.5302,-0.0472,-0.0766,-0.1073,-0.0307,0.5,5.2152,66.8971,0.0037
22.2,seguindo,0.5475,-0.0488,-0.0739,-0.1086,-0.0347,0.5,5.1986,39.0067,0.0039
22.25,seguindo,0.5591,-0.0498,-0.0721,-0.1089,-0.0368,0.5,5.1875,39.0067,0.0041
22.3,seguindo,0.5707,-0.0507,-0.0703,-0.1092,-0.0389,0.5,5.1765,39.0067,0.0043
22.35,seguindo,0.585,-0.0518,-0.0692,-0.1096,-0.0405,0.5,5.1627,39.0067,0.0047
22.4,seguindo,0.5934,-0.0524,-0.0692,-0.11,-0.0408,0.5,5.1547,39.0067,0.005
22.45,seguindo,0.6088,-0.0536,-0.0676,-0.1104,-0.0428,0.5,5.14,39.0067,0.0053
22.5,seguindo,0.6204,-0.0546,-0.0654,-0.1108,-0.0453,0.5,5.1289,39.0067,0.0055
22.55,seguindo,0.6378,-0.056,-0.0621,-0.1128,-0.0507,0.5,5.1123,23.6038,0.0059
22.6,seguindo,0.6495,-0.0568,-0.0599,-0.1132,-0.0533,0.5,5.1012,23.6038,0.0062
22.651,seguindo,0.6669,-0.0581,-0.0567,-0.1139,-0.0572,0.5,5.0845,23.6038,0.0067
22.7,seguindo,0.6844,-0.0594,-0.0534,-0.1146,-0.0612,0.5,5.0678,23.6038,0.0073
22.75,seguindo,0.6961,-0.0601,-0.0524,-0.1153,-0.0629,0.5,5.0566,23.6038,0.0078
