t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
11.75,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,5.7271,251.5463,-0.0
11.8,seguindo,-0.0,-0.0,-0.0,-0.0022,-0.0022,0.5,5.7271,67.12,-0.0
11.85,seguindo,-0.0,-0.0,-0.0,-0.0022,-0.0022,0.5,5.7271,67.12,-0.0
11.9,seguindo,-0.0,-0.0,-0.0,-0.0022,-0.0022,0.5,5.7271,67.12,-0.0
11.95,seguindo,-0.0,-0.0,-0.0,-0.0022,-0.0022,0.5,5.7271,67.12,-0.0
12.0,seguindo,-0.0,-0.0,-0.0,-0.0022,-0.0022,0.5,5.7271,67.12,-0.0
12.05,seguindo,-0.0,-0.0,-0.0,-0.0022,-0.0022,0.5,5.7271,67.12,-0.0
12.1,seguindo,-0.0,-0.0,-0.0,-0.0022,-0.0022,0.5,5.7271,67.12,-0.0
12.15,seguindo,-0.0,-0.0,-0.0,-0.0022,-0.0022,0.5,5.7271,67.12,-0.0
12.2,seguindo,-0.0,-0.0,-0.0,-0.0022,-0.0022,0.5,5.7271,67.12,-0.0
12.25,seguindo,0.0027,0.0003,-0.0036,-0.0025,0.0012,0.5,5.7244,67.12,0.0003
12.3,seguindo,0.0059,0.0007,-0.0087,-0.0029,0.0059,0.5,5.7212,67.12,0.0007
12.35,seguindo,0.0134,0.0015,-0.02,-0.0037,0.0163,0.5,5.7138,67.12,0.0015
12.4,seguindo,0.0197,0.0022,-0.0302,-0.0044,0.0258,0.5,5.7074,67.12,0.0022
12.45,seguindo,0.0321,0.003,-0.046,-0.0052,0.0408,0.5,5.6952,67.12,0.003
12.5,seguindo,0.0417,0.0033,-0.0562,-0.0064,0.0498,0.5,5.6857,43.3873,0.0033
12.55,seguindo,0.0588,0.0035,-0.0724,-0.0066,0.0657,0.5,5.6689,43.3873,0.0035
12.6,seguindo,0.0716,0.0034,-0.083,-0.0066,0.0764,0.5,5.6565,43.3873,0.0034
12.65,seguindo,0.0911,0.0029,-0.0986,-0.0062,0.0923,0.5,5.6374,43.3873,0.0029
12.7,seguindo,0.1043,0.0023,-0.109,-0.0058,0.1032,0.5,5.6247,43.3873,0.0023
12.75,seguindo,0.1237,0.0012,-0.1221,-0.0062,0.1159,0.5,5.606,28.7951,0.0012
12.8,seguindo,0.1428,-0.0004,-0.1328,-0.1138,0.0191,0.5,5.5876,5.9808,0.0008
12.85,seguindo,0.1551,-0.0018,-0.1363,-0.1138,0.0225,0.5,5.5759,5.9808,0.0013
12.9,seguindo,0.1736,-0.004,-0.1409,-0.1071,0.0338,0.5,5.5584,5.5648,0.0019
12.95,seguindo,0.1853,-0.0056,-0.1409,-0.1067,0.0342,0.5,5.5473,5.5648,0.002
13.0,seguindo,0.1971,-0.0073,-0.1409,-0.1064,0.0345,0.5,5.5361,5.5648,0.0021
13.05,seguindo,0.2144,-0.0099,-0.1386,-0.1056,0.033,0.5,5.5198,5.5648,0.0021
13.1,seguindo,0.2258,-0.0117,-0.1363,-0.1051,0.0313,0.5,5.5091,5.5648,0.002
13.15,seguindo,0.2428,-0.0143,-0.1322,-0.1042,0.028,0.5,5.4931,5.5648,0.0019
13.2,seguindo,0.2541,-0.0161,-0.1292,-0.0966,0.0326,0.5,5.4824,5.209,0.0019
13.25,seguindo,0.2711,-0.0186,-0.1249,-0.0957,0.0291,0.5,5.4664,5.209,0.0019
13.3,seguindo,0.2825,-0.0202,-0.1221,-0.0952,0.0269,0.5,5.4557,5.209,0.002
13.35,seguindo,0.2996,-0.0226,-0.1183,-0.1069,0.0114,0.5,5.4389,5.209,0.0032
13.4,seguindo,0.311,-0.0241,-0.1159,-0.1066,0.0093,0.5,5.428,5.209,0.0035
13.45,seguindo,0.3282,-0.0264,-0.1126,-0.0986,0.014,0.5,5.4117,4.9383,0.004
13.5,seguindo,0.3454,-0.0286,-0.1096,-0.0982,0.0114,0.5,5.3953,4.9383,0.0046
13.55,seguindo,0.357,-0.03,-0.1079,-0.0979,0.01,0.5,5.3844,4.9383,0.005
13.6,seguindo,0.3686,-0.0313,-0.1062,-0.0977,0.0085,0.5,5.3734,4.9383,0.0055
13.65,seguindo,0.3859,-0.0334,-0.1038,-0.0974,0.0064,0.5,5.3569,4.9383,0.0062
13.7,seguindo,0.3975,-0.0347,-0.1021,-0.0972,0.005,0.5,5.3459,4.9383,0.0067
13.75,seguindo,0.4148,-0.0367,-0.0996,-0.089,0.0106,0.5,5.3294,4.8233,0.0075
13.8,seguindo,0.4264,-0.0379,-0.098,-0.0888,0.0092,0.5,5.3184,4.8233,0.008
13.85,seguindo,0.4438,-0.0398,-0.0954,-0.1039,-0.0085,0.5,5.3019,52.0471,0.0023
13.9,seguindo,0.4553,-0.0411,-0.0937,-0.1039,-0.0101,0.5,5.2909,52.0471,0.0022
13.95,seguindo,0.4727,-0.0429,-0.0911,-0.1048,-0.0137,0.5,5.2744,36.6796,0.0021
14.0,seguindo,0.4843,-0.0441,-0.0893,-0.1048,-0.0154,0.5,5.2634,36.6796,0.002
14.05,seguindo,0.5016,-0.0458,-0.0867,-0.1049,-0.0182,0.5,5.2469,36.6796,0.002
14.1,seguindo,0.5132,-0.047,-0.0849,-0.1049,-0.0201,0.5,5.2359,36.6796,0.002
