t,estado,modo,x,y,rumo,rumo_alvo,rumo_geometrico,wz_real,erro_rumo,v_alvo,dist,raio_curva,mira,alvo_x,alvo_y,desvio_lateral
16.0,seguindo,normal,2.0605,5.0063,-0.1148,-1.0054,-1.0054,-0.4704,-0.8907,0.5,8.5811,4.635,1.0,2.6037,4.15,0.0534
16.05,seguindo,normal,2.0733,5.0075,-0.1506,-1.0084,-1.0084,-0.5645,-0.8578,0.5,8.5683,4.7682,1.0,2.6452,4.1,0.0647
16.101,seguindo,normal,2.0862,5.0085,-0.1893,-1.0191,-1.0191,-0.6489,-0.8299,0.5,8.5553,4.7682,1.0,2.6452,4.1,0.0759
16.15,seguindo,normal,2.0951,5.0092,-0.22,-1.0267,-1.0267,-0.6908,-0.8067,0.5,8.5463,4.7682,1.0,2.6452,4.1,0.0837
16.2,seguindo,normal,2.1042,5.0096,-0.2508,-1.0342,-1.0342,-0.7275,-0.7833,0.5,8.5373,4.7682,1.0,2.6452,4.1,0.0913
16.25,seguindo,normal,2.1175,5.0102,-0.3021,-1.0453,-1.0453,-0.8201,-0.7432,0.5,8.524,4.7682,1.0,2.6452,4.1,0.1027
16.3,seguindo,normal,2.1263,5.0104,-0.3382,-1.0527,-1.0527,-0.8649,-0.7145,0.5,8.5152,4.7682,1.0,2.6452,4.1,0.11
16.35,seguindo,normal,2.1398,5.0103,-0.3973,-1.0639,-1.0639,-0.943,-0.6667,0.5,8.5018,4.7682,1.0,2.6452,4.1,0.1212
16.4,seguindo,normal,2.1489,5.01,-0.4384,-1.0714,-1.0714,-1.0027,-0.633,0.5,8.4928,4.7682,1.0,2.6452,4.1,0.1285
16.45,seguindo,normal,2.1625,5.0088,-0.5008,-1.0825,-1.0825,-1.0355,-0.5817,0.5,8.4793,4.7682,1.0,2.6452,4.1,0.1392
16.5,seguindo,normal,2.1716,5.0075,-0.5426,-1.0898,-1.0898,-1.0412,-0.5472,0.5,8.4704,4.7682,1.0,2.6452,4.1,0.146
16.55,seguindo,normal,2.1852,5.0047,-0.6046,-1.0879,-1.0879,-1.0279,-0.4832,0.5,8.4572,5.2955,1.0,2.6858,4.05,0.1557
16.6,seguindo,normal,2.1941,5.0024,-0.6456,-1.0943,-1.0943,-1.0417,-0.4486,0.5,8.4485,5.2955,1.0,2.6858,4.05,0.1618
16.65,seguindo,normal,2.2075,4.998,-0.7064,-1.1035,-1.1035,-1.0273,-0.3972,0.5,8.4357,5.2955,1.0,2.6858,4.05,0.1704
16.7,seguindo,normal,2.2162,4.9946,-0.7461,-1.1095,-1.1095,-1.0082,-0.3634,0.5,8.4273,5.2955,1.0,2.6858,4.05,0.1758
16.75,seguindo,normal,2.2292,4.9886,-0.8049,-1.1181,-1.1181,-0.9853,-0.3132,0.5,8.415,5.2955,1.0,2.6858,4.05,0.1833
16.8,seguindo,normal,2.2377,4.9841,-0.8429,-1.1235,-1.1235,-0.9679,-0.2806,0.5,8.4071,5.2955,1.0,2.6858,4.05,0.1879
16.85,seguindo,normal,2.2502,4.9766,-0.9002,-1.1188,-1.1188,-0.9545,-0.2186,0.5,8.3954,4.68,1.0,2.7243,4.0,0.1942
16.9,seguindo,normal,2.2585,4.9713,-0.9385,-1.1236,-1.1236,-0.9469,-0.1851,0.5,8.3876,4.68,1.0,2.7243,4.0,0.1983
16.95,seguindo,normal,2.271,4.9625,-0.9946,-1.1307,-1.1307,-0.9441,-0.1361,0.5,8.3761,4.68,1.0,2.7243,4.0,0.2039
17.0,seguindo,normal,2.2793,4.9562,-1.0312,-1.1352,-1.1352,-0.9363,-0.104,0.5,8.3685,4.68,1.0,2.7243,4.0,0.2074
17.05,seguindo,normal,2.2913,4.9452,-1.0824,-1.1412,-1.1412,-0.878,-0.0588,0.5,8.3578,4.68,1.0,2.7243,4.0,0.2115
17.1,seguindo,normal,2.2988,4.9374,-1.1138,-1.1339,-1.1339,-0.8174,-0.0201,0.5,8.3512,4.5924,1.0,2.7599,3.95,0.2136
17.15,seguindo,normal,2.3095,4.9241,-1.1563,-1.1377,-1.1377,-0.7386,0.0185,0.5,8.342,4.5924,1.0,2.7599,3.95,0.2154
17.2,seguindo,normal,2.3162,4.9146,-1.1817,-1.1397,-1.1397,-0.6963,0.0419,0.5,8.3364,4.5924,1.0,2.7599,3.95,0.2159
17.25,seguindo,normal,2.3257,4.8997,-1.2171,-1.142,-1.142,-0.6026,0.0751,0.5,8.3287,4.5924,1.0,2.7599,3.95,0.2159
17.3,seguindo,normal,2.3316,4.8894,-1.2395,-1.1357,-1.1357,-0.5783,0.1038,0.5,8.324,5.3454,1.0,2.7915,3.9,0.2154
17.35,seguindo,normal,2.3399,4.8727,-1.2679,-1.1361,-1.1361,-0.516,0.1317,0.5,8.3177,5.3454,1.0,2.7915,3.9,0.2134
17.4,seguindo,normal,2.345,4.8611,-1.2842,-1.1359,-1.1359,-0.4475,0.1483,0.5,8.314,5.3454,1.0,2.7915,3.9,0.2114
17.45,seguindo,normal,2.3516,4.8443,-1.3033,-1.1348,-1.1348,-0.3671,0.1685,0.5,8.3095,5.3454,1.0,2.7915,3.9,0.2079
17.5,seguindo,normal,2.3554,4.8333,-1.3133,-1.1307,-1.1307,-0.2909,0.1827,0.5,8.307,2.7534,1.0,2.8185,3.85,0.2052
17.55,seguindo,normal,2.3606,4.8165,-1.3229,-1.1284,-1.1284,-0.1944,0.1946,0.5,8.3039,2.7534,1.0,2.8185,3.85,0.2005
17.6,seguindo,normal,2.3638,4.8053,-1.3269,-1.1265,-1.1265,-0.1356,0.2004,0.5,8.3022,2.7534,1.0,2.8185,3.85,0.1971
17.65,seguindo,normal,2.3681,4.7883,-1.3276,-1.1232,-1.1232,-0.047,0.2044,0.5,8.3001,2.7534,1.0,2.8185,3.85,0.1913
17.7,seguindo,normal,2.3708,4.777,-1.3263,-1.1225,-1.1225,-0.0108,0.2038,0.5,8.2989,1.7232,1.0,2.8407,3.8,0.1874
17.75,seguindo,normal,2.3748,4.7601,-1.3234,-1.119,-1.119,0.0418,0.2044,0.5,8.2971,1.7232,1.0,2.8407,3.8,0.1814
17.8,seguindo,normal,2.3774,4.7488,-1.3213,-1.1166,-1.1166,0.05,0.2046,0.5,8.296,1.7232,1.0,2.8407,3.8,0.1775
17.85,seguindo,normal,2.3815,4.732,-1.3179,-1.113,-1.113,0.0551,0.2049,0.5,8.2942,1.7232,1.0,2.8407,3.8,0.1714
17.9,seguindo,normal,2.3842,4.7208,-1.3155,-1.1105,-1.1105,0.057,0.205,0.5,8.293,1.7232,1.0,2.8407,3.8,0.1674
17.95,seguindo,normal,2.3883,4.7039,-1.3123,-1.1132,-1.1132,0.0552,0.1991,0.5,8.2912,1.2104,1.0,2.8581,3.75,0.1615
18.0,seguindo,normal,2.3912,4.6927,-1.3103,-1.1109,-1.1109,0.0523,0.1994,0.5,8.29,1.2104,1.0,2.8581,3.75,0.1575
18.05,seguindo,normal,2.3954,4.6758,-1.3075,-1.1074,-1.1074,0.0492,0.2001,0.5,8.2882,1.2104,1.0,2.8581,3.75,0.1515
18.1,seguindo,normal,2.3983,4.6646,-1.3056,-1.105,-1.105,0.0468,0.2007,0.5,8.2869,1.2104,1.0,2.8581,3.75,0.1475
18.15,seguindo,normal,2.4027,4.6477,-1.3029,-1.1116,-1.1116,0.0454,0.1912,0.5,8.285,0.9312,1.0,2.8712,3.7,0.1415
18.2,seguindo,normal,2.4056,4.6365,-1.301,-1.1094,-1.1094,0.046,0.1916,0.5,8.2837,0.9312,1.0,2.8712,3.7,0.1375
18.25,seguindo,normal,2.4101,4.6196,-1.2984,-1.106,-1.106,0.0456,0.1924,0.5,8.2818,0.9312,1.0,2.8712,3.7,0.1315
18.3,seguindo,normal,2.4131,4.6084,-1.2966,-1.1037,-1.1037,0.0441,0.193,0.5,8.2805,0.9312,1.0,2.8712,3.7,0.1275
18.35,seguindo,normal,2.4176,4.5915,-1.294,-1.1136,-1.1136,0.0435,0.1804,0.5,8.2786,0.783,1.0,2.8808,3.65,0.1215
18.4,seguindo,normal,2.4207,4.5803,-1.2923,-1.1115,-1.1115,0.0433,0.1808,0.5,8.2773,0.783,1.0,2.8808,3.65,0.1176
18.45,seguindo,normal,2.4253,4.5635,-1.2897,-1.1082,-1.1082,0.0436,0.1814,0.5,8.2753,0.783,1.0,2.8808,3.65,0.1116
18.5,seguindo,normal,2.4284,4.5523,-1.2879,-1.106,-1.106,0.0434,0.1819,0.5,8.274,0.783,1.0,2.8808,3.65,0.1076
18.55,seguindo,normal,2.4331,4.5355,-1.2852,-1.1027,-1.1027,0.0437,0.1826,0.5,8.272,0.783,1.0,2.8808,3.65,0.1017
18.6,seguindo,normal,2.4362,4.5243,-1.2835,-1.15,-1.15,0.0447,0.1335,0.5,8.2707,4.4854,0.37,2.6037,4.15,0.0977
18.65,seguindo,normal,2.441,4.5075,-1.2808,-1.1436,-1.1436,0.045,0.1372,0.5,8.2687,4.4854,0.37,2.6037,4.15,0.0918
18.7,seguindo,normal,2.4442,4.4963,-1.279,-1.1391,-1.1391,0.0442,0.1399,0.5,8.2674,4.4854,0.37,2.6037,4.15,0.0879
18.75,seguindo,normal,2.449,4.4796,-1.2763,-1.1319,-1.1319,0.0447,0.1444,0.5,8.2654,4.4854,0.37,2.6037,4.15,0.0819
18.8,seguindo,normal,2.4522,4.4684,-1.2745,-1.0883,-1.0883,0.0453,0.1863,0.5,8.2641,5.4291,0.37,2.6452,4.1,0.078
18.85,seguindo,normal,2.4572,4.4517,-1.2718,-1.0797,-1.0797,0.0452,0.1922,0.5,8.262,5.4291,0.37,2.6452,4.1,0.0721
18.9,seguindo,normal,2.4604,4.4405,-1.27,-1.0736,-1.0736,0.0445,0.1964,0.5,8.2607,5.4291,0.37,2.6452,4.1,0.0682
18.95,seguindo,normal,2.4654,4.4238,-1.2673,-1.0639,-1.0639,0.0449,0.2034,0.5,8.2587,5.4291,0.37,2.6452,4.1,0.0622
19.0,seguindo,normal,2.4688,4.4127,-1.2656,-1.057,-1.057,0.0449,0.2086,0.5,8.2573,5.4291,0.37,2.6452,4.1,0.0582
19.05,seguindo,normal,2.4738,4.396,-1.2629,-1.0212,-1.0212,0.0452,0.2417,0.5,8.2552,9.8722,0.37,2.6858,4.05,0.0523
19.1,seguindo,normal,2.4772,4.3849,-1.2611,-1.0138,-1.0138,0.0452,0.2473,0.5,8.2539,9.8722,0.37,2.6858,4.05,0.0484
19.15,seguindo,normal,2.4823,4.3682,-1.2584,-1.002,-1.002,0.0452,0.2564,0.5,8.2518,9.8722,0.37,2.6858,4.05,0.0424
19.2,seguindo,normal,2.4858,4.3571,-1.2566,-0.9936,-0.9936,0.0448,0.263,0.5,8.2504,9.8722,0.37,2.6858,4.05,0.0383
19.25,seguindo,normal,2.491,4.3405,-1.2539,-0.97,-0.97,0.0447,0.2839,0.5,8.2483,45.5646,0.37,2.7243,4.0,0.0323
19.3,seguindo,normal,2.4945,4.3294,-1.2521,-0.9616,-0.9616,0.0447,0.2905,0.5,8.2469,45.5646,0.37,2.7243,4.0,0.0283
19.35,seguindo,normal,2.4997,4.3128,-1.2494,-0.9481,-0.9481,0.0447,0.3013,0.5,8.2448,45.5646,0.37,2.7243,4.0,0.0223
19.4,seguindo,normal,2.5033,4.3017,-1.2477,-0.9386,-0.9386,0.0447,0.3091,0.5,8.2434,45.5646,0.37,2.7243,4.0,0.0182
19.45,seguindo,normal,2.5086,4.2851,-1.245,-0.9232,-0.9232,0.0447,0.3218,0.5,8.2413,45.5646,0.37,2.7243,4.0,0.012
19.5,seguindo,normal,2.5122,4.2741,-1.2432,-0.9183,-0.9183,0.0447,0.3248,0.5,8.2399,5.4817,0.37,2.7599,3.95,0.008
19.55,seguindo,normal,2.5177,4.2575,-1.2405,-0.9036,-0.9036,0.0447,0.3368,0.5,8.2377,5.4817,0.37,2.7599,3.95,0.0019
19.6,seguindo,normal,2.5213,4.2465,-1.2387,-0.8932,-0.8932,0.0447,0.3455,0.5,8.2363,5.4817,0.37,2.7599,3.95,-0.0022
19.65,seguindo,normal,2.5268,4.2299,-1.236,-0.8765,-0.8765,0.0447,0.3595,0.5,8.2342,5.4817,0.37,2.7599,3.95,-0.0084
19.7,seguindo,normal,2.5305,4.2189,-1.2342,-0.8646,-0.8646,0.0447,0.3697,0.5,8.2327,5.4817,0.37,2.7599,3.95,-0.0125
19.75,seguindo,normal,2.5349,4.2045,-1.2258,-0.8704,-0.8704,0.1023,0.3553,0.5,8.2313,2.6319,0.37,2.7915,3.9,-0.0183
19.8,seguindo,normal,2.5372,4.1956,-1.2162,-0.8605,-0.8605,0.178,0.3557,0.5,8.2307,2.6319,0.37,2.7915,3.9,-0.022
19.85,seguindo,normal,2.5407,4.1822,-1.1967,-0.8442,-0.8442,0.2788,0.3526,0.5,8.2301,2.6319,0.37,2.7915,3.9,-0.0279
19.9,seguindo,normal,2.5428,4.1733,-1.1803,-0.8325,-0.8325,0.3458,0.3478,0.5,8.2298,2.6319,0.37,2.7915,3.9,-0.032
19.95,seguindo,normal,2.546,4.1597,-1.1512,-0.8136,-0.8136,0.4552,0.3376,0.5,8.2294,2.6319,0.37,2.7915,3.9,-0.0382
20.0,seguindo,normal,2.5482,4.1507,-1.1287,-0.8003,-0.8003,0.5106,0.3284,0.5,8.2292,2.6319,0.37,2.7915,3.9,-0.0423
20.05,seguindo,normal,2.5514,4.1373,-1.0918,-0.8619,-0.8619,0.5941,0.2299,0.5,8.2288,1.63,0.37,2.8407,3.8,-0.0483
20.1,seguindo,normal,2.5537,4.1286,-1.0657,-0.8528,-0.8528,0.6365,0.2129,0.5,8.2284,1.63,0.37,2.8407,3.8,-0.0522
20.15,seguindo,normal,2.5575,4.1157,-1.0269,-0.8396,-0.8396,0.6488,0.1873,0.5,8.2274,1.63,0.37,2.8407,3.8,-0.0575
20.2,seguindo,normal,2.5603,4.1073,-1.0017,-0.8311,-0.8311,0.6418,0.1706,0.5,8.2264,1.63,0.37,2.8407,3.8,-0.0607
20.25,seguindo,normal,2.5651,4.0949,-0.9672,-0.8193,-0.8193,0.6101,0.1478,0.5,8.2243,1.63,0.37,2.8407,3.8,-0.0649
20.3,seguindo,normal,2.5687,4.0869,-0.9466,-0.8121,-0.8121,0.5686,0.1345,0.5,8.2225,1.63,0.37,2.8407,3.8,-0.0672
20.35,seguindo,normal,2.5748,4.0748,-0.9182,-0.8536,-0.8536,0.4994,0.0646,0.5,8.2192,1.1173,0.37,2.8581,3.75,-0.0703
20.4,seguindo,normal,2.5792,4.0667,-0.8998,-0.8488,-0.8488,0.4776,0.051,0.5,8.2166,1.1173,0.37,2.8581,3.75,-0.0721
20.45,seguindo,normal,2.586,4.0548,-0.8724,-0.8421,-0.8421,0.4577,0.0303,0.5,8.2126,1.1173,0.37,2.8581,3.75,-0.0744
20.5,seguindo,normal,2.5908,4.047,-0.8541,-0.8379,-0.8379,0.4575,0.0162,0.5,8.2097,1.1173,0.37,2.8581,3.75,-0.0757
20.55,seguindo,normal,2.5985,4.0353,-0.8289,-0.8325,-0.8325,0.4348,-0.0035,0.5,8.2047,1.1173,0.37,2.8581,3.75,-0.0771
20.6,seguindo,normal,2.6042,4.0274,-0.8143,-0.8296,-0.8296,0.3978,-0.0152,0.5,8.2009,1.1173,0.37,2.8581,3.75,-0.0776
20.65,seguindo,normal,2.6131,4.0157,-0.7938,-0.8854,-0.8854,0.3512,-0.0916,0.5,8.1948,0.8607,0.37,2.8712,3.7,-0.078
20.7,seguindo,normal,2.6194,4.008,-0.7812,-0.8853,-0.8853,0.3355,-0.1041,0.5,8.1904,0.8607,0.37,2.8712,3.7,-0.078
20.75,seguindo,normal,2.6291,3.9965,-0.7631,-0.8859,-0.8859,0.3067,-0.1228,0.5,8.1836,0.8607,0.37,2.8712,3.7,-0.0776
20.8,seguindo,normal,2.6359,3.9888,-0.7521,-0.887,-0.887,0.2881,-0.1349,0.5,8.1787,0.8607,0.37,2.8712,3.7,-0.0769
20.85,seguindo,normal,2.6476,3.9766,-0.7396,-0.9507,-0.9507,0.246,-0.2111,0.5,8.1701,0.7485,0.37,2.8808,3.65,-0.0751
20.9,seguindo,normal,2.6562,3.9681,-0.7336,-0.956,-0.956,0.1848,-0.2224,0.5,8.1637,0.7485,0.37,2.8808,3.65,-0.0734
20.95,seguindo,normal,2.6693,3.9559,-0.7298,-0.9659,-0.9659,0.0977,-0.2362,0.5,8.1537,0.7485,0.37,2.8808,3.65,-0.0704
21.0,seguindo,normal,2.6782,3.9479,-0.729,-0.9736,-0.9736,0.0629,-0.2445,0.5,8.1469,0.7485,0.37,2.8808,3.65,-0.0678
21.05,seguindo,normal,2.6915,3.936,-0.7288,-1.0426,-1.0426,0.0103,-0.3139,0.5,8.1368,0.7217,0.37,2.8876,3.6,-0.0638
21.1,seguindo,normal,2.7004,3.928,-0.7288,-1.0524,-1.0524,0.0049,-0.3236,0.5,8.13,0.7217,0.37,2.8876,3.6,-0.0612
21.15,seguindo,normal,2.7137,3.9161,-0.7286,-1.0681,-1.0681,0.0013,-0.3394,0.5,8.1199,0.7217,0.37,2.8876,3.6,-0.0571
21.2,seguindo,normal,2.7226,3.9082,-0.7284,-1.0793,-1.0793,0.0035,-0.3509,0.5,8.1132,0.7217,0.37,2.8876,3.6,-0.0538
21.25,seguindo,normal,2.7357,3.8964,-0.7273,-1.1877,-1.1877,0.0134,-0.4604,0.5,8.1033,0.7647,0.37,2.8954,3.5,-0.0491
21.3,seguindo,normal,2.7444,3.8885,-0.7263,-1.2001,-1.2001,0.0206,-0.4738,0.5,8.0967,0.7647,0.37,2.8954,3.5,-0.0459
21.35,seguindo,normal,2.7574,3.8768,-0.7241,-1.2196,-1.2196,0.0308,-0.4956,0.5,8.087,0.7647,0.37,2.8954,3.5,-0.041
21.4,seguindo,normal,2.766,3.869,-0.7223,-1.2335,-1.2335,0.0402,-0.5112,0.5,8.0806,0.7647,0.37,2.8954,3.5,-0.0371
21.45,seguindo,normal,2.7789,3.8573,-0.7193,-1.287,-1.287,0.0474,-0.5677,0.5,8.0709,0.8817,0.37,2.8977,3.45,-0.0313
21.5,seguindo,normal,2.7875,3.8496,-0.7172,-1.3017,-1.3017,0.0496,-0.5845,0.5,8.0645,0.8817,0.37,2.8977,3.45,-0.0275
21.55,seguindo,normal,2.8011,3.8379,-0.7191,-1.3268,-1.3268,0.0021,-0.6077,0.5,8.0542,0.8817,0.37,2.8977,3.45,-0.0208
21.6,seguindo,normal,2.8105,3.8301,-0.7222,-1.3451,-1.3451,-0.0494,-0.6229,0.5,8.0472,0.8817,0.37,2.8977,3.45,-0.0154
21.65,seguindo,normal,2.8246,3.8186,-0.7319,-1.4207,-1.4207,-0.1279,-0.6888,0.5,8.0364,1.1736,1.0,2.9774,2.8081,-0.0072
21.7,seguindo,normal,2.8339,3.811,-0.7401,-1.4287,-1.4287,-0.1793,-0.6886,0.5,8.0293,1.1736,1.0,2.9774,2.8081,-0.0017
21.75,seguindo,normal,2.8478,3.8001,-0.7575,-1.4409,-1.4409,-0.2561,-0.6834,0.5,8.0187,1.1736,1.0,2.9774,2.8081,0.0067
21.8,seguindo,normal,2.8569,3.7929,-0.7709,-1.449,-1.449,-0.3106,-0.6781,0.5,8.0117,1.1736,1.0,2.9774,2.8081,0.013
21.85,seguindo,normal,2.8705,3.7822,-0.796,-1.4496,-1.4496,-0.3801,-0.6535,0.5,8.0013,1.3856,1.0,2.9947,2.7627,0.0223
21.9,seguindo,normal,2.8795,3.7751,-0.8147,-1.4575,-1.4575,-0.4381,-0.6428,0.5,7.9945,1.3856,1.0,2.9947,2.7627,0.0285
21.95,seguindo,normal,2.8928,3.7646,-0.8477,-1.4694,-1.4694,-0.5165,-0.6217,0.5,7.9843,1.3856,1.0,2.9947,2.7627,0.0376
22.0,seguindo,normal,2.9016,3.7575,-0.8717,-1.4775,-1.4775,-0.5572,-0.6058,0.5,7.9777,1.3856,1.0,2.9947,2.7627,0.044
22.05,seguindo,normal,2.9144,3.7469,-0.9119,-1.4894,-1.4894,-0.6422,-0.5775,0.5,7.9681,1.3856,1.0,2.9947,2.7627,0.0537
22.1,seguindo,normal,2.9227,3.7399,-0.9405,-1.4615,-1.4615,-0.6816,-0.521,0.5,7.962,1.157,1.0,3.0392,2.679,0.0599
22.15,seguindo,normal,2.9349,3.729,-0.9842,-1.4718,-1.4718,-0.7154,-0.4876,0.5,7.9532,1.157,1.0,3.0392,2.679,0.0689
22.2,seguindo,normal,2.9428,3.7215,-1.0138,-1.4786,-1.4786,-0.7361,-0.4648,0.5,7.9476,1.157,1.0,3.0392,2.679,0.0746
22.25,seguindo,normal,2.9542,3.71,-1.0589,-1.4886,-1.4886,-0.755,-0.4297,0.5,7.9396,1.157,1.0,3.0392,2.679,0.0834
22.3,seguindo,normal,2.9616,3.7021,-1.0895,-1.4951,-1.4951,-0.7612,-0.4056,0.5,7.9346,1.157,1.0,3.0392,2.679,0.0891
22.35,seguindo,normal,2.9723,3.69,-1.136,-1.7229,-1.7229,-0.7628,-0.5869,0.5,7.9276,3.5422,0.37,2.9049,3.2501,0.0974
22.4,seguindo,normal,2.9792,3.6818,-1.1673,-1.7412,-1.7412,-0.7705,-0.5739,0.5,7.9233,3.5422,0.37,2.9049,3.2501,0.1026
22.45,seguindo,normal,2.989,3.6692,-1.2149,-1.769,-1.769,-0.7897,-0.5541,0.5,7.9172,3.5422,0.37,2.9049,3.2501,0.1099
22.5,seguindo,normal,2.9953,3.6606,-1.247,-1.7877,-1.7877,-0.7953,-0.5406,0.5,7.9136,3.5422,0.37,2.9049,3.2501,0.1149
22.55,seguindo,normal,3.0041,3.6469,-1.2931,-1.8158,-1.8158,-0.7817,-0.5227,0.5,7.909,3.5422,0.37,2.9049,3.2501,0.1217
22.6,seguindo,normal,3.0095,3.6374,-1.3227,-1.7995,-1.7995,-0.7567,-0.4768,0.5,7.9064,7.8331,0.37,2.9076,3.2001,0.1258
22.65,seguindo,normal,3.0169,3.6228,-1.3659,-1.8237,-1.8237,-0.7299,-0.4579,0.5,7.9034,7.8331,0.37,2.9076,3.2001,0.1312
22.7,seguindo,normal,3.0214,3.6128,-1.3942,-1.8398,-1.8398,-0.7192,-0.4456,0.5,7.9019,7.8331,0.37,2.9076,3.2001,0.1345
22.75,seguindo,normal,3.0275,3.5972,-1.4347,-1.864,-1.864,-0.688,-0.4293,0.5,7.9005,7.8331,0.37,2.9076,3.2001,0.1391
22.8,seguindo,normal,3.0311,3.5865,-1.4608,-1.8387,-1.8387,-0.6661,-0.3779,0.5,7.9001,182.5749,0.37,2.9114,3.1502,0.1417
22.85,seguindo,normal,3.036,3.5709,-1.502,-1.8588,-1.8588,-0.67,-0.3568,0.5,7.8999,182.5749,0.37,2.9114,3.1502,0.1451
22.9,seguindo,normal,3.0388,3.5606,-1.53,-1.872,-1.872,-0.6916,-0.342,0.5,7.9002,182.5749,0.37,2.9114,3.1502,0.147
22.95,seguindo,normal,3.0426,3.5448,-1.5723,-1.8919,-1.8919,-0.7027,-0.3196,0.5,7.9012,182.5749,0.37,2.9114,3.1502,0.1497
23.0,seguindo,normal,3.0447,3.534,-1.6004,-1.8588,-1.8588,-0.7033,-0.2584,0.5,7.9023,8.0557,0.37,2.9162,3.1004,0.1512
23.05,seguindo,normal,3.0473,3.5178,-1.6421,-1.8751,-1.8751,-0.7058,-0.233,0.5,7.9046,8.0557,0.37,2.9162,3.1004,0.1527
23.1,seguindo,normal,3.0486,3.5069,-1.6695,-1.8857,-1.8857,-0.6986,-0.2162,0.5,7.9066,8.0557,0.37,2.9162,3.1004,0.1533
23.15,seguindo,normal,3.05,3.4903,-1.7098,-1.9012,-1.9012,-0.6795,-0.1914,0.5,7.9102,8.0557,0.37,2.9162,3.1004,0.1539
23.2,seguindo,normal,3.0504,3.4791,-1.7361,-1.861,-1.861,-0.669,-0.1249,0.5,7.9131,4.2944,0.37,2.9225,3.0507,0.1539
23.25,seguindo,normal,3.0503,3.4621,-1.7736,-1.8722,-1.8722,-0.6379,-0.0986,0.5,7.9183,4.2944,0.37,2.9225,3.0507,0.153
23.3,seguindo,normal,3.0498,3.4506,-1.7975,-1.8791,-1.8791,-0.6258,-0.0816,0.5,7.9223,4.2944,0.37,2.9225,3.0507,0.152
23.35,seguindo,normal,3.0484,3.4332,-1.8318,-1.8888,-1.8888,-0.5866,-0.057,0.5,7.9289,4.2944,0.37,2.9225,3.0507,0.15
23.4,seguindo,normal,3.047,3.4215,-1.8537,-1.8419,-1.8419,-0.5674,0.0118,0.5,7.9339,3.0086,0.37,2.9301,3.0011,0.1482
23.45,seguindo,normal,3.044,3.4036,-1.8837,-1.8466,-1.8466,-0.5302,0.0371,0.5,7.9421,3.0086,0.37,2.9301,3.0011,0.1446
23.5,seguindo,normal,3.0416,3.3915,-1.9021,-1.8489,-1.8489,-0.4937,0.0532,0.5,7.9482,3.0086,0.37,2.9301,3.0011,0.1418
