t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
11.502,seguindo,-0.0,-0.0,-0.0,-0.0006,-0.0006,0.5,7.2103,251.5463,-0.0
11.55,seguindo,-0.0,-0.0,-0.0,-0.0022,-0.0022,0.5,7.2103,67.12,-0.0
11.6,seguindo,-0.0,-0.0,-0.0,-0.0022,-0.0022,0.5,7.2103,67.12,-0.0
11.65,seguindo,-0.0,-0.0,-0.0,-0.0022,-0.0022,0.5,7.2103,67.12,-0.0
11.7,seguindo,-0.0,-0.0,-0.0,-0.0022,-0.0022,0.5,7.2103,67.12,-0.0
11.75,seguindo,-0.0,-0.0,-0.0,-0.0022,-0.0022,0.5,7.2103,67.12,-0.0
11.8,seguindo,-0.0,-0.0,-0.0,-0.0022,-0.0022,0.5,7.2103,67.12,-0.0
11.85,seguindo,-0.0,-0.0,-0.0,-0.0022,-0.0022,0.5,7.2103,67.12,-0.0
11.9,seguindo,-0.0,-0.0,-0.0,-0.0022,-0.0022,0.5,7.2103,67.12,-0.0
11.954,seguindo,0.0027,0.0003,-0.0037,-0.0025,0.0012,0.5,7.2078,67.12,0.0003
12.0,seguindo,0.0075,0.0009,-0.0114,-0.0031,0.0083,0.5,7.2034,67.12,0.0009
12.05,seguindo,0.0134,0.0015,-0.0202,-0.0037,0.0165,0.5,7.198,67.12,0.0015
12.1,seguindo,0.0198,0.0022,-0.0304,-0.0044,0.026,0.5,7.1923,67.12,0.0022
12.15,seguindo,0.0321,0.003,-0.0462,-0.0052,0.0409,0.5,7.1814,67.12,0.003
12.2,seguindo,0.0417,0.0033,-0.0563,-0.0064,0.0499,0.5,7.173,43.3873,0.0033
12.25,seguindo,0.0532,0.0036,-0.068,-0.0067,0.0613,0.5,7.1631,43.3873,0.0036
12.3,seguindo,0.0596,0.0036,-0.0746,-0.2094,-0.1348,0.5,7.1577,7.4315,0.0006
12.35,seguindo,0.0721,0.0037,-0.088,-0.2119,-0.1239,0.5,7.147,7.4315,0.0027
12.4,seguindo,0.0819,0.0037,-0.0994,-0.214,-0.1146,0.5,7.1387,7.4315,0.0044
12.45,seguindo,0.0991,0.0031,-0.1148,-0.2171,-0.1023,0.5,7.1244,8.2653,0.0067
12.5,seguindo,0.1119,0.0022,-0.1236,-0.219,-0.0954,0.5,7.114,8.2653,0.008
12.55,seguindo,0.1306,0.0005,-0.1322,-0.2213,-0.089,0.5,7.0991,8.2653,0.0095
12.6,seguindo,0.149,-0.0015,-0.1384,-0.2233,-0.0849,0.5,7.0846,8.2653,0.0107
12.65,seguindo,0.1611,-0.003,-0.1403,-0.2245,-0.0842,0.5,7.0752,8.2653,0.0112
12.701,seguindo,0.1791,-0.0053,-0.143,-0.2246,-0.0816,0.5,7.0613,7.7303,0.012
12.751,seguindo,0.1911,-0.0069,-0.1451,-0.2257,-0.0806,0.5,7.0519,7.7303,0.0125
12.8,seguindo,0.2032,-0.0085,-0.147,-0.2267,-0.0798,0.5,7.0426,7.7303,0.013
12.851,seguindo,0.221,-0.0111,-0.1477,-0.2282,-0.0804,0.5,7.029,7.7303,0.0135
12.9,seguindo,0.2327,-0.0129,-0.1476,-0.1206,0.0269,0.5,7.0201,4.7611,0.0003
12.95,seguindo,0.25,-0.0156,-0.1454,-0.12,0.0254,0.5,7.007,4.7611,0.0005
13.001,seguindo,0.2672,-0.0184,-0.1423,-0.1125,0.0298,0.5,6.9941,4.7732,0.0006
13.05,seguindo,0.2785,-0.0202,-0.1398,-0.1295,0.0103,0.5,6.9818,4.7732,0.0027
13.1,seguindo,0.2899,-0.022,-0.1373,-0.1292,0.0081,0.5,6.9732,4.7732,0.003
13.15,seguindo,0.307,-0.0246,-0.1338,-0.1288,0.005,0.5,6.9601,4.7732,0.0035
13.2,seguindo,0.3184,-0.0263,-0.1316,-0.1286,0.003,0.5,6.9513,4.7732,0.0039
13.25,seguindo,0.3356,-0.0288,-0.1282,-0.1214,0.0069,0.5,6.9382,5.0819,0.0045
13.3,seguindo,0.3528,-0.0313,-0.125,-0.121,0.0039,0.5,6.925,5.0819,0.0052
13.35,seguindo,0.3642,-0.0329,-0.123,-0.1208,0.0021,0.5,6.9162,5.0819,0.0057
13.4,seguindo,0.3757,-0.0344,-0.121,-0.1207,0.0003,0.5,6.9073,5.0819,0.0062
13.45,seguindo,0.393,-0.0367,-0.1182,-0.1205,-0.0023,0.5,6.894,5.0819,0.0071
13.5,seguindo,0.4045,-0.0382,-0.1164,-0.1203,-0.004,0.5,6.8852,5.0819,0.0076
13.55,seguindo,0.4218,-0.0405,-0.1138,-0.1134,0.0004,0.5,6.8718,4.7611,0.0086
13.6,seguindo,0.4334,-0.0419,-0.1121,-0.0752,0.0368,0.5,6.8629,6.5296,0.0037
13.65,seguindo,0.4507,-0.044,-0.1095,-0.0744,0.0351,0.5,6.8495,6.5296,0.0033
13.7,seguindo,0.4622,-0.0454,-0.1078,-0.0685,0.0393,0.5,6.8406,5.9958,0.0031
13.75,seguindo,0.4796,-0.0475,-0.1052,-0.0677,0.0375,0.5,6.8272,5.9958,0.0027
13.8,seguindo,0.4911,-0.0489,-0.1034,-0.0671,0.0363,0.5,6.8183,5.9958,0.0026
13.85,seguindo,0.5084,-0.0509,-0.1008,-0.0663,0.0344,0.5,6.8049,5.9958,0.0023
13.9,seguindo,0.52,-0.0522,-0.099,-0.0658,0.0332,0.5,6.796,5.9958,0.0022
13.95,seguindo,0.5373,-0.0541,-0.0964,-0.0568,0.0396,0.5,6.7766,6.0154,0.0002
14.0,seguindo,0.5547,-0.0559,-0.0938,-0.056,0.0379,0.5,6.7631,6.0154,0.0001
14.05,seguindo,0.5662,-0.0572,-0.092,-0.0554,0.0366,0.5,6.7542,6.0154,-0.0
14.1,seguindo,0.5778,-0.0584,-0.0902,-0.0549,0.0354,0.5,6.7453,6.0154,-0.0001
14.15,seguindo,0.5951,-0.0601,-0.0875,-0.0541,0.0334,0.5,6.7319,6.0154,-0.0001
14.2,seguindo,0.6067,-0.0613,-0.0856,-0.0737,0.0119,0.5,6.7229,7.0253,-0.0018
14.25,seguindo,0.624,-0.063,-0.0829,-0.0677,0.0152,0.5,6.7095,5.8309,-0.0017
14.3,seguindo,0.6356,-0.0641,-0.0811,-0.0674,0.0137,0.5,6.7005,5.8309,-0.0017
14.35,seguindo,0.653,-0.0657,-0.0784,-0.067,0.0115,0.5,6.6871,5.8309,-0.0015
14.4,seguindo,0.6645,-0.0667,-0.0766,-0.0667,0.0099,0.5,6.6781,5.8309,-0.0014
14.45,seguindo,0.6819,-0.0683,-0.0739,-0.0663,0.0076,0.5,6.6646,5.8309,-0.0012
