t,x,y,yaw,erro_trajeto,rumo_plano,folga,raw_v,raw_wz,saida_v,saida_wz,desencalhe,planos,objetivo_ativo,dist_alvo
0.923,0.0418,0.0038,-0.0628,0.0228,0.0,0.75,0.499,-0.194,0.499,-0.194,0.0,1,1,7.121
0.953,0.0418,0.0038,-0.0628,0.0228,0.0,0.75,0.499,-0.188,0.499,-0.194,0.0,1,1,7.121
0.984,0.0418,0.0038,-0.0628,0.0228,0.0,0.75,0.499,-0.188,0.499,-0.188,0.0,1,1,7.121
1.015,0.0653,0.0043,-0.0918,0.0233,0.0,0.8,0.499,-0.188,0.499,-0.188,0.0,1,1,7.101
1.045,0.0653,0.0043,-0.0918,0.0233,0.0,0.8,0.499,-0.182,0.499,-0.188,0.0,1,1,7.101
1.076,0.0653,0.0043,-0.0918,0.0233,0.0,0.8,0.499,-0.182,0.499,-0.165,0.0,1,1,7.101
1.107,0.0976,0.0036,-0.1263,0.0228,-0.0172,0.8,0.499,-0.182,0.499,-0.165,0.0,1,1,7.073
1.142,0.0976,0.0036,-0.1263,0.0445,-0.025,0.8,0.499,-0.182,0.499,-0.165,0.0,2,1,7.073
1.172,0.0976,0.0036,-0.1263,0.0445,-0.025,0.8,0.5,0.0,0.499,-0.165,0.0,2,1,7.073
1.203,0.0976,0.0036,-0.1263,0.0445,-0.025,0.8,0.5,0.0,0.5,0.0,0.0,2,1,7.073
1.234,0.1372,0.0008,-0.1628,0.0198,-0.025,0.85,0.5,0.0,0.5,0.0,0.0,2,1,7.04
1.264,0.1372,0.0008,-0.1628,0.0198,-0.025,0.85,0.5,0.0,0.5,0.0,0.0,2,1,7.04
1.295,0.1372,0.0008,-0.1628,0.0198,-0.025,0.85,0.5,0.0,0.5,0.0,0.0,2,1,7.04
1.326,0.1696,-0.0031,-0.1838,0.0167,-0.025,0.9,0.5,0.0,0.5,0.0,0.0,2,1,7.014
1.356,0.1696,-0.0031,-0.1838,0.0167,-0.025,0.9,0.496,0.113,0.5,0.0,0.0,2,1,7.014
1.386,0.1696,-0.0031,-0.1838,0.0167,-0.025,0.9,0.496,0.113,0.497,0.168,0.0,2,1,7.014
1.418,0.195,-0.007,-0.1958,0.0135,-0.025,0.9,0.496,0.113,0.497,0.168,0.0,2,1,6.994
1.448,0.195,-0.007,-0.1958,0.0135,-0.025,0.9,0.498,0.186,0.497,0.168,0.0,2,1,6.994
1.479,0.195,-0.007,-0.1958,0.0135,-0.025,0.9,0.498,0.186,0.498,0.186,0.0,2,1,6.994
1.51,0.2252,-0.0126,-0.2017,0.0086,-0.025,0.95,0.498,0.186,0.498,0.186,0.0,2,1,6.97
1.54,0.2252,-0.0126,-0.2017,0.0086,-0.025,0.95,0.498,0.236,0.498,0.186,0.0,2,1,6.97
1.571,0.2252,-0.0126,-0.2017,0.0086,-0.025,0.95,0.498,0.236,0.497,0.247,0.0,2,1,6.97
1.602,0.2484,-0.0174,-0.2012,0.0044,-0.025,0.95,0.498,0.236,0.497,0.247,0.0,2,1,6.953
1.632,0.2484,-0.0174,-0.2012,0.0044,-0.025,0.95,0.497,0.258,0.497,0.247,0.0,2,1,6.953
1.663,0.2484,-0.0174,-0.2012,0.0044,-0.025,0.95,0.497,0.258,0.497,0.258,0.0,2,1,6.953
1.695,0.277,-0.0235,-0.1981,0.0009,-0.025,1.0,0.497,0.258,0.497,0.258,0.0,2,1,6.931
1.726,0.277,-0.0235,-0.1981,0.0009,-0.025,1.0,0.495,0.287,0.497,0.258,0.0,2,1,6.931
1.757,0.277,-0.0235,-0.1981,0.0009,-0.025,1.0,0.495,0.287,0.495,0.287,0.0,2,1,6.931
1.788,0.3054,-0.0295,-0.1931,0.0063,-0.025,1.0,0.495,0.287,0.495,0.287,0.0,2,1,6.91
1.819,0.3054,-0.0295,-0.1931,0.0063,-0.025,1.0,0.495,0.294,0.495,0.287,0.0,2,1,6.91
1.849,0.3054,-0.0295,-0.1931,0.0063,-0.025,1.0,0.495,0.294,0.494,0.304,0.0,2,1,6.91
1.881,0.328,-0.0342,-0.1887,0.0104,-0.025,1.05,0.495,0.294,0.494,0.304,0.0,2,1,6.893
1.911,0.328,-0.0342,-0.1887,0.0104,-0.025,1.05,0.494,0.307,0.494,0.304,0.0,2,1,6.893
1.942,0.328,-0.0342,-0.1887,0.0104,-0.025,1.05,0.494,0.307,0.493,0.314,0.0,2,1,6.893
1.973,0.3563,-0.04,-0.1828,0.0155,-0.025,1.05,0.494,0.307,0.493,0.314,0.0,2,1,6.872
2.003,0.3563,-0.04,-0.1828,0.0155,-0.025,1.05,0.493,0.317,0.493,0.314,0.0,2,1,6.872
2.034,0.3563,-0.04,-0.1828,0.0155,-0.025,1.05,0.493,0.317,0.492,0.323,0.0,2,1,6.872
2.065,0.3789,-0.0446,-0.178,0.0195,-0.025,1.1,0.493,0.317,0.492,0.323,0.0,2,1,6.855
2.098,0.3789,-0.0446,-0.178,0.0195,-0.025,1.1,0.491,0.325,0.492,0.323,0.0,2,1,6.855
2.128,0.3789,-0.0446,-0.178,0.0195,-0.025,1.1,0.491,0.325,0.491,0.325,0.0,2,1,6.855
2.16,0.4071,-0.0501,-0.1717,0.0243,-0.025,1.1,0.491,0.325,0.491,0.325,0.0,2,1,6.834
2.202,0.4071,-0.0501,-0.1717,0.0345,-0.0192,1.1,0.491,0.325,0.491,0.325,0.0,3,1,6.834
2.233,0.4071,-0.0501,-0.1717,0.0345,-0.0192,1.1,0.489,0.336,0.491,0.325,0.0,3,1,6.834
2.263,0.4071,-0.0501,-0.1717,0.0345,-0.0192,1.1,0.489,0.336,0.489,0.336,0.0,3,1,6.834
2.294,0.441,-0.0565,-0.1636,0.0126,-0.0192,1.15,0.489,0.336,0.489,0.336,0.0,3,1,6.808
2.325,0.441,-0.0565,-0.1636,0.0126,-0.0192,1.15,0.488,0.339,0.489,0.336,0.0,3,1,6.808
2.356,0.441,-0.0565,-0.1636,0.0126,-0.0192,1.15,0.488,0.339,0.488,0.34,0.0,3,1,6.808
2.387,0.4691,-0.0616,-0.1565,0.008,-0.0192,1.2,0.488,0.339,0.488,0.34,0.0,3,1,6.787
2.418,0.4691,-0.0616,-0.1565,0.008,-0.0192,1.2,0.488,0.342,0.488,0.34,0.0,3,1,6.787
2.449,0.4691,-0.0616,-0.1565,0.008,-0.0192,1.2,0.488,0.342,0.487,0.348,0.0,3,1,6.787
2.482,0.4973,-0.0666,-0.1491,0.0036,-0.0192,1.2,0.488,0.342,0.487,0.348,0.0,3,1,6.765
2.513,0.4973,-0.0666,-0.1491,0.0036,-0.0192,1.2,0.487,0.351,0.487,0.348,0.0,3,1,6.765
2.543,0.4973,-0.0666,-0.1491,0.0036,-0.0192,1.2,0.487,0.351,0.487,0.351,0.0,3,1,6.765
2.574,0.5198,-0.0704,-0.143,0.0002,-0.0192,1.2,0.487,0.351,0.487,0.351,0.0,3,1,6.748
2.605,0.5198,-0.0704,-0.143,0.0002,-0.0192,1.2,0.486,0.352,0.487,0.351,0.0,3,1,6.748
2.635,0.5198,-0.0704,-0.143,0.0002,-0.0192,1.2,0.486,0.352,0.486,0.352,0.0,3,1,6.748
2.667,0.5479,-0.075,-0.1349,0.0038,-0.0192,1.2,0.486,0.352,0.486,0.352,0.0,3,1,6.727
2.697,0.5479,-0.075,-0.1349,0.0038,-0.0192,1.2,0.495,0.257,0.486,0.352,0.0,3,1,6.727
2.728,0.5479,-0.075,-0.1349,0.0038,-0.0192,1.2,0.495,0.257,0.495,0.257,0.0,3,1,6.727
2.76,0.5705,-0.0785,-0.1284,0.0069,-0.0192,1.2,0.495,0.257,0.495,0.257,0.0,3,1,6.71
2.791,0.5705,-0.0785,-0.1284,0.0069,-0.0192,1.2,0.495,0.263,0.495,0.257,0.0,3,1,6.71
2.821,0.5705,-0.0785,-0.1284,0.0069,-0.0192,1.2,0.495,0.263,0.495,0.263,0.0,3,1,6.71
2.853,0.5993,-0.0825,-0.1245,0.0103,-0.0192,1.2,0.495,0.263,0.495,0.263,0.0,3,1,6.688
2.883,0.5993,-0.0825,-0.1245,0.0103,-0.0192,1.2,0.494,0.266,0.495,0.263,0.0,3,1,6.688
2.914,0.5993,-0.0825,-0.1245,0.0103,-0.0192,1.2,0.494,0.266,0.494,0.266,0.0,3,1,6.688
2.945,0.6225,-0.0856,-0.1219,0.013,-0.0192,1.2,0.494,0.266,0.494,0.266,0.0,3,1,6.67
2.976,0.6225,-0.0856,-0.1219,0.013,-0.0192,1.2,0.494,0.269,0.494,0.266,0.0,3,1,6.67
3.007,0.6225,-0.0856,-0.1219,0.013,-0.0192,1.2,0.494,0.269,0.494,0.269,0.0,3,1,6.67
3.038,0.6515,-0.0893,-0.1186,0.0162,-0.0192,1.2,0.494,0.269,0.494,0.269,0.0,3,1,6.647
3.068,0.6515,-0.0893,-0.1186,0.0162,-0.0192,1.2,0.494,0.272,0.494,0.269,0.0,3,1,6.647
3.099,0.6515,-0.0893,-0.1186,0.0162,-0.0192,1.2,0.494,0.272,0.494,0.272,0.0,3,1,6.647
3.13,0.6805,-0.093,-0.1151,0.0193,-0.0192,1.2,0.494,0.272,0.494,0.272,0.0,3,1,6.625
3.164,0.6805,-0.093,-0.1151,0.0605,-0.0233,1.2,0.494,0.272,0.494,0.272,0.0,4,1,6.625
3.194,0.6805,-0.093,-0.1151,0.0605,-0.0233,1.2,0.494,0.279,0.494,0.272,0.0,4,1,6.625
3.225,0.6805,-0.093,-0.1151,0.0605,-0.0233,1.2,0.494,0.279,0.494,0.279,0.0,4,1,6.625
3.256,0.7153,-0.0973,-0.1106,0.0351,-0.0233,1.2,0.494,0.279,0.494,0.279,0.0,4,1,6.598
3.287,0.7153,-0.0973,-0.1106,0.0351,-0.0233,1.2,0.494,0.281,0.494,0.279,0.0,4,1,6.598
3.317,0.7153,-0.0973,-0.1106,0.0351,-0.0233,1.2,0.494,0.281,0.494,0.283,0.0,4,1,6.598
3.349,0.7441,-0.1008,-0.1064,0.0316,-0.0233,1.2,0.494,0.281,0.494,0.283,0.0,4,1,6.576
3.379,0.7441,-0.1008,-0.1064,0.0316,-0.0233,1.2,0.494,0.288,0.494,0.283,0.0,4,1,6.576
3.41,0.7441,-0.1008,-0.1064,0.0316,-0.0233,1.2,0.494,0.288,0.494,0.288,0.0,4,1,6.576
3.441,0.7672,-0.1035,-0.1029,0.0338,-0.0233,1.15,0.494,0.288,0.494,0.288,0.0,4,1,6.558
3.472,0.7672,-0.1035,-0.1029,0.0338,-0.0233,1.15,0.494,0.29,0.494,0.288,0.0,4,1,6.558
3.503,0.7672,-0.1035,-0.1029,0.0338,-0.0233,1.15,0.494,0.29,0.494,0.293,0.0,4,1,6.558
3.534,0.7961,-0.1068,-0.0981,0.0364,-0.0233,1.15,0.494,0.29,0.494,0.293,0.0,4,1,6.536
3.565,0.7961,-0.1068,-0.0981,0.0364,-0.0233,1.15,0.493,0.298,0.494,0.293,0.0,4,1,6.536
3.596,0.7961,-0.1068,-0.0981,0.0364,-0.0233,1.15,0.493,0.298,0.493,0.298,0.0,4,1,6.536
3.627,0.8191,-0.1094,-0.0942,0.0384,-0.0233,1.15,0.493,0.298,0.493,0.298,0.0,4,1,6.518
3.658,0.8191,-0.1094,-0.0942,0.0384,-0.0233,1.15,0.492,0.309,0.493,0.298,0.0,4,1,6.518
3.689,0.8191,-0.1094,-0.0942,0.0384,-0.0233,1.15,0.492,0.309,0.492,0.309,0.0,4,1,6.518
3.72,0.8479,-0.1124,-0.0892,0.0408,-0.0233,1.15,0.492,0.309,0.492,0.309,0.0,4,1,6.496
3.75,0.8479,-0.1124,-0.0892,0.0408,-0.0233,1.15,0.492,0.307,0.492,0.309,0.0,4,1,6.496
3.781,0.8479,-0.1124,-0.0892,0.0408,-0.0233,1.15,0.492,0.307,0.492,0.307,0.0,4,1,6.496
3.813,0.8767,-0.1154,-0.0838,0.0431,-0.0233,1.1,0.492,0.307,0.492,0.307,0.0,4,1,6.474
3.843,0.8767,-0.1154,-0.0838,0.0431,-0.0233,1.1,0.492,0.314,0.492,0.307,0.0,4,1,6.474
3.874,0.8767,-0.1154,-0.0838,0.0431,-0.0233,1.1,0.492,0.314,0.492,0.314,0.0,4,1,6.474
3.905,0.8997,-0.1176,-0.0791,0.0448,-0.0233,1.1,0.492,0.314,0.492,0.314,0.0,4,1,6.456
3.936,0.8997,-0.1176,-0.0791,0.0448,-0.0233,1.1,0.491,0.317,0.492,0.314,0.0,4,1,6.456
3.967,0.8997,-0.1176,-0.0791,0.0448,-0.0233,1.1,0.491,0.317,0.492,0.311,0.0,4,1,6.456
3.998,0.9284,-0.1203,-0.0732,0.0468,-0.0233,1.1,0.491,0.317,0.492,0.311,0.0,4,1,6.434
4.028,0.9284,-0.1203,-0.0732,0.0468,-0.0233,1.1,0.492,0.313,0.492,0.311,0.0,4,1,6.434
4.058,0.9284,-0.1203,-0.0732,0.0468,-0.0233,1.1,0.492,0.313,0.491,0.318,0.0,4,1,6.434
4.09,0.9513,-0.1223,-0.0682,0.0483,-0.0233,1.1,0.492,0.313,0.491,0.318,0.0,4,1,6.416
4.121,0.9513,-0.1223,-0.0682,0.0483,-0.0233,1.1,0.492,0.311,0.491,0.318,0.0,4,1,6.416
4.151,0.9513,-0.1223,-0.0682,0.0483,-0.0233,1.1,0.492,0.311,0.492,0.311,0.0,4,1,6.416
4.182,0.98,-0.1247,-0.0622,0.05,-0.0233,1.05,0.492,0.311,0.492,0.311,0.0,4,1,6.394
4.223,0.98,-0.1247,-0.0622,0.0563,0.0233,1.05,0.492,0.311,0.492,0.311,0.0,5,1,6.394
4.254,0.98,-0.1247,-0.0622,0.0563,0.0233,1.05,0.49,0.32,0.492,0.311,0.0,5,1,6.394
4.285,0.98,-0.1247,-0.0622,0.0563,0.0233,1.05,0.49,0.32,0.49,0.32,0.0,5,1,6.394
4.317,1.0145,-0.1273,-0.0549,0.0231,0.0233,1.05,0.49,0.32,0.49,0.32,0.0,5,1,6.367
4.348,1.0145,-0.1273,-0.0549,0.0231,0.0233,1.05,0.492,0.308,0.49,0.32,0.0,5,1,6.367
4.378,1.0145,-0.1273,-0.0549,0.0231,0.0233,1.05,0.492,0.308,0.491,0.313,0.0,5,1,6.367
4.41,1.0432,-0.1293,-0.0489,0.0105,0.0233,1.05,0.492,0.308,0.491,0.313,0.0,5,1,6.344
4.44,1.0432,-0.1293,-0.0489,0.0105,0.0233,1.05,0.491,0.315,0.491,0.313,0.0,5,1,6.344
4.471,1.0432,-0.1293,-0.0489,0.0105,0.0233,1.05,0.491,0.315,0.492,0.306,0.0,5,1,6.344
4.502,1.072,-0.1311,-0.0431,0.013,0.0233,1.05,0.491,0.315,0.492,0.306,0.0,5,1,6.322
4.533,1.072,-0.1311,-0.0431,0.013,0.0233,1.05,0.492,0.307,0.492,0.306,0.0,5,1,6.322
4.564,1.072,-0.1311,-0.0431,0.013,0.0233,1.05,0.492,0.307,0.491,0.312,0.0,5,1,6.322
4.595,1.095,-0.1325,-0.0382,0.0148,0.0233,1.05,0.492,0.307,0.491,0.312,0.0,5,1,6.304
4.626,1.095,-0.1325,-0.0382,0.0148,0.0233,1.05,0.491,0.314,0.491,0.312,0.0,5,1,6.304
4.658,1.095,-0.1325,-0.0382,0.0148,0.0233,1.05,0.491,0.314,0.491,0.314,0.0,5,1,6.304
4.689,1.1239,-0.1339,-0.0326,0.017,0.0233,1.05,0.491,0.314,0.491,0.314,0.0,5,1,6.281
4.72,1.1239,-0.1339,-0.0326,0.017,0.0233,1.05,0.496,0.238,0.491,0.314,0.0,5,1,6.281
4.75,1.1239,-0.1339,-0.0326,0.017,0.0233,1.05,0.496,0.238,0.496,0.238,0.0,5,1,6.281
4.782,1.1469,-0.135,-0.0278,0.0186,0.0233,1.05,0.496,0.238,0.496,0.238,0.0,5,1,6.263
4.813,1.1469,-0.135,-0.0278,0.0186,0.0233,1.05,0.496,0.241,0.496,0.238,0.0,5,1,6.263
4.843,1.1469,-0.135,-0.0278,0.0186,0.0233,1.05,0.496,0.241,0.496,0.241,0.0,5,1,6.263
4.875,1.1762,-0.136,-0.025,0.0203,0.0233,1.05,0.496,0.241,0.496,0.241,0.0,5,1,6.24
4.905,1.1762,-0.136,-0.025,0.0203,0.0233,1.05,0.496,0.239,0.496,0.241,0.0,5,1,6.24
4.936,1.1762,-0.136,-0.025,0.0203,0.0233,1.05,0.496,0.239,0.496,0.239,0.0,5,1,6.24
4.966,1.2056,-0.1369,-0.0229,0.0218,0.0233,1.05,0.496,0.239,0.496,0.239,0.0,5,1,6.216
4.997,1.2056,-0.1369,-0.0229,0.0218,0.0233,1.05,0.496,0.243,0.496,0.239,0.0,5,1,6.216
5.028,1.2056,-0.1369,-0.0229,0.0218,0.0233,1.05,0.496,0.243,0.497,0.236,0.0,5,1,6.216
5.058,1.2292,-0.1375,-0.0213,0.023,0.0233,1.05,0.496,0.243,0.497,0.236,0.0,5,1,6.198
5.089,1.2292,-0.1375,-0.0213,0.023,0.0233,1.05,0.496,0.239,0.497,0.236,0.0,5,1,6.198
5.119,1.2292,-0.1375,-0.0213,0.023,0.0233,1.05,0.496,0.239,0.496,0.241,0.0,5,1,6.198
5.15,1.2586,-0.1383,-0.0194,0.0245,0.0233,1.05,0.496,0.239,0.496,0.241,0.0,5,1,6.174
5.181,1.2586,-0.1383,-0.0194,0.0245,0.0233,1.05,0.497,0.238,0.496,0.241,0.0,5,1,6.174
5.211,1.2586,-0.1383,-0.0194,0.0245,0.0233,1.05,0.497,0.238,0.497,0.24,0.0,5,1,6.174
5.242,1.2822,-0.1389,-0.0178,0.0256,0.0233,1.05,0.497,0.238,0.497,0.24,0.0,5,1,6.156
5.276,1.2822,-0.1389,-0.0178,0.0574,0.0278,1.05,0.497,0.238,0.497,0.24,0.0,6,1,6.156
5.306,1.2822,-0.1389,-0.0178,0.0574,0.0278,1.05,0.497,0.248,0.497,0.24,0.0,6,1,6.156
5.336,1.2822,-0.1389,-0.0178,0.0574,0.0278,1.05,0.497,0.248,0.497,0.248,0.0,6,1,6.156
5.367,1.3234,-0.1398,-0.0148,0.0243,0.0278,1.05,0.497,0.248,0.497,0.248,0.0,6,1,6.123
5.398,1.3234,-0.1398,-0.0148,0.0243,0.0278,1.05,0.497,0.244,0.497,0.248,0.0,6,1,6.123
5.428,1.3234,-0.1398,-0.0148,0.0243,0.0278,1.05,0.497,0.244,0.497,0.246,0.0,6,1,6.123
5.459,1.3468,-0.1403,-0.0127,0.0216,0.0278,1.05,0.497,0.244,0.497,0.246,0.0,6,1,6.105
5.489,1.3468,-0.1403,-0.0127,0.0216,0.0278,1.05,0.497,0.251,0.497,0.246,0.0,6,1,6.105
5.52,1.3468,-0.1403,-0.0127,0.0216,0.0278,1.05,0.497,0.251,0.497,0.244,0.0,6,1,6.105
5.551,1.3762,-0.1408,-0.0101,0.0229,0.0278,1.05,0.497,0.251,0.497,0.244,0.0,6,1,6.082
5.581,1.3762,-0.1408,-0.0101,0.0229,0.0278,1.05,0.497,0.249,0.497,0.244,0.0,6,1,6.082
5.612,1.3762,-0.1408,-0.0101,0.0229,0.0278,1.05,0.497,0.249,0.497,0.251,0.0,6,1,6.082
5.643,1.3997,-0.1412,-0.0081,0.024,0.0278,1.05,0.497,0.249,0.497,0.251,0.0,6,1,6.063
5.673,1.3997,-0.1412,-0.0081,0.024,0.0278,1.05,0.497,0.247,0.497,0.251,0.0,6,1,6.063
5.704,1.3997,-0.1412,-0.0081,0.024,0.0278,1.05,0.497,0.247,0.497,0.247,0.0,6,1,6.063
5.735,1.429,-0.1416,-0.0055,0.0252,0.0278,1.05,0.497,0.247,0.497,0.247,0.0,6,1,6.04
5.766,1.429,-0.1416,-0.0055,0.0252,0.0278,1.05,0.497,0.237,0.497,0.247,0.0,6,1,6.04
5.796,1.429,-0.1416,-0.0055,0.0252,0.0278,1.05,0.497,0.237,0.497,0.237,0.0,6,1,6.04
5.827,1.4583,-0.142,-0.0027,0.0263,0.0278,1.05,0.497,0.237,0.497,0.237,0.0,6,1,6.017
5.857,1.4583,-0.142,-0.0027,0.0263,0.0278,1.05,0.497,0.235,0.497,0.237,0.0,6,1,6.017
5.888,1.4583,-0.142,-0.0027,0.0263,0.0278,1.05,0.497,0.235,0.497,0.235,0.0,6,1,6.017
5.919,1.4818,-0.1422,-0.0007,0.0272,0.0278,1.05,0.497,0.235,0.497,0.235,0.0,6,1,5.998
5.95,1.4818,-0.1422,-0.0007,0.0272,0.0278,1.05,0.497,0.236,0.497,0.235,0.0,6,1,5.998
5.98,1.4818,-0.1422,-0.0007,0.0272,0.0278,1.05,0.497,0.236,0.497,0.241,0.0,6,1,5.998
6.012,1.5112,-0.1423,0.0015,0.0282,0.0278,1.05,0.497,0.236,0.497,0.241,0.0,6,1,5.975
6.042,1.5112,-0.1423,0.0015,0.0282,0.0278,1.05,0.497,0.243,0.497,0.241,0.0,6,1,5.975
6.073,1.5112,-0.1423,0.0015,0.0282,0.0278,1.05,0.497,0.243,0.497,0.237,0.0,6,1,5.975
6.104,1.5348,-0.1424,0.0031,0.0289,0.0278,1.05,0.497,0.243,0.497,0.237,0.0,6,1,5.956
6.134,1.5348,-0.1424,0.0031,0.0289,0.0278,1.05,0.497,0.239,0.497,0.237,0.0,6,1,5.956
6.165,1.5348,-0.1424,0.0031,0.0289,0.0278,1.05,0.497,0.239,0.497,0.239,0.0,6,1,5.956
6.196,1.5642,-0.1424,0.0052,0.0298,0.0278,1.05,0.497,0.239,0.497,0.239,0.0,6,1,5.933
6.227,1.5642,-0.1424,0.0052,0.0298,0.0278,1.05,0.497,0.235,0.497,0.239,0.0,6,1,5.933
6.257,1.5642,-0.1424,0.0052,0.0298,0.0278,1.05,0.497,0.235,0.497,0.235,0.0,6,1,5.933
6.288,1.5878,-0.1424,0.0069,0.0304,0.0278,1.05,0.497,0.235,0.497,0.235,0.0,6,1,5.915
6.323,1.5878,-0.1424,0.0069,0.0536,0.0333,1.05,0.497,0.235,0.497,0.235,0.0,7,1,5.915
6.353,1.5878,-0.1424,0.0069,0.0536,0.0333,1.05,0.497,0.242,0.497,0.235,0.0,7,1,5.915
6.383,1.5878,-0.1424,0.0069,0.0536,0.0333,1.05,0.497,0.242,0.497,0.236,0.0,7,1,5.915
6.414,1.629,-0.1423,0.0098,0.0244,0.0333,1.05,0.497,0.242,0.497,0.236,0.0,7,1,5.882
6.445,1.629,-0.1423,0.0098,0.0244,0.0333,1.05,0.497,0.238,0.497,0.236,0.0,7,1,5.882
6.475,1.629,-0.1423,0.0098,0.0244,0.0333,1.05,0.497,0.238,0.497,0.238,0.0,7,1,5.882
6.507,1.6525,-0.1422,0.0117,0.0238,0.0333,1.05,0.497,0.238,0.497,0.238,0.0,7,1,5.864
6.537,1.6525,-0.1422,0.0117,0.0238,0.0333,1.05,0.497,0.235,0.497,0.238,0.0,7,1,5.864
6.568,1.6525,-0.1422,0.0117,0.0238,0.0333,1.05,0.497,0.235,0.497,0.235,0.0,7,1,5.864
6.599,1.6819,-0.142,0.0138,0.0246,0.0333,1.05,0.497,0.235,0.497,0.235,0.0,7,1,5.841
6.63,1.6819,-0.142,0.0138,0.0246,0.0333,1.05,0.497,0.24,0.497,0.235,0.0,7,1,5.841
6.661,1.6819,-0.142,0.0138,0.0246,0.0333,1.05,0.497,0.24,0.497,0.24,0.0,7,1,5.841
6.692,1.7114,-0.1418,0.0158,0.0253,0.0333,1.05,0.497,0.24,0.497,0.24,0.0,7,1,5.818
6.723,1.7114,-0.1418,0.0158,0.0253,0.0333,1.05,0.497,0.235,0.497,0.24,0.0,7,1,5.818
6.753,1.7114,-0.1418,0.0158,0.0253,0.0333,1.05,0.497,0.235,0.497,0.235,0.0,7,1,5.818
6.785,1.7349,-0.1415,0.0176,0.0258,0.0333,1.05,0.497,0.235,0.497,0.235,0.0,7,1,5.799
6.816,1.7349,-0.1415,0.0176,0.0258,0.0333,1.05,0.498,0.221,0.497,0.235,0.0,7,1,5.799
