t,x,y,yaw,erro_trajeto,rumo_plano,folga,raw_v,raw_wz,saida_v,saida_wz,desencalhe,planos,objetivo_ativo,dist_alvo
1.556,0.209,-0.0042,-0.0391,0.0194,0.4636,0.9,0.454,0.508,0.49,0.346,0.0,2,1,6.98
1.587,0.209,-0.0042,-0.0391,0.0194,0.4636,0.9,0.454,0.508,0.454,0.508,0.0,2,1,6.98
1.618,0.2317,-0.0056,-0.0328,0.0308,0.4636,0.95,0.454,0.508,0.454,0.508,0.0,2,1,6.961
1.65,0.2317,-0.0056,-0.0328,0.0308,0.4636,0.95,0.447,0.528,0.454,0.508,0.0,2,1,6.961
1.68,0.2317,-0.0056,-0.0328,0.0308,0.4636,0.95,0.447,0.528,0.447,0.528,0.0,2,1,6.961
1.712,0.2598,-0.0072,-0.0221,0.0448,0.4636,0.95,0.447,0.528,0.447,0.528,0.0,2,1,6.938
1.742,0.2598,-0.0072,-0.0221,0.0448,0.4636,0.95,0.447,0.528,0.447,0.528,0.0,2,1,6.938
1.773,0.2598,-0.0072,-0.0221,0.0448,0.4636,0.95,0.447,0.528,0.443,0.538,0.0,2,1,6.938
1.804,0.2865,-0.0091,-0.0028,0.0585,0.4636,1.0,0.447,0.528,0.443,0.538,0.0,2,1,6.916
1.834,0.2865,-0.0091,-0.0028,0.0585,0.4636,1.0,0.438,0.544,0.443,0.538,0.0,2,1,6.916
1.865,0.2865,-0.0091,-0.0028,0.0585,0.4636,1.0,0.438,0.544,0.431,0.555,0.0,2,1,6.916
1.896,0.3078,-0.0103,0.013,0.0691,0.4636,1.0,0.438,0.544,0.431,0.555,0.0,2,1,6.898
1.927,0.3078,-0.0103,0.013,0.0691,0.4636,1.0,0.431,0.55,0.431,0.555,0.0,2,1,6.898
1.957,0.3078,-0.0103,0.013,0.0691,0.4636,1.0,0.431,0.55,0.431,0.55,0.0,2,1,6.898
1.988,0.3343,-0.0114,0.0341,0.0819,0.4636,1.05,0.431,0.55,0.431,0.55,0.0,2,1,6.876
2.019,0.3343,-0.0114,0.0341,0.0819,0.4636,1.05,0.421,0.564,0.431,0.55,0.0,2,1,6.876
2.049,0.3343,-0.0114,0.0341,0.0819,0.4636,1.05,0.421,0.564,0.421,0.564,0.0,2,1,6.876
2.08,0.3554,-0.0119,0.0516,0.0918,0.4636,1.05,0.421,0.564,0.421,0.564,0.0,2,1,6.858
2.111,0.3554,-0.0119,0.0516,0.0918,0.4636,1.05,0.414,0.565,0.421,0.564,0.0,2,1,6.858
2.141,0.3554,-0.0119,0.0516,0.0918,0.4636,1.05,0.414,0.565,0.414,0.565,0.0,2,1,6.858
2.173,0.3816,-0.0122,0.0745,0.1037,0.4636,1.1,0.414,0.565,0.414,0.565,0.0,2,1,6.836
2.207,0.3816,-0.0122,0.0745,0.0081,0.4636,1.1,0.414,0.565,0.414,0.565,0.0,3,1,6.836
2.238,0.3816,-0.0122,0.0745,0.0081,0.4636,1.1,0.406,0.57,0.414,0.565,0.0,3,1,6.836
2.268,0.3816,-0.0122,0.0745,0.0081,0.4636,1.1,0.406,0.57,0.406,0.57,0.0,3,1,6.836
2.299,0.4129,-0.0117,0.1026,0.0055,0.4636,1.15,0.406,0.57,0.406,0.57,0.0,3,1,6.809
2.33,0.4129,-0.0117,0.1026,0.0055,0.4636,1.15,0.396,0.581,0.406,0.57,0.0,3,1,6.809
