t,x,y,yaw,erro_trajeto,rumo_plano,folga,raw_v,raw_wz,saida_v,saida_wz,desencalhe,planos,objetivo_ativo,dist_alvo
1.497,0.2065,-0.0086,-0.2576,0.0122,-0.025,0.9,0.5,0.0,0.5,0.0,0.0,2,1,6.985
1.529,0.2393,-0.0153,-0.2829,0.0062,-0.025,0.95,0.5,0.0,0.5,0.0,0.0,2,1,6.96
1.559,0.2393,-0.0153,-0.2829,0.0062,-0.025,0.95,0.496,0.282,0.5,0.0,0.0,2,1,6.96
1.59,0.2393,-0.0153,-0.2829,0.0062,-0.025,0.95,0.496,0.282,0.496,0.282,0.0,2,1,6.96
1.621,0.2635,-0.0217,-0.2915,0.0004,-0.025,1.0,0.496,0.282,0.496,0.282,0.0,2,1,6.942
1.652,0.2635,-0.0217,-0.2915,0.0004,-0.025,1.0,0.493,0.322,0.496,0.282,0.0,2,1,6.942
1.682,0.2635,-0.0217,-0.2915,0.0004,-0.025,1.0,0.493,0.322,0.493,0.322,0.0,2,1,6.942
1.714,0.2917,-0.0303,-0.2911,0.0074,-0.025,1.0,0.493,0.322,0.493,0.322,0.0,2,1,6.922
1.744,0.2917,-0.0303,-0.2911,0.0074,-0.025,1.0,0.491,0.337,0.493,0.322,0.0,2,1,6.922
1.775,0.2917,-0.0303,-0.2911,0.0074,-0.025,1.0,0.491,0.337,0.491,0.337,0.0,2,1,6.922
1.806,0.3135,-0.0372,-0.2858,0.0137,-0.025,1.05,0.491,0.337,0.491,0.337,0.0,2,1,6.907
1.837,0.3135,-0.0372,-0.2858,0.0137,-0.025,1.05,0.487,0.371,0.491,0.337,0.0,2,1,6.907
1.867,0.3135,-0.0372,-0.2858,0.0137,-0.025,1.05,0.487,0.371,0.487,0.371,0.0,2,1,6.907
1.898,0.3405,-0.0458,-0.2767,0.0217,-0.025,1.05,0.487,0.371,0.487,0.371,0.0,2,1,6.888
1.929,0.3405,-0.0458,-0.2767,0.0217,-0.025,1.05,0.483,0.393,0.487,0.371,0.0,2,1,6.888
1.959,0.3405,-0.0458,-0.2767,0.0217,-0.025,1.05,0.483,0.393,0.482,0.4,0.0,2,1,6.888
1.991,0.3673,-0.0541,-0.2659,0.0294,-0.025,1.1,0.483,0.393,0.482,0.4,0.0,2,1,6.87
2.022,0.3673,-0.0541,-0.2659,0.0294,-0.025,1.1,0.481,0.407,0.482,0.4,0.0,2,1,6.87
2.052,0.3673,-0.0541,-0.2659,0.0294,-0.025,1.1,0.481,0.407,0.481,0.407,0.0,2,1,6.87
2.085,0.3887,-0.0606,-0.2567,0.0353,-0.025,1.1,0.481,0.407,0.481,0.407,0.0,2,1,6.855
