t,x,y,yaw,erro_trajeto,rumo_plano,folga,raw_v,raw_wz,saida_v,saida_wz,desencalhe,planos,objetivo_ativo,dist_alvo
1.57,0.1601,-0.0011,0.065,0.0171,0.4636,0.85,0.445,0.525,0.445,0.52,0.0,2,1,7.021
1.601,0.1601,-0.0011,0.065,0.0171,0.4636,0.85,0.445,0.525,0.455,0.498,0.0,2,1,7.021
1.633,0.1818,-0.0007,0.0789,0.0264,0.4636,0.9,0.445,0.525,0.455,0.498,0.0,2,1,7.002
1.664,0.1818,-0.0007,0.0789,0.0264,0.4636,0.9,0.454,0.5,0.455,0.498,0.0,2,1,7.002
1.695,0.1818,-0.0007,0.0789,0.0264,0.4636,0.9,0.454,0.5,0.454,0.5,0.0,2,1,7.002
1.726,0.209,0.0004,0.095,0.0377,0.4636,0.9,0.454,0.5,0.454,0.5,0.0,2,1,6.978
1.757,0.209,0.0004,0.095,0.0377,0.4636,0.9,0.447,0.502,0.454,0.5,0.0,2,1,6.978
1.789,0.209,0.0004,0.095,0.0377,0.4636,0.9,0.447,0.502,0.447,0.502,0.0,2,1,6.978
1.82,0.2312,0.0018,0.1052,0.0463,0.4636,0.95,0.447,0.502,0.447,0.502,0.0,2,1,6.958
1.851,0.2312,0.0018,0.1052,0.0463,0.4636,0.95,0.437,0.506,0.447,0.502,0.0,2,1,6.958
1.881,0.2312,0.0018,0.1052,0.0463,0.4636,0.95,0.437,0.506,0.437,0.506,0.0,2,1,6.958
1.913,0.2586,0.0037,0.1198,0.0569,0.4636,0.95,0.437,0.506,0.437,0.506,0.0,2,1,6.933
1.944,0.2586,0.0037,0.1198,0.0569,0.4636,0.95,0.433,0.513,0.437,0.506,0.0,2,1,6.933
1.975,0.2586,0.0037,0.1198,0.0569,0.4636,0.95,0.433,0.513,0.435,0.508,0.0,2,1,6.933
2.007,0.2802,0.0053,0.1334,0.0651,0.4636,1.0,0.433,0.513,0.435,0.508,0.0,2,1,6.914
2.038,0.2802,0.0053,0.1334,0.0651,0.4636,1.0,0.433,0.514,0.435,0.508,0.0,2,1,6.914
2.07,0.2802,0.0053,0.1334,0.0651,0.4636,1.0,0.433,0.514,0.433,0.514,0.0,2,1,6.914
2.101,0.307,0.0076,0.1518,0.075,0.4636,1.0,0.433,0.514,0.433,0.514,0.0,2,1,6.89
