t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
13.5,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
13.55,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
13.6,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
13.65,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
13.7,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
13.75,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
13.8,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
13.85,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
13.9,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
13.95,seguindo,0.0027,0.0003,-0.0037,-0.0412,-0.0375,0.5,7.2049,13.3361,0.0193
14.0,seguindo,0.0059,0.0007,-0.0088,-0.0418,-0.0329,0.5,7.202,13.3361,0.0197
14.05,seguindo,0.0135,0.0015,-0.0202,-0.042,-0.0219,0.5,7.1951,20.0045,0.0205
14.1,seguindo,0.0199,0.0022,-0.0303,-0.043,-0.0126,0.5,7.1893,20.0045,0.0212
14.15,seguindo,0.0322,0.003,-0.0461,-0.0443,0.0018,0.5,7.1784,20.0045,0.022
14.2,seguindo,0.0418,0.0033,-0.0563,-0.045,0.0112,0.5,7.1701,20.0045,0.0223
14.25,seguindo,0.0589,0.0035,-0.0722,-0.046,0.0262,0.5,7.1554,20.0045,0.0225
14.3,seguindo,0.0718,0.0033,-0.0825,-0.0454,0.0371,0.5,7.1446,40.0104,0.0223
14.35,seguindo,0.0915,0.0028,-0.0974,-0.0457,0.0517,0.5,7.1282,40.0104,0.0218
14.4,seguindo,0.1048,0.0021,-0.1066,-0.0457,0.0608,0.5,7.1172,40.0104,0.0211
14.45,seguindo,0.1244,0.0009,-0.1179,-0.0443,0.0735,0.5,7.1013,inf,0.0199
14.5,seguindo,0.1373,-0.0002,-0.1242,-0.0439,0.0804,0.5,7.091,inf,0.0188
14.55,seguindo,0.156,-0.002,-0.1309,-0.0349,0.096,0.5,7.0761,inf,0.0173
14.6,seguindo,0.1683,-0.0034,-0.134,-0.0331,0.1009,0.5,7.0665,inf,0.0161
14.65,seguindo,0.1862,-0.0058,-0.1352,-0.0313,0.1038,0.5,7.0526,inf,0.0141
14.7,seguindo,0.1979,-0.0074,-0.1347,-0.0301,0.1047,0.5,7.0436,inf,0.0127
14.75,seguindo,0.2151,-0.0099,-0.132,-0.0275,0.1045,0.5,7.0305,inf,0.0104
14.8,seguindo,0.2265,-0.0116,-0.1294,-0.0261,0.1033,0.5,7.0218,inf,0.0089
14.85,seguindo,0.2435,-0.0142,-0.125,-0.024,0.101,0.5,7.0089,inf,0.0067
14.9,seguindo,0.2548,-0.0158,-0.1219,-0.0226,0.0993,0.5,7.0003,inf,0.0052
14.95,seguindo,0.2718,-0.0182,-0.1174,-0.0327,0.0848,0.5,6.9861,inf,0.0041
15.0,seguindo,0.2831,-0.0198,-0.1145,-0.0315,0.0831,0.5,6.9773,inf,0.0028
