t,x,y,yaw,dist,plano_n,rumo_alvo,erro_rumo,raw_v,raw_wz,saida_v,saida_wz,mux_v,mux_wz,key_v
0.0,-0.0,-0.0,-0.0,7.2103,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,-0.0,-0.0,-0.0,7.2103,99,-0.0467,-0.0467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,-0.0,-0.0,-0.0,7.2103,99,-0.0467,-0.0467,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.15,-0.0,-0.0,-0.0,7.2103,99,-0.0467,-0.0467,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.2,-0.0,-0.0,-0.0,7.2103,99,-0.0467,-0.0467,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.256,-0.0,-0.0,-0.0,7.2103,99,-0.0467,-0.0467,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.301,-0.0,-0.0,-0.0,7.2103,99,-0.0467,-0.0467,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.352,-0.0,-0.0,-0.0,7.2103,99,-0.0467,-0.0467,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.4,-0.0,-0.0,-0.0,7.2103,99,-0.0467,-0.0467,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.45,-0.0,-0.0,-0.0,7.2103,99,-0.0467,-0.0467,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.5,-0.0,-0.0,-0.0,7.2103,99,-0.0467,-0.0467,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.55,-0.0,-0.0,-0.0,7.2103,99,-0.0467,-0.0467,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.6,-0.0,-0.0,-0.0,7.2103,99,-0.0467,-0.0467,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.65,0.0011,0.0001,-0.0011,7.2092,99,-0.0467,-0.0456,0.5,0.0,0.5,0.0,0.5,0.0,0.0
