t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
12.3,seguindo,-0.0,-0.0,-0.0,-0.0403,-0.0403,0.5,7.2074,13.6694,0.019
12.35,seguindo,-0.0,-0.0,-0.0,-0.0403,-0.0403,0.5,7.2074,13.6694,0.019
12.4,seguindo,-0.0,-0.0,-0.0,-0.0403,-0.0403,0.5,7.2074,13.6694,0.019
12.45,seguindo,-0.0,-0.0,-0.0,-0.0403,-0.0403,0.5,7.2074,13.6694,0.019
12.5,seguindo,-0.0,-0.0,-0.0,-0.0403,-0.0403,0.5,7.2074,13.6694,0.019
12.55,seguindo,-0.0,-0.0,-0.0,-0.0403,-0.0403,0.5,7.2074,13.6694,0.019
12.6,seguindo,-0.0,-0.0,-0.0,-0.0403,-0.0403,0.5,7.2074,13.6694,0.019
12.65,seguindo,-0.0,-0.0,-0.0,-0.0403,-0.0403,0.5,7.2074,13.6694,0.019
12.7,seguindo,-0.0,-0.0,-0.0,-0.0403,-0.0403,0.5,7.2074,13.6694,0.019
12.75,seguindo,0.0027,0.0003,-0.0037,-0.0407,-0.037,0.5,7.2049,13.6694,0.0193
12.8,seguindo,0.0059,0.0007,-0.0088,-0.0412,-0.0324,0.5,7.202,13.6694,0.0197
12.85,seguindo,0.0135,0.0015,-0.0202,-0.0415,-0.0213,0.5,7.1951,20.5044,0.0205
12.9,seguindo,0.0199,0.0022,-0.0303,-0.0424,-0.0121,0.5,7.1893,20.5044,0.0212
12.95,seguindo,0.0322,0.003,-0.0462,-0.0437,0.0024,0.5,7.1784,20.5044,0.022
13.0,seguindo,0.0419,0.0033,-0.0563,-0.0445,0.0118,0.5,7.17,20.5044,0.0223
13.05,seguindo,0.059,0.0035,-0.0723,-0.0454,0.0268,0.5,7.1554,20.5044,0.0225
13.102,seguindo,0.0783,0.0032,-0.0876,-0.045,0.0426,0.5,7.1391,41.0101,0.0222
13.15,seguindo,0.0916,0.0027,-0.0974,-0.0451,0.0522,0.5,7.1281,41.0101,0.0217
13.2,seguindo,0.1049,0.0021,-0.1064,-0.0451,0.0613,0.5,7.1171,41.0101,0.0211
13.25,seguindo,0.1244,0.0008,-0.1173,-0.0437,0.0736,0.5,7.1013,inf,0.0198
13.3,seguindo,0.1372,-0.0002,-0.1233,-0.0432,0.0801,0.5,7.091,inf,0.0188
13.35,seguindo,0.1559,-0.0021,-0.1298,-0.0355,0.0943,0.5,7.0762,inf,0.0173
13.4,seguindo,0.1682,-0.0035,-0.1328,-0.0337,0.0992,0.5,7.0666,inf,0.0161
13.45,seguindo,0.186,-0.0058,-0.1331,-0.0319,0.1011,0.5,7.0529,inf,0.0141
13.5,seguindo,0.1975,-0.0075,-0.1316,-0.0306,0.101,0.5,7.044,inf,0.0126
13.55,seguindo,0.2147,-0.01,-0.1286,-0.0281,0.1005,0.5,7.0309,inf,0.0104
13.6,seguindo,0.2261,-0.0116,-0.1262,-0.0267,0.0995,0.5,7.0222,inf,0.009
13.65,seguindo,0.2431,-0.0141,-0.1219,-0.0247,0.0972,0.5,7.0092,inf,0.0068
13.7,seguindo,0.2544,-0.0157,-0.1188,-0.0233,0.0955,0.5,7.0006,inf,0.0054
13.75,seguindo,0.2715,-0.0181,-0.1145,-0.0342,0.0803,0.5,6.9854,inf,0.0043
13.8,seguindo,0.2828,-0.0196,-0.1118,-0.0331,0.0787,0.5,6.9766,inf,0.0031
13.85,seguindo,0.3,-0.0218,-0.108,-0.0314,0.0766,0.5,6.9633,inf,0.0014
13.9,seguindo,0.3114,-0.0232,-0.1057,-0.0303,0.0754,0.5,6.9544,inf,0.0003
13.95,seguindo,0.3286,-0.0253,-0.1025,-0.0288,0.0737,0.5,6.941,inf,-0.0012
14.0,seguindo,0.3401,-0.0266,-0.1005,-0.0278,0.0727,0.5,6.932,inf,-0.0022
14.05,seguindo,0.3575,-0.0286,-0.0978,-0.0263,0.0715,0.5,6.9184,inf,-0.0036
14.1,seguindo,0.369,-0.0298,-0.0961,-0.0255,0.0706,0.5,6.9094,inf,-0.0045
14.15,seguindo,0.3864,-0.0317,-0.0936,-0.0241,0.0695,0.5,6.8958,inf,-0.0059
14.2,seguindo,0.398,-0.0329,-0.092,-0.0231,0.0688,0.5,6.8867,inf,-0.0067
14.25,seguindo,0.4154,-0.0347,-0.0895,-0.0221,0.0674,0.5,6.8731,inf,-0.008
14.3,seguindo,0.427,-0.0358,-0.0879,-0.0212,0.0667,0.5,6.864,inf,-0.0088
14.35,seguindo,0.4443,-0.0375,-0.0854,-0.0973,-0.0119,0.5,6.8504,1.1572,-0.0114
14.4,seguindo,0.4559,-0.0387,-0.0837,-0.0931,-0.0095,0.5,6.8413,0.9582,-0.0087
14.45,seguindo,0.4733,-0.0403,-0.0812,-0.0931,-0.012,0.5,6.8277,0.9582,-0.0045
14.5,seguindo,0.4849,-0.0414,-0.0795,-0.0931,-0.0136,0.5,6.8186,0.9582,-0.0017
14.55,seguindo,0.5023,-0.043,-0.0769,-0.0932,-0.0163,0.5,6.805,0.9582,0.0025
14.6,seguindo,0.5139,-0.044,-0.0751,-0.0893,-0.0142,0.5,6.7959,0.6243,0.0053
14.65,seguindo,0.5312,-0.0455,-0.0723,-0.1056,-0.0333,0.5,6.7796,0.6243,0.0131
14.7,seguindo,0.5485,-0.047,-0.0694,-0.106,-0.0366,0.5,6.7658,0.6243,0.0176
14.75,seguindo,0.5601,-0.0479,-0.0676,-0.1023,-0.0347,0.5,6.7566,0.8089,0.0207
14.8,seguindo,0.5717,-0.0488,-0.0658,-0.1026,-0.0368,0.5,6.7474,0.8089,0.0237
14.85,seguindo,0.5891,-0.0502,-0.0631,-0.103,-0.0399,0.5,6.7336,0.8089,0.0284
14.9,seguindo,0.6007,-0.051,-0.0613,-0.1034,-0.0421,0.5,6.7243,0.8089,0.0315
14.95,seguindo,0.6181,-0.0523,-0.0586,-0.1,-0.0414,0.5,6.7105,1.1572,0.0362
15.0,seguindo,0.6297,-0.0531,-0.0569,-0.1004,-0.0435,0.5,6.7012,1.1572,0.0394
15.05,seguindo,0.6471,-0.0543,-0.0542,-0.101,-0.0467,0.5,6.6874,1.1572,0.0442
15.1,seguindo,0.6587,-0.0551,-0.0524,-0.1014,-0.0489,0.5,6.6781,1.1572,0.0474
15.15,seguindo,0.6761,-0.0562,-0.0497,-0.0982,-0.0485,0.5,6.6642,2.0398,0.0523
15.2,seguindo,0.6877,-0.0569,-0.0479,-0.0699,-0.022,0.5,6.655,inf,0.0236
15.25,seguindo,0.7051,-0.0579,-0.0452,-0.0701,-0.0249,0.5,6.6411,inf,0.0234
15.3,seguindo,0.7167,-0.0586,-0.0434,-0.0691,-0.0257,0.5,6.6318,inf,0.0233
15.35,seguindo,0.7341,-0.0595,-0.0407,-0.0693,-0.0286,0.5,6.6179,inf,0.0231
15.4,seguindo,0.7457,-0.0601,-0.0389,-0.0695,-0.0306,0.5,6.6086,inf,0.0231
15.45,seguindo,0.7631,-0.061,-0.0362,-0.0687,-0.0325,0.5,6.5946,inf,0.023
15.5,seguindo,0.7747,-0.0616,-0.0344,-0.0689,-0.0345,0.5,6.5853,inf,0.023
15.55,seguindo,0.7921,-0.0624,-0.0317,-0.0825,-0.0508,0.5,6.574,inf,0.0263
15.6,seguindo,0.8037,-0.0629,-0.0299,-0.0829,-0.0531,0.5,6.5646,inf,0.0264
15.65,seguindo,0.8211,-0.0636,-0.0272,-0.0823,-0.0552,0.5,6.5505,inf,0.0267
15.7,seguindo,0.8327,-0.0641,-0.0254,-0.0828,-0.0575,0.5,6.5411,inf,0.0269
