t,x,y,yaw,dist
10.1158,2.8872,2.85789,-1.10354,8.61768
10.1354,2.88848,2.85362,-1.09359,8.61839
10.1555,2.88981,2.84934,-1.08381,8.61905
10.1753,2.89123,2.84505,-1.07429,8.61964
10.1957,2.89269,2.84076,-1.0648,8.62019
10.2154,2.8942,2.8365,-1.05531,8.6207
10.2355,2.89574,2.83225,-1.04582,8.62117
10.2551,2.89735,2.82799,-1.03651,8.62158
10.275,2.89904,2.82373,-1.02746,8.62193
10.2958,2.90077,2.81948,-1.01843,8.62224
10.3159,2.90254,2.81524,-1.0094,8.6225
10.3352,2.90434,2.81102,-1.00037,8.62273
10.355,2.90618,2.80682,-0.9913,8.62293
10.3755,2.90806,2.80264,-0.98223,8.62308
10.3955,2.90997,2.79848,-0.97315,8.6232
10.4157,2.91192,2.79433,-0.96408,8.62328
10.4376,2.91391,2.7902,-0.95501,8.62332
10.4566,2.91597,2.78608,-0.94613,8.6233
10.4765,2.91811,2.78195,-0.93751,8.62321
10.4984,2.92028,2.77784,-0.92892,8.62308
10.5182,2.92249,2.77374,-0.92032,8.62292
10.537,2.92473,2.76967,-0.91172,8.62272
10.5569,2.92676,2.76573,-0.90154,8.62265
10.5773,2.92883,2.76181,-0.89137,8.62254
10.5978,2.93093,2.75792,-0.88119,8.62239
10.6173,2.93308,2.75404,-0.87102,8.62219
10.6367,2.93527,2.75019,-0.86085,8.62196
10.6564,2.93752,2.74635,-0.85087,8.62165
10.6768,2.93986,2.74252,-0.84114,8.62128
10.6972,2.94223,2.7387,-0.83142,8.62086
10.7173,2.94464,2.73492,-0.8217,8.62041
10.7368,2.94709,2.73115,-0.81197,8.61991
10.7565,2.94961,2.7274,-0.80245,8.61934
10.778,2.95219,2.72366,-0.79312,8.61872
