t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
11.65,seguindo,-0.0,-0.0,-0.0,-0.0401,-0.0401,0.5,7.2074,7.8019,0.019
11.7,seguindo,-0.0,-0.0,-0.0,-0.0401,-0.0401,0.5,7.2074,7.8019,0.019
11.75,seguindo,-0.0,-0.0,-0.0,-0.0401,-0.0401,0.5,7.2074,7.8019,0.019
11.8,seguindo,-0.0,-0.0,-0.0,-0.0401,-0.0401,0.5,7.2074,7.8019,0.019
11.85,seguindo,-0.0,-0.0,-0.0,-0.0401,-0.0401,0.5,7.2074,7.8019,0.019
11.9,seguindo,-0.0,-0.0,-0.0,-0.0401,-0.0401,0.5,7.2074,7.8019,0.019
11.95,seguindo,-0.0,-0.0,-0.0,-0.0401,-0.0401,0.5,7.2074,7.8019,0.019
12.0,seguindo,-0.0,-0.0,-0.0,-0.0401,-0.0401,0.5,7.2074,7.8019,0.019
12.05,seguindo,-0.0,-0.0,-0.0,-0.0401,-0.0401,0.5,7.2074,7.8019,0.019
12.1,seguindo,-0.0,-0.0,-0.0,-0.0401,-0.0401,0.5,7.2074,7.8019,0.019
12.15,seguindo,0.0028,0.0003,-0.0037,-0.0405,-0.0368,0.5,7.2049,7.8019,0.0193
12.2,seguindo,0.006,0.0007,-0.0089,-0.041,-0.0321,0.5,7.2019,7.8019,0.0197
12.25,seguindo,0.0136,0.0015,-0.0203,-0.0414,-0.0211,0.5,7.195,13.0029,0.0205
12.3,seguindo,0.02,0.0022,-0.0305,-0.0423,-0.0118,0.5,7.1892,13.0029,0.0212
12.35,seguindo,0.0323,0.003,-0.0463,-0.0436,0.0027,0.5,7.1783,13.0029,0.022
12.4,seguindo,0.0468,0.0034,-0.0615,-0.0447,0.0169,0.5,7.1658,13.0029,0.0224
12.45,seguindo,0.0591,0.0035,-0.0724,-0.0453,0.0271,0.5,7.1553,13.0029,0.0225
12.5,seguindo,0.0719,0.0033,-0.0827,-0.0447,0.0379,0.5,7.1445,19.5046,0.0223
12.55,seguindo,0.0916,0.0028,-0.0976,-0.0451,0.0525,0.5,7.1281,19.5046,0.0218
12.6,seguindo,0.105,0.0021,-0.1068,-0.045,0.0617,0.5,7.1171,19.5046,0.0211
12.65,seguindo,0.1245,0.0008,-0.1176,-0.0437,0.074,0.5,7.1013,39.0106,0.0198
