t,x,y,yaw,dist,plano_n,rumo_alvo,erro_rumo,raw_v,raw_wz,saida_v,saida_wz,mux_v,mux_wz,key_v
0.0,-0.0,-0.0,-0.0,7.2103,101,,,0.5,0.0,0.0,0.0,0.5,0.0,0.0
0.05,-0.0,-0.0,-0.0,7.2103,101,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.1,-0.0,-0.0,-0.0,7.2103,101,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.15,-0.0,-0.0,-0.0,7.2103,101,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.2,-0.0,-0.0,-0.0,7.2103,101,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.25,-0.0,-0.0,-0.0,7.2103,101,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.3,0.0011,0.0001,-0.0011,7.2093,101,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.35,0.0043,0.0005,-0.0062,7.2063,101,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.4,0.0102,0.0011,-0.015,7.201,101,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.45,0.0166,0.0018,-0.0251,7.1952,101,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.5,0.0273,0.0027,-0.0407,7.1856,101,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.55,0.0369,0.0031,-0.0511,7.1773,101,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.6,0.0465,0.0034,-0.0613,7.1689,101,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.652,0.0588,0.0035,-0.0722,7.1585,101,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.7,0.0716,0.0033,-0.0824,7.1476,101,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.75,0.078,0.0032,-0.0875,7.1423,101,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.8,0.078,0.0032,-0.0875,7.1423,101,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.852,0.078,0.0032,-0.0875,7.1423,101,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.9,0.078,0.0032,-0.0875,7.1423,101,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.95,0.078,0.0032,-0.0875,7.1423,101,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
