t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
15.3,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
15.35,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
15.4,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
15.45,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
15.5,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
15.55,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
15.6,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
15.65,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
15.7,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
15.75,seguindo,0.0027,0.0003,-0.0037,-0.0412,-0.0375,0.5,7.2049,13.3361,0.0193
15.8,seguindo,0.0059,0.0007,-0.0088,-0.0418,-0.0329,0.5,7.202,13.3361,0.0197
15.85,seguindo,0.0135,0.0015,-0.0202,-0.042,-0.0219,0.5,7.1951,20.0045,0.0205
15.9,seguindo,0.0199,0.0022,-0.0303,-0.043,-0.0126,0.5,7.1893,20.0045,0.0212
15.951,seguindo,0.0322,0.003,-0.0461,-0.0443,0.0018,0.5,7.1784,20.0045,0.022
16.0,seguindo,0.0466,0.0034,-0.0614,-0.0454,0.016,0.5,7.1659,20.0045,0.0224
16.05,seguindo,0.0589,0.0035,-0.0722,-0.046,0.0262,0.5,7.1554,20.0045,0.0225
16.1,seguindo,0.0718,0.0033,-0.0825,-0.0454,0.0371,0.5,7.1446,40.0104,0.0223
16.15,seguindo,0.0914,0.0028,-0.0973,-0.0457,0.0516,0.5,7.1282,40.0104,0.0218
16.2,seguindo,0.1048,0.0021,-0.1064,-0.0463,0.06,0.5,7.1173,39.0106,0.0211
16.25,seguindo,0.1243,0.0008,-0.1172,-0.0449,0.0723,0.5,7.1014,inf,0.0198
16.3,seguindo,0.1371,-0.0002,-0.1232,-0.0444,0.0787,0.5,7.0912,inf,0.0188
16.35,seguindo,0.1558,-0.0021,-0.1296,-0.0434,0.0862,0.5,7.0764,inf,0.0174
16.4,seguindo,0.1681,-0.0034,-0.1327,-0.0417,0.091,0.5,7.0667,inf,0.0164
16.45,seguindo,0.1858,-0.0058,-0.1329,-0.0401,0.0928,0.5,7.053,inf,0.0145
16.5,seguindo,0.1974,-0.0075,-0.1314,-0.0389,0.0926,0.5,7.0441,inf,0.0131
16.551,seguindo,0.2144,-0.01,-0.1277,-0.0364,0.0913,0.5,7.0311,inf,0.011
16.6,seguindo,0.2258,-0.0117,-0.1248,-0.0352,0.0896,0.5,7.0225,inf,0.0096
16.651,seguindo,0.2427,-0.0141,-0.1201,-0.0333,0.0869,0.5,7.0096,inf,0.0076
16.7,seguindo,0.254,-0.0157,-0.117,-0.032,0.085,0.5,7.0009,inf,0.0063
16.75,seguindo,0.271,-0.0181,-0.1126,-0.0374,0.0753,0.5,6.9881,inf,0.0052
16.8,seguindo,0.2824,-0.0196,-0.1099,-0.0363,0.0736,0.5,6.9793,inf,0.004
16.851,seguindo,0.2996,-0.0217,-0.1063,-0.0347,0.0715,0.5,6.966,inf,0.0024
16.9,seguindo,0.3168,-0.0238,-0.1029,-0.0332,0.0697,0.5,6.9527,inf,0.0009
16.95,seguindo,0.3283,-0.0251,-0.1009,-0.0322,0.0687,0.5,6.9437,inf,-0.0001
17.0,seguindo,0.3398,-0.0265,-0.099,-0.1005,-0.0015,0.5,6.9348,1.1572,-0.0049
17.05,seguindo,0.3571,-0.0284,-0.0962,-0.1003,-0.004,0.5,6.9213,1.1572,-0.0011
17.102,seguindo,0.3745,-0.0302,-0.0936,-0.0956,-0.002,0.5,6.9078,0.9582,0.0027
17.15,seguindo,0.3861,-0.0315,-0.092,-0.0955,-0.0034,0.5,6.8987,0.9582,0.0053
17.2,seguindo,0.3977,-0.0326,-0.0905,-0.0954,-0.0049,0.5,6.8897,0.9582,0.0079
17.251,seguindo,0.415,-0.0344,-0.088,-0.091,-0.003,0.5,6.8761,0.6243,0.0118
17.3,seguindo,0.4266,-0.0356,-0.0864,-0.0909,-0.0045,0.5,6.867,0.6243,0.0145
17.35,seguindo,0.444,-0.0372,-0.0837,-0.0908,-0.007,0.5,6.8535,0.6243,0.0185
17.4,seguindo,0.4556,-0.0384,-0.082,-0.0907,-0.0087,0.5,6.8444,0.6243,0.0212
17.45,seguindo,0.4729,-0.04,-0.0793,-0.0865,-0.0073,0.5,6.8309,0.8089,0.0252
17.5,seguindo,0.4845,-0.041,-0.0774,-0.0865,-0.0091,0.5,6.8218,0.8089,0.028
17.55,seguindo,0.5018,-0.0426,-0.0747,-0.0864,-0.0117,0.5,6.8082,0.8089,0.0321
17.6,seguindo,0.5134,-0.0436,-0.0729,-0.0864,-0.0135,0.5,6.7992,0.8089,0.0349
17.65,seguindo,0.5308,-0.045,-0.0702,-0.0825,-0.0123,0.5,6.7856,1.1572,0.0391
