t,x,y,yaw,dist,plano_n,rumo_alvo,erro_rumo,raw_v,raw_wz,saida_v,saida_wz,mux_v,mux_wz,key_v
0.0,0.1247,0.0008,-0.118,7.1039,167,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.05,0.1376,-0.0002,-0.1244,7.0936,167,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.1,0.1502,-0.0014,-0.1294,7.0836,163,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.15,0.1686,-0.0035,-0.1341,7.0691,163,,,0.0,0.0,0.4981,0.2287,0.4981,0.2287,0.0
0.2,0.1806,-0.005,-0.1355,7.0598,163,,,0.0,0.0,0.4979,0.2341,0.4979,0.2341,0.0
0.25,0.1982,-0.0074,-0.1348,7.0462,163,,,0.0,0.0,0.4978,0.2377,0.4978,0.2377,0.0
0.3,0.2097,-0.0091,-0.1331,7.0374,163,,,0.0,0.0,0.4977,0.2392,0.4977,0.2392,0.0
0.35,0.2267,-0.0117,-0.1286,7.0246,163,,,0.0,0.0,0.4978,0.2367,0.4978,0.2367,0.0
0.4,0.2267,-0.0117,-0.1286,7.0246,163,,,0.0,0.0,0.4978,0.2367,0.4978,0.2367,0.0
0.45,0.2267,-0.0117,-0.1286,7.0246,163,,,0.0,0.0,0.4978,0.2367,0.4978,0.2367,0.0
0.5,0.2267,-0.0117,-0.1286,7.0246,163,,,0.0,0.0,0.4978,0.2367,0.4978,0.2367,0.0
0.55,0.2267,-0.0117,-0.1286,7.0246,163,,,0.0,0.0,0.4978,0.2367,0.4978,0.2367,0.0
0.6,0.2267,-0.0117,-0.1286,7.0246,163,,,0.0,0.0,0.4978,0.2367,0.4978,0.2367,0.0
0.65,0.2267,-0.0117,-0.1286,7.0246,163,,,0.0,0.0,0.4978,0.2367,0.4978,0.2367,0.0
0.7,0.3153,-0.0264,-0.0636,6.9581,163,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.75,0.3304,-0.0286,-0.0467,6.9467,163,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.8,0.3405,-0.0299,-0.0356,6.939,163,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.85,0.3557,-0.0317,-0.0193,6.9272,163,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.9,0.3666,-0.0326,-0.0099,6.9187,163,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.95,0.3841,-0.0334,-0.001,6.9045,163,-0.023,-0.0219,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.0,0.3959,-0.0337,0.0024,6.8949,163,-0.0227,-0.0251,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.05,0.4136,-0.0337,0.0033,6.8802,163,-0.0228,-0.0262,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.105,0.4254,-0.0337,0.0039,6.8703,158,-0.0234,-0.0273,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.15,0.4431,-0.0337,0.0045,6.8555,158,-0.0103,-0.0148,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.2,0.455,-0.0337,0.0049,6.8457,158,-0.0105,-0.0154,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.25,0.4727,-0.0336,0.0056,6.831,158,-0.0107,-0.0163,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.3,0.4845,-0.0336,0.0063,6.8212,158,-0.0116,-0.0179,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.35,0.5022,-0.0336,0.0076,6.8065,158,-0.0117,-0.0194,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.4,0.5139,-0.0336,0.0089,6.7968,158,-0.0119,-0.0208,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.45,0.5313,-0.0336,0.0113,6.7824,158,-0.0127,-0.024,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.5,0.543,-0.0336,0.0131,6.7728,158,-0.0128,-0.0259,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.55,0.5546,-0.0336,0.015,6.7632,158,-0.0195,-0.0345,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.6,0.572,-0.0336,0.0179,6.7488,158,-0.0202,-0.0381,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.65,0.5836,-0.0335,0.0199,6.7392,158,-0.0206,-0.0405,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.7,0.601,-0.0334,0.0229,6.7248,158,-0.0209,-0.0438,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.75,0.6126,-0.0333,0.0248,6.7152,158,-0.0218,-0.0466,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.8,0.6299,-0.0331,0.0277,6.7008,158,-0.0221,-0.0499,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.85,0.6416,-0.0329,0.0296,6.6911,158,-0.0228,-0.0524,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.9,0.659,-0.0326,0.0324,6.6766,158,-0.0232,-0.0557,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.95,0.6706,-0.0323,0.0342,6.667,158,-0.0242,-0.0584,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.0,0.688,-0.0319,0.0369,6.6524,158,-0.0248,-0.0617,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.05,0.6996,-0.0316,0.0387,6.6427,158,-0.0256,-0.0643,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.1,0.7171,-0.0312,0.0413,6.6282,158,-0.0264,-0.0677,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.15,0.7287,-0.0308,0.0431,6.6185,152,-0.0273,-0.0704,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.201,0.7461,-0.0302,0.0457,6.6039,152,-0.1037,-0.1495,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.25,0.7577,-0.0298,0.0475,6.5942,152,-0.1015,-0.149,0.4944,-0.3004,0.4944,-0.3004,0.4944,-0.3004,0.0
