t,x,y,yaw,dist,plano_n,rumo_alvo,erro_rumo,raw_v,raw_wz,saida_v,saida_wz,mux_v,mux_wz,key_v
0.0,-0.0,-0.0,-0.0,7.2103,166,-0.0339,-0.0339,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,-0.0,-0.0,-0.0,7.2103,166,-0.0339,-0.0339,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.1,-0.0,-0.0,-0.0,7.2103,166,-0.0339,-0.0339,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.15,-0.0,-0.0,-0.0,7.2103,166,-0.0339,-0.0339,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.2,-0.0,-0.0,-0.0,7.2103,166,-0.0339,-0.0339,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.25,-0.0,-0.0,-0.0,7.2103,166,-0.0339,-0.0339,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.3,-0.0,-0.0,-0.0,7.2103,166,-0.0339,-0.0339,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.35,-0.0,-0.0,-0.0,7.2103,166,-0.0339,-0.0339,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.4,-0.0,-0.0,-0.0,7.2103,166,-0.0339,-0.0339,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.45,-0.0,-0.0,-0.0,7.2103,166,-0.0339,-0.0339,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.5,0.0043,0.0005,-0.0063,7.2063,166,-0.0343,-0.028,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.55,0.0075,0.0009,-0.0114,7.2034,166,-0.0348,-0.0234,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.6,0.0076,0.001,-0.0122,7.2033,166,-0.0351,-0.0229,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.65,0.0076,0.001,-0.0122,7.2033,166,-0.0351,-0.0229,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.7,0.012,0.0014,-0.0185,7.1993,166,-0.0355,-0.017,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.75,0.0152,0.0018,-0.0237,7.1964,166,-0.035,-0.0114,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.8,0.0243,0.0026,-0.0376,7.1882,166,-0.036,0.0016,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.85,0.0307,0.0032,-0.0477,7.1825,166,-0.0368,0.0109,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.9,0.0447,0.0036,-0.0634,7.1703,166,-0.0379,0.0255,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.95,0.0544,0.0038,-0.0731,7.162,166,-0.0385,0.0346,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.0,0.0732,0.0034,-0.0875,7.1462,166,-0.0379,0.0496,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.05,0.0861,0.0029,-0.0963,7.1355,164,-0.0456,0.0506,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.1,0.106,0.002,-0.11,7.1191,164,-0.0457,0.0643,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.15,0.1193,0.0012,-0.1186,7.1083,164,-0.0445,0.0741,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.2,0.1385,-0.0004,-0.1279,7.0929,164,-0.0439,0.084,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.25,0.1513,-0.0016,-0.1339,7.0827,164,-0.0433,0.0906,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.3,0.1694,-0.0039,-0.1364,7.0686,164,-0.0412,0.0953,0.4979,0.2354,0.5,0.0,0.5,0.0,0.0
1.35,0.1815,-0.0054,-0.1379,7.0593,164,-0.0402,0.0978,0.4977,0.24,0.4979,0.2354,0.4979,0.2354,0.0
1.4,0.1991,-0.0079,-0.1378,7.0457,164,-0.0384,0.0994,0.4976,0.2421,0.4977,0.24,0.4977,0.24,0.0
1.45,0.2109,-0.0095,-0.1377,7.0367,164,-0.0372,0.1005,0.4975,0.2441,0.4976,0.2421,0.4976,0.2421,0.0
1.5,0.2239,-0.0113,-0.1377,7.0267,164,-0.0352,0.1025,0.4975,0.2455,0.4975,0.2441,0.4975,0.2441,0.0
1.55,0.2325,-0.0125,-0.1377,7.0201,164,-0.0343,0.1034,0.4974,0.248,0.4974,0.248,0.4974,0.248,0.0
1.6,0.2492,-0.0151,-0.1337,7.0075,164,-0.0325,0.1013,0.4973,0.2461,0.4974,0.248,0.4974,0.248,0.0
1.65,0.2605,-0.0169,-0.1307,6.999,164,-0.0311,0.0996,0.4969,0.2446,0.4969,0.2446,0.4969,0.2446,0.0
1.7,0.2704,-0.0188,-0.1222,6.9917,164,-0.0383,0.0839,0.4964,0.2339,0.4969,0.2446,0.4969,0.2446,0.0
1.75,0.2852,-0.0216,-0.1099,6.9807,164,-0.0368,0.0731,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.801,0.3001,-0.0245,-0.0925,6.9699,164,-0.0345,0.058,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.85,0.31,-0.0263,-0.0809,6.9625,164,-0.0329,0.0479,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.9,0.3201,-0.028,-0.0697,6.955,164,-0.0309,0.0388,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.95,0.3352,-0.0303,-0.0532,6.9436,164,-0.0297,0.0235,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.0,0.3454,-0.0316,-0.0428,6.9358,164,-0.0281,0.0147,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.055,0.3608,-0.0334,-0.0273,6.924,160,-0.0271,0.0002,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.1,0.3711,-0.0345,-0.0169,6.916,160,-0.0938,-0.0769,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.15,0.3864,-0.0359,-0.0014,6.904,160,-0.0938,-0.0925,0.4981,-0.2289,0.5,0.0,0.5,0.0,0.0
2.2,0.3981,-0.0364,0.0051,6.8945,160,-0.0945,-0.0996,0.4976,-0.2436,0.4981,-0.2289,0.4981,-0.2289,0.0
2.25,0.4159,-0.0369,0.0129,6.88,160,-0.0911,-0.104,0.4973,-0.2507,0.4976,-0.2436,0.4976,-0.2436,0.0
2.3,0.4277,-0.0368,0.0135,6.8701,160,-0.0926,-0.1062,0.4973,-0.2505,0.4973,-0.2507,0.4973,-0.2507,0.0
2.35,0.4455,-0.0366,0.0141,6.8552,160,-0.0939,-0.108,0.4972,-0.2529,0.4973,-0.2505,0.4973,-0.2505,0.0
2.4,0.4573,-0.0365,0.0146,6.8453,160,-0.0958,-0.1104,0.4971,-0.2551,0.4972,-0.2529,0.4972,-0.2529,0.0
2.45,0.4751,-0.0363,0.0153,6.8305,160,-0.0928,-0.108,0.4969,-0.2579,0.4969,-0.2579,0.4969,-0.2579,0.0
2.5,0.4869,-0.0361,0.0158,6.8206,160,-0.0946,-0.1104,0.4971,-0.2552,0.4969,-0.2579,0.4969,-0.2579,0.0
2.55,0.5046,-0.0359,0.0166,6.8058,160,-0.0959,-0.1125,0.4969,-0.258,0.4969,-0.258,0.4969,-0.258,0.0
2.6,0.5178,-0.0354,0.0126,6.7946,160,-0.094,-0.1066,0.4969,-0.2552,0.4969,-0.258,0.4969,-0.258,0.0
2.65,0.5378,-0.0346,0.0056,6.7776,160,-0.0958,-0.1014,0.4968,-0.2473,0.4968,-0.2473,0.4968,-0.2473,0.0
2.7,0.5512,-0.0338,-0.004,6.7661,160,-0.1211,-0.1171,0.4961,-0.2346,0.4968,-0.2473,0.4968,-0.2473,0.0
