t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
181.7,seguindo,5.2418,1.5155,-2.6332,-2.9846,-0.3514,0.5,5.7271,inf,-0.0
181.75,seguindo,5.2418,1.5155,-2.6332,-2.9846,-0.3514,0.5,5.7271,inf,-0.0
181.8,seguindo,5.2418,1.5155,-2.6332,-2.9846,-0.3514,0.5,5.7271,inf,-0.0
181.85,seguindo,5.2418,1.5155,-2.6332,-2.9846,-0.3514,0.5,5.7271,inf,-0.0
181.9,seguindo,5.2418,1.5155,-2.6332,-2.9846,-0.3514,0.5,5.7271,inf,-0.0
181.95,seguindo,5.2418,1.5155,-2.6332,-2.9846,-0.3514,0.5,5.7271,inf,-0.0
182.0,seguindo,5.2418,1.5155,-2.6332,-2.9846,-0.3514,0.5,5.7271,inf,-0.0
182.05,seguindo,5.2418,1.5155,-2.6332,-2.9846,-0.3514,0.5,5.7271,inf,-0.0
182.1,seguindo,5.2418,1.5155,-2.6332,-2.9846,-0.3514,0.5,5.7271,inf,-0.0
182.15,seguindo,5.2395,1.5138,-2.6373,-2.988,-0.3508,0.5,5.7243,inf,0.0006
182.2,seguindo,5.2369,1.5119,-2.6424,-2.9919,-0.3494,0.5,5.7211,inf,0.0013
182.25,seguindo,5.2306,1.5074,-2.6542,-3.0011,-0.3469,0.5,5.7134,inf,0.0028
182.3,seguindo,5.2253,1.5037,-2.6645,-3.0089,-0.3445,0.5,5.707,inf,0.0041
182.35,seguindo,5.2151,1.4966,-2.6842,-3.0244,-0.3402,0.5,5.6946,inf,0.0063
182.4,seguindo,5.207,1.4913,-2.6997,-3.042,-0.3423,0.5,5.685,inf,0.0078
182.45,seguindo,5.1938,1.4828,-2.7276,-3.0591,-0.3314,0.5,5.6695,inf,0.0102
182.5,seguindo,5.1845,1.477,-2.7482,-3.0712,-0.323,0.5,5.6587,inf,0.0117
182.55,seguindo,5.1704,1.4683,-2.784,-3.0906,-0.3066,0.5,5.6424,inf,0.0145
182.6,seguindo,5.1609,1.4626,-2.8098,-3.104,-0.2942,0.5,5.6315,inf,0.0176
182.65,seguindo,5.1461,1.4545,-2.848,-3.1242,-0.2762,0.5,5.615,inf,0.0218
182.7,seguindo,5.1359,1.4495,-2.8727,-2.9771,-0.1045,0.5,5.604,inf,0.0015
182.75,seguindo,5.1202,1.4424,-2.9089,-2.9923,-0.0834,0.5,5.5853,inf,0.006
182.8,seguindo,5.1094,1.438,-2.9321,-2.9998,-0.0677,0.5,5.5743,inf,0.0084
182.85,seguindo,5.0929,1.4319,-2.966,-2.9846,-0.0186,0.5,5.558,inf,0.0114
182.9,seguindo,5.0816,1.4283,-2.987,-2.9891,-0.0021,0.5,5.547,inf,0.0129
182.95,seguindo,5.0641,1.4233,-3.0165,-2.9947,0.0218,0.5,5.5307,inf,0.0147
183.0,seguindo,5.0522,1.4204,-3.0352,-2.9977,0.0375,0.5,5.5198,inf,0.0156
183.05,seguindo,5.0341,1.4165,-3.0627,-3.0013,0.0613,0.5,5.5037,inf,0.0166
183.1,seguindo,5.0159,1.4131,-3.0894,-2.9633,0.126,0.5,5.4879,inf,0.017
183.15,seguindo,5.0042,1.4114,-3.1037,-2.9504,0.1533,0.5,5.4651,inf,0.0159
183.2,seguindo,4.9926,1.41,-3.1164,-2.9482,0.1682,0.5,5.4556,inf,0.0153
183.25,seguindo,4.9752,1.4084,-3.1318,-2.9432,0.1886,0.5,5.4417,inf,0.0139
183.3,seguindo,4.9578,1.4075,3.1401,-2.8926,0.2505,0.5,5.4283,inf,0.0119
183.35,seguindo,4.9462,1.4073,3.1374,-2.8861,0.2597,0.5,5.4197,inf,0.0101
183.4,seguindo,4.9346,1.4071,3.1351,-2.879,0.2691,0.5,5.4111,inf,0.0082
183.45,seguindo,4.9172,1.4073,3.1361,-2.8668,0.2803,0.5,5.3986,inf,0.0051
183.5,seguindo,4.8999,1.4077,3.1395,-2.853,0.2906,0.5,5.3862,inf,0.0018
183.55,seguindo,4.8884,1.4079,-3.1413,-2.8432,0.2981,0.5,5.3779,inf,-0.0004
183.6,seguindo,4.8769,1.4081,-3.139,-2.7932,0.3458,0.5,5.3697,inf,-0.0025
