t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
9.55,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,7.2074,22.7752,0.0191
9.6,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,7.2074,22.7752,0.0191
9.65,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,7.2074,22.7752,0.0191
9.7,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,7.2074,22.7752,0.0191
9.75,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,7.2074,22.7752,0.0191
9.8,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,7.2074,22.7752,0.0191
9.85,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,7.2074,22.7752,0.0191
9.9,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,7.2074,22.7752,0.0191
9.95,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,7.2074,22.7752,0.0191
10.0,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,7.2074,22.7752,0.0191
10.05,seguindo,0.0028,0.0003,-0.0037,-0.0404,-0.0367,0.5,7.2049,22.7752,0.0194
10.1,seguindo,0.006,0.0007,-0.0089,-0.041,-0.032,0.5,7.2019,22.7752,0.0198
10.15,seguindo,0.0136,0.0015,-0.0203,-0.0413,-0.021,0.5,7.195,27.552,0.0207
10.2,seguindo,0.02,0.0022,-0.0305,-0.0421,-0.0117,0.5,7.1892,27.552,0.0214
10.25,seguindo,0.0324,0.003,-0.0463,-0.0434,0.0029,0.5,7.1782,27.552,0.0223
10.3,seguindo,0.0421,0.0033,-0.0564,-0.0441,0.0124,0.5,7.1699,27.552,0.0227
10.35,seguindo,0.0593,0.0035,-0.0724,-0.045,0.0274,0.5,7.1552,27.552,0.023
10.4,seguindo,0.0721,0.0033,-0.0826,-0.0444,0.0382,0.5,7.1443,36.703,0.023
