t,x,y,yaw,dist,plano_n,rumo_alvo,erro_rumo,raw_v,raw_wz,saida_v,saida_wz,mux_v,mux_wz,key_v
0.0,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.1,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.15,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.2,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.25,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.3,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.35,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.4,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.45,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.5,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.55,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.6,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.65,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.7,-0.0,-0.0,-0.0,7.2103,166,-0.0408,-0.0408,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.75,-0.0,-0.0,-0.0,7.2103,166,-0.0408,-0.0408,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.8,-0.0,-0.0,-0.0,7.2103,166,-0.0408,-0.0408,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.85,-0.0,-0.0,-0.0,7.2103,166,-0.0408,-0.0408,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.9,-0.0,-0.0,-0.0,7.2103,166,-0.0408,-0.0408,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.95,0.0011,0.0001,-0.0011,7.2092,166,-0.0408,-0.0397,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.0,0.0059,0.0007,-0.0088,7.2048,166,-0.0412,-0.0324,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.05,0.0103,0.0011,-0.0151,7.2009,166,-0.0418,-0.0267,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.1,0.02,0.0022,-0.0303,7.1921,166,-0.042,-0.0117,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.15,0.0276,0.0027,-0.0408,7.1854,166,-0.043,-0.0022,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.2,0.042,0.0033,-0.0563,7.1728,166,-0.0443,0.012,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.25,0.0528,0.0035,-0.0669,7.1635,166,-0.045,0.0218,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.3,0.0721,0.0033,-0.0825,7.1473,166,-0.046,0.0365,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.35,0.0851,0.003,-0.0927,7.1364,166,-0.0454,0.0473,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.4,0.1051,0.0021,-0.1066,7.1198,166,-0.0457,0.0609,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.45,0.1183,0.0013,-0.1147,7.1091,166,-0.0457,0.069,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.5,0.1376,-0.0002,-0.1243,7.0936,166,-0.0443,0.08,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.55,0.1501,-0.0014,-0.1291,7.0836,166,-0.0439,0.0853,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.6,0.1685,-0.0035,-0.1332,7.0692,166,-0.0428,0.0904,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.65,0.1805,-0.005,-0.1343,7.0599,166,-0.0406,0.0938,0.5,0.0,0.5,0.0,0.5,0.0,0.0
