t,x,y,yaw,dist,plano_n,rumo_alvo,erro_rumo,raw_v,raw_wz,saida_v,saida_wz,mux_v,mux_wz,key_v
0.0,-0.0,-0.0,-0.0,7.2103,166,-0.0408,-0.0408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,-0.0,-0.0,-0.0,7.2103,166,-0.0408,-0.0408,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.1,-0.0,-0.0,-0.0,7.2103,166,-0.0408,-0.0408,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.15,-0.0,-0.0,-0.0,7.2103,166,-0.0408,-0.0408,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.2,-0.0,-0.0,-0.0,7.2103,166,-0.0408,-0.0408,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.25,-0.0,-0.0,-0.0,7.2103,166,-0.0408,-0.0408,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.3,-0.0,-0.0,-0.0,7.2103,166,-0.0408,-0.0408,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.35,-0.0,-0.0,-0.0,7.2103,166,-0.0408,-0.0408,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.4,-0.0,-0.0,-0.0,7.2103,166,-0.0408,-0.0408,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.45,0.0011,0.0001,-0.0011,7.2092,166,-0.0408,-0.0397,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.501,0.0043,0.0005,-0.0063,7.2063,166,-0.0412,-0.0349,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.55,0.0075,0.0009,-0.0114,7.2034,166,-0.0418,-0.0303,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.6,0.0167,0.0018,-0.0253,7.1951,166,-0.042,-0.0168,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.65,0.023,0.0025,-0.0354,7.1894,166,-0.043,-0.0075,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.7,0.0369,0.0032,-0.0513,7.1772,166,-0.0443,0.007,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.75,0.0465,0.0034,-0.0614,7.1689,166,-0.045,0.0164,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.8,0.0653,0.0034,-0.0774,7.153,166,-0.046,0.0314,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.85,0.0781,0.0032,-0.0876,7.1422,166,-0.0454,0.0422,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.9,0.098,0.0025,-0.1019,7.1257,166,-0.0457,0.0562,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.95,0.1114,0.0018,-0.111,7.1147,166,-0.0457,0.0653,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.0,0.1306,0.0003,-0.1203,7.0992,166,-0.0443,0.076,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.05,0.1434,-0.0008,-0.1263,7.089,164,-0.0432,0.0831,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.1,0.1618,-0.0027,-0.1313,7.0744,164,-0.0421,0.0892,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.15,0.1741,-0.0041,-0.1344,7.0648,164,-0.0404,0.094,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.2,0.1918,-0.0065,-0.1344,7.0511,164,-0.0389,0.0955,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.25,0.2036,-0.0081,-0.1343,7.042,164,-0.0377,0.0966,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.3,0.2208,-0.0107,-0.1309,7.029,164,-0.0352,0.0957,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.35,0.2322,-0.0124,-0.1286,7.0203,164,-0.034,0.0946,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.4,0.2491,-0.0149,-0.1239,7.0074,164,-0.032,0.0919,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.45,0.2604,-0.0166,-0.1208,6.9988,164,-0.0307,0.0902,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.5,0.2774,-0.0189,-0.1166,6.9858,164,-0.0285,0.0881,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.55,0.2888,-0.0205,-0.1138,6.9771,164,-0.0273,0.0866,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.6,0.3059,-0.0227,-0.1102,6.964,164,-0.0402,0.07,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.65,0.3174,-0.0242,-0.1077,6.9552,164,-0.0391,0.0686,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.7,0.3346,-0.0262,-0.1047,6.9419,164,-0.0377,0.067,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.75,0.3461,-0.0276,-0.1026,6.933,164,-0.0367,0.0659,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.8,0.3635,-0.0296,-0.1,6.9196,164,-0.0353,0.0647,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.85,0.375,-0.0309,-0.0983,6.9107,164,-0.0346,0.0637,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.9,0.3924,-0.0328,-0.0958,6.8973,164,-0.0333,0.0625,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.95,0.404,-0.034,-0.0942,6.8883,164,-0.0324,0.0618,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.0,0.4213,-0.0358,-0.0917,6.8749,164,-0.0315,0.0602,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.05,0.4329,-0.037,-0.09,6.8659,164,-0.0306,0.0594,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.1,0.4503,-0.0388,-0.0875,6.8524,158,-0.098,-0.0106,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.15,0.4619,-0.0399,-0.0858,6.8435,158,-0.098,-0.0123,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.2,0.4792,-0.0416,-0.0831,6.83,158,-0.0939,-0.0108,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.25,0.4908,-0.0427,-0.0813,6.821,158,-0.0939,-0.0126,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.3,0.5082,-0.0443,-0.0786,6.8076,158,-0.0939,-0.0153,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.35,0.5197,-0.0454,-0.0768,6.7986,158,-0.09,-0.0132,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.4,0.5371,-0.0469,-0.0741,6.7851,158,-0.09,-0.0159,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.45,0.5487,-0.0479,-0.0723,6.7761,158,-0.0901,-0.0177,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.5,0.566,-0.0494,-0.0696,6.7626,158,-0.1017,-0.0321,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.55,0.5776,-0.0503,-0.0678,6.7536,158,-0.0981,-0.0303,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.6,0.595,-0.0517,-0.0651,6.7401,158,-0.0984,-0.0333,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.65,0.6066,-0.0526,-0.0633,6.7311,158,-0.0987,-0.0353,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.701,0.624,-0.0539,-0.0606,6.7175,158,-0.0991,-0.0384,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.75,0.6356,-0.0547,-0.0588,6.7085,158,-0.0957,-0.0368,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.8,0.653,-0.0559,-0.0561,6.6949,158,-0.0961,-0.04,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.85,0.6645,-0.0567,-0.0544,6.6859,158,-0.0964,-0.0421,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.901,0.682,-0.0579,-0.0518,6.6723,158,-0.0934,-0.0416,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.95,0.6936,-0.0586,-0.0502,6.6632,158,-0.0937,-0.0436,0.5,0.0,0.5,0.0,0.5,0.0,0.0
3.0,0.711,-0.0597,-0.0475,6.6496,158,-0.0943,-0.0468,0.5,0.0,0.5,0.0,0.5,0.0,0.0
3.05,0.7226,-0.0603,-0.0457,6.6405,158,-0.0947,-0.049,0.5,0.0,0.5,0.0,0.5,0.0,0.0
3.1,0.7342,-0.061,-0.0438,6.6315,158,-0.0918,-0.048,0.5,0.0,0.5,0.0,0.5,0.0,0.0
3.15,0.7516,-0.062,-0.041,6.6179,152,-0.0631,-0.0221,0.5,0.0,0.5,0.0,0.5,0.0,0.0
3.2,0.7632,-0.0626,-0.0392,6.6088,152,-0.0633,-0.0241,0.5,0.0,0.5,0.0,0.5,0.0,0.0
3.25,0.7806,-0.0635,-0.0365,6.5951,152,-0.0625,-0.026,0.5,0.0,0.5,0.0,0.5,0.0,0.0
3.3,0.7922,-0.064,-0.0347,6.586,152,-0.0627,-0.028,0.5,0.0,0.5,0.0,0.5,0.0,0.0
3.35,0.8096,-0.0648,-0.032,6.5724,152,-0.0629,-0.0309,0.5,0.0,0.5,0.0,0.5,0.0,0.0
3.401,0.8212,-0.0653,-0.0302,6.5632,152,-0.0661,-0.0359,0.5,0.0,0.5,0.0,0.5,0.0,0.0
3.45,0.8386,-0.0661,-0.0275,6.5496,152,-0.0664,-0.0389,0.5,0.0,0.5,0.0,0.5,0.0,0.0
3.5,0.8503,-0.0665,-0.0258,6.5404,152,-0.0668,-0.0411,0.5,0.0,0.5,0.0,0.5,0.0,0.0
3.55,0.8677,-0.0672,-0.0232,6.5267,152,-0.0668,-0.0437,0.5,0.0,0.5,0.0,0.5,0.0,0.0
3.6,0.8793,-0.0676,-0.0214,6.5176,152,-0.0663,-0.0449,0.5,0.0,0.5,0.0,0.5,0.0,0.0
3.65,0.8909,-0.0679,-0.0196,6.5084,152,-0.0669,-0.0473,0.5,0.0,0.5,0.0,0.5,0.0,0.0
3.7,0.9084,-0.0685,-0.0169,6.4947,152,-0.0673,-0.0504,0.5,0.0,0.5,0.0,0.5,0.0,0.0
3.75,0.92,-0.0688,-0.015,6.4855,152,-0.067,-0.052,0.5,0.0,0.5,0.0,0.5,0.0,0.0
3.8,0.9374,-0.0693,-0.0123,6.4718,152,-0.0675,-0.0551,0.5,0.0,0.5,0.0,0.5,0.0,0.0
3.85,0.949,-0.0696,-0.0105,6.4626,152,-0.0682,-0.0577,0.5,0.0,0.5,0.0,0.5,0.0,0.0
3.9,0.9664,-0.0699,-0.0079,6.4489,152,-0.0687,-0.0609,0.5,0.0,0.5,0.0,0.5,0.0,0.0
3.95,0.9781,-0.0702,-0.0061,6.4397,152,-0.0686,-0.0625,0.5,0.0,0.5,0.0,0.5,0.0,0.0
4.0,0.9955,-0.0705,-0.0034,6.4259,152,-0.0692,-0.0658,0.5,0.0,0.5,0.0,0.5,0.0,0.0
4.05,1.0071,-0.0706,-0.0016,6.4167,152,-0.0701,-0.0685,0.5,0.0,0.5,0.0,0.5,0.0,0.0
4.1,1.0245,-0.0709,0.0011,6.4029,152,-0.0697,-0.0708,0.5,0.0,0.5,0.0,0.5,0.0,0.0
4.15,1.0362,-0.071,0.0029,6.3937,152,-0.0707,-0.0736,0.5,0.0,0.5,0.0,0.5,0.0,0.0
4.2,1.0536,-0.0711,0.0056,6.3799,146,-0.0714,-0.077,0.5,0.0,0.5,0.0,0.5,0.0,0.0
4.25,1.0652,-0.0712,0.0074,6.3706,146,-0.0711,-0.0784,0.5,0.0,0.5,0.0,0.5,0.0,0.0
4.3,1.0827,-0.0713,0.01,6.3568,146,-0.071,-0.081,0.5,0.0,0.5,0.0,0.5,0.0,0.0
4.35,1.0943,-0.0713,0.0118,6.3476,146,-0.0806,-0.0925,0.5,0.0,0.5,0.0,0.5,0.0,0.0
4.4,1.1117,-0.0713,0.0145,6.3337,146,-0.0816,-0.0961,0.5,0.0,0.5,0.0,0.5,0.0,0.0
4.45,1.1233,-0.0712,0.0163,6.3245,146,-0.083,-0.0993,0.5,0.0,0.5,0.0,0.5,0.0,0.0
4.5,1.1408,-0.0712,0.019,6.3106,146,-0.083,-0.102,0.5,0.0,0.5,0.0,0.5,0.0,0.0
4.55,1.1524,-0.0711,0.0208,6.3013,146,-0.0846,-0.1054,0.5,0.0,0.5,0.0,0.5,0.0,0.0
4.6,1.1698,-0.0709,0.0235,6.2875,146,-0.0857,-0.1091,0.5,0.0,0.5,0.0,0.5,0.0,0.0
4.65,1.1815,-0.0708,0.0253,6.2782,146,-0.0862,-0.1114,0.5,0.0,0.5,0.0,0.5,0.0,0.0
4.7,1.1989,-0.0705,0.0279,6.2643,146,-0.0873,-0.1152,0.5,0.0,0.5,0.0,0.5,0.0,0.0
4.75,1.2105,-0.0703,0.0297,6.255,146,-0.0891,-0.1188,0.5,0.0,0.5,0.0,0.5,0.0,0.0
4.8,1.2279,-0.07,0.0324,6.2411,146,-0.0903,-0.1228,0.5,0.0,0.5,0.0,0.5,0.0,0.0
4.85,1.2396,-0.0698,0.0342,6.2318,146,-0.0909,-0.1251,0.5,0.0,0.5,0.0,0.5,0.0,0.0
4.9,1.257,-0.0694,0.0369,6.2178,146,-0.0922,-0.1291,0.5,0.0,0.5,0.0,0.5,0.0,0.0
4.95,1.2686,-0.0691,0.0387,6.2085,146,-0.0942,-0.1329,0.5,0.0,0.5,0.0,0.5,0.0,0.0
5.0,1.286,-0.0686,0.0414,6.1946,146,-0.094,-0.1354,0.5,0.0,0.5,0.0,0.5,0.0,0.0
5.05,1.2977,-0.0683,0.0431,6.1853,146,-0.0961,-0.1393,0.5,0.0,0.5,0.0,0.5,0.0,0.0
5.1,1.3151,-0.0677,0.0458,6.1713,146,-0.0976,-0.1435,0.5,0.0,0.5,0.0,0.5,0.0,0.0
5.15,1.3267,-0.0673,0.0476,6.1619,146,-0.0981,-0.1458,0.5,0.0,0.5,0.0,0.5,0.0,0.0
5.202,1.3441,-0.0667,0.0503,6.148,138,-0.0997,-0.15,0.5,0.0,0.5,0.0,0.5,0.0,0.0
5.25,1.3557,-0.0662,0.0521,6.1386,138,-0.1378,-0.1899,0.5,0.0,0.5,0.0,0.5,0.0,0.0
5.3,1.3732,-0.0655,0.0548,6.1246,138,-0.1398,-0.1946,0.5,0.0,0.5,0.0,0.5,0.0,0.0
5.35,1.3848,-0.065,0.0566,6.1153,138,-0.1384,-0.195,0.5,0.0,0.5,0.0,0.5,0.0,0.0
5.4,1.4022,-0.0642,0.0593,6.1012,138,-0.1405,-0.1998,0.5,0.0,0.5,0.0,0.5,0.0,0.0
5.45,1.4138,-0.0637,0.061,6.0919,138,-0.1437,-0.2048,0.5,0.0,0.5,0.0,0.5,0.0,0.0
5.5,1.4312,-0.0628,0.0637,6.0778,138,-0.146,-0.2097,0.5,0.0,0.5,0.0,0.5,0.0,0.0
5.55,1.4428,-0.0622,0.0655,6.0684,138,-0.1445,-0.21,0.5,0.0,0.5,0.0,0.5,0.0,0.0
5.6,1.4602,-0.0612,0.0682,6.0544,138,-0.1468,-0.215,0.5,0.0,0.5,0.0,0.5,0.0,0.0
5.65,1.4718,-0.0606,0.07,6.045,138,-0.1503,-0.2203,0.5,0.0,0.5,0.0,0.5,0.0,0.0
5.7,1.4834,-0.0599,0.0718,6.0356,138,-0.1528,-0.2246,0.5,0.0,0.5,0.0,0.5,0.0,0.0
5.75,1.5008,-0.0589,0.0745,6.0215,138,-0.1512,-0.2257,0.5,0.0,0.5,0.0,0.5,0.0,0.0
5.8,1.5124,-0.0581,0.0763,6.0121,138,-0.1537,-0.2299,0.5,0.0,0.5,0.0,0.5,0.0,0.0
5.85,1.5298,-0.057,0.0789,5.998,138,-0.1575,-0.2365,0.5,0.0,0.5,0.0,0.5,0.0,0.0
