t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
13.851,seguindo,-0.0,-0.0,-0.0,-0.0401,-0.0401,0.5,7.2074,7.8019,0.019
13.9,seguindo,-0.0,-0.0,-0.0,-0.0394,-0.0394,0.5,7.2074,18.469,0.0191
13.951,seguindo,-0.0,-0.0,-0.0,-0.0394,-0.0394,0.5,7.2074,18.469,0.0191
14.0,seguindo,-0.0,-0.0,-0.0,-0.0394,-0.0394,0.5,7.2074,18.469,0.0191
14.05,seguindo,-0.0,-0.0,-0.0,-0.0394,-0.0394,0.5,7.2074,18.469,0.0191
14.1,seguindo,-0.0,-0.0,-0.0,-0.0394,-0.0394,0.5,7.2074,18.469,0.0191
14.15,seguindo,-0.0,-0.0,-0.0,-0.0394,-0.0394,0.5,7.2074,18.469,0.0191
14.2,seguindo,-0.0,-0.0,-0.0,-0.0394,-0.0394,0.5,7.2074,18.469,0.0191
14.25,seguindo,-0.0,-0.0,-0.0,-0.0394,-0.0394,0.5,7.2074,18.469,0.0191
14.301,seguindo,-0.0,-0.0,-0.0,-0.0394,-0.0394,0.5,7.2074,18.469,0.0191
14.35,seguindo,0.0027,0.0003,-0.0037,-0.0398,-0.0361,0.5,7.2049,18.469,0.0194
14.4,seguindo,0.0059,0.0007,-0.0088,-0.0403,-0.0314,0.5,7.202,18.469,0.0198
14.45,seguindo,0.0135,0.0015,-0.0201,-0.0406,-0.0205,0.5,7.1951,20.7626,0.0206
14.5,seguindo,0.02,0.0022,-0.0303,-0.0415,-0.0112,0.5,7.1893,20.7626,0.0213
14.55,seguindo,0.0323,0.003,-0.0461,-0.0427,0.0034,0.5,7.1783,20.7626,0.0222
14.6,seguindo,0.042,0.0033,-0.0563,-0.0434,0.0129,0.5,7.1699,20.7626,0.0226
14.651,seguindo,0.0592,0.0035,-0.0723,-0.0443,0.0279,0.5,7.1552,20.7626,0.0228
14.7,seguindo,0.0721,0.0033,-0.0825,-0.0438,0.0387,0.5,7.1444,25.6106,0.0227
14.75,seguindo,0.0917,0.0027,-0.0974,-0.0441,0.0532,0.5,7.128,25.6106,0.0223
14.8,seguindo,0.1051,0.0021,-0.1064,-0.0441,0.0623,0.5,7.117,25.6106,0.0218
14.85,seguindo,0.1247,0.0008,-0.1177,-0.0428,0.0748,0.5,7.1011,34.5137,0.0206
14.9,seguindo,0.1375,-0.0002,-0.124,-0.0388,0.0852,0.5,7.0908,inf,0.0188
14.95,seguindo,0.1562,-0.0021,-0.1307,-0.0377,0.093,0.5,7.0759,inf,0.0173
15.0,seguindo,0.1685,-0.0034,-0.1337,-0.0359,0.0978,0.5,7.0663,inf,0.0162
15.05,seguindo,0.1865,-0.0058,-0.1352,-0.0343,0.101,0.5,7.0524,inf,0.0143
15.1,seguindo,0.1983,-0.0074,-0.1351,-0.033,0.1021,0.5,7.0433,inf,0.0129
15.15,seguindo,0.2155,-0.0099,-0.1325,-0.0305,0.1021,0.5,7.0302,inf,0.0107
15.2,seguindo,0.2269,-0.0116,-0.1299,-0.0291,0.1008,0.5,7.0215,inf,0.0092
15.25,seguindo,0.2439,-0.0142,-0.1255,-0.027,0.0984,0.5,7.0086,inf,0.007
15.3,seguindo,0.2551,-0.0158,-0.1223,-0.0257,0.0967,0.5,7.0,inf,0.0056
15.35,seguindo,0.2721,-0.0182,-0.1179,-0.0342,0.0837,0.5,6.9878,inf,0.0049
15.4,seguindo,0.2835,-0.0198,-0.115,-0.033,0.082,0.5,6.9791,inf,0.0036
15.45,seguindo,0.3006,-0.0221,-0.1111,-0.0313,0.0799,0.5,6.9659,inf,0.0019
15.5,seguindo,0.312,-0.0235,-0.1087,-0.0301,0.0786,0.5,6.9571,inf,0.0007
15.55,seguindo,0.3292,-0.0256,-0.1054,-0.0285,0.0769,0.5,6.9437,inf,-0.0009
15.6,seguindo,0.3465,-0.0277,-0.1024,-0.0269,0.0755,0.5,6.9303,inf,-0.0024
15.65,seguindo,0.358,-0.029,-0.1007,-0.0259,0.0748,0.5,6.9213,inf,-0.0034
15.7,seguindo,0.3696,-0.0303,-0.099,-0.0251,0.0739,0.5,6.9123,inf,-0.0043
15.75,seguindo,0.387,-0.0322,-0.0965,-0.0236,0.0729,0.5,6.8987,inf,-0.0057
15.8,seguindo,0.3986,-0.0335,-0.0949,-0.0227,0.0723,0.5,6.8897,inf,-0.0066
15.85,seguindo,0.4159,-0.0353,-0.0925,-0.0216,0.0709,0.5,6.8762,inf,-0.008
15.9,seguindo,0.4275,-0.0365,-0.0908,-0.0206,0.0702,0.5,6.8671,inf,-0.0088
15.95,seguindo,0.4449,-0.0383,-0.0883,-0.012,0.0763,0.5,6.8536,inf,-0.0161
16.0,seguindo,0.4565,-0.0394,-0.0866,-0.011,0.0756,0.5,6.8445,inf,-0.0169
16.05,seguindo,0.4738,-0.0411,-0.084,-0.0104,0.0736,0.5,6.831,inf,-0.0181
16.1,seguindo,0.4854,-0.0422,-0.0822,-0.0094,0.0728,0.5,6.8219,inf,-0.0189
16.15,seguindo,0.5028,-0.0439,-0.0795,-0.0079,0.0717,0.5,6.8084,inf,-0.02
16.2,seguindo,0.5201,-0.0454,-0.0768,-0.0075,0.0694,0.5,6.7948,inf,-0.0211
16.25,seguindo,0.5317,-0.0465,-0.075,-0.0139,0.0612,0.5,6.7806,inf,-0.0222
16.3,seguindo,0.5433,-0.0475,-0.0732,-0.013,0.0602,0.5,6.7714,inf,-0.0228
16.35,seguindo,0.5606,-0.0489,-0.0705,-0.0129,0.0576,0.5,6.7578,inf,-0.0236
16.4,seguindo,0.5722,-0.0499,-0.0687,-0.0121,0.0566,0.5,6.7486,inf,-0.0242
16.45,seguindo,0.5896,-0.0513,-0.066,-0.0109,0.0551,0.5,6.7349,inf,-0.0249
16.5,seguindo,0.6012,-0.0522,-0.0642,-0.0101,0.0541,0.5,6.7258,inf,-0.0254
16.55,seguindo,0.6186,-0.0535,-0.0615,-0.0103,0.0512,0.5,6.7121,inf,-0.0261
16.6,seguindo,0.6302,-0.0544,-0.0597,-0.0096,0.0501,0.5,6.7029,inf,-0.0265
16.65,seguindo,0.6475,-0.0556,-0.057,-0.0085,0.0486,0.5,6.6892,inf,-0.0272
16.7,seguindo,0.6591,-0.0564,-0.0552,-0.0091,0.0461,0.5,6.68,inf,-0.0275
16.75,seguindo,0.6765,-0.0575,-0.0525,-0.0081,0.0444,0.5,6.6662,inf,-0.0281
16.8,seguindo,0.6881,-0.0583,-0.0508,-0.0075,0.0433,0.5,6.6571,inf,-0.0284
16.85,seguindo,0.7055,-0.0594,-0.0481,-0.008,0.0401,0.5,6.6433,inf,-0.0288
16.9,seguindo,0.7171,-0.0601,-0.0463,-0.0074,0.0389,0.5,6.6341,inf,-0.0291
16.95,seguindo,0.7346,-0.0611,-0.0436,-0.0554,-0.0118,0.5,6.6203,inf,0.0149
17.0,seguindo,0.7462,-0.0617,-0.0418,-0.0554,-0.0136,0.5,6.6111,inf,0.0147
