t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
12.7,seguindo,-0.0,-0.0,-0.0,-0.0551,-0.0551,0.5,7.2103,3.5161,-0.0
12.75,seguindo,-0.0,-0.0,-0.0,-0.0582,-0.0582,0.5,7.2103,13.3152,-0.0
12.8,seguindo,-0.0,-0.0,-0.0,-0.0582,-0.0582,0.5,7.2103,13.3152,-0.0
12.85,seguindo,-0.0,-0.0,-0.0,-0.0582,-0.0582,0.5,7.2103,13.3152,-0.0
12.9,seguindo,-0.0,-0.0,-0.0,-0.0582,-0.0582,0.5,7.2103,13.3152,-0.0
12.95,seguindo,-0.0,-0.0,-0.0,-0.0582,-0.0582,0.5,7.2103,13.3152,-0.0
13.0,seguindo,-0.0,-0.0,-0.0,-0.0582,-0.0582,0.5,7.2103,13.3152,-0.0
13.05,seguindo,-0.0,-0.0,-0.0,-0.0582,-0.0582,0.5,7.2103,13.3152,-0.0
13.1,seguindo,-0.0,-0.0,-0.0,-0.0582,-0.0582,0.5,7.2103,13.3152,-0.0
13.15,seguindo,0.0027,0.0003,-0.0037,-0.0587,-0.055,0.5,7.2078,13.3152,0.0005
13.2,seguindo,0.0058,0.0007,-0.0087,-0.0593,-0.0506,0.5,7.2049,13.3152,0.0011
13.25,seguindo,0.0133,0.0015,-0.0199,-0.0605,-0.0406,0.5,7.1981,13.3152,0.0025
13.3,seguindo,0.023,0.0025,-0.0352,-0.0621,-0.0269,0.5,7.1894,13.3152,0.0042
13.35,seguindo,0.0321,0.003,-0.0459,-0.0632,-0.0173,0.5,7.1814,13.3152,0.0053
13.4,seguindo,0.0418,0.0033,-0.056,-0.0641,-0.0081,0.5,7.173,13.3152,0.0064
13.45,seguindo,0.0589,0.0035,-0.072,-0.0637,0.0083,0.5,7.1583,13.8925,0.0078
13.5,seguindo,0.0718,0.0033,-0.0823,-0.0644,0.0179,0.5,7.1475,13.8925,0.0086
13.55,seguindo,0.0915,0.0028,-0.0972,-0.0651,0.0321,0.5,7.1311,13.8925,0.0095
13.6,seguindo,0.1048,0.0021,-0.1064,-0.0653,0.0411,0.5,7.1201,13.8925,0.0099
13.65,seguindo,0.1243,0.0009,-0.1174,-0.0653,0.0521,0.5,7.1042,13.8925,0.0101
13.701,seguindo,0.1372,-0.0002,-0.1234,-0.1328,-0.0093,0.5,7.0939,95.7391,0.0019
13.75,seguindo,0.1557,-0.0021,-0.1285,-0.1313,-0.0028,0.5,7.0793,34.7678,0.0024
13.8,seguindo,0.1678,-0.0036,-0.1302,-0.1314,-0.0012,0.5,7.0699,34.7678,0.0025
13.85,seguindo,0.1856,-0.0059,-0.131,-0.1315,-0.0005,0.5,7.056,34.7678,0.0026
13.9,seguindo,0.1974,-0.0074,-0.1309,-0.1315,-0.0006,0.5,7.0469,34.7678,0.0026
