t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
9.5,seguindo,-0.0,-0.0,-0.0,-0.0018,-0.0018,0.5,4.9862,77.7671,-0.0
9.55,seguindo,-0.0,-0.0,-0.0,-0.0018,-0.0018,0.5,4.9862,77.7671,-0.0
9.6,seguindo,-0.0,-0.0,-0.0,-0.0018,-0.0018,0.5,4.9862,77.7671,-0.0
9.65,seguindo,-0.0,-0.0,-0.0,-0.0018,-0.0018,0.5,4.9862,77.7671,-0.0
9.7,seguindo,-0.0,-0.0,-0.0,-0.0018,-0.0018,0.5,4.9862,77.7671,-0.0
9.75,seguindo,-0.0,-0.0,-0.0,-0.0018,-0.0018,0.5,4.9862,77.7671,-0.0
9.8,seguindo,-0.0,-0.0,-0.0,-0.0018,-0.0018,0.5,4.9862,77.7671,-0.0
9.85,seguindo,-0.0,-0.0,-0.0,-0.0018,-0.0018,0.5,4.9862,77.7671,-0.0
9.9,seguindo,-0.0,-0.0,-0.0,-0.0018,-0.0018,0.5,4.9862,77.7671,-0.0
9.95,seguindo,0.0027,0.0003,-0.0037,-0.0021,0.0015,0.5,4.9835,77.7671,0.0003
10.0,seguindo,0.0059,0.0007,-0.0088,-0.0025,0.0063,0.5,4.9803,77.7671,0.0007
10.05,seguindo,0.0135,0.0015,-0.0201,-0.0033,0.0168,0.5,4.9728,77.7671,0.0015
10.1,seguindo,0.0199,0.0022,-0.0303,-0.004,0.0263,0.5,4.9665,77.7671,0.0022
10.15,seguindo,0.0323,0.003,-0.0461,-0.0048,0.0413,0.5,4.9543,77.7671,0.003
10.2,seguindo,0.0419,0.0033,-0.0563,-0.0059,0.0504,0.5,4.945,48.2547,0.0033
10.25,seguindo,0.0591,0.0035,-0.0724,-0.0062,0.0663,0.5,4.9284,48.2547,0.0035
10.3,seguindo,0.0719,0.0034,-0.0831,-0.0061,0.0769,0.5,4.9162,48.2547,0.0034
10.35,seguindo,0.0915,0.0028,-0.0986,-0.0058,0.0928,0.5,4.8975,48.2547,0.0028
10.4,seguindo,0.1112,0.002,-0.1141,-0.0051,0.1091,0.5,4.8787,48.2547,0.002
10.45,seguindo,0.124,0.0012,-0.1224,-0.0056,0.1168,0.5,4.8666,30.8697,0.0012
