t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
14.452,seguindo,-0.0,-0.0,-0.0,-0.0339,-0.0339,0.5,5.7095,19.6686,0.019
14.5,seguindo,-0.0,-0.0,-0.0,-0.0331,-0.0331,0.5,5.7095,33.5903,0.0191
14.55,seguindo,-0.0,-0.0,-0.0,-0.0331,-0.0331,0.5,5.7095,33.5903,0.0191
14.6,seguindo,-0.0,-0.0,-0.0,-0.0331,-0.0331,0.5,5.7095,33.5903,0.0191
14.65,seguindo,-0.0,-0.0,-0.0,-0.0331,-0.0331,0.5,5.7095,33.5903,0.0191
14.7,seguindo,-0.0,-0.0,-0.0,-0.0331,-0.0331,0.5,5.7095,33.5903,0.0191
14.75,seguindo,-0.0,-0.0,-0.0,-0.0331,-0.0331,0.5,5.7095,33.5903,0.0191
14.8,seguindo,-0.0,-0.0,-0.0,-0.0331,-0.0331,0.5,5.7095,33.5903,0.0191
14.85,seguindo,-0.0,-0.0,-0.0,-0.0331,-0.0331,0.5,5.7095,33.5903,0.0191
14.9,seguindo,-0.0,-0.0,-0.0,-0.0331,-0.0331,0.5,5.7095,33.5903,0.0191
14.95,seguindo,0.0027,0.0003,-0.0037,-0.0334,-0.0297,0.5,5.7067,33.5903,0.0194
15.0,seguindo,0.006,0.0007,-0.0089,-0.0339,-0.0251,0.5,5.7035,33.5903,0.0198
15.05,seguindo,0.0135,0.0015,-0.0203,-0.0341,-0.0139,0.5,5.6959,40.6348,0.0206
15.1,seguindo,0.02,0.0022,-0.0304,-0.035,-0.0045,0.5,5.6895,40.6348,0.0213
15.15,seguindo,0.0323,0.003,-0.0462,-0.0361,0.0101,0.5,5.6772,40.6348,0.0222
15.2,seguindo,0.042,0.0033,-0.0564,-0.0368,0.0196,0.5,5.6677,40.6348,0.0226
15.25,seguindo,0.0592,0.0035,-0.0724,-0.0375,0.0348,0.5,5.6509,40.6348,0.0228
15.3,seguindo,0.072,0.0033,-0.0826,-0.0369,0.0457,0.5,5.6384,54.1303,0.0228
15.35,seguindo,0.0917,0.0028,-0.0976,-0.037,0.0605,0.5,5.6192,54.1303,0.0223
15.4,seguindo,0.105,0.0021,-0.1067,-0.0369,0.0698,0.5,5.6063,54.1303,0.0218
15.45,seguindo,0.1246,0.0009,-0.118,-0.0355,0.0826,0.5,5.5874,78.6638,0.0207
15.5,seguindo,0.1375,-0.0002,-0.1244,-0.0349,0.0895,0.5,5.5751,78.6638,0.0197
15.55,seguindo,0.1562,-0.0021,-0.1311,-0.0346,0.0965,0.5,5.5572,inf,0.0173
15.6,seguindo,0.1685,-0.0034,-0.1341,-0.0328,0.1013,0.5,5.5455,inf,0.0161
15.651,seguindo,0.1864,-0.0058,-0.1352,-0.031,0.1042,0.5,5.5285,inf,0.0141
15.7,seguindo,0.1981,-0.0074,-0.1347,-0.0297,0.105,0.5,5.5174,inf,0.0126
15.75,seguindo,0.2153,-0.01,-0.1319,-0.0271,0.1048,0.5,5.5011,inf,0.0104
15.8,seguindo,0.2267,-0.0117,-0.1294,-0.0257,0.1036,0.5,5.4904,inf,0.0089
15.85,seguindo,0.2437,-0.0142,-0.1249,-0.0236,0.1013,0.5,5.4744,inf,0.0066
15.909,seguindo,0.255,-0.0159,-0.1218,-0.0222,0.0996,0.5,5.4637,inf,0.0052
15.96,seguindo,0.255,-0.0159,-0.1218,-0.0222,0.0996,0.5,5.4637,inf,0.0052
16.006,seguindo,0.255,-0.0159,-0.1218,-0.0222,0.0996,0.5,5.4637,inf,0.0052
16.181,seguindo,0.289,-0.0206,-0.1131,-0.018,0.0951,0.5,5.4316,inf,0.001
16.2,seguindo,0.3401,-0.0271,-0.1002,-0.0282,0.072,0.5,5.3875,inf,-0.0031
16.25,seguindo,0.3486,-0.028,-0.0977,-0.0275,0.0702,0.5,5.3794,inf,-0.0037
16.3,seguindo,0.3497,-0.0281,-0.0977,-0.0274,0.0703,0.5,5.3783,inf,-0.0038
16.35,seguindo,0.3503,-0.0282,-0.0977,-0.0274,0.0703,0.5,5.3778,inf,-0.0038
16.4,seguindo,0.3492,-0.0281,-0.0976,-0.0274,0.0702,0.5,5.3788,inf,-0.0038
16.454,seguindo,0.352,-0.0285,-0.0964,-0.0271,0.0693,0.5,5.3762,inf,-0.0042
16.501,seguindo,0.3567,-0.0292,-0.0939,-0.1072,-0.0133,0.5,5.3717,1.512,-0.0032
16.55,seguindo,0.3626,-0.0296,-0.0956,-0.1074,-0.0118,0.5,5.366,1.512,-0.0017
16.6,seguindo,0.369,-0.0301,-0.0981,-0.1032,-0.005,0.5,5.3599,1.3977,-0.0001
16.65,seguindo,0.3813,-0.0313,-0.0981,-0.1032,-0.0051,0.5,5.3481,1.3977,0.0025
16.7,seguindo,0.3909,-0.0325,-0.0954,-0.103,-0.0076,0.5,5.339,1.3977,0.0045
16.75,seguindo,0.408,-0.0341,-0.0955,-0.1032,-0.0076,0.5,5.3227,1.3977,0.0082
16.8,seguindo,0.4207,-0.0351,-0.098,-0.0991,-0.0011,0.5,5.3104,1.2817,0.0111
