t,x,y,yaw,dist,plano_n,rumo_alvo,erro_rumo,raw_v,raw_wz,saida_v,saida_wz,mux_v,mux_wz,key_v
0.0,0.1271,-0.0002,-0.1126,7.1024,0,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.049,0.1399,-0.0012,-0.1181,7.0922,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.099,0.1526,-0.0023,-0.1235,7.082,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.149,0.1715,-0.0041,-0.1309,7.067,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.199,0.1838,-0.0055,-0.1343,7.0573,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.25,0.19,-0.0062,-0.136,7.0525,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.299,0.202,-0.0077,-0.1373,7.0432,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.35,0.2137,-0.0094,-0.1364,7.0343,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.4,0.2253,-0.0111,-0.1354,7.0254,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.45,0.2366,-0.0128,-0.1325,7.0168,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.5,0.2479,-0.0146,-0.1295,7.0082,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.55,0.2536,-0.0154,-0.128,7.004,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.599,0.2649,-0.0171,-0.1252,6.9953,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.649,0.2819,-0.0195,-0.1209,6.9824,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.7,0.2933,-0.0211,-0.1182,6.9737,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.749,0.2933,-0.0211,-0.1182,6.9737,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.799,0.2933,-0.0211,-0.1182,6.9737,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.85,0.2933,-0.0211,-0.1182,6.9737,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.9,0.2933,-0.0211,-0.1182,6.9737,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.95,0.2933,-0.0211,-0.1182,6.9737,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.999,0.2933,-0.0211,-0.1182,6.9737,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
1.05,0.3793,-0.0319,-0.1016,6.9077,108,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.1,0.3908,-0.0332,-0.0999,6.8988,108,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.15,0.4024,-0.0345,-0.0983,6.8899,108,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.2,0.414,-0.0358,-0.0967,6.8809,108,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.25,0.4198,-0.0364,-0.0959,6.8765,108,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.3,0.4198,-0.0364,-0.0959,6.8765,108,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.349,0.4198,-0.0364,-0.0959,6.8765,108,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.4,0.4198,-0.0364,-0.0959,6.8765,108,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.45,0.4198,-0.0364,-0.0959,6.8765,108,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.501,0.4198,-0.0364,-0.0959,6.8765,108,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.549,0.4198,-0.0364,-0.0959,6.8765,108,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.6,0.5066,-0.0453,-0.083,6.8094,108,-0.0821,0.0008,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.65,0.5182,-0.0464,-0.0812,6.8004,108,-0.082,-0.0008,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.699,0.5297,-0.0474,-0.0794,6.7915,108,-0.0832,-0.0038,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.749,0.5471,-0.049,-0.0767,6.778,108,-0.0826,-0.0059,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.799,0.5587,-0.05,-0.0749,6.7691,108,-0.0824,-0.0076,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.849,0.576,-0.0515,-0.0721,6.7556,108,-0.0824,-0.0102,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.899,0.5876,-0.0525,-0.0703,6.7466,108,-0.0823,-0.012,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.949,0.5992,-0.0535,-0.0685,6.7377,108,-0.0823,-0.0138,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.006,0.6108,-0.0544,-0.0667,6.7287,107,-0.0809,-0.0141,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.051,0.6282,-0.0558,-0.064,6.7152,107,-0.0886,-0.0246,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.1,0.6397,-0.0566,-0.0623,6.7062,107,-0.0886,-0.0264,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.149,0.6513,-0.0575,-0.0605,6.6971,107,-0.084,-0.0236,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.2,0.6629,-0.0583,-0.0587,6.6881,107,-0.0842,-0.0256,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.249,0.6803,-0.0596,-0.056,6.6746,107,-0.0844,-0.0284,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.299,0.6919,-0.0603,-0.0542,6.6656,107,-0.0845,-0.0303,0.5,0.0,0.5,0.0,0.5,0.0,0.0
