t,x,y,yaw,v_ped,wz_ped,v_ent,wz_ent,v_real,wz_real
25.96,1.6094738447195156,2.6854762439584787,-1.7710527370524354,0.48817628279283154,0.36158375743155013,0.48817628279283154,0.36158375743155013,0.3038744618339045,-0.0397295846042653
25.98,1.6083233270272397,2.679519193917294,-1.7717820890340361,0.48817628279283154,0.36158375743155013,0.48817628279283154,0.36158375743155013,0.3033567872712673,-0.036467599080037494
26.0,1.6071681581411847,2.6735636899868793,-1.7725072807111282,0.48731189582924944,0.3680451983303073,0.48817628279283154,0.36158375743155013,0.3033250822982585,-0.03625958385460392
26.02,1.606008670676159,2.6676090253415436,-1.7732324723753075,0.48731189582924944,0.3680451983303073,0.48731189582924944,0.3680451983303073,0.30332508229605804,-0.03625958320896482
26.04,1.604841717349218,2.661667534700248,-1.7738851983031412,0.48731189582924944,0.3680451983303073,0.48731189582924944,0.3680451983303073,0.3027502729472878,-0.032636296391686664
26.06,1.6036705092176402,2.655727719060849,-1.7745325479854737,0.4865777884788953,0.37328008233036614,0.4865777884788953,0.37328008233036614,0.3027091769236921,-0.032367484116625066
26.08,1.6024928398946263,2.6497988926330684,-1.7751197992121153,0.4865777884788953,0.37328008233036614,0.4865777884788953,0.37328008233036614,0.3022328896940091,-0.029362561332080886
26.1,1.6013114500560317,2.643871310037714,-1.7757038017805356,0.4856191696885495,0.3798042668210549,0.4856191696885495,0.3798042668210549,0.30220819551871775,-0.029200128421009594
26.12,1.6001265986946718,2.637944418388121,-1.7762878043386952,0.4856191696885495,0.3798042668210549,0.4856191696885495,0.3798042668210549,0.302208195514832,-0.02920012790798072
26.14,1.5989351119609063,2.632030782482904,-1.7767980400906869,0.4856191696885495,0.3798042668210549,0.4856191696885495,0.3798042668210549,0.30162364900738525,-0.025511787599586378
26.16,1.5977402293977572,2.6261186997958283,-1.7773027118794804,0.4848223154899323,0.38498551075974763,0.4848223154899323,0.38498551075974763,0.30158110865296456,-0.025233589439677667
26.18,1.5965397644724815,2.6202174588944835,-1.7777472786495718,0.4848223154899323,0.38498551075974763,0.4848223154899323,0.38498551075974763,0.30110529807910885,-0.022228338504571208
26.2,1.5953364490225768,2.614317298980525,-1.7781886251763876,0.4848223154899323,0.38498551075974763,0.4848223154899323,0.38498551075974763,0.3010807826907262,-0.022067326340791588
26.22,1.5941305296741117,2.6084176707204465,-1.778629971695227,0.4837281673627824,0.391779928708687,0.4837281673627824,0.391779928708687,0.3010807826901312,-0.02206732594196617
26.24,1.592918685168039,2.602531821625168,-1.7789935822378118,0.4837281673627824,0.391779928708687,0.4837281673627824,0.391779928708687,0.3004654168090435,-0.01818052712924162
26.26,1.591704313238858,2.596647394140837,-1.779351419116661,0.48464930089047653,0.3860836202338994,0.48464930089047653,0.3860836202338994,0.30042131249597714,-0.017891843942460774
26.28,1.5904909385265464,2.590751465637578,-1.7797793054910311,0.48464930089047653,0.3860836202338994,0.48464930089047653,0.3860836202338994,0.30097446365107006,-0.0213943187185044
26.3,1.5892750411548469,2.584856056823004,-1.7802071920889502,0.4836088727935772,0.3924999815894331,0.48464930089047653,0.3860836202338994,0.300974465318338,-0.021394329895952257
26.32,1.588056621327383,2.578961168814439,-1.7806350786792065,0.4836088727935772,0.3924999815894331,0.4836088727935772,0.3924999815894331,0.30097446531841215,-0.02139432951281429
26.34,1.5868325605065752,2.573079327307472,-1.7809895031303349,0.4836088727935772,0.3924999815894331,0.4836088727935772,0.3924999815894331,0.3003930109294979,-0.01772122255642199
26.36,1.5856060551115458,2.5671988495299667,-1.7813384571591657,0.0,1.0,0.0,1.0,0.30035118767774566,-0.017447701441542323
26.38,1.5844043165574995,2.5616371606168706,-1.7811759965663434,0.0,1.0,0.0,1.0,0.2845020172087467,0.008123029641116282
26.4,1.5832246936985739,2.5564007660252135,-1.7804311111981352,0.0,1.0,0.0,1.0,0.2683809717958653,0.037244268410408746
26.42,1.58206977516205,2.551490340292368,-1.7790858724626735,0.0,1.0,0.0,1.0,0.25222072527743816,0.06726193677307815
26.44,1.5809431985501723,2.5469216136506825,-1.7771100673931246,0.0,1.0,0.0,1.0,0.23527876013824972,0.09879025347744527
26.46,1.5798475717246383,2.5426315125939056,-1.7746713086593047,0.0,1.0,0.0,1.0,0.2213897311201921,0.12193793669099932
