t,x,y,yaw,v_ped,wz_ped,v_ent,wz_ent,v_real,wz_real
25.0,1.1299030246623616,2.1996605339629323,-1.4757701468991433,0.36047711381388875,0.64593536215291,0.3654325434803772,0.6403046735884687,0.270429618541506,0.17489751917969903
25.02,1.1301406775434837,2.1942571653340184,-1.47227219653679,0.36047711381388875,0.64593536215291,0.36047711381388875,0.64593536215291,0.27042961853242703,0.1748975181176708
25.04,1.1303860049510799,2.1888810768887015,-1.4686662459363453,0.36047711381388875,0.64593536215291,0.36047711381388875,0.64593536215291,0.269084152770044,0.18029753002223697
25.06,1.1306455271232463,2.1835053580481065,-1.46499419334783,0.3588725400685096,0.6470269018850905,0.3588725400685096,0.6470269018850905,0.26909898184020864,0.18360262942576483
25.08,1.130920189999588,2.1781377605017367,-1.4612739423663637,0.3588725400685096,0.6470269018850905,0.3588725400685096,0.6470269018850905,0.2687310138197537,0.18601254907332618
25.1,1.1312148197282024,2.1727712219336373,-1.457553691242795,0.3588725400685096,0.6470269018850905,0.3588725400685096,0.6470269018850905,0.26873101272402977,0.1860125561783985
25.12,1.1315294122473802,2.1674058165972245,-1.4538334401565218,0.0,1.0,0.0,1.0,0.2687310127112705,0.18601255431366764
25.14,1.131778961959797,2.1623386462866283,-1.4495384212691493,0.0,1.0,0.0,1.0,0.25366557716586363,0.2147509443686292
25.16,1.1320052997113101,2.1575085375963616,-1.4451208223083514,0.0,1.0,0.0,1.0,0.24177044245291154,0.2208799480399029
25.18,1.1321993204868002,2.1530598986773906,-1.4405606442554149,0.0,1.0,0.0,1.0,0.2226433936405182,0.22800890264683057
25.2,1.1323638014912143,2.1488744577632657,-1.4358988072141263,0.0,1.0,0.0,1.0,0.20943357924676423,0.23309185206443148
25.22,1.132496341180474,2.1450309019413605,-1.4311244554604856,0.0,1.0,0.0,1.0,0.19229201832974716,0.23871758768204085
25.24,1.1325896067210475,2.1415111781955747,-1.4262433481597874,0.0,1.0,0.0,1.0,0.1760479601394701,0.24405536503491718
25.26,1.1326441302571446,2.138304671097543,-1.4212469591046075,0.0,1.0,0.0,1.0,0.1603485312195937,0.24981945275895348
25.28,1.1326541532744174,2.135433992681024,-1.4161097248716876,0.0,1.0,0.0,1.0,0.14353479571121666,0.2568617116460003
25.3,1.1326299418178685,2.132798709045735,-1.4108599931519632,0.0,1.0,0.0,1.0,0.13176974266736305,0.26248658598622693
25.32,1.1325497284658705,2.130542191440912,-1.4054736930579579,0.0,1.0,0.0,1.0,0.11289714215509689,0.2693150047002714
25.34,1.1324269033677723,2.128544906930509,-1.3999785304128467,0.0,1.0,0.0,1.0,0.10005287877191403,0.2747581322555651
25.36,1.1322449924780875,2.126895582922824,-1.3943757446135827,0.0,1.0,0.0,1.0,0.08296627709667027,0.28013928996320536
25.38,1.1320055521744012,2.1255601669908266,-1.3886697542094115,0.0,1.0,0.0,1.0,0.06783559851696365,0.28529952020856564
25.4,1.1317066609017334,2.12453219791154,-1.3828484989833927,0.0,1.0,0.0,1.0,0.05352701235933554,0.2910627613009482
25.42,1.1313468520663912,2.123802930482686,-1.3769133437385523,0.0,1.0,0.0,1.0,0.04065997358512936,0.2967577622419706
25.44,1.130918907985175,2.1233862292428634,-1.370855961271454,0.0,1.0,0.0,1.0,0.02986536706277714,0.3028691233549272
25.46,1.1304203089927882,2.123277433345286,-1.3646794804179236,0.0,1.0,0.0,1.0,0.02551653887866927,0.3088240426765209
25.48,1.1298497329735828,2.123466038115197,-1.358388158428288,0.0,1.0,0.0,1.0,0.0300469945637396,0.31456609948179004
25.5,1.129196617414637,2.123940200044118,-1.351916254551715,0.0,1.0,0.0,1.0,0.040354351319751354,0.32359519382865876
25.52,1.1284750947816693,2.1246538093449874,-1.3453187303948595,0.0,1.0,0.0,1.0,0.0507403474606805,0.329876207842779
25.54,1.127754102754531,2.125388333961667,-1.338949759703387,0.0,1.0,0.0,1.0,0.051462508579185044,0.31844853457363
25.56,1.1270350379118328,2.126147846848434,-1.3326695319405613,0.0,1.0,0.0,1.0,0.05229517361024297,0.3140113881412954
25.58,1.126317645922818,2.126933949518323,-1.3264688853416702,0.0,1.0,0.0,1.0,0.053212044536670056,0.3100323299445606
25.6,1.1255956424521067,2.127733369525089,-1.3202800640021213,0.0,1.0,0.0,1.0,0.0538600352519472,0.30944106697739665
25.62,1.1248605506223808,2.128526167693132,-1.3139883857165129,0.0,1.0,0.0,1.0,0.05405758349627759,0.3145839142804264
25.64,1.124112344583603,2.1293121349912685,-1.30759385031088,0.0,1.0,0.0,1.0,0.054257646240029184,0.3197267702816543
25.66,1.123351408024095,2.1300911709697754,-1.3011016006279226,0.0,1.0,0.0,1.0,0.054450011556569665,0.3246124841478751
25.68,1.1225769131704622,2.1308628391041964,-1.2945013510002332,0.0,1.0,0.0,1.0,0.05466520803912849,0.3300124813844744
25.7,1.121789651283373,2.1316271454307723,-1.2878033870823,0.0,1.0,0.0,1.0,0.05486222379076584,0.33489819589666725
25.72,1.1209888046235386,2.1323836356894366,-1.280997423220818,0.0,1.0,0.0,1.0,0.0550825036654545,0.34029819307410286
25.74,1.1201747655438028,2.133132196582563,-1.2740886022288682,0.0,1.0,0.0,1.0,0.05529473379208983,0.34544104959750205
25.76,1.1193475294000763,2.133872597843239,-1.2670769241225746,0.0,1.0,0.0,1.0,0.0555093159815988,0.3505839053146283
25.78,1.1185070954698153,2.1346046057624006,-1.2599623889030809,0.0,1.0,0.0,1.0,0.055726223289605165,0.3557267609746915
25.8,1.1176534670676064,2.135327983225477,-1.2527449965715236,0.0,1.0,0.0,1.0,0.05594542883793811,0.36086961657787126
25.82,1.1167866516604568,2.1360424897512544,-1.2454247471286493,0.0,1.0,0.0,1.0,0.05616690585769449,0.3660124721437253
25.84,1.1159070593784903,2.136748019066618,-1.2380067834188404,0.0,1.0,0.0,1.0,0.05637938890526078,0.3708981854904504
25.86,1.1150143104849872,2.1374441941363767,-1.2304859626144156,0.0,1.0,0.0,1.0,0.05660521872152401,0.3760410402212502
25.88,1.114108425468568,2.1381307648087136,-1.2228622847022932,0.0,1.0,0.0,1.0,0.05683324183710644,0.3811838956061268
25.9,1.1131890342902937,2.1388073311477944,-1.2151306068400691,0.0,1.0,0.0,1.0,0.05707499780696451,0.38658389311121133
25.92,1.1122565596754996,2.139473775408514,-1.207296071858761,0.0,1.0,0.0,1.0,0.05730743537886304,0.3917267490653407
25.94,1.1113110365026553,2.14012983810211,-1.1993586806864562,0.0,1.0,0.0,1.0,0.05754199180411566,0.3968695586152511
25.96,1.1103525045924323,2.140775256328423,-1.1913184325140165,0.0,1.0,0.0,1.0,0.057778631642091544,0.4020124086219964
25.98,1.1093810088903715,2.141409764404935,-1.1831753272583558,0.0,1.0,0.0,1.0,0.0580173335797439,0.4071552627830408
26.0,1.1083965995786278,2.14203309379212,-1.174929364921049,0.0,1.0,0.0,1.0,0.058258072787733796,0.41229811686534823
26.02,1.1073993321960685,2.1426449731411004,-1.1665805455035163,0.0,1.0,0.0,1.0,0.05850082414003973,0.4174409708766458
26.04,1.1063892677629485,2.1432451283679934,-1.1581288690074434,0.0,1.0,0.0,1.0,0.058745562713726426,0.4225838248036553
26.06,1.1053664729061148,2.1438332827319826,-1.1495743354344277,0.0,1.0,0.0,1.0,0.05899226379461073,0.42772667865079517
26.08,1.104331019984741,2.1444091569170443,-1.1409169447860108,0.0,1.0,0.0,1.0,0.05924090287550811,0.43286953242085235
26.1,1.103282987216273,2.1449724691177883,-1.1321566970640247,0.0,1.0,0.0,1.0,0.059491455674093766,0.43801238609923837
26.12,1.1022228388514885,2.1455231173288607,-1.1232987351146446,0.0,1.0,0.0,1.0,0.05973123152322852,0.4428980974690116
26.14,1.101149907871096,2.1460604561575916,-1.1143327732632824,0.0,1.0,0.0,1.0,0.059998206338772356,0.4482980925681208
26.16,1.1000646680402617,2.1465843736277814,-1.1052639543303806,0.0,1.0,0.0,1.0,0.06025435681341827,0.45344094664509915
26.18,1.0989675972301542,2.1470947713760182,-1.096097421175634,0.0,1.0,0.0,1.0,0.06049938478602687,0.4583266577373388
26.2,1.09785843064473,2.1475911732836366,-1.0868280309686753,0.0,1.0,0.0,1.0,0.06075906039655039,0.4634695103479457
26.22,1.0967372841065652,2.148073284776369,-1.0774557836984542,0.0,1.0,0.0,1.0,0.061020509901664216,0.46861236351106617
26.24,1.0956050189804816,2.148541215341582,-1.067990965057097,0.0,1.0,0.0,1.0,0.06125731241260474,0.47324093206787443
26.26,1.0944599243023847,2.148993660620655,-1.0584078608455423,0.0,1.0,0.0,1.0,0.06156193126357805,0.4791552105776559
26.28,1.0933032376814718,2.149430912198116,-1.0487218995390344,0.0,1.0,0.0,1.0,0.06182865195423388,0.4842980653254052
26.3,1.0921351028628328,2.149852668985006,-1.0389330811767628,0.0,1.0,0.0,1.0,0.06209705592467302,0.48944091811359214
26.32,1.090956032057454,2.150258845757857,-1.0290465486061462,0.0,1.0,0.0,1.0,0.062353579185562155,0.4943266285308384
26.34,1.0897654631709215,2.1506487108646244,-1.0190520161503736,0.0,1.0,0.0,1.0,0.06263882731689187,0.49972662278864277
26.36,1.0885639211773395,2.151022170887999,-1.0089546266324192,0.0,1.0,0.0,1.0,0.06291215207335042,0.5048694758977287
26.38,1.087351934013459,2.151379148467841,-0.998759522912313,0.0,1.0,0.0,1.0,0.0631732909923368,0.5097551860053227
26.4,1.086128975626955,2.15171888792212,-0.9884564193125266,0.0,1.0,0.0,1.0,0.06346357443278614,0.5151551799893294
26.42,1.084895587690764,2.1520413044244484,-0.9780504586568785,0.0,1.0,0.0,1.0,0.06374163086465934,0.5202980327823256
26.44,1.0836523143959715,2.1523463299584753,-0.9675467838051321,0.0,1.0,0.0,1.0,0.06400720783537885,0.5251837425873263
26.46,1.0823990125250518,2.152633428577739,-0.9569402519254177,0.0,1.0,0.0,1.0,0.06428824147606821,0.5303265939857362
26.48,1.0811358950802135,2.152902293213012,-0.9462308630077606,0.0,1.0,0.0,1.0,0.06457077263661153,0.5354694458828638
26.5,1.0798628440091016,2.153152366989676,-0.9354134741893142,0.0,1.0,0.0,1.0,0.06486902040716366,0.5408694409223318
26.52,1.078580429939701,2.1533835829543975,-0.9244932282305977,0.0,1.0,0.0,1.0,0.06515455985076296,0.5460122979358389
26.54,1.0772892251484147,2.153595892232957,-0.9134752679816002,0.0,1.0,0.0,1.0,0.06542715496648258,0.5508980124498859
26.56,1.0759891410583908,2.1537887423872686,-0.9023544506062129,0.0,0.0,0.0,0.0,0.06571548187359237,0.556040868769376
26.58,1.0747742411618169,2.1537776805945317,-0.8905508218034606,0.0,0.0,0.0,0.0,0.06074751274649169,0.5901814401376285
26.6,1.0736732444534378,2.153548865054965,-0.878269738821203,0.0,0.0,0.0,0.0,0.05622611277263386,0.6140541491127843
26.62,1.0727454487515569,2.153090701362738,-0.8659354227717476,0.0,0.0,0.0,0.0,0.05173777230669696,0.6167158024727801
26.64,1.0718786245601346,2.152604190674948,-0.8539800968059921,0.0,0.0,0.0,0.0,0.04970102685479982,0.5977662982877902
26.66,1.0710727615728068,2.1520936787281366,-0.8424203502320514,0.0,0.0,0.0,0.0,0.04769794550559891,0.577987328697045
26.68,1.0703284387386678,2.1515610080469245,-0.8312612537387243,0.0,0.0,0.0,0.0,0.04576446591089514,0.5579548246663687
26.7,1.069646323751742,2.151007650907866,-0.8205059605897453,0.0,0.0,0.0,0.0,0.04391710881694352,0.5377646574489584
26.72,1.0690229992597278,2.1504367403938547,-0.8101364760413726,-0.335,0.0,-0.335,0.032830000000000005,0.042263229803034104,0.5184742274186471
26.74,1.0684237078195669,2.149861157901793,-0.7999421291312322,-0.335,0.0,-0.335,0.032830000000000005,0.041546523182394865,0.5097173455070323
26.76,1.0678360471440989,2.14928511795629,-0.7898461038783935,-0.335,0.0,-0.335,0.01175207275502402,0.04114508136783916,0.5048012626418562
26.78,1.0672602939887625,2.148709387380039,-0.7798569665594782,-0.335,0.0,-0.335,0.01175207275502402,0.04071109775939804,0.4994568659457739
