t_wall,topic,vx,wz,px,py,extra
1787273221.736,odom,0.0000,0.0000,6.140,10.000,
1787273221.754,odom,0.0000,0.0000,6.140,10.000,
1787273221.775,/auto_vel_raw,0.0000,0.0000,,,
1787273221.775,odom,0.0000,0.0000,6.140,10.000,
1787273221.798,odom,0.0000,0.0000,6.140,10.000,
1787273221.819,odom,0.0000,0.0000,6.140,10.000,
1787273221.828,/auto_vel_raw,0.0000,0.0000,,,
1787273221.838,odom,0.0000,0.0000,6.140,10.000,
1787273221.858,odom,0.0000,0.0000,6.140,10.000,
1787273221.877,odom,0.0000,0.0000,6.140,10.000,
1787273221.880,/auto_vel_raw,0.0000,0.0000,,,
1787273221.900,odom,0.0000,0.0000,6.140,10.000,
1787273221.921,odom,0.0000,0.0000,6.140,10.000,
1787273221.932,/auto_vel_raw,0.0000,0.0000,,,
1787273221.942,odom,0.0000,0.0000,6.140,10.000,
1787273221.963,odom,0.0000,0.0000,6.140,10.000,
1787273221.984,odom,0.0000,0.0000,6.140,10.000,
1787273221.987,/auto_vel_raw,0.0000,0.0000,,,
1787273222.006,odom,0.0000,0.0000,6.140,10.000,
1787273222.025,odom,0.0000,0.0000,6.140,10.000,
1787273222.035,/auto_vel_raw,0.0000,0.0000,,,
1787273222.045,odom,0.0000,0.0000,6.140,10.000,
1787273222.066,odom,0.0000,0.0000,6.140,10.000,
1787273222.088,odom,0.0000,0.0000,6.140,10.000,
1787273222.090,/auto_vel_raw,0.0000,0.0000,,,
1787273222.113,odom,0.0000,0.0000,6.140,10.000,
1787273222.132,odom,0.0000,0.0000,6.140,10.000,
1787273222.143,/auto_vel_raw,0.0000,0.0000,,,
1787273222.156,odom,0.0000,0.0000,6.140,10.000,
1787273222.177,odom,0.0000,0.0000,6.140,10.000,
1787273222.207,odom,0.0000,0.0000,6.140,10.000,
1787273222.209,/auto_vel_raw,0.0000,0.0000,,,
1787273222.236,odom,0.0000,0.0000,6.140,10.000,
1787273222.256,odom,0.0000,0.0000,6.140,10.000,
1787273222.267,/auto_vel_raw,0.0000,0.0000,,,
1787273222.276,odom,0.0000,0.0000,6.140,10.000,
1787273222.296,odom,0.0000,0.0000,6.140,10.000,
1787273222.318,odom,0.0000,0.0000,6.140,10.000,
1787273222.321,/auto_vel_raw,0.0000,0.0000,,,
1787273222.342,odom,0.0000,0.0000,6.140,10.000,
1787273222.365,odom,0.0000,0.0000,6.140,10.000,
1787273222.375,/auto_vel_raw,0.0000,0.0000,,,
1787273222.386,odom,0.0000,0.0000,6.140,10.000,
1787273222.406,odom,0.0000,0.0000,6.140,10.000,
1787273222.430,/auto_vel_raw,0.0000,0.0000,,,
1787273222.432,odom,0.0000,0.0000,6.140,10.000,
1787273222.454,odom,0.0000,0.0000,6.140,10.000,
1787273222.473,odom,0.0000,0.0000,6.140,10.000,
1787273222.483,/auto_vel_raw,0.0000,0.0000,,,
1787273222.496,odom,0.0000,0.0000,6.140,10.000,
1787273222.515,odom,0.0000,0.0000,6.140,10.000,
1787273222.537,/auto_vel_raw,0.0000,0.0000,,,
1787273222.537,odom,0.0000,0.0000,6.140,10.000,
1787273222.558,odom,0.0000,0.0000,6.140,10.000,
1787273222.576,odom,0.0000,0.0000,6.140,10.000,
1787273222.587,/auto_vel_raw,0.0000,0.0000,,,
1787273222.596,odom,0.0000,0.0000,6.140,10.000,
1787273222.616,odom,0.0000,0.0000,6.140,10.000,
1787273222.637,/auto_vel_raw,0.0000,0.0000,,,
1787273222.637,odom,0.0000,0.0000,6.140,10.000,
1787273222.659,odom,0.0000,0.0000,6.140,10.000,
1787273222.678,odom,0.0000,0.0000,6.140,10.000,
1787273222.688,/auto_vel_raw,0.0000,0.0000,,,
1787273222.699,odom,0.0000,0.0000,6.140,10.000,
1787273222.719,odom,0.0000,0.0000,6.140,10.000,
1787273222.739,/auto_vel_raw,0.0000,0.0000,,,
1787273222.739,odom,0.0000,0.0000,6.140,10.000,
1787273222.758,odom,0.0000,0.0000,6.140,10.000,
1787273222.778,odom,0.0000,0.0000,6.140,10.000,
1787273222.790,/auto_vel_raw,0.0000,0.0000,,,
1787273222.799,odom,0.0000,0.0000,6.140,10.000,
1787273222.819,odom,0.0000,0.0000,6.140,10.000,
1787273222.839,odom,0.0000,0.0000,6.140,10.000,
1787273222.840,/auto_vel_raw,0.0000,0.0000,,,
1787273222.859,odom,0.0000,0.0000,6.140,10.000,
1787273222.880,odom,0.0000,0.0000,6.140,10.000,
1787273222.892,/auto_vel_raw,0.0000,0.0000,,,
1787273222.905,odom,0.0000,0.0000,6.140,10.000,
1787273222.923,odom,0.0000,0.0000,6.140,10.000,
1787273222.944,/auto_vel_raw,0.0000,0.0000,,,
1787273222.944,odom,0.0000,0.0000,6.140,10.000,
1787273222.965,odom,0.0000,0.0000,6.140,10.000,
1787273222.984,odom,0.0000,0.0000,6.140,10.000,
1787273222.993,/auto_vel_raw,0.0000,0.0000,,,
1787273223.006,odom,0.0000,0.0000,6.140,10.000,
1787273223.030,odom,0.0000,0.0000,6.140,10.000,
1787273223.052,odom,0.0000,0.0000,6.140,10.000,
1787273223.055,/auto_vel_raw,0.0000,0.0000,,,
1787273223.072,odom,0.0000,0.0000,6.140,10.000,
1787273223.095,odom,0.0000,0.0000,6.140,10.000,
1787273223.104,/auto_vel_raw,0.0000,0.0000,,,
1787273223.114,odom,0.0000,0.0000,6.140,10.000,
1787273223.134,odom,0.0000,0.0000,6.140,10.000,
1787273223.155,/auto_vel_raw,0.0000,0.0000,,,
1787273223.155,odom,0.0000,0.0000,6.140,10.000,
1787273223.169,goal_active,,,,,1
1787273223.177,odom,0.0000,0.0000,6.140,10.000,
1787273223.199,odom,0.0000,0.0000,6.140,10.000,
1787273223.209,/auto_vel_raw,0.0000,0.0000,,,
1787273223.219,odom,0.0000,0.0000,6.140,10.000,
1787273223.239,odom,0.0000,0.0000,6.140,10.000,
1787273223.260,odom,0.0000,0.0000,6.140,10.000,
1787273223.262,/auto_vel_raw,0.0000,1.0000,,,
1787273223.280,odom,0.0000,0.0000,6.140,10.000,
1787273223.285,/auto_vel,0.0000,1.0000,,,
1787273223.285,/compensador_rumo/cmd_vel,0.0000,1.0000,,,
1787273223.287,/cmd_vel_bruto,0.0000,1.0000,,,
1787273223.287,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273223.300,odom,0.0000,0.0000,6.140,10.000,
1787273223.311,/auto_vel_raw,0.0000,1.0000,,,
1787273223.321,odom,0.0000,0.0000,6.140,10.000,
1787273223.322,/auto_vel,0.0000,1.0000,,,
1787273223.322,/compensador_rumo/cmd_vel,0.0000,1.0000,,,
1787273223.323,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273223.323,/cmd_vel_bruto,0.0000,1.0000,,,
1787273223.340,odom,0.0000,0.0000,6.140,10.000,
1787273223.361,/auto_vel_raw,0.0000,1.0000,,,
1787273223.361,odom,0.0000,0.0000,6.140,10.000,
1787273223.364,/auto_vel,0.0000,1.0000,,,
1787273223.364,/compensador_rumo/cmd_vel,0.0000,1.0000,,,
1787273223.364,/cmd_vel_bruto,0.0000,1.0000,,,
1787273223.365,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273223.383,odom,0.0000,0.0000,6.140,10.000,
1787273223.404,odom,0.0000,0.0000,6.140,10.000,
1787273223.415,/auto_vel_raw,0.0000,1.0000,,,
1787273223.425,odom,0.0000,0.0000,6.140,10.000,
1787273223.428,/auto_vel,0.0000,1.0000,,,
1787273223.428,/compensador_rumo/cmd_vel,0.0000,1.0000,,,
1787273223.429,/cmd_vel_bruto,0.0000,1.0000,,,
1787273223.430,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273223.445,odom,0.0000,0.0000,6.140,10.000,
1787273223.465,/auto_vel_raw,0.0000,1.0000,,,
1787273223.465,odom,0.0000,0.0000,6.140,10.000,
1787273223.486,odom,0.0000,0.0000,6.140,10.000,
1787273223.488,/auto_vel,0.0000,1.0000,,,
1787273223.488,/compensador_rumo/cmd_vel,0.0000,1.0000,,,
1787273223.490,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273223.490,/cmd_vel_bruto,0.0000,1.0000,,,
1787273223.505,odom,0.0000,0.0000,6.140,10.000,
1787273223.515,/auto_vel_raw,0.0000,1.0000,,,
1787273223.525,odom,0.0000,0.0000,6.140,10.000,
1787273223.527,/auto_vel,0.0000,1.0000,,,
1787273223.528,/compensador_rumo/cmd_vel,0.0000,1.0000,,,
1787273223.528,/cmd_vel_bruto,0.0000,1.0000,,,
1787273223.529,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273223.545,odom,0.0000,0.0000,6.140,10.000,
1787273223.567,odom,0.0000,0.0000,6.140,10.000,
1787273223.568,/auto_vel_raw,0.0000,1.0000,,,
1787273223.587,odom,0.0000,0.0000,6.140,10.000,
1787273223.590,/auto_vel,0.0000,1.0000,,,
1787273223.590,/compensador_rumo/cmd_vel,0.0000,1.0000,,,
1787273223.591,/cmd_vel_bruto,0.0000,1.0000,,,
1787273223.592,/hoverboard_base_controller/cmd_vel,-0.0400,2.5011,,,
1787273223.607,odom,0.0000,0.0000,6.140,10.000,
1787273223.617,/auto_vel_raw,0.0000,1.0000,,,
1787273223.626,odom,0.0000,0.0000,6.140,10.000,
1787273223.628,/auto_vel,0.0000,1.0000,,,
1787273223.628,/compensador_rumo/cmd_vel,0.0000,1.0000,,,
1787273223.629,/cmd_vel_bruto,0.0000,1.0000,,,
1787273223.631,/hoverboard_base_controller/cmd_vel,-0.0400,2.5011,,,
1787273223.647,odom,0.0000,0.0000,6.140,10.000,
1787273223.666,odom,0.0000,0.0000,6.140,10.000,
1787273223.668,/auto_vel_raw,0.0000,1.0000,,,
1787273223.687,odom,-0.0378,0.1490,6.139,10.000,
1787273223.689,/auto_vel,0.0000,1.0000,,,
1787273223.690,/compensador_rumo/cmd_vel,0.0000,1.0000,,,
1787273223.690,/cmd_vel_bruto,0.0000,1.0000,,,
1787273223.691,/hoverboard_base_controller/cmd_vel,-0.0400,2.5011,,,
1787273223.706,odom,-0.0408,0.1336,6.138,10.000,
1787273223.717,/auto_vel_raw,0.0000,1.0000,,,
1787273223.729,odom,-0.0400,0.1286,6.138,9.999,
1787273223.738,/auto_vel,0.0000,1.0000,,,
1787273223.738,/compensador_rumo/cmd_vel,0.0000,1.0000,,,
1787273223.739,/hoverboard_base_controller/cmd_vel,-0.0400,2.5011,,,
1787273223.740,/cmd_vel_bruto,0.0000,1.0000,,,
1787273223.748,odom,-0.0400,0.1286,6.137,9.999,
1787273223.767,odom,-0.0400,0.1286,6.136,9.999,
1787273223.769,/auto_vel_raw,0.0000,1.0000,,,
1787273223.787,odom,-0.0400,0.2571,6.135,9.999,
1787273223.791,/auto_vel,0.0000,1.0000,,,
1787273223.792,/compensador_rumo/cmd_vel,0.0000,1.0000,,,
1787273223.793,/cmd_vel_bruto,0.0000,1.0000,,,
1787273223.794,/hoverboard_base_controller/cmd_vel,-0.0400,2.5011,,,
1787273223.807,odom,-0.0400,0.2571,6.134,9.998,
1787273223.818,/auto_vel_raw,0.0000,1.0000,,,
1787273223.828,odom,-0.0400,0.2571,6.134,9.998,
1787273223.829,/auto_vel,0.0000,1.0000,,,
1787273223.831,/compensador_rumo/cmd_vel,0.0000,1.0000,,,
1787273223.831,/hoverboard_base_controller/cmd_vel,-0.0400,2.5011,,,
1787273223.832,/cmd_vel_bruto,0.0000,1.0000,,,
1787273223.848,odom,-0.0400,0.2571,6.133,9.997,
1787273223.868,/auto_vel_raw,0.0000,1.0000,,,
1787273223.869,odom,-0.0400,0.2571,6.132,9.997,
1787273223.880,/auto_vel,0.0000,1.0000,,,
1787273223.881,/compensador_rumo/cmd_vel,0.0000,1.0000,,,
1787273223.882,/cmd_vel_bruto,0.0000,1.0000,,,
1787273223.883,/hoverboard_base_controller/cmd_vel,-0.0400,2.5011,,,
1787273223.890,odom,-0.0401,0.3870,6.131,9.996,
1787273223.909,odom,-0.0401,0.3870,6.131,9.995,
1787273223.919,/auto_vel_raw,0.0000,1.0000,,,
1787273223.929,odom,-0.0401,0.3870,6.130,9.995,
1787273223.931,/auto_vel,0.0000,1.0000,,,
1787273223.931,/compensador_rumo/cmd_vel,0.0000,1.0000,,,
1787273223.932,/cmd_vel_bruto,0.0000,1.0000,,,
1787273223.934,/hoverboard_base_controller/cmd_vel,-0.0400,2.5011,,,
1787273223.948,odom,-0.0401,0.3870,6.129,9.994,
1787273223.969,odom,-0.0401,0.3870,6.128,9.993,
1787273223.972,/auto_vel_raw,0.0000,1.0000,,,
1787273224.000,odom,-0.0401,0.5143,6.128,9.993,
1787273224.003,/auto_vel,0.0000,1.0000,,,
1787273224.003,/compensador_rumo/cmd_vel,0.0000,1.0000,,,
1787273224.004,/cmd_vel_bruto,0.0000,1.0000,,,
1787273224.006,/hoverboard_base_controller/cmd_vel,-0.0400,2.5011,,,
1787273224.021,odom,-0.0401,0.5143,6.127,9.992,
1787273224.031,/auto_vel_raw,0.0000,1.0000,,,
1787273224.041,odom,-0.0401,0.5143,6.126,9.991,
1787273224.053,/auto_vel,0.0000,1.0000,,,
1787273224.053,/compensador_rumo/cmd_vel,0.0000,1.0000,,,
1787273224.054,/hoverboard_base_controller/cmd_vel,-0.0400,2.5011,,,
1787273224.054,/cmd_vel_bruto,0.0000,1.0000,,,
1787273224.063,odom,-0.0401,0.5143,6.125,9.990,
1787273224.085,odom,-0.0401,0.5143,6.125,9.989,
1787273224.088,/auto_vel_raw,0.0000,1.0000,,,
1787273224.089,/auto_vel,0.0000,1.0000,,,
1787273224.089,/compensador_rumo/cmd_vel,0.0000,1.0000,,,
1787273224.090,/cmd_vel_bruto,0.0000,1.0000,,,
1787273224.091,/hoverboard_base_controller/cmd_vel,-0.0400,2.5011,,,
1787273224.110,odom,-0.0401,0.6429,6.124,9.988,
1787273224.131,odom,-0.0401,0.6429,6.123,9.987,
1787273224.144,/auto_vel_raw,0.0000,1.0000,,,
1787273224.157,odom,-0.0401,0.6429,6.123,9.985,
1787273224.168,/auto_vel,0.0000,1.0000,,,
1787273224.168,/compensador_rumo/cmd_vel,0.0000,1.0000,,,
1787273224.170,/cmd_vel_bruto,0.0000,1.0000,,,
1787273224.171,/hoverboard_base_controller/cmd_vel,-0.0400,2.5011,,,
1787273224.181,odom,-0.0401,0.6429,6.122,9.984,
1787273224.212,/auto_vel_raw,0.0000,1.0000,,,
1787273224.213,odom,-0.0401,0.6429,6.122,9.983,
1787273224.216,/auto_vel,0.0000,1.0000,,,
1787273224.216,/compensador_rumo/cmd_vel,0.0000,1.0000,,,
1787273224.218,/hoverboard_base_controller/cmd_vel,-0.0400,2.5011,,,
1787273224.218,/cmd_vel_bruto,0.0000,1.0000,,,
1787273224.235,odom,-0.0401,0.7727,6.121,9.982,
1787273224.254,odom,-0.0401,0.7727,6.121,9.980,
1787273224.266,/auto_vel_raw,0.0000,1.0000,,,
1787273224.276,odom,-0.0401,0.7727,6.120,9.979,
1787273224.278,/auto_vel,0.0000,1.0000,,,
1787273224.279,/compensador_rumo/cmd_vel,0.0000,1.0000,,,
1787273224.280,/cmd_vel_bruto,0.0000,1.0000,,,
1787273224.282,/hoverboard_base_controller/cmd_vel,-0.0400,2.5011,,,
1787273224.299,odom,-0.0401,0.7727,6.120,9.977,
1787273224.319,/auto_vel_raw,0.0000,1.0000,,,
1787273224.319,odom,-0.0401,0.7727,6.119,9.976,
1787273224.330,/auto_vel,0.0000,1.0000,,,
1787273224.331,/compensador_rumo/cmd_vel,0.0000,1.0000,,,
1787273224.332,/cmd_vel_bruto,0.0000,1.0000,,,
1787273224.333,/hoverboard_base_controller/cmd_vel,-0.0400,2.5011,,,
1787273224.340,odom,-0.0401,0.9013,6.119,9.974,
1787273224.361,odom,-0.0401,0.9013,6.118,9.973,
1787273224.373,/auto_vel_raw,0.0000,1.0000,,,
1787273224.383,odom,-0.0401,0.9013,6.118,9.971,
1787273224.395,/auto_vel,0.0000,1.0000,,,
1787273224.396,/compensador_rumo/cmd_vel,0.0000,1.0000,,,
1787273224.398,/hoverboard_base_controller/cmd_vel,-0.0400,2.5011,,,
1787273224.398,/cmd_vel_bruto,0.0000,1.0000,,,
1787273224.403,odom,-0.0401,0.9013,6.118,9.969,
1787273224.424,/auto_vel_raw,0.0000,1.0000,,,
1787273224.425,odom,-0.0401,0.9013,6.118,9.968,
1787273224.436,/auto_vel,0.0000,1.0000,,,
1787273224.436,/compensador_rumo/cmd_vel,0.0000,1.0000,,,
1787273224.436,/cmd_vel_bruto,0.0000,1.0000,,,
1787273224.437,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273224.445,odom,-0.0401,1.0286,6.117,9.966,
1787273224.464,odom,-0.0401,1.0286,6.117,9.964,
1787273224.475,/auto_vel_raw,0.0000,1.0000,,,
1787273224.484,odom,-0.0401,1.0286,6.117,9.962,
1787273224.486,/auto_vel,0.0000,1.0000,,,
1787273224.486,/compensador_rumo/cmd_vel,0.0000,1.0000,,,
1787273224.487,/hoverboard_base_controller/cmd_vel,-0.0400,2.5011,,,
1787273224.487,/cmd_vel_bruto,0.0000,1.0000,,,
1787273224.505,odom,-0.0401,1.0286,6.117,9.960,
1787273224.524,odom,-0.0401,1.0286,6.117,9.959,
1787273224.525,/auto_vel_raw,0.0000,1.0000,,,
1787273224.526,/auto_vel,0.0000,1.0000,,,
1787273224.527,/compensador_rumo/cmd_vel,0.0000,1.0000,,,
1787273224.527,/cmd_vel_bruto,0.0000,1.0000,,,
1787273224.529,/hoverboard_base_controller/cmd_vel,-0.0400,2.5011,,,
1787273224.544,odom,-0.0402,1.1584,6.117,9.957,
1787273224.564,odom,-0.0402,1.1584,6.118,9.954,
1787273224.575,/auto_vel_raw,0.0000,-1.0000,,,
1787273224.584,odom,-0.0402,1.1584,6.118,9.952,
1787273224.587,/auto_vel,0.0000,-1.0000,,,
1787273224.587,/compensador_rumo/cmd_vel,0.0000,-1.0000,,,
1787273224.588,/hoverboard_base_controller/cmd_vel,-0.0400,2.5011,,,
1787273224.588,/cmd_vel_bruto,0.0000,-1.0000,,,
1787273224.603,odom,-0.0402,1.1584,6.118,9.950,
1787273224.625,odom,-0.0402,1.1584,6.118,9.948,
1787273224.626,/auto_vel_raw,0.0000,-1.0000,,,
1787273224.644,odom,-0.0402,1.2857,6.119,9.946,
1787273224.648,/auto_vel,0.0000,-1.0000,,,
1787273224.648,/compensador_rumo/cmd_vel,0.0000,-1.0000,,,
1787273224.649,/hoverboard_base_controller/cmd_vel,-0.0400,2.5011,,,
1787273224.649,/cmd_vel_bruto,0.0000,-1.0000,,,
1787273224.664,odom,-0.0402,1.2857,6.120,9.944,
1787273224.676,/auto_vel_raw,0.0000,-1.0000,,,
1787273224.683,odom,-0.0402,1.2857,6.120,9.942,
1787273224.687,/auto_vel,0.0000,-1.0000,,,
1787273224.687,/compensador_rumo/cmd_vel,0.0000,-1.0000,,,
1787273224.688,/cmd_vel_bruto,0.0000,-1.0000,,,
1787273224.689,/hoverboard_base_controller/cmd_vel,-0.0400,2.5011,,,
1787273224.704,odom,-0.0402,1.2857,6.121,9.940,
1787273224.724,odom,-0.0402,1.2857,6.122,9.938,
1787273224.725,/auto_vel_raw,0.0000,-1.0000,,,
1787273224.744,odom,-0.0402,1.4156,6.122,9.935,
1787273224.747,/auto_vel,0.0000,-1.0000,,,
1787273224.747,/compensador_rumo/cmd_vel,0.0000,-1.0000,,,
1787273224.749,/hoverboard_base_controller/cmd_vel,-0.0400,2.5011,,,
1787273224.749,/cmd_vel_bruto,0.0000,-1.0000,,,
1787273224.763,odom,-0.0402,1.4156,6.123,9.933,
1787273224.775,/auto_vel_raw,0.0000,-1.0000,,,
1787273224.784,odom,-0.0402,1.4156,6.124,9.931,
1787273224.787,/auto_vel,0.0000,-1.0000,,,
1787273224.789,/compensador_rumo/cmd_vel,0.0000,-1.0000,,,
1787273224.790,/hoverboard_base_controller/cmd_vel,-0.0400,2.5011,,,
1787273224.790,/cmd_vel_bruto,0.0000,-1.0000,,,
1787273224.804,odom,-0.0402,1.4156,6.126,9.929,
1787273224.824,odom,-0.0402,1.4156,6.127,9.927,
1787273224.827,/auto_vel_raw,0.0000,-1.0000,,,
1787273224.845,odom,-0.0402,1.5429,6.128,9.924,
1787273224.857,/auto_vel,0.0000,-1.0000,,,
1787273224.858,/compensador_rumo/cmd_vel,0.0000,-1.0000,,,
1787273224.859,/cmd_vel_bruto,0.0000,-1.0000,,,
1787273224.860,/hoverboard_base_controller/cmd_vel,0.0400,-2.5011,,,
1787273224.865,odom,-0.0402,1.5429,6.130,9.922,
1787273224.877,/auto_vel_raw,0.0000,-1.0000,,,
1787273224.885,odom,-0.0402,1.5429,6.131,9.920,
1787273224.888,/auto_vel,0.0000,-1.0000,,,
1787273224.889,/compensador_rumo/cmd_vel,0.0000,-1.0000,,,
1787273224.890,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273224.891,/cmd_vel_bruto,0.0000,-1.0000,,,
1787273224.905,odom,-0.0402,1.5429,6.133,9.918,
1787273224.928,odom,-0.0402,1.5429,6.134,9.916,
1787273224.930,/auto_vel_raw,0.0000,-1.0000,,,
1787273224.948,odom,-0.0266,1.5804,6.136,9.914,
1787273224.950,/auto_vel,0.0000,-1.0000,,,
1787273224.951,/compensador_rumo/cmd_vel,0.0000,-1.0000,,,
1787273224.952,/hoverboard_base_controller/cmd_vel,0.0400,-2.5011,,,
1787273224.952,/cmd_vel_bruto,0.0000,-1.0000,,,
1787273224.973,odom,-0.0233,1.5595,6.138,9.912,
1787273224.990,/auto_vel_raw,0.0000,-1.0000,,,
1787273225.001,odom,-0.0200,1.5387,6.140,9.911,
1787273225.013,/auto_vel,0.0000,-1.0000,,,
1787273225.015,/compensador_rumo/cmd_vel,0.0000,-1.0000,,,
1787273225.015,/cmd_vel_bruto,0.0000,-1.0000,,,
1787273225.017,/hoverboard_base_controller/cmd_vel,0.0400,-2.5011,,,
1787273225.021,odom,-0.0168,1.5182,6.142,9.909,
1787273225.040,odom,-0.0136,1.4980,6.144,9.908,
1787273225.043,/auto_vel_raw,0.0000,-1.0000,,,
1787273225.062,odom,0.0080,1.4865,6.147,9.907,
1787273225.066,/auto_vel,0.0000,-1.0000,,,
1787273225.066,/compensador_rumo/cmd_vel,0.0000,-1.0000,,,
1787273225.067,/cmd_vel_bruto,0.0000,-1.0000,,,
1787273225.069,/hoverboard_base_controller/cmd_vel,0.0400,-2.5011,,,
1787273225.082,odom,0.0110,1.4674,6.149,9.907,
1787273225.095,/auto_vel_raw,0.0000,-1.0000,,,
1787273225.103,odom,0.0140,1.4487,6.151,9.906,
1787273225.107,/auto_vel,0.0000,-1.0000,,,
1787273225.107,/compensador_rumo/cmd_vel,0.0000,-1.0000,,,
1787273225.109,/hoverboard_base_controller/cmd_vel,0.0400,-2.5011,,,
1787273225.109,/cmd_vel_bruto,0.0000,-1.0000,,,
1787273225.123,odom,0.0169,1.4303,6.154,9.906,
1787273225.143,odom,0.0197,1.4123,6.156,9.905,
1787273225.146,/auto_vel_raw,0.0000,-1.0000,,,
1787273225.164,odom,0.0201,1.3802,6.158,9.905,
1787273225.166,/auto_vel,0.0000,-1.0000,,,
1787273225.167,/compensador_rumo/cmd_vel,0.0000,-1.0000,,,
1787273225.169,/hoverboard_base_controller/cmd_vel,0.0400,-2.5011,,,
1787273225.169,/cmd_vel_bruto,0.0000,-1.0000,,,
1787273225.185,odom,0.0199,1.3449,6.161,9.905,
1787273225.203,/auto_vel_raw,0.0000,-1.0000,,,
1787273225.213,odom,0.0197,1.3105,6.163,9.905,
1787273225.216,/auto_vel,0.0000,-1.0000,,,
1787273225.216,/compensador_rumo/cmd_vel,0.0000,-1.0000,,,
1787273225.218,/hoverboard_base_controller/cmd_vel,0.0400,-2.5011,,,
1787273225.218,/cmd_vel_bruto,0.0000,-1.0000,,,
1787273225.234,odom,0.0208,1.2841,6.165,9.905,
1787273225.256,odom,0.0227,1.2697,6.167,9.905,
1787273225.258,/auto_vel_raw,0.0000,-1.0000,,,
1787273225.278,odom,0.0230,1.2441,6.170,9.905,
1787273225.281,/auto_vel,0.0000,-1.0000,,,
1787273225.281,/compensador_rumo/cmd_vel,0.0000,-1.0000,,,
1787273225.282,/cmd_vel_bruto,0.0000,-1.0000,,,
1787273225.284,/hoverboard_base_controller/cmd_vel,0.0400,-2.5011,,,
1787273225.301,odom,0.0229,1.2168,6.172,9.906,
1787273225.315,/auto_vel_raw,0.0000,-1.0000,,,
1787273225.321,odom,0.0228,1.1917,6.174,9.906,
1787273225.326,/auto_vel,0.0000,-1.0000,,,
1787273225.327,/compensador_rumo/cmd_vel,0.0000,-1.0000,,,
1787273225.328,/cmd_vel_bruto,0.0000,-1.0000,,,
1787273225.329,/hoverboard_base_controller/cmd_vel,0.0400,-2.5011,,,
1787273225.341,odom,0.0193,1.1702,6.176,9.906,
1787273225.361,odom,0.0187,1.1633,6.178,9.906,
1787273225.363,/auto_vel_raw,0.0000,-1.0000,,,
1787273225.383,odom,0.0241,1.1174,6.179,9.907,
1787273225.385,/auto_vel,0.0000,-1.0000,,,
1787273225.386,/compensador_rumo/cmd_vel,0.0000,-1.0000,,,
1787273225.386,/cmd_vel_bruto,0.0000,-1.0000,,,
1787273225.388,/hoverboard_base_controller/cmd_vel,0.0400,-2.5011,,,
1787273225.404,odom,0.0212,1.0917,6.181,9.907,
1787273225.415,/auto_vel_raw,0.0000,-1.0000,,,
1787273225.424,odom,0.0183,1.0654,6.183,9.908,
1787273225.427,/auto_vel,0.0000,-1.0000,,,
1787273225.427,/compensador_rumo/cmd_vel,0.0000,-1.0000,,,
1787273225.428,/cmd_vel_bruto,0.0000,-1.0000,,,
1787273225.429,/hoverboard_base_controller/cmd_vel,0.0400,-2.5011,,,
1787273225.446,odom,0.0167,1.0464,6.185,9.908,
1787273225.466,odom,0.0176,1.0405,6.186,9.909,
1787273225.469,/auto_vel_raw,0.0000,-1.0000,,,
1787273225.486,odom,0.0283,0.9732,6.188,9.910,
1787273225.491,/auto_vel,0.0000,-1.0000,,,
1787273225.491,/compensador_rumo/cmd_vel,0.0000,-1.0000,,,
1787273225.492,/cmd_vel_bruto,0.0000,-1.0000,,,
1787273225.493,/hoverboard_base_controller/cmd_vel,0.0400,-2.5011,,,
1787273225.506,odom,0.0254,0.9447,6.189,9.910,
1787273225.518,/auto_vel_raw,0.0000,-1.0000,,,
1787273225.526,odom,0.0226,0.9153,6.191,9.911,
1787273225.530,/auto_vel,0.0000,-1.0000,,,
1787273225.530,/compensador_rumo/cmd_vel,0.0000,-1.0000,,,
1787273225.531,/hoverboard_base_controller/cmd_vel,0.0400,-2.5011,,,
1787273225.531,/cmd_vel_bruto,0.0000,-1.0000,,,
1787273225.545,odom,0.0209,0.8912,6.192,9.912,
1787273225.566,odom,0.0223,0.8826,6.193,9.912,
1787273225.567,/auto_vel_raw,0.0000,0.0000,,,
1787273225.586,odom,0.0316,0.8178,6.195,9.913,
1787273225.589,/auto_vel,0.0000,0.0000,,,
1787273225.589,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787273225.590,/cmd_vel_bruto,0.0000,0.0000,,,
1787273225.591,/hoverboard_base_controller/cmd_vel,0.0400,-2.5011,,,
1787273225.606,odom,0.0292,0.7856,6.196,9.914,
1787273225.616,/auto_vel_raw,0.0000,0.0000,,,
1787273225.627,odom,0.0269,0.7528,6.197,9.915,
1787273225.638,/auto_vel,0.0000,0.0000,,,
1787273225.638,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787273225.639,/hoverboard_base_controller/cmd_vel,0.0400,-2.5011,,,
1787273225.640,/cmd_vel_bruto,0.0000,0.0000,,,
