t,x,y,yaw,dist
2.3571,2.34438,4.83483,-1.41588,8.49112
2.3773,2.34571,4.82874,-1.42056,8.49109
2.3969,2.34698,4.82267,-1.42463,8.49112
2.4171,2.34819,4.81661,-1.42847,8.4912
2.4373,2.34938,4.81052,-1.43219,8.49132
2.4569,2.35053,4.8044,-1.4358,8.49149
2.4781,2.35154,4.79828,-1.43805,8.4918
2.4981,2.35252,4.79216,-1.43998,8.49214
2.5185,2.35348,4.78601,-1.44178,8.49252
2.5384,2.35441,4.77985,-1.44353,8.49292
2.5586,2.35534,4.77369,-1.44527,8.49334
2.5785,2.35624,4.76756,-1.44686,8.49378
2.5989,2.35712,4.76142,-1.4484,8.49424
2.6191,2.358,4.75529,-1.44994,8.49472
2.6385,2.35887,4.74916,-1.45148,8.4952
2.6582,2.35972,4.74302,-1.45302,8.49571
2.6782,2.36026,4.73809,-1.4525,8.49626
2.6982,2.36074,4.73334,-1.45132,8.49684
2.7182,2.36123,4.72855,-1.45022,8.49742
2.7383,2.36172,4.72376,-1.44919,8.49799
2.7582,2.36223,4.71897,-1.44816,8.49856
2.7786,2.36254,4.7142,-1.44473,8.4993
2.7988,2.36286,4.70943,-1.44112,8.50006
2.8185,2.36319,4.70466,-1.43752,8.50079
2.839,2.36355,4.69989,-1.43391,8.50151
2.8586,2.36392,4.69512,-1.43031,8.50222
2.8781,2.36411,4.69037,-1.4243,8.5031
2.8984,2.36431,4.68563,-1.41813,8.50397
2.9191,2.36455,4.68089,-1.41195,8.50481
2.9381,2.36481,4.67616,-1.40578,8.50562
2.9581,2.3651,4.67142,-1.3996,8.50641
2.9779,2.36528,4.6667,-1.39159,8.50731
2.9985,2.36548,4.66198,-1.38351,8.50818
3.0187,2.36572,4.65726,-1.37542,8.50903
3.0384,2.366,4.65254,-1.36734,8.50983
3.0582,2.36632,4.64783,-1.35925,8.5106
3.0781,2.36668,4.64312,-1.3512,8.51133
3.0989,2.36708,4.6384,-1.34315,8.51203
3.1186,2.36751,4.63369,-1.3351,8.51269
3.1384,2.36799,4.62899,-1.32704,8.51332
3.1589,2.3685,4.62429,-1.31899,8.51391
3.1783,2.36906,4.61957,-1.31106,8.51446
3.1981,2.36968,4.61485,-1.30325,8.51496
3.2187,2.37033,4.61013,-1.29544,8.51543
3.2397,2.37102,4.60541,-1.28763,8.51586
3.2604,2.37174,4.6007,-1.27982,8.51626
3.2792,2.37252,4.59598,-1.27214,8.51662
3.2993,2.37335,4.59126,-1.26457,8.51692
3.3212,2.37421,4.58653,-1.25701,8.5172
3.3428,2.37511,4.58182,-1.24945,8.51744
3.3621,2.37605,4.57711,-1.24188,8.51765
3.3817,2.37703,4.5724,-1.23443,8.51781
3.4023,2.37806,4.56768,-1.22702,8.51794
3.4224,2.37912,4.56298,-1.21961,8.51803
3.4419,2.38022,4.55828,-1.2122,8.51809
3.4623,2.38135,4.55359,-1.20479,8.51812
3.4816,2.38253,4.5489,-1.19752,8.5181
3.502,2.38377,4.54419,-1.19043,8.51803
3.5238,2.38505,4.53949,-1.18334,8.51793
3.542,2.38635,4.5348,-1.17625,8.5178
3.562,2.38769,4.53012,-1.16916,8.51764
3.582,2.38909,4.52543,-1.16222,8.51742
3.6016,2.39055,4.52072,-1.15556,8.51715
3.6226,2.39209,4.51598,-1.1492,8.51682
3.6422,2.39368,4.51124,-1.14298,8.51644
3.6621,2.39529,4.50651,-1.13676,8.51604
3.6817,2.39696,4.50178,-1.13069,8.51559
3.7018,2.39869,4.49703,-1.12485,8.51509
