t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
16.45,seguindo,0.6761,-0.0563,-0.0503,-0.09,-0.0397,0.5,6.6723,2.0398,0.0475
16.5,seguindo,0.6877,-0.0571,-0.0485,-0.0904,-0.0418,0.5,6.6631,2.0398,0.0507
16.55,seguindo,0.7051,-0.0581,-0.0458,-0.0909,-0.0451,0.5,6.6492,2.0398,0.0556
16.6,seguindo,0.7225,-0.0591,-0.0431,-0.0915,-0.0484,0.5,6.6354,2.0398,0.0605
16.65,seguindo,0.7341,-0.0597,-0.0414,-0.0884,-0.047,0.5,6.6261,inf,0.0637
16.7,seguindo,0.7457,-0.0604,-0.0396,-0.0605,-0.0209,0.5,6.6169,inf,0.0191
16.75,seguindo,0.7631,-0.0612,-0.0369,-0.0606,-0.0238,0.5,6.603,inf,0.019
16.8,seguindo,0.7747,-0.0618,-0.0351,-0.0598,-0.0247,0.5,6.5937,inf,0.0189
16.85,seguindo,0.7922,-0.0626,-0.0324,-0.068,-0.0356,0.5,6.5795,inf,0.0212
16.9,seguindo,0.8038,-0.0631,-0.0306,-0.0682,-0.0376,0.5,6.5702,inf,0.0213
16.95,seguindo,0.8212,-0.0639,-0.0279,-0.0676,-0.0397,0.5,6.5562,inf,0.0213
17.0,seguindo,0.8328,-0.0643,-0.0261,-0.068,-0.0418,0.5,6.5469,inf,0.0214
17.05,seguindo,0.8502,-0.065,-0.0235,-0.0685,-0.045,0.5,6.5329,inf,0.0216
17.1,seguindo,0.8618,-0.0654,-0.0217,-0.0689,-0.0472,0.5,6.5235,inf,0.0217
17.15,seguindo,0.8793,-0.0659,-0.019,-0.0684,-0.0494,0.5,6.5095,inf,0.022
17.2,seguindo,0.8909,-0.0663,-0.0172,-0.0689,-0.0517,0.5,6.5002,inf,0.0222
17.25,seguindo,0.9083,-0.0668,-0.0145,-0.0696,-0.0551,0.5,6.4861,inf,0.0225
17.3,seguindo,0.9199,-0.0671,-0.0127,-0.0689,-0.0562,0.5,6.4768,inf,0.0227
17.35,seguindo,0.9374,-0.0675,-0.0101,-0.0697,-0.0596,0.5,6.4627,inf,0.0231
17.4,seguindo,0.949,-0.0678,-0.0084,-0.0703,-0.0619,0.5,6.4533,inf,0.0234
17.45,seguindo,0.9664,-0.0681,-0.0057,-0.0712,-0.0655,0.5,6.4392,inf,0.0239
17.5,seguindo,0.9781,-0.0683,-0.0039,-0.0706,-0.0667,0.5,6.4298,inf,0.0242
17.55,seguindo,0.9955,-0.0686,-0.0012,-0.0716,-0.0704,0.5,6.4157,inf,0.0248
17.6,seguindo,1.0071,-0.0687,0.0007,-0.0723,-0.0729,0.5,6.4063,inf,0.0252
17.65,seguindo,1.0245,-0.0689,0.0034,-0.0721,-0.0754,0.5,6.3922,inf,0.0258
17.7,seguindo,1.0361,-0.069,0.0052,-0.0728,-0.078,0.5,6.3828,inf,0.0262
17.75,seguindo,1.0536,-0.0691,0.0079,-0.0653,-0.0732,0.5,6.3727,inf,0.02
17.8,seguindo,1.0652,-0.0692,0.0096,-0.066,-0.0757,0.5,6.3633,inf,0.0205
17.85,seguindo,1.0826,-0.0692,0.0124,-0.0661,-0.0785,0.5,6.3492,inf,0.0213
17.9,seguindo,1.0942,-0.0692,0.0142,-0.0669,-0.0811,0.5,6.3398,inf,0.0218
17.95,seguindo,1.1117,-0.0691,0.0169,-0.0681,-0.085,0.5,6.3257,inf,0.0226
18.0,seguindo,1.1233,-0.0691,0.0186,-0.0678,-0.0864,0.5,6.3162,inf,0.0232
18.05,seguindo,1.1408,-0.0689,0.0213,-0.0691,-0.0904,0.5,6.3021,inf,0.0241
18.1,seguindo,1.1524,-0.0688,0.0231,-0.0701,-0.0931,0.5,6.2926,inf,0.0248
18.15,seguindo,1.1698,-0.0686,0.0258,-0.0715,-0.0973,0.5,6.2785,inf,0.0258
18.2,seguindo,1.1814,-0.0685,0.0276,-0.0712,-0.0988,0.5,6.2691,inf,0.0264
18.25,seguindo,1.1988,-0.0682,0.0303,-0.0727,-0.103,0.5,6.2549,inf,0.0275
18.3,seguindo,1.2105,-0.068,0.0321,-0.0738,-0.1059,0.5,6.2454,inf,0.0283
18.35,seguindo,1.2279,-0.0676,0.0348,-0.074,-0.1088,0.5,6.2312,inf,0.0294
18.4,seguindo,1.2395,-0.0673,0.0366,-0.0751,-0.1117,0.5,6.2217,inf,0.0302
18.45,seguindo,1.2569,-0.0669,0.0393,-0.0769,-0.1162,0.5,6.2075,inf,0.0314
18.5,seguindo,1.2686,-0.0666,0.0411,-0.0781,-0.1192,0.5,6.198,inf,0.0323
18.55,seguindo,1.286,-0.066,0.0438,-0.0783,-0.1221,0.5,6.1838,inf,0.0336
18.6,seguindo,1.2976,-0.0657,0.0456,-0.0796,-0.1252,0.5,6.1743,inf,0.0345
18.65,seguindo,1.315,-0.0651,0.0482,-0.0591,-0.1073,0.5,6.1637,inf,0.0256
18.7,seguindo,1.3266,-0.0647,0.05,-0.0589,-0.1089,0.5,6.1543,inf,0.0264
18.752,seguindo,1.3441,-0.064,0.0527,-0.078,-0.1307,0.5,6.1402,1.1572,-0.0281
18.8,seguindo,1.3557,-0.0635,0.0545,-0.0794,-0.1339,0.5,6.1307,1.1572,-0.0239
18.85,seguindo,1.3731,-0.0627,0.0572,-0.078,-0.1351,0.5,6.1166,0.9582,-0.0175
18.9,seguindo,1.3847,-0.0622,0.059,-0.0794,-0.1384,0.5,6.1072,0.9582,-0.0133
18.95,seguindo,1.4021,-0.0614,0.0616,-0.0816,-0.1433,0.5,6.093,0.9582,-0.0068
19.0,seguindo,1.4137,-0.0608,0.0634,-0.0832,-0.1466,0.5,6.0835,0.9582,-0.0025
19.05,seguindo,1.4311,-0.0599,0.0661,-0.0818,-0.1479,0.5,6.0694,0.6243,0.004
19.1,seguindo,1.4428,-0.0593,0.0679,-0.0834,-0.1513,0.5,6.0599,0.6243,0.0083
19.15,seguindo,1.4602,-0.0583,0.0706,-0.0858,-0.1564,0.5,6.0457,0.6243,0.0149
19.2,seguindo,1.4718,-0.0576,0.0724,-0.0837,-0.156,0.5,6.0362,0.8089,0.0193
19.25,seguindo,1.4892,-0.0565,0.0751,-0.0862,-0.1612,0.5,6.022,0.8089,0.0259
19.3,seguindo,1.5008,-0.0558,0.0769,-0.0879,-0.1648,0.5,6.0125,0.8089,0.0304
19.35,seguindo,1.5182,-0.0546,0.0795,-0.0906,-0.1702,0.5,5.9983,0.8089,0.0371
