t_wall,topic,vx,wz,px,py,extra
1787279210.688,/cmd_vel_bruto,0.0000,0.0000,,,
1787279210.704,odom,0.0000,0.0000,6.140,10.000,
1787279210.726,/auto_vel_raw,0.0000,0.0000,,,
1787279210.726,odom,0.0000,0.0000,6.140,10.000,
1787279210.751,odom,0.0000,0.0000,6.140,10.000,
1787279210.758,/auto_vel,0.0000,0.0000,,,
1787279210.758,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279210.763,/cmd_vel_bruto,0.0000,0.0000,,,
1787279210.765,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279210.775,odom,0.0000,0.0000,6.140,10.000,
1787279210.785,/auto_vel_raw,0.0000,0.0000,,,
1787279210.796,odom,0.0000,0.0000,6.140,10.000,
1787279210.807,/auto_vel,0.0000,0.0000,,,
1787279210.808,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279210.809,/cmd_vel_bruto,0.0000,0.0000,,,
1787279210.810,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279210.818,odom,0.0000,0.0000,6.140,10.000,
1787279210.837,odom,0.0000,0.0000,6.140,10.000,
1787279210.840,/auto_vel_raw,0.0000,0.0000,,,
1787279210.863,odom,0.0000,0.0000,6.140,10.000,
1787279210.873,/auto_vel,0.0000,0.0000,,,
1787279210.874,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279210.875,/cmd_vel_bruto,0.0000,0.0000,,,
1787279210.876,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279210.884,odom,0.0000,0.0000,6.140,10.000,
1787279210.895,/auto_vel_raw,0.0000,0.0000,,,
1787279210.903,odom,0.0000,0.0000,6.140,10.000,
1787279210.908,/auto_vel,0.0000,0.0000,,,
1787279210.908,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279210.908,/cmd_vel_bruto,0.0000,0.0000,,,
1787279210.909,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279210.923,odom,0.0000,0.0000,6.140,10.000,
1787279210.953,odom,0.0000,0.0000,6.140,10.000,
1787279210.955,/auto_vel_raw,0.0000,0.0000,,,
1787279210.986,odom,0.0000,0.0000,6.140,10.000,
1787279210.995,/auto_vel,0.0000,0.0000,,,
1787279210.996,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279211.002,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279211.002,/cmd_vel_bruto,0.0000,0.0000,,,
1787279211.017,odom,0.0000,0.0000,6.140,10.000,
1787279211.026,/auto_vel_raw,0.0000,0.0000,,,
1787279211.034,odom,0.0000,0.0000,6.140,10.000,
1787279211.037,/auto_vel,0.0000,0.0000,,,
1787279211.038,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279211.039,/cmd_vel_bruto,0.0000,0.0000,,,
1787279211.040,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279211.054,odom,0.0000,0.0000,6.140,10.000,
1787279211.077,/auto_vel_raw,0.0000,0.0000,,,
1787279211.077,odom,0.0000,0.0000,6.140,10.000,
1787279211.088,/auto_vel,0.0000,0.0000,,,
1787279211.088,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279211.090,/cmd_vel_bruto,0.0000,0.0000,,,
1787279211.091,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279211.099,odom,0.0000,0.0000,6.140,10.000,
1787279211.119,odom,0.0000,0.0000,6.140,10.000,
1787279211.131,/auto_vel_raw,0.0000,0.0000,,,
1787279211.139,odom,0.0000,0.0000,6.140,10.000,
1787279211.142,/auto_vel,0.0000,0.0000,,,
1787279211.142,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279211.144,/cmd_vel_bruto,0.0000,0.0000,,,
1787279211.145,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279211.159,odom,0.0000,0.0000,6.140,10.000,
1787279211.184,odom,0.0000,0.0000,6.140,10.000,
1787279211.185,/auto_vel_raw,0.0000,0.0000,,,
1787279211.197,/auto_vel,0.0000,0.0000,,,
1787279211.198,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279211.198,/cmd_vel_bruto,0.0000,0.0000,,,
1787279211.199,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279211.209,odom,0.0000,0.0000,6.140,10.000,
1787279211.228,odom,0.0000,0.0000,6.140,10.000,
1787279211.239,/auto_vel_raw,0.0000,0.0000,,,
1787279211.249,odom,0.0000,0.0000,6.140,10.000,
1787279211.253,/auto_vel,0.0000,0.0000,,,
1787279211.253,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279211.254,/cmd_vel_bruto,0.0000,0.0000,,,
1787279211.256,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
