t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
11.1,seguindo,-0.0,-0.0,-0.0,-0.0339,-0.0339,0.5,5.7095,19.6686,0.019
11.15,seguindo,-0.0,-0.0,-0.0,-0.0331,-0.0331,0.5,5.7095,33.5903,0.0191
11.2,seguindo,-0.0,-0.0,-0.0,-0.0331,-0.0331,0.5,5.7095,33.5903,0.0191
11.25,seguindo,-0.0,-0.0,-0.0,-0.0331,-0.0331,0.5,5.7095,33.5903,0.0191
11.3,seguindo,-0.0,-0.0,-0.0,-0.0331,-0.0331,0.5,5.7095,33.5903,0.0191
11.35,seguindo,-0.0,-0.0,-0.0,-0.0331,-0.0331,0.5,5.7095,33.5903,0.0191
11.4,seguindo,-0.0,-0.0,-0.0,-0.0331,-0.0331,0.5,5.7095,33.5903,0.0191
11.45,seguindo,-0.0,-0.0,-0.0,-0.0331,-0.0331,0.5,5.7095,33.5903,0.0191
11.5,seguindo,-0.0,-0.0,-0.0,-0.0331,-0.0331,0.5,5.7095,33.5903,0.0191
11.55,seguindo,0.0027,0.0003,-0.0037,-0.0334,-0.0297,0.5,5.7067,33.5903,0.0194
11.6,seguindo,0.0059,0.0007,-0.0088,-0.0339,-0.0251,0.5,5.7035,33.5903,0.0198
11.65,seguindo,0.0135,0.0015,-0.0202,-0.0341,-0.014,0.5,5.696,40.6348,0.0206
11.7,seguindo,0.0231,0.0025,-0.0354,-0.0353,0.0001,0.5,5.6863,40.6348,0.0217
11.75,seguindo,0.0322,0.003,-0.0462,-0.0361,0.01,0.5,5.6773,40.6348,0.0222
11.8,seguindo,0.0419,0.0033,-0.0563,-0.0368,0.0196,0.5,5.6678,40.6348,0.0226
11.851,seguindo,0.059,0.0035,-0.0723,-0.0375,0.0347,0.5,5.651,40.6348,0.0228
11.9,seguindo,0.0718,0.0033,-0.0825,-0.0369,0.0456,0.5,5.6385,54.1303,0.0228
11.95,seguindo,0.0915,0.0028,-0.0974,-0.037,0.0604,0.5,5.6194,54.1303,0.0223
12.0,seguindo,0.1049,0.0021,-0.1066,-0.0369,0.0697,0.5,5.6064,54.1303,0.0218
12.05,seguindo,0.1245,0.0009,-0.1179,-0.0355,0.0825,0.5,5.5876,78.6638,0.0207
12.1,seguindo,0.1374,-0.0002,-0.1243,-0.0349,0.0894,0.5,5.5752,78.6638,0.0197
12.15,seguindo,0.156,-0.0021,-0.1306,-0.0428,0.0878,0.5,5.5574,inf,0.0174
12.2,seguindo,0.1683,-0.0035,-0.1333,-0.041,0.0922,0.5,5.5457,inf,0.0163
12.25,seguindo,0.1861,-0.0058,-0.1342,-0.0394,0.0948,0.5,5.5288,inf,0.0144
12.3,seguindo,0.1978,-0.0074,-0.1338,-0.0383,0.0956,0.5,5.5177,inf,0.0131
12.35,seguindo,0.2151,-0.0099,-0.1313,-0.0358,0.0955,0.5,5.5013,inf,0.011
12.4,seguindo,0.2265,-0.0116,-0.129,-0.0345,0.0944,0.5,5.4905,inf,0.0096
12.45,seguindo,0.2435,-0.0141,-0.1247,-0.0326,0.0921,0.5,5.4745,inf,0.0075
12.5,seguindo,0.2548,-0.0158,-0.1216,-0.0313,0.0903,0.5,5.4638,inf,0.0062
12.55,seguindo,0.2718,-0.0182,-0.1172,-0.035,0.0821,0.5,5.4505,inf,0.0045
12.6,seguindo,0.2832,-0.0198,-0.1143,-0.0339,0.0804,0.5,5.4397,inf,0.0033
12.65,seguindo,0.3003,-0.022,-0.1105,-0.0322,0.0783,0.5,5.4235,inf,0.0016
12.7,seguindo,0.3117,-0.0234,-0.1082,-0.0311,0.0771,0.5,5.4126,inf,0.0005
12.75,seguindo,0.329,-0.0255,-0.105,-0.0295,0.0755,0.5,5.3963,inf,-0.0011
12.8,seguindo,0.3405,-0.0269,-0.1031,-0.0285,0.0746,0.5,5.3853,inf,-0.0021
12.85,seguindo,0.3578,-0.0289,-0.1004,-0.027,0.0734,0.5,5.3689,inf,-0.0035
12.9,seguindo,0.3694,-0.0302,-0.0986,-0.0262,0.0725,0.5,5.3579,inf,-0.0045
12.95,seguindo,0.3867,-0.0321,-0.0961,-0.0247,0.0714,0.5,5.3414,inf,-0.0058
13.0,seguindo,0.3983,-0.0333,-0.0945,-0.0238,0.0707,0.5,5.3304,inf,-0.0067
13.05,seguindo,0.4157,-0.0352,-0.092,-0.0227,0.0693,0.5,5.3138,inf,-0.008
13.1,seguindo,0.4273,-0.0364,-0.0904,-0.0218,0.0686,0.5,5.3028,inf,-0.0089
13.15,seguindo,0.4446,-0.0381,-0.0878,-0.0067,0.0811,0.5,5.2863,inf,-0.0176
13.2,seguindo,0.4562,-0.0393,-0.0861,-0.0056,0.0805,0.5,5.2753,inf,-0.0185
13.25,seguindo,0.4736,-0.041,-0.0834,-0.005,0.0785,0.5,5.2587,inf,-0.0198
13.3,seguindo,0.4851,-0.0421,-0.0817,-0.0039,0.0777,0.5,5.2477,inf,-0.0206
13.35,seguindo,0.5025,-0.0437,-0.0789,-0.0023,0.0765,0.5,5.2312,inf,-0.0218
13.4,seguindo,0.514,-0.0447,-0.077,-0.0024,0.0746,0.5,5.2202,inf,-0.0226
13.45,seguindo,0.5314,-0.0463,-0.0742,-0.0111,0.0631,0.5,5.195,inf,-0.0238
13.5,seguindo,0.543,-0.0473,-0.0724,-0.0103,0.0622,0.5,5.1839,inf,-0.0244
13.55,seguindo,0.5603,-0.0487,-0.0697,-0.0102,0.0595,0.5,5.1673,inf,-0.0252
13.6,seguindo,0.5719,-0.0497,-0.0679,-0.0094,0.0585,0.5,5.1562,inf,-0.0258
13.65,seguindo,0.5893,-0.0511,-0.0652,-0.0082,0.057,0.5,5.1396,inf,-0.0265
13.702,seguindo,0.6067,-0.0524,-0.0625,-0.0083,0.0542,0.5,5.1229,inf,-0.0272
13.75,seguindo,0.6183,-0.0533,-0.0607,-0.0075,0.0532,0.5,5.1118,inf,-0.0277
13.8,seguindo,0.6299,-0.0541,-0.0589,-0.0068,0.0521,0.5,5.1007,inf,-0.0281
13.85,seguindo,0.6473,-0.0553,-0.0562,-0.0057,0.0506,0.5,5.0841,inf,-0.0288
13.9,seguindo,0.6589,-0.0561,-0.0545,-0.0064,0.0481,0.5,5.073,inf,-0.0291
13.95,seguindo,0.6763,-0.0573,-0.0518,-0.0054,0.0464,0.5,5.0563,inf,-0.0297
14.0,seguindo,0.6879,-0.058,-0.05,-0.0047,0.0453,0.5,5.0452,inf,-0.03
14.05,seguindo,0.7053,-0.0591,-0.0473,-0.0052,0.0421,0.5,5.0285,inf,-0.0305
14.1,seguindo,0.7169,-0.0597,-0.0456,-0.0046,0.041,0.5,5.0173,inf,-0.0307
14.15,seguindo,0.7312,-0.0605,-0.0444,-0.0039,0.0405,0.5,5.0035,inf,-0.031
14.2,seguindo,0.7395,-0.0608,-0.0445,-0.0523,-0.0078,0.5,4.9955,inf,0.0133
14.25,seguindo,0.7491,-0.0613,-0.0445,-0.0523,-0.0079,0.5,4.9863,inf,0.0133
14.3,seguindo,0.7542,-0.0615,-0.0445,-0.0524,-0.0078,0.5,4.9814,inf,0.0133
14.35,seguindo,0.759,-0.0617,-0.0445,-0.0518,-0.0072,0.5,4.9767,inf,0.0132
14.4,seguindo,0.761,-0.0618,-0.0446,-0.0518,-0.0072,0.5,4.9749,inf,0.0132
14.45,seguindo,0.7669,-0.0622,-0.0433,-0.0517,-0.0084,0.5,4.9692,inf,0.0131
14.5,seguindo,0.7722,-0.0625,-0.0415,-0.0516,-0.0101,0.5,4.9642,inf,0.0129
14.55,seguindo,0.7829,-0.0631,-0.0396,-0.055,-0.0154,0.5,4.9613,inf,0.0154
14.6,seguindo,0.7913,-0.0635,-0.0386,-0.055,-0.0164,0.5,4.9532,inf,0.0154
14.65,seguindo,0.8068,-0.0641,-0.0396,-0.0554,-0.0158,0.5,4.9383,inf,0.0154
14.7,seguindo,0.8185,-0.0644,-0.0417,-0.0549,-0.0132,0.5,4.927,inf,0.0156
14.75,seguindo,0.837,-0.0647,-0.0476,-0.0556,-0.008,0.5,4.9091,inf,0.016
14.8,seguindo,0.8497,-0.0649,-0.0527,-0.0561,-0.0034,0.5,4.8968,inf,0.0163
14.85,seguindo,0.8689,-0.0653,-0.0613,-0.056,0.0053,0.5,4.8782,inf,0.0166
14.9,seguindo,0.8818,-0.0657,-0.0673,-0.0563,0.011,0.5,4.8658,inf,0.0168
14.95,seguindo,0.9007,-0.0664,-0.0746,-0.0567,0.018,0.5,4.8475,inf,0.0168
15.0,seguindo,0.9133,-0.067,-0.0788,-0.0559,0.0229,0.5,4.8355,inf,0.0167
15.05,seguindo,0.9316,-0.0683,-0.0821,-0.0557,0.0263,0.5,4.818,inf,0.0162
15.1,seguindo,0.9436,-0.0692,-0.0831,-0.0555,0.0276,0.5,4.8065,inf,0.0158
15.15,seguindo,0.9612,-0.0707,-0.0819,-0.0549,0.027,0.5,4.7898,inf,0.0149
15.2,seguindo,0.9728,-0.0718,-0.0801,-0.0497,0.0304,0.5,4.7789,inf,0.0174
15.25,seguindo,0.99,-0.0735,-0.0766,-0.0489,0.0276,0.5,4.7626,inf,0.0076
15.3,seguindo,1.0015,-0.0745,-0.0739,-0.0484,0.0255,0.5,4.7517,inf,0.007
15.35,seguindo,1.0156,-0.0757,-0.0722,-0.0476,0.0246,0.5,4.7383,inf,0.0065
15.4,seguindo,1.0238,-0.0763,-0.0723,-0.0474,0.0248,0.5,4.7306,inf,0.0062
15.45,seguindo,1.0389,-0.0775,-0.0705,-0.0477,0.0227,0.5,4.7141,inf,0.0063
15.5,seguindo,1.0503,-0.0785,-0.0681,-0.0473,0.0208,0.5,4.7033,inf,0.0058
15.55,seguindo,1.0676,-0.08,-0.0647,-0.0462,0.0185,0.5,4.687,inf,0.0051
15.6,seguindo,1.0791,-0.0809,-0.0626,-0.0458,0.0167,0.5,4.676,inf,0.0047
15.65,seguindo,1.0965,-0.0822,-0.0597,-0.0453,0.0143,0.5,4.6596,inf,0.0041
