t,x,y,yaw,dist
2.1153,2.31659,4.91466,-1.1835,8.50212
2.1354,2.31985,4.91002,-1.19695,8.49985
2.1556,2.323,4.90494,-1.20889,8.49778
2.1752,2.32605,4.89982,-1.22012,8.49581
2.1948,2.32904,4.89467,-1.23126,8.49392
2.2148,2.33196,4.88949,-1.2424,8.49209
2.2349,2.33482,4.88428,-1.25353,8.49034
2.2551,2.33754,4.87858,-1.26257,8.48884
2.2758,2.34017,4.87282,-1.27092,8.48743
2.2951,2.34274,4.86704,-1.2792,8.48609
2.3148,2.34526,4.86123,-1.28746,8.48481
2.3349,2.34773,4.8554,-1.29569,8.48359
2.3548,2.34978,4.84988,-1.30154,8.48272
2.3759,2.35176,4.84442,-1.30674,8.48192
2.3964,2.35371,4.83893,-1.31184,8.48115
2.4159,2.35562,4.83341,-1.31687,8.48043
2.4364,2.35749,4.82787,-1.3218,8.47975
2.4562,2.35914,4.82228,-1.32446,8.47931
2.4762,2.36074,4.81669,-1.32667,8.47891
2.4958,2.36232,4.81107,-1.32875,8.47855
2.5168,2.36387,4.80544,-1.33072,8.47823
2.536,2.36541,4.79979,-1.33267,8.47792
2.5576,2.36676,4.79413,-1.3322,8.47781
2.5782,2.36808,4.78846,-1.33158,8.47772
2.5975,2.36941,4.7828,-1.33096,8.47764
2.617,2.37075,4.77713,-1.33033,8.47755
2.638,2.37209,4.77147,-1.32971,8.47746
2.6572,2.37337,4.76585,-1.32851,8.47742
2.6771,2.37466,4.76023,-1.32731,8.47738
2.6981,2.37596,4.75462,-1.32611,8.47733
2.7171,2.37727,4.749,-1.32491,8.47728
2.7379,2.37858,4.74339,-1.32371,8.47723
2.7572,2.3799,4.73777,-1.32256,8.47717
2.7771,2.38123,4.73215,-1.32141,8.47711
2.7973,2.38257,4.72654,-1.32026,8.47705
2.8171,2.38391,4.72093,-1.31911,8.47698
2.8374,2.38526,4.71531,-1.31796,8.47691
2.8576,2.38663,4.70969,-1.31695,8.47682
2.8771,2.38801,4.70405,-1.31599,8.47673
2.8977,2.3894,4.69842,-1.31502,8.47664
2.9178,2.3908,4.69279,-1.31406,8.47655
2.9386,2.3922,4.68716,-1.3131,8.47645
2.9581,2.39361,4.68153,-1.31218,8.47635
2.9775,2.39502,4.67589,-1.31127,8.47625
2.997,2.39644,4.67026,-1.31036,8.47615
3.0172,2.39787,4.66463,-1.30945,8.47604
3.0378,2.3993,4.659,-1.30854,8.47594
3.0573,2.40074,4.65337,-1.30765,8.47583
3.0772,2.40219,4.64774,-1.30676,8.47572
3.0976,2.40363,4.64211,-1.30588,8.4756
3.1171,2.40509,4.63648,-1.30499,8.47549
3.1374,2.40655,4.63085,-1.3041,8.47538
3.1578,2.40802,4.62523,-1.30323,8.47526
3.1772,2.40949,4.6196,-1.30237,8.47514
3.1974,2.41096,4.61397,-1.30151,8.47502
3.2171,2.41245,4.60835,-1.30064,8.4749
3.2372,2.41393,4.60273,-1.29978,8.47478
3.2574,2.41542,4.5971,-1.29891,8.47466
3.2789,2.41692,4.59148,-1.29805,8.47453
3.2988,2.41842,4.58586,-1.29718,8.47441
3.3187,2.41993,4.58025,-1.29632,8.47428
3.3386,2.42144,4.57463,-1.29545,8.47416
3.3585,2.42295,4.56902,-1.29457,8.47403
3.3793,2.42447,4.56341,-1.29369,8.4739
3.3983,2.42599,4.5578,-1.2928,8.47378
3.4183,2.42752,4.55219,-1.29192,8.47365
3.439,2.42905,4.54658,-1.29104,8.47352
3.4582,2.43059,4.54097,-1.29014,8.47339
3.4785,2.43213,4.53537,-1.28925,8.47325
3.4982,2.43368,4.52977,-1.28836,8.47312
3.5183,2.43523,4.52417,-1.28746,8.47298
3.5388,2.43679,4.51857,-1.28657,8.47285
3.5583,2.43835,4.51297,-1.28567,8.47271
3.5792,2.43992,4.50737,-1.28478,8.47257
3.5989,2.44149,4.50178,-1.28388,8.47243
3.6182,2.44307,4.49619,-1.28299,8.47229
3.6394,2.44465,4.49059,-1.28209,8.47215
3.6582,2.44624,4.485,-1.28119,8.47201
3.6787,2.44783,4.47942,-1.28029,8.47187
3.6986,2.44942,4.47383,-1.27939,8.47172
3.7181,2.45103,4.46824,-1.27849,8.47157
3.7392,2.45263,4.46266,-1.2776,8.47143
3.7581,2.45424,4.45708,-1.2767,8.47128
3.7784,2.45586,4.45149,-1.2758,8.47113
3.7991,2.45748,4.44591,-1.2749,8.47098
3.8181,2.45911,4.44033,-1.274,8.47082
3.8385,2.46074,4.43476,-1.2731,8.47067
3.8583,2.46238,4.42918,-1.27221,8.47051
