t,fonte,key,mux,roda
3.1391,key,0.0,0.0,0.0
3.1395,mux,0.0,0.0,0.0
3.181,roda,0.0,0.0,0.0
3.1893,key,0.0,0.0,0.0
3.1895,mux,0.0,0.0,0.0
3.2391,key,0.0,0.0,0.0
3.2395,mux,0.0,0.0,0.0
3.2808,roda,0.0,0.0,0.0
3.2892,key,0.0,0.0,0.0
3.2896,mux,0.0,0.0,0.0
3.3392,key,0.0,0.0,0.0
3.3395,mux,0.0,0.0,0.0
3.3808,roda,0.0,0.0,0.0
3.3892,key,0.0,0.0,0.0
3.3894,mux,0.0,0.0,0.0
3.4393,key,0.0,0.0,0.0
3.4396,mux,0.0,0.0,0.0
3.4806,roda,0.0,0.0,0.0
3.4892,key,0.0,0.0,0.0
3.4896,mux,0.0,0.0,0.0
3.5391,key,0.0,0.0,0.0
3.5394,mux,0.0,0.0,0.0
3.5807,roda,0.0,0.0,0.0
3.5892,key,0.0,0.0,0.0
3.5896,mux,0.0,0.0,0.0
3.6391,key,0.0,0.0,0.0
3.6395,mux,0.0,0.0,0.0
3.6809,roda,0.0,0.0,0.0
3.6892,key,0.0,0.0,0.0
3.6897,mux,0.0,0.0,0.0
3.7393,key,0.0,0.0,0.0
3.7398,mux,0.0,0.0,0.0
3.7809,roda,0.0,0.0,0.0
3.7891,key,0.0,0.0,0.0
3.7894,mux,0.0,0.0,0.0
3.8391,key,0.0,0.0,0.0
3.8395,mux,0.0,0.0,0.0
3.8807,roda,0.0,0.0,0.0
3.8891,key,0.0,0.0,0.0
3.8894,mux,0.0,0.0,0.0
3.9391,key,0.0,0.0,0.0
3.9395,mux,0.0,0.0,0.0
3.9807,roda,0.0,0.0,0.0
3.9893,key,0.0,0.0,0.0
3.9897,mux,0.0,0.0,0.0
4.0392,key,0.0,0.0,0.0
4.0397,mux,0.0,0.0,0.0
4.0809,roda,0.0,0.0,0.0
4.0891,key,0.0,0.0,0.0
4.0894,mux,0.0,0.0,0.0
4.1393,key,0.0,0.0,0.0
4.1396,mux,0.0,0.0,0.0
4.1809,roda,0.0,0.0,0.0
4.189,key,0.0,0.0,0.0
4.1894,mux,0.0,0.0,0.0
4.2392,key,0.0,0.0,0.0
4.2397,mux,0.0,0.0,0.0
4.281,roda,0.0,0.0,0.0
4.2892,key,0.0,0.0,0.0
4.2895,mux,0.0,0.0,0.0
4.3391,key,0.0,0.0,0.0
4.3394,mux,0.0,0.0,0.0
4.3808,roda,0.0,0.0,0.0
4.3891,key,0.0,0.0,0.0
4.3894,mux,0.0,0.0,0.0
4.4391,key,0.0,0.0,0.0
4.4394,mux,0.0,0.0,0.0
4.4807,roda,0.0,0.0,0.0
4.4892,key,0.0,0.0,0.0
4.4894,mux,0.0,0.0,0.0
4.5392,key,0.0,0.0,0.0
4.5396,mux,0.0,0.0,0.0
4.5807,roda,0.0,0.0,0.0
4.5894,key,0.0,0.0,0.0
4.5896,mux,0.0,0.0,0.0
4.6393,key,0.0,0.0,0.0
4.6398,mux,0.0,0.0,0.0
4.6808,roda,0.0,0.0,0.0
4.6892,key,0.0,0.0,0.0
4.6896,mux,0.0,0.0,0.0
4.7393,key,0.0,0.0,0.0
4.7398,mux,0.0,0.0,0.0
4.7808,roda,0.0,0.0,0.0
4.7893,key,0.0,0.0,0.0
4.7897,mux,0.0,0.0,0.0
4.8392,key,0.0,0.0,0.0
4.8397,mux,0.0,0.0,0.0
4.881,roda,0.0,0.0,0.0
4.8892,key,0.0,0.0,0.0
4.8895,mux,0.0,0.0,0.0
4.9392,key,0.0,0.0,0.0
4.9397,mux,0.0,0.0,0.0
4.9809,roda,0.0,0.0,0.0
4.9891,key,0.0,0.0,0.0
4.9895,mux,0.0,0.0,0.0
5.0392,key,0.0,0.0,0.0
5.0395,mux,0.0,0.0,0.0
5.0807,roda,0.0,0.0,0.0
5.0891,key,0.0,0.0,0.0
5.0894,mux,0.0,0.0,0.0
5.1392,key,0.0,0.0,0.0
5.1397,mux,0.0,0.0,0.0
5.1808,roda,0.0,0.0,0.0
5.1891,key,0.0,0.0,0.0
5.1894,mux,0.0,0.0,0.0
5.2391,key,0.0,0.0,0.0
5.2395,mux,0.0,0.0,0.0
5.2808,roda,0.0,0.0,0.0
5.2892,key,0.0,0.0,0.0
5.2894,mux,0.0,0.0,0.0
5.3392,key,0.0,0.0,0.0
5.3396,mux,0.0,0.0,0.0
5.3807,roda,0.0,0.0,0.0
5.3891,key,0.0,0.0,0.0
5.3894,mux,0.0,0.0,0.0
5.4391,key,0.0,0.0,0.0
5.4395,mux,0.0,0.0,0.0
5.4808,roda,0.0,0.0,0.0
5.489,key,0.0,0.0,0.0
5.4893,mux,0.0,0.0,0.0
5.5391,key,0.0,0.0,0.0
5.5395,mux,0.0,0.0,0.0
5.5807,roda,0.0,0.0,0.0
5.5891,key,0.0,0.0,0.0
5.5894,mux,0.0,0.0,0.0
5.6391,key,0.0,0.0,0.0
5.6394,mux,0.0,0.0,0.0
5.6808,roda,0.0,0.0,0.0
5.6895,key,0.0,0.0,0.0
5.6896,mux,0.0,0.0,0.0
5.7391,key,0.0,0.0,0.0
5.7395,mux,0.0,0.0,0.0
5.7809,roda,0.0,0.0,0.0
5.7891,key,0.0,0.0,0.0
5.7894,mux,0.0,0.0,0.0
5.8391,key,0.0,0.0,0.0
5.8395,mux,0.0,0.0,0.0
5.8808,roda,0.0,0.0,0.0
5.8892,key,0.0,0.0,0.0
5.8895,mux,0.0,0.0,0.0
5.9391,key,0.0,0.0,0.0
5.9393,mux,0.0,0.0,0.0
5.9808,roda,0.0,0.0,0.0
5.9892,key,0.0,0.0,0.0
5.9894,mux,0.0,0.0,0.0
6.0391,key,0.0,0.0,0.0
6.0395,mux,0.0,0.0,0.0
6.0808,roda,0.0,0.0,0.0
6.089,key,0.0,0.0,0.0
6.0893,mux,0.0,0.0,0.0
6.1391,key,0.0,0.0,0.0
6.1394,mux,0.0,0.0,0.0
6.1808,roda,0.0,0.0,0.0
6.1891,key,0.0,0.0,0.0
6.1894,mux,0.0,0.0,0.0
6.2391,key,0.0,0.0,0.0
6.2395,mux,0.0,0.0,0.0
6.2808,roda,0.0,0.0,0.0
6.2892,key,0.0,0.0,0.0
6.2894,mux,0.0,0.0,0.0
6.3391,key,0.0,0.0,0.0
6.3395,mux,0.0,0.0,0.0
6.3807,roda,0.0,0.0,0.0
6.3891,key,0.0,0.0,0.0
6.3894,mux,0.0,0.0,0.0
6.4392,key,0.0,0.0,0.0
6.4396,mux,0.0,0.0,0.0
6.4808,roda,0.0,0.0,0.0
6.4893,key,0.0,0.0,0.0
6.4896,mux,0.0,0.0,0.0
6.5392,key,0.0,0.0,0.0
6.5395,mux,0.0,0.0,0.0
6.5807,roda,0.0,0.0,0.0
6.5892,key,0.0,0.0,0.0
6.5895,mux,0.0,0.0,0.0
6.6392,key,0.0,0.0,0.0
6.6395,mux,0.0,0.0,0.0
6.6808,roda,0.0,0.0,0.0
6.6891,key,0.0,0.0,0.0
6.6894,mux,0.0,0.0,0.0
6.7391,key,0.0,0.0,0.0
6.7395,mux,0.0,0.0,0.0
6.7807,roda,0.0,0.0,0.0
6.7892,key,0.0,0.0,0.0
6.7894,mux,0.0,0.0,0.0
6.8392,key,0.0,0.0,0.0
6.8395,mux,0.0,0.0,0.0
6.8808,roda,0.0,0.0,0.0
6.8892,key,0.0,0.0,0.0
6.8894,mux,0.0,0.0,0.0
6.9392,key,0.0,0.0,0.0
6.9395,mux,0.0,0.0,0.0
6.9809,roda,0.0,0.0,0.0
6.9892,key,0.0,0.0,0.0
6.9897,mux,0.0,0.0,0.0
7.0391,key,0.0,0.0,0.0
7.0395,mux,0.0,0.0,0.0
7.0806,roda,0.0,0.0,0.0
7.089,key,0.0,0.0,0.0
7.0893,mux,0.0,0.0,0.0
7.1391,key,0.0,0.0,0.0
7.1394,mux,0.0,0.0,0.0
7.1807,roda,0.0,0.0,0.0
7.189,key,0.0,0.0,0.0
7.1892,mux,0.0,0.0,0.0
7.2391,key,0.0,0.0,0.0
7.2394,mux,0.0,0.0,0.0
7.2807,roda,0.0,0.0,0.0
7.289,key,0.0,0.0,0.0
7.2893,mux,0.0,0.0,0.0
7.3391,key,0.0,0.0,0.0
7.3395,mux,0.0,0.0,0.0
7.3808,roda,0.0,0.0,0.0
7.3892,key,0.0,0.0,0.0
7.3895,mux,0.0,0.0,0.0
7.4392,key,0.0,0.0,0.0
7.4397,mux,0.0,0.0,0.0
7.4809,roda,0.0,0.0,0.0
7.489,key,0.0,0.0,0.0
7.4895,mux,0.0,0.0,0.0
7.5391,key,0.0,0.0,0.0
7.5395,mux,0.0,0.0,0.0
7.5808,roda,0.0,0.0,0.0
7.5892,key,0.0,0.0,0.0
7.5896,mux,0.0,0.0,0.0
7.6391,key,0.0,0.0,0.0
7.6393,mux,0.0,0.0,0.0
7.6808,roda,0.0,0.0,0.0
7.6891,key,0.0,0.0,0.0
7.6894,mux,0.0,0.0,0.0
7.739,key,0.0,0.0,0.0
7.7393,mux,0.0,0.0,0.0
7.7808,roda,0.0,0.0,0.0
7.7891,key,0.0,0.0,0.0
7.7893,mux,0.0,0.0,0.0
7.8392,key,0.0,0.0,0.0
7.8396,mux,0.0,0.0,0.0
7.8809,roda,0.0,0.0,0.0
7.8892,key,0.0,0.0,0.0
7.8895,mux,0.0,0.0,0.0
7.9391,key,0.0,0.0,0.0
7.9396,mux,0.0,0.0,0.0
7.9808,roda,0.0,0.0,0.0
7.9891,key,0.0,0.0,0.0
7.9895,mux,0.0,0.0,0.0
8.0392,key,0.0,0.0,0.0
8.0397,mux,0.0,0.0,0.0
8.0806,roda,0.0,0.0,0.0
8.0891,key,0.0,0.0,0.0
8.0895,mux,0.0,0.0,0.0
8.1391,key,0.0,0.0,0.0
8.1396,mux,0.0,0.0,0.0
8.181,roda,0.0,0.0,0.0
8.1892,key,0.0,0.0,0.0
8.1896,mux,0.0,0.0,0.0
8.2393,key,0.0,0.0,0.0
8.2397,mux,0.0,0.0,0.0
8.2807,roda,0.0,0.0,0.0
8.2891,key,0.0,0.0,0.0
8.2894,mux,0.0,0.0,0.0
8.3391,key,0.0,0.0,0.0
8.3395,mux,0.0,0.0,0.0
8.3809,roda,0.0,0.0,0.0
8.3893,key,0.0,0.0,0.0
8.3897,mux,0.0,0.0,0.0
8.4391,key,0.0,0.0,0.0
8.4395,mux,0.0,0.0,0.0
8.4808,roda,0.0,0.0,0.0
8.4891,key,0.0,0.0,0.0
8.4894,mux,0.0,0.0,0.0
8.5391,key,0.0,0.0,0.0
8.5395,mux,0.0,0.0,0.0
8.5808,roda,0.0,0.0,0.0
8.5891,key,0.0,0.0,0.0
8.5893,mux,0.0,0.0,0.0
8.6392,key,0.0,0.0,0.0
8.6396,mux,0.0,0.0,0.0
8.6808,roda,0.0,0.0,0.0
8.6891,key,0.0,0.0,0.0
8.6894,mux,0.0,0.0,0.0
8.7392,key,0.0,0.0,0.0
8.7397,mux,0.0,0.0,0.0
8.7808,roda,0.0,0.0,0.0
8.789,key,0.0,0.0,0.0
8.7893,mux,0.0,0.0,0.0
8.839,key,0.0,0.0,0.0
8.8393,mux,0.0,0.0,0.0
8.8808,roda,0.0,0.0,0.0
8.8891,key,0.0,0.0,0.0
8.8894,mux,0.0,0.0,0.0
8.9391,key,0.0,0.0,0.0
8.9394,mux,0.0,0.0,0.0
8.9809,roda,0.0,0.0,0.0
8.9891,key,0.0,0.0,0.0
8.9895,mux,0.0,0.0,0.0
9.0391,key,0.0,0.0,0.0
9.0395,mux,0.0,0.0,0.0
9.0808,roda,0.0,0.0,0.0
9.0892,key,0.0,0.0,0.0
9.0897,mux,0.0,0.0,0.0
9.1391,key,0.0,0.0,0.0
9.1397,mux,0.0,0.0,0.0
9.1809,roda,0.0,0.0,0.0
9.1892,key,0.0,0.0,0.0
9.1895,mux,0.0,0.0,0.0
9.2391,key,0.0,0.0,0.0
9.2394,mux,0.0,0.0,0.0
9.2808,roda,0.0,0.0,0.0
9.2891,key,0.0,0.0,0.0
9.2894,mux,0.0,0.0,0.0
9.3393,key,0.0,0.0,0.0
9.3396,mux,0.0,0.0,0.0
9.3808,roda,0.0,0.0,0.0
9.3892,key,0.0,0.0,0.0
9.3895,mux,0.0,0.0,0.0
9.4392,key,0.0,0.0,0.0
9.4398,mux,0.0,0.0,0.0
9.4808,roda,0.0,0.0,0.0
9.4892,key,0.0,0.0,0.0
9.4894,mux,0.0,0.0,0.0
9.5392,key,0.0,0.0,0.0
9.5396,mux,0.0,0.0,0.0
9.5809,roda,0.0,0.0,0.0
9.5892,key,0.0,0.0,0.0
9.5895,mux,0.0,0.0,0.0
9.6391,key,0.0,0.0,0.0
9.6394,mux,0.0,0.0,0.0
9.6809,roda,0.0,0.0,0.0
9.6892,key,0.0,0.0,0.0
9.6895,mux,0.0,0.0,0.0
9.7392,key,0.0,0.0,0.0
9.7396,mux,0.0,0.0,0.0
9.7808,roda,0.0,0.0,0.0
9.7891,key,0.0,0.0,0.0
9.7893,mux,0.0,0.0,0.0
9.8392,key,0.0,0.0,0.0
9.8396,mux,0.0,0.0,0.0
9.8808,roda,0.0,0.0,0.0
9.889,key,0.0,0.0,0.0
9.8894,mux,0.0,0.0,0.0
9.9391,key,0.0,0.0,0.0
9.9395,mux,0.0,0.0,0.0
9.9809,roda,0.0,0.0,0.0
9.9893,key,0.0,0.0,0.0
9.9896,mux,0.0,0.0,0.0
10.0393,key,0.0,0.0,0.0
10.0398,mux,0.0,0.0,0.0
10.0807,roda,0.0,0.0,0.0
10.0892,key,0.0,0.0,0.0
10.0898,mux,0.0,0.0,0.0
10.1391,key,0.0,0.0,0.0
10.1397,mux,0.0,0.0,0.0
10.1809,roda,0.0,0.0,0.0
10.1892,key,0.0,0.0,0.0
10.1897,mux,0.0,0.0,0.0
10.2393,key,0.0,0.0,0.0
10.2399,mux,0.0,0.0,0.0
10.2808,roda,0.0,0.0,0.0
10.2894,key,0.0,0.0,0.0
10.2898,mux,0.0,0.0,0.0
10.3391,key,0.0,0.0,0.0
10.3396,mux,0.0,0.0,0.0
10.3809,roda,0.0,0.0,0.0
10.3892,key,0.0,0.0,0.0
10.3895,mux,0.0,0.0,0.0
10.4391,key,0.0,0.0,0.0
10.4396,mux,0.0,0.0,0.0
10.4808,roda,0.0,0.0,0.0
10.4891,key,0.0,0.0,0.0
10.4896,mux,0.0,0.0,0.0
10.5392,key,0.0,0.0,0.0
10.5397,mux,0.0,0.0,0.0
10.5808,roda,0.0,0.0,0.0
10.5892,key,0.0,0.0,0.0
10.5895,mux,0.0,0.0,0.0
10.6392,key,0.0,0.0,0.0
10.6397,mux,0.0,0.0,0.0
10.681,roda,0.0,0.0,0.0
10.6892,key,0.0,0.0,0.0
10.6896,mux,0.0,0.0,0.0
10.7392,key,0.0,0.0,0.0
10.7396,mux,0.0,0.0,0.0
10.781,roda,0.0,0.0,0.0
10.7894,key,0.0,0.0,0.0
10.7898,mux,0.0,0.0,0.0
10.8391,key,0.0,0.0,0.0
10.8395,mux,0.0,0.0,0.0
10.8808,roda,0.0,0.0,0.0
10.8891,key,0.0,0.0,0.0
10.8895,mux,0.0,0.0,0.0
10.9392,key,0.0,0.0,0.0
10.9398,mux,0.0,0.0,0.0
10.9808,roda,0.0,0.0,0.0
10.9893,key,0.0,0.0,0.0
10.9897,mux,0.0,0.0,0.0
11.0393,key,0.0,0.0,0.0
11.0398,mux,0.0,0.0,0.0
11.0808,roda,0.0,0.0,0.0
11.0893,key,0.0,0.0,0.0
11.0897,mux,0.0,0.0,0.0
11.1391,key,0.0,0.0,0.0
11.1396,mux,0.0,0.0,0.0
11.1809,roda,0.0,0.0,0.0
11.1891,key,0.0,0.0,0.0
11.1895,mux,0.0,0.0,0.0
11.2393,key,0.0,0.0,0.0
11.2398,mux,0.0,0.0,0.0
11.2808,roda,0.0,0.0,0.0
11.2891,key,0.0,0.0,0.0
11.2895,mux,0.0,0.0,0.0
11.3393,key,0.0,0.0,0.0
11.3398,mux,0.0,0.0,0.0
11.3809,roda,0.0,0.0,0.0
11.3891,key,0.0,0.0,0.0
11.3895,mux,0.0,0.0,0.0
11.4391,key,0.0,0.0,0.0
11.4395,mux,0.0,0.0,0.0
11.4809,roda,0.0,0.0,0.0
11.4892,key,0.0,0.0,0.0
11.4897,mux,0.0,0.0,0.0
11.5392,key,0.0,0.0,0.0
11.5396,mux,0.0,0.0,0.0
11.5808,roda,0.0,0.0,0.0
11.5891,key,0.0,0.0,0.0
11.5895,mux,0.0,0.0,0.0
11.6393,key,0.0,0.0,0.0
11.6398,mux,0.0,0.0,0.0
11.6807,roda,0.0,0.0,0.0
11.6892,key,0.0,0.0,0.0
11.6896,mux,0.0,0.0,0.0
11.7392,key,0.0,0.0,0.0
11.7396,mux,0.0,0.0,0.0
11.7809,roda,0.0,0.0,0.0
11.7892,key,0.0,0.0,0.0
11.7896,mux,0.0,0.0,0.0
11.8392,key,0.0,0.0,0.0
11.8397,mux,0.0,0.0,0.0
11.8808,roda,0.0,0.0,0.0
11.8893,key,0.0,0.0,0.0
11.8897,mux,0.0,0.0,0.0
11.9392,key,0.0,0.0,0.0
11.9397,mux,0.0,0.0,0.0
11.981,roda,0.0,0.0,0.0
11.9892,key,0.0,0.0,0.0
11.9897,mux,0.0,0.0,0.0
12.0393,key,0.0,0.0,0.0
12.0396,mux,0.0,0.0,0.0
12.0808,roda,0.0,0.0,0.0
12.0891,key,0.0,0.0,0.0
12.0895,mux,0.0,0.0,0.0
12.1392,key,0.0,0.0,0.0
12.1396,mux,0.0,0.0,0.0
12.1807,roda,0.0,0.0,0.0
12.1894,key,0.0,0.0,0.0
12.1898,mux,0.0,0.0,0.0
12.2391,key,0.0,0.0,0.0
12.2395,mux,0.0,0.0,0.0
12.2809,roda,0.0,0.0,0.0
12.2892,key,0.0,0.0,0.0
12.2895,mux,0.0,0.0,0.0
12.3393,key,0.0,0.0,0.0
12.3398,mux,0.0,0.0,0.0
12.3811,roda,0.0,0.0,0.0
12.3893,key,0.0,0.0,0.0
12.3897,mux,0.0,0.0,0.0
12.4392,key,0.0,0.0,0.0
12.4396,mux,0.0,0.0,0.0
12.481,roda,0.0,0.0,0.0
12.4892,key,0.0,0.0,0.0
12.4895,mux,0.0,0.0,0.0
12.5391,key,0.0,0.0,0.0
12.5394,mux,0.0,0.0,0.0
12.5808,roda,0.0,0.0,0.0
12.5893,key,0.0,0.0,0.0
12.5896,mux,0.0,0.0,0.0
12.6392,key,0.0,0.0,0.0
12.6397,mux,0.0,0.0,0.0
12.6809,roda,0.0,0.0,0.0
12.6893,key,0.0,0.0,0.0
12.6896,mux,0.0,0.0,0.0
12.7391,key,0.0,0.0,0.0
12.7395,mux,0.0,0.0,0.0
12.7809,roda,0.0,0.0,0.0
12.7892,key,0.0,0.0,0.0
12.7897,mux,0.0,0.0,0.0
12.8396,key,0.0,0.0,0.0
12.84,mux,0.0,0.0,0.0
12.8807,roda,0.0,0.0,0.0
12.8891,key,0.0,0.0,0.0
12.8893,mux,0.0,0.0,0.0
12.9391,key,0.0,0.0,0.0
12.9395,mux,0.0,0.0,0.0
12.9807,roda,0.0,0.0,0.0
12.9892,key,0.0,0.0,0.0
12.9895,mux,0.0,0.0,0.0
13.0391,key,0.0,0.0,0.0
13.0394,mux,0.0,0.0,0.0
13.0808,roda,0.0,0.0,0.0
13.0893,key,0.0,0.0,0.0
13.0896,mux,0.0,0.0,0.0
13.1392,key,0.0,0.0,0.0
13.1396,mux,0.0,0.0,0.0
13.1809,roda,0.0,0.0,0.0
13.1892,key,0.0,0.0,0.0
13.1896,mux,0.0,0.0,0.0
13.2392,key,0.0,0.0,0.0
13.2396,mux,0.0,0.0,0.0
13.2807,roda,0.0,0.0,0.0
13.2892,key,0.0,0.0,0.0
13.2897,mux,0.0,0.0,0.0
13.3391,key,0.0,0.0,0.0
13.3395,mux,0.0,0.0,0.0
13.3808,roda,0.0,0.0,0.0
13.3893,key,0.0,0.0,0.0
13.3897,mux,0.0,0.0,0.0
13.4392,key,0.0,0.0,0.0
13.4396,mux,0.0,0.0,0.0
13.4807,roda,0.0,0.0,0.0
13.4893,key,0.0,0.0,0.0
13.4897,mux,0.0,0.0,0.0
13.5391,key,0.0,0.0,0.0
13.5396,mux,0.0,0.0,0.0
13.5807,roda,0.0,0.0,0.0
13.589,key,0.0,0.0,0.0
13.5892,mux,0.0,0.0,0.0
13.6391,key,0.0,0.0,0.0
13.6395,mux,0.0,0.0,0.0
13.6806,roda,0.0,0.0,0.0
13.6891,key,0.0,0.0,0.0
13.6894,mux,0.0,0.0,0.0
13.7392,key,0.0,0.0,0.0
13.7396,mux,0.0,0.0,0.0
13.7807,roda,0.0,0.0,0.0
13.7891,key,0.0,0.0,0.0
13.7893,mux,0.0,0.0,0.0
13.8391,key,0.0,0.0,0.0
13.8395,mux,0.0,0.0,0.0
13.8807,roda,0.0,0.0,0.0
13.889,key,0.0,0.0,0.0
13.8892,mux,0.0,0.0,0.0
13.939,key,0.0,0.0,0.0
13.9393,mux,0.0,0.0,0.0
13.9808,roda,0.0,0.0,0.0
13.9891,key,0.0,0.0,0.0
13.9893,mux,0.0,0.0,0.0
14.0392,key,0.0,0.0,0.0
14.0396,mux,0.0,0.0,0.0
14.0808,roda,0.0,0.0,0.0
14.0892,key,0.0,0.0,0.0
14.0896,mux,0.0,0.0,0.0
14.1391,key,0.0,0.0,0.0
14.1395,mux,0.0,0.0,0.0
14.1808,roda,0.0,0.0,0.0
14.1891,key,0.0,0.0,0.0
14.1895,mux,0.0,0.0,0.0
14.2393,key,0.0,0.0,0.0
14.2397,mux,0.0,0.0,0.0
14.2808,roda,0.0,0.0,0.0
14.2892,key,0.0,0.0,0.0
14.2896,mux,0.0,0.0,0.0
14.3391,key,0.0,0.0,0.0
14.3396,mux,0.0,0.0,0.0
14.3807,roda,0.0,0.0,0.0
14.3891,key,0.0,0.0,0.0
14.3895,mux,0.0,0.0,0.0
14.4393,key,0.0,0.0,0.0
14.4399,mux,0.0,0.0,0.0
14.4809,roda,0.0,0.0,0.0
14.4891,key,0.0,0.0,0.0
14.4895,mux,0.0,0.0,0.0
14.5391,key,0.0,0.0,0.0
14.5395,mux,0.0,0.0,0.0
14.5809,roda,0.0,0.0,0.0
14.589,key,0.0,0.0,0.0
14.5893,mux,0.0,0.0,0.0
14.6391,key,0.0,0.0,0.0
14.6396,mux,0.0,0.0,0.0
14.6808,roda,0.0,0.0,0.0
14.6891,key,0.0,0.0,0.0
14.6894,mux,0.0,0.0,0.0
14.7391,key,0.0,0.0,0.0
14.7395,mux,0.0,0.0,0.0
14.7809,roda,0.0,0.0,0.0
14.7891,key,0.0,0.0,0.0
14.7893,mux,0.0,0.0,0.0
14.8391,key,0.0,0.0,0.0
14.8394,mux,0.0,0.0,0.0
14.881,roda,0.0,0.0,0.0
14.8891,key,0.0,0.0,0.0
14.8893,mux,0.0,0.0,0.0
14.9392,key,0.0,0.0,0.0
14.9396,mux,0.0,0.0,0.0
14.9809,roda,0.0,0.0,0.0
14.9891,key,0.0,0.0,0.0
14.9895,mux,0.0,0.0,0.0
15.0391,key,0.0,0.0,0.0
15.0394,mux,0.0,0.0,0.0
15.0809,roda,0.0,0.0,0.0
15.0891,key,0.0,0.0,0.0
15.0895,mux,0.0,0.0,0.0
15.1392,key,0.0,0.0,0.0
15.1396,mux,0.0,0.0,0.0
15.1809,roda,0.0,0.0,0.0
15.1892,key,0.0,0.0,0.0
15.1895,mux,0.0,0.0,0.0
15.239,key,0.0,0.0,0.0
15.2394,mux,0.0,0.0,0.0
15.2808,roda,0.0,0.0,0.0
15.2892,key,0.0,0.0,0.0
15.2894,mux,0.0,0.0,0.0
15.339,key,0.0,0.0,0.0
15.3394,mux,0.0,0.0,0.0
15.3809,roda,0.0,0.0,0.0
15.3891,key,0.0,0.0,0.0
15.3893,mux,0.0,0.0,0.0
15.4391,key,0.0,0.0,0.0
15.4394,mux,0.0,0.0,0.0
15.481,roda,0.0,0.0,0.0
15.4891,key,0.0,0.0,0.0
15.4894,mux,0.0,0.0,0.0
15.5391,key,0.0,0.0,0.0
15.5394,mux,0.0,0.0,0.0
15.5807,roda,0.0,0.0,0.0
15.589,key,0.0,0.0,0.0
15.5893,mux,0.0,0.0,0.0
15.6391,key,0.0,0.0,0.0
15.6394,mux,0.0,0.0,0.0
15.6808,roda,0.0,0.0,0.0
15.6892,key,0.0,0.0,0.0
15.6895,mux,0.0,0.0,0.0
15.7392,key,0.0,0.0,0.0
15.7395,mux,0.0,0.0,0.0
15.7807,roda,0.0,0.0,0.0
15.7891,key,0.0,0.0,0.0
15.7893,mux,0.0,0.0,0.0
15.8392,key,0.0,0.0,0.0
15.8397,mux,0.0,0.0,0.0
15.8806,roda,0.0,0.0,0.0
15.8891,key,0.0,0.0,0.0
15.8893,mux,0.0,0.0,0.0
15.9392,key,0.0,0.0,0.0
15.9396,mux,0.0,0.0,0.0
15.9808,roda,0.0,0.0,0.0
15.9893,key,0.0,0.0,0.0
15.9896,mux,0.0,0.0,0.0
16.0393,key,0.0,0.0,0.0
16.0397,mux,0.0,0.0,0.0
16.0807,roda,0.0,0.0,0.0
16.0891,key,0.0,0.0,0.0
16.0894,mux,0.0,0.0,0.0
16.1391,key,0.0,0.0,0.0
16.1395,mux,0.0,0.0,0.0
16.1807,roda,0.0,0.0,0.0
16.189,key,0.0,0.0,0.0
16.1892,mux,0.0,0.0,0.0
16.2391,key,0.0,0.0,0.0
16.2395,mux,0.0,0.0,0.0
16.2807,roda,0.0,0.0,0.0
16.289,key,0.0,0.0,0.0
16.2894,mux,0.0,0.0,0.0
16.3391,key,0.0,0.0,0.0
16.3395,mux,0.0,0.0,0.0
16.3808,roda,0.0,0.0,0.0
16.3891,key,0.0,0.0,0.0
16.3893,mux,0.0,0.0,0.0
16.4391,key,0.0,0.0,0.0
16.4395,mux,0.0,0.0,0.0
16.4811,roda,0.0,0.0,0.0
16.4892,key,0.0,0.0,0.0
16.4894,mux,0.0,0.0,0.0
16.5392,key,0.0,0.0,0.0
16.5395,mux,0.0,0.0,0.0
16.5807,roda,0.0,0.0,0.0
16.5891,key,0.0,0.0,0.0
16.5894,mux,0.0,0.0,0.0
16.6392,key,0.0,0.0,0.0
16.6395,mux,0.0,0.0,0.0
16.6808,roda,0.0,0.0,0.0
16.6891,key,0.0,0.0,0.0
16.6894,mux,0.0,0.0,0.0
16.7391,key,0.0,0.0,0.0
16.7393,mux,0.0,0.0,0.0
16.7807,roda,0.0,0.0,0.0
16.789,key,0.0,0.0,0.0
16.7893,mux,0.0,0.0,0.0
16.8391,key,0.0,0.0,0.0
16.8394,mux,0.0,0.0,0.0
16.8807,roda,0.0,0.0,0.0
16.8891,key,0.0,0.0,0.0
16.8895,mux,0.0,0.0,0.0
16.9391,key,0.0,0.0,0.0
16.9396,mux,0.0,0.0,0.0
16.9807,roda,0.0,0.0,0.0
16.989,key,0.0,0.0,0.0
16.9893,mux,0.0,0.0,0.0
17.0391,key,0.0,0.0,0.0
17.0395,mux,0.0,0.0,0.0
17.0807,roda,0.0,0.0,0.0
17.089,key,0.0,0.0,0.0
17.0893,mux,0.0,0.0,0.0
17.1391,key,0.0,0.0,0.0
17.1394,mux,0.0,0.0,0.0
17.1809,roda,0.0,0.0,0.0
17.1891,key,0.0,0.0,0.0
17.1893,mux,0.0,0.0,0.0
17.2391,key,0.0,0.0,0.0
17.2395,mux,0.0,0.0,0.0
17.2808,roda,0.0,0.0,0.0
17.289,key,0.0,0.0,0.0
17.2893,mux,0.0,0.0,0.0
17.3391,key,0.0,0.0,0.0
17.3395,mux,0.0,0.0,0.0
17.3807,roda,0.0,0.0,0.0
17.3891,key,0.0,0.0,0.0
17.3893,mux,0.0,0.0,0.0
