t,x,y,yaw,dist
5.493,10.41415,6.48189,-1.96211,8.54365
5.513,10.41177,6.47786,-1.95374,8.54061
5.5335,10.40942,6.47381,-1.94537,8.53759
5.5534,10.40711,6.46974,-1.93699,8.53461
5.573,10.40483,6.46565,-1.92862,8.53166
5.5928,10.40258,6.46154,-1.92024,8.52875
5.6133,10.40037,6.45741,-1.91187,8.52586
5.6333,10.3982,6.45326,-1.90349,8.52301
5.6529,10.39662,6.45037,-1.89629,8.52096
5.6732,10.3951,6.44753,-1.88955,8.51898
5.693,10.39369,6.445,-1.88295,8.51716
5.7136,10.39228,6.4424,-1.87647,8.51533
5.734,10.39088,6.43975,-1.87017,8.51351
5.7531,10.39009,6.43831,-1.86578,8.51248
5.7732,10.38937,6.43698,-1.86202,8.51154
5.7952,10.38867,6.43577,-1.85815,8.51065
5.8153,10.38797,6.43454,-1.85423,8.50976
5.8345,10.38728,6.4333,-1.85031,8.50887
5.8543,10.38715,6.43321,-1.84889,8.50872
5.8744,10.3871,6.43328,-1.84825,8.50869
5.8943,10.38704,6.4333,-1.8475,8.50863
5.9152,10.38698,6.43331,-1.84666,8.50857
5.9359,10.38691,6.43333,-1.84583,8.5085
5.9553,10.38691,6.43333,-1.84582,8.5085
5.9756,10.38691,6.43333,-1.84582,8.5085
5.9956,10.38691,6.43333,-1.84582,8.5085
6.0154,10.38691,6.43333,-1.84582,8.5085
6.0354,10.38691,6.43333,-1.84582,8.5085
6.0552,10.38658,6.43223,-1.84672,8.508
6.0753,10.38622,6.4307,-1.84756,8.50738
6.0953,10.38585,6.42916,-1.8484,8.50676
6.1155,10.38548,6.42762,-1.84924,8.50614
6.1354,10.38512,6.42609,-1.85009,8.50552
6.1553,10.38448,6.42348,-1.85277,8.50446
6.1755,10.38384,6.42034,-1.85607,8.50331
6.1953,10.38319,6.41719,-1.85931,8.50214
6.2154,10.38253,6.41405,-1.86254,8.50096
6.2358,10.38186,6.41091,-1.86578,8.49978
6.2553,10.3809,6.40669,-1.87129,8.49813
6.276,10.37995,6.40201,-1.87743,8.49642
6.2959,10.37895,6.3973,-1.88335,8.49467
6.3159,10.37792,6.39259,-1.88916,8.49287
6.3365,10.37685,6.38789,-1.89497,8.49105
6.3564,10.37574,6.38267,-1.90352,8.4891
6.3763,10.37462,6.37729,-1.91239,8.48712
6.3963,10.37343,6.3719,-1.92105,8.48507
6.4165,10.37216,6.3665,-1.9295,8.48295
6.4366,10.37085,6.3611,-1.93788,8.48078
6.4564,10.36964,6.35561,-1.94869,8.47872
6.4764,10.3684,6.35013,-1.95964,8.47661
6.4973,10.36709,6.34467,-1.9706,8.47445
6.5168,10.36572,6.33921,-1.98155,8.47224
6.5392,10.3643,6.33377,-1.9925,8.46997
6.5564,10.36281,6.3282,-2.00429,8.46763
6.5763,10.36126,6.32264,-2.0161,8.46523
6.5964,10.35965,6.31709,-2.02791,8.46277
6.6173,10.35797,6.31157,-2.03971,8.46025
6.6364,10.35622,6.30606,-2.05152,8.45767
6.6562,10.35439,6.30057,-2.06321,8.45502
6.6764,10.35247,6.29507,-2.07468,8.45228
6.6976,10.35045,6.28957,-2.08591,8.44944
6.7182,10.34833,6.28408,-2.09691,8.44651
6.7379,10.34612,6.27858,-2.10767,8.44349
6.7574,10.3438,6.27308,-2.11812,8.44037
6.7775,10.34139,6.26758,-2.12832,8.43715
6.7975,10.33889,6.26208,-2.13827,8.43385
6.8177,10.33629,6.25659,-2.14795,8.43046
6.8376,10.33359,6.25109,-2.15737,8.42698
6.8576,10.3308,6.2456,-2.16652,8.42341
6.8779,10.32793,6.24011,-2.17539,8.41975
6.8978,10.32496,6.23463,-2.18399,8.41601
6.9181,10.32192,6.22916,-2.19246,8.4122
6.9378,10.31884,6.22371,-2.20094,8.40836
6.9575,10.31565,6.21826,-2.20903,8.40441
6.9777,10.31237,6.21281,-2.21684,8.40038
6.9983,10.309,6.20737,-2.22434,8.39627
7.0177,10.30555,6.20193,-2.23154,8.39207
7.0376,10.30203,6.1965,-2.23859,8.38781
7.0576,10.29845,6.19109,-2.24548,8.38349
7.0775,10.29478,6.18567,-2.25206,8.37909
7.0976,10.29105,6.18027,-2.25849,8.37464
7.1176,10.28729,6.1749,-2.26493,8.37016
7.138,10.28349,6.16955,-2.27136,8.36565
7.1585,10.27998,6.1648,-2.27612,8.36151
7.1782,10.27653,6.16011,-2.28139,8.35744
7.1977,10.27306,6.15543,-2.28675,8.35336
7.2183,10.26957,6.15078,-2.29211,8.34926
7.238,10.26606,6.14615,-2.29746,8.34514
7.2573,10.26236,6.14171,-2.29955,8.34087
7.2779,10.25862,6.13731,-2.30135,8.33656
7.2977,10.25487,6.13292,-2.30315,8.33225
7.3189,10.25112,6.12853,-2.30494,8.32794
7.3409,10.24736,6.12415,-2.30674,8.32362
7.3587,10.24343,6.11996,-2.30534,8.31916
7.3788,10.23947,6.11579,-2.30355,8.31468
7.3987,10.23552,6.11161,-2.30176,8.3102
7.4198,10.23158,6.10742,-2.29998,8.30574
7.4389,10.22764,6.10322,-2.29821,8.30127
7.4589,10.22371,6.09905,-2.29624,8.29683
7.4788,10.2198,6.09486,-2.29427,8.29239
7.4986,10.21589,6.09067,-2.29231,8.28796
7.5185,10.21198,6.08647,-2.29036,8.28354
7.5398,10.20809,6.08225,-2.28843,8.27913
7.5603,10.2042,6.07801,-2.28664,8.27472
7.5801,10.20032,6.07376,-2.28489,8.27032
7.6009,10.19645,6.0695,-2.28315,8.26593
7.62,10.19258,6.06523,-2.28145,8.26154
7.6405,10.18872,6.06095,-2.27977,8.25716
7.66,10.18487,6.05661,-2.2785,8.25279
7.6802,10.18104,6.05227,-2.27743,8.24844
7.6997,10.17722,6.04792,-2.2764,8.24409
7.7201,10.1734,6.04356,-2.27537,8.23975
7.7411,10.16959,6.0392,-2.27434,8.23542
7.7613,10.16578,6.03482,-2.27343,8.23109
7.7813,10.16197,6.03042,-2.27257,8.22675
7.8009,10.15816,6.02603,-2.27172,8.22243
7.8211,10.15436,6.02162,-2.27086,8.21811
7.8419,10.15056,6.01722,-2.27001,8.21379
7.8608,10.14676,6.01281,-2.26917,8.20948
7.8816,10.14297,6.00839,-2.26833,8.20517
7.9009,10.13918,6.00397,-2.2675,8.20087
7.9211,10.13539,5.99955,-2.26666,8.19657
7.9417,10.13161,5.99512,-2.26582,8.19228
7.9611,10.12847,5.99178,-2.26231,8.18875
7.9809,10.12538,5.98854,-2.25838,8.18529
8.0006,10.12236,5.98535,-2.25451,8.18191
8.0213,10.11935,5.98211,-2.25079,8.17853
8.0416,10.11634,5.97884,-2.24724,8.17515
8.0609,10.11322,5.97569,-2.24139,8.17168
8.0816,10.11011,5.97253,-2.23544,8.16822
8.1014,10.10702,5.96936,-2.22949,8.16477
8.1213,10.10395,5.96616,-2.22353,8.16134
8.1412,10.1009,5.96295,-2.21758,8.15793
8.1611,10.09778,5.95992,-2.20916,8.15448
8.1816,10.09468,5.95688,-2.20061,8.15105
8.2016,10.09161,5.95382,-2.19206,8.14763
8.2212,10.08856,5.95073,-2.18351,8.14425
8.2415,10.08554,5.94761,-2.17495,8.14088
8.2611,10.08243,5.94461,-2.16413,8.13745
8.282,10.07935,5.94158,-2.15321,8.13403
8.301,10.07629,5.93852,-2.14229,8.13064
8.3209,10.07327,5.93543,-2.13136,8.12728
8.3415,10.07028,5.9323,-2.12044,8.12395
8.3612,10.06733,5.92922,-2.10906,8.12067
8.3818,10.06442,5.92611,-2.09768,8.11742
8.4009,10.06155,5.92297,-2.0863,8.11421
8.4217,10.0587,5.91979,-2.07492,8.11103
8.4428,10.0559,5.91658,-2.06354,8.10788
8.4607,10.05313,5.91333,-2.0522,8.10475
8.4813,10.05039,5.91005,-2.0409,8.10166
8.5012,10.0477,5.90672,-2.02962,8.09862
8.5209,10.04504,5.90337,-2.01835,8.0956
8.5431,10.04242,5.89999,-2.00708,8.09262
8.5612,10.03982,5.89688,-1.99401,8.08969
8.5812,10.03725,5.89377,-1.98088,8.08679
8.6009,10.03472,5.89061,-1.96778,8.08393
8.6214,10.03224,5.88742,-1.95471,8.08112
8.6423,10.02981,5.88418,-1.94167,8.07835
8.662,10.02743,5.88092,-1.92863,8.07562
8.6828,10.02509,5.87763,-1.91559,8.07294
8.7025,10.02279,5.87431,-1.90254,8.07029
8.7224,10.02054,5.87095,-1.8895,8.06769
8.7422,10.01833,5.86757,-1.87646,8.06513
8.7618,10.01615,5.86415,-1.86347,8.06259
8.784,10.01402,5.86069,-1.85054,8.0601
8.803,10.01194,5.8572,-1.83766,8.05766
8.8226,10.00991,5.85367,-1.82484,8.05527
8.8426,10.00794,5.8501,-1.81206,8.05293
8.8617,10.00599,5.84651,-1.79934,8.05062
8.8824,10.0041,5.84287,-1.7867,8.04835
8.9021,10.00225,5.8392,-1.77413,8.04614
8.9223,10.00047,5.83549,-1.76162,8.04398
8.943,9.99874,5.83175,-1.74919,8.04187
8.9636,9.99704,5.82798,-1.73686,8.03978
8.9848,9.99538,5.82416,-1.72462,8.03775
9.0033,9.99379,5.82031,-1.71247,8.03577
9.0241,9.99225,5.81643,-1.70041,8.03384
9.0433,9.99077,5.81252,-1.68843,8.03197
9.0633,9.98932,5.80857,-1.67658,8.03013
9.0834,9.98793,5.80458,-1.66483,8.02835
9.1034,9.98659,5.80056,-1.65318,8.02662
9.1232,9.98532,5.79652,-1.64164,8.02495
9.1452,9.9841,5.79243,-1.63021,8.02333
9.1641,9.98294,5.78832,-1.61889,8.02177
9.1851,9.98183,5.78417,-1.6077,8.02026
9.2041,9.98078,5.78,-1.59662,8.01881
9.2241,9.97979,5.77579,-1.58566,8.01742
9.2454,9.97887,5.77155,-1.57483,8.01608
9.2648,9.97803,5.76721,-1.56455,8.01484
9.2842,9.97725,5.76285,-1.55442,8.01365
9.3045,9.97653,5.75845,-1.54443,8.01251
9.3244,9.97587,5.75403,-1.53459,8.01143
9.3444,9.97526,5.74957,-1.52491,8.01041
9.3643,9.97479,5.74492,-1.51626,8.0095
9.3861,9.97438,5.74025,-1.5079,8.00866
9.4058,9.97403,5.73556,-1.49972,8.00788
9.4254,9.97373,5.73083,-1.49172,8.00715
9.4477,9.97348,5.72607,-1.4839,8.00647
9.4682,9.9733,5.72128,-1.47633,8.00585
9.4887,9.97317,5.71645,-1.46895,8.00529
9.509,9.97309,5.7116,-1.46176,8.00478
9.5281,9.97307,5.70671,-1.45477,8.00433
9.5495,9.9731,5.7018,-1.44799,8.00393
9.5694,9.97323,5.69678,-1.44184,8.00362
9.5891,9.97341,5.69175,-1.43591,8.00336
9.6091,9.97364,5.68668,-1.43021,8.00316
9.6297,9.97393,5.68158,-1.42472,8.003
9.6499,9.97425,5.67646,-1.41939,8.0029
9.6692,9.97485,5.67062,-1.41556,8.003
9.6909,9.97555,5.66466,-1.41255,8.00319
9.7093,9.97628,5.65868,-1.40976,8.00343
9.7304,9.97703,5.6527,-1.40702,8.00369
9.7502,9.9778,5.64672,-1.40427,8.00397
9.7707,9.97877,5.64079,-1.40393,8.00446
9.7902,9.97975,5.63487,-1.40376,8.00497
9.8103,9.98074,5.62895,-1.40359,8.00548
9.8305,9.98172,5.62303,-1.40341,8.006
9.8517,9.98271,5.61711,-1.40324,8.00652
9.871,9.98371,5.61123,-1.40335,8.00707
9.8907,9.98471,5.60535,-1.40345,8.00763
9.9107,9.98572,5.59946,-1.40356,8.00818
9.9306,9.98672,5.59358,-1.40367,8.00875
9.9522,9.98772,5.58769,-1.40378,8.00931
9.9704,9.9887,5.58183,-1.40371,8.00986
9.9908,9.98969,5.57597,-1.40365,8.01042
10.0106,9.99067,5.57011,-1.40359,8.01098
10.0303,9.99165,5.56425,-1.40352,8.01155
10.0507,9.99264,5.55839,-1.40346,8.01212
10.0707,9.99358,5.55259,-1.40299,8.01266
10.0903,9.99452,5.54679,-1.40251,8.0132
10.1115,9.99547,5.54099,-1.40204,8.01375
10.1305,9.99642,5.53519,-1.40157,8.01431
10.1507,9.99738,5.52939,-1.40109,8.01488
10.1708,9.99829,5.52365,-1.40019,8.01541
10.1905,9.9992,5.51791,-1.39929,8.01595
10.2104,10.00013,5.51217,-1.3984,8.0165
10.2303,10.00105,5.50644,-1.3975,8.01707
10.2508,10.00199,5.5007,-1.3966,8.01764
10.2704,10.00291,5.49499,-1.39554,8.0182
10.2906,10.00383,5.48928,-1.39448,8.01877
10.3106,10.00477,5.48357,-1.39342,8.01936
10.3307,10.0057,5.47786,-1.39237,8.01995
10.3507,10.00665,5.47215,-1.39131,8.02056
10.3705,10.0076,5.46644,-1.39028,8.02118
10.3906,10.00856,5.46073,-1.38924,8.0218
10.4108,10.00953,5.45502,-1.38821,8.02244
10.4303,10.0105,5.44931,-1.38718,8.02309
10.4511,10.01148,5.44361,-1.38615,8.02375
10.4708,10.01246,5.43789,-1.38515,8.02442
10.4908,10.01346,5.43218,-1.38416,8.0251
10.5106,10.01445,5.42648,-1.38316,8.02579
10.5305,10.01546,5.42077,-1.38217,8.02649
10.5507,10.01647,5.41506,-1.38117,8.02721
10.5709,10.01749,5.40935,-1.38023,8.02793
10.5905,10.01852,5.40363,-1.37929,8.02867
10.6108,10.01955,5.39792,-1.37835,8.02941
10.6305,10.02058,5.39221,-1.3774,8.03017
10.6507,10.02163,5.3865,-1.37646,8.03093
10.6705,10.02268,5.38079,-1.37556,8.03171
10.6912,10.02374,5.37507,-1.37466,8.0325
10.7103,10.0248,5.36936,-1.37376,8.0333
10.7302,10.02587,5.36365,-1.37286,8.0341
10.7525,10.02694,5.35794,-1.37196,8.03492
10.7705,10.02802,5.35222,-1.37109,8.03575
10.791,10.02911,5.34651,-1.37021,8.03658
10.8107,10.0302,5.3408,-1.36934,8.03743
10.8303,10.03129,5.33509,-1.36846,8.03828
10.8519,10.0324,5.32938,-1.36759,8.03915
