t,x,y,yaw,dist
4.7754,2.02651,4.94497,-1.40991,8.78087
4.7956,2.02722,4.93944,-1.40749,8.78122
4.8154,2.02793,4.93391,-1.40506,8.78157
4.8353,2.02844,4.92869,-1.40048,8.78206
4.8549,2.02894,4.92351,-1.39563,8.78256
4.8752,2.02947,4.91834,-1.39079,8.78303
4.8962,2.03002,4.91316,-1.38594,8.78348
4.9152,2.0306,4.90799,-1.3811,8.78391
4.9362,2.03108,4.90298,-1.37514,8.7844
4.9554,2.03159,4.89797,-1.36914,8.78487
4.9758,2.03213,4.89297,-1.36314,8.78531
4.9962,2.03269,4.88797,-1.35714,8.78573
5.0155,2.03329,4.88298,-1.35114,8.78612
5.0352,2.03378,4.87815,-1.34391,8.78658
5.0551,2.03431,4.87333,-1.33666,8.78701
5.0753,2.03486,4.86852,-1.32942,8.78741
5.0955,2.03546,4.86371,-1.32218,8.78778
5.1157,2.03609,4.8589,-1.31494,8.78811
5.1357,2.03667,4.85419,-1.30702,8.78848
5.1553,2.03729,4.84948,-1.29909,8.7888
5.1755,2.03795,4.84478,-1.29116,8.7891
5.1956,2.03864,4.84008,-1.28323,8.78936
5.2162,2.03937,4.83539,-1.2753,8.78958
5.2357,2.04014,4.83071,-1.26737,8.78977
5.2557,2.04095,4.82603,-1.25944,8.78992
5.2758,2.04179,4.82136,-1.25151,8.79004
5.2958,2.04267,4.81669,-1.24358,8.79012
5.3155,2.04359,4.81203,-1.23565,8.79017
5.3353,2.04454,4.80738,-1.22772,8.79018
5.3554,2.04553,4.80274,-1.21979,8.79016
5.3757,2.04656,4.79811,-1.21186,8.79011
5.3966,2.04763,4.79348,-1.20393,8.79001
5.4157,2.04873,4.78886,-1.196,8.78989
5.4362,2.04987,4.78425,-1.18807,8.78972
5.4553,2.05104,4.77965,-1.18014,8.78953
5.4755,2.05225,4.77506,-1.17221,8.78929
5.4955,2.0535,4.77048,-1.16428,8.78903
5.5156,2.05478,4.76591,-1.15635,8.78872
5.5354,2.0561,4.76135,-1.14842,8.78839
5.5552,2.05746,4.7568,-1.14049,8.78801
5.5754,2.05885,4.75226,-1.13256,8.78761
5.5953,2.06027,4.74774,-1.12463,8.78716
5.6162,2.06174,4.74322,-1.1167,8.78669
5.6352,2.06269,4.73998,-1.11002,8.78644
5.6551,2.06369,4.73683,-1.10374,8.78613
5.6755,2.06461,4.73382,-1.09688,8.78587
5.6954,2.06552,4.73077,-1.08955,8.78563
5.7168,2.06643,4.72773,-1.08205,8.78539
5.7354,2.06689,4.72604,-1.07772,8.7853
5.7552,2.06741,4.72451,-1.07444,8.78512
5.7763,2.06788,4.72308,-1.07098,8.78497
5.7952,2.06834,4.72161,-1.06725,8.78483
5.8155,2.0688,4.72014,-1.06342,8.7847
5.8354,2.06876,4.71998,-1.06242,8.78477
5.8559,2.06875,4.71996,-1.06214,8.78479
5.8755,2.0687,4.72001,-1.06184,8.78482
5.8954,2.06869,4.71999,-1.06158,8.78484
5.9161,2.06867,4.71998,-1.06132,8.78486
5.9356,2.06919,4.71884,-1.0593,8.78459
5.9551,2.06977,4.71728,-1.05618,8.78436
5.9764,2.07037,4.71572,-1.05314,8.78411
5.9954,2.07097,4.71417,-1.0501,8.78385
6.0152,2.07158,4.71262,-1.04708,8.78359
6.0356,2.07274,4.70999,-1.04218,8.78303
6.0551,2.07396,4.70696,-1.03627,8.78249
6.0761,2.07522,4.70393,-1.03058,8.78191
6.0955,2.07651,4.70091,-1.02498,8.7813
6.1155,2.07781,4.69791,-1.01944,8.78068
6.1354,2.07981,4.69392,-1.01372,8.77959
6.1552,2.08198,4.68964,-1.00836,8.77841
6.1762,2.0842,4.68535,-1.00329,8.77717
6.1958,2.08645,4.68108,-0.99823,8.77591
6.2157,2.08873,4.67681,-0.99317,8.77463
6.2354,2.09142,4.67215,-0.98947,8.77302
6.2552,2.09422,4.66744,-0.98639,8.77132
6.2756,2.09704,4.66275,-0.98335,8.76961
6.2956,2.09988,4.65806,-0.98032,8.76788
6.3155,2.10273,4.65337,-0.97729,8.76614
6.3356,2.10561,4.64869,-0.9744,8.76437
6.3551,2.10852,4.64401,-0.97154,8.76258
6.3754,2.11143,4.63934,-0.96868,8.76078
6.3955,2.11436,4.63468,-0.96582,8.75897
6.4175,2.11731,4.63002,-0.96297,8.75715
6.4356,2.12016,4.62544,-0.95943,8.7554
6.4553,2.12303,4.62086,-0.95589,8.75364
