t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
9.851,seguindo,-0.0,-0.0,-0.0,-0.0339,-0.0339,0.5,7.2074,19.6686,0.019
9.9,seguindo,-0.0,-0.0,-0.0,-0.0339,-0.0339,0.5,7.2074,19.6686,0.019
9.951,seguindo,-0.0,-0.0,-0.0,-0.0339,-0.0339,0.5,7.2074,19.6686,0.019
10.0,seguindo,-0.0,-0.0,-0.0,-0.0339,-0.0339,0.5,7.2074,19.6686,0.019
10.052,seguindo,-0.0,-0.0,-0.0,-0.0339,-0.0339,0.5,7.2074,19.6686,0.019
10.1,seguindo,-0.0,-0.0,-0.0,-0.0339,-0.0339,0.5,7.2074,19.6686,0.019
10.15,seguindo,-0.0,-0.0,-0.0,-0.0339,-0.0339,0.5,7.2074,19.6686,0.019
10.2,seguindo,-0.0,-0.0,-0.0,-0.0339,-0.0339,0.5,7.2074,19.6686,0.019
10.25,seguindo,-0.0,-0.0,-0.0,-0.0339,-0.0339,0.5,7.2074,19.6686,0.019
10.3,seguindo,-0.0,-0.0,-0.0,-0.0339,-0.0339,0.5,7.2074,19.6686,0.019
10.35,seguindo,0.0027,0.0003,-0.0037,-0.0343,-0.0306,0.5,7.2049,19.6686,0.0193
10.4,seguindo,0.0059,0.0007,-0.0088,-0.0348,-0.0259,0.5,7.202,19.6686,0.0197
10.45,seguindo,0.0135,0.0015,-0.0202,-0.035,-0.0148,0.5,7.1951,29.5031,0.0205
10.5,seguindo,0.0199,0.0022,-0.0303,-0.0358,-0.0055,0.5,7.1893,29.5031,0.0212
10.552,seguindo,0.0322,0.003,-0.0462,-0.0371,0.0091,0.5,7.1784,29.5031,0.022
10.6,seguindo,0.0419,0.0033,-0.0563,-0.0378,0.0186,0.5,7.17,29.5031,0.0223
10.65,seguindo,0.059,0.0035,-0.0723,-0.0386,0.0337,0.5,7.1554,29.5031,0.0225
10.7,seguindo,0.0718,0.0033,-0.0825,-0.0379,0.0447,0.5,7.1446,59.007,0.0223
10.75,seguindo,0.0914,0.0028,-0.0974,-0.038,0.0593,0.5,7.1282,59.007,0.0218
10.8,seguindo,0.1048,0.0021,-0.1064,-0.0379,0.0685,0.5,7.1173,59.007,0.0211
10.85,seguindo,0.1243,0.0008,-0.1173,-0.0443,0.073,0.5,7.1014,inf,0.023
10.9,seguindo,0.1371,-0.0002,-0.1233,-0.0438,0.0795,0.5,7.0912,inf,0.0188
10.95,seguindo,0.1558,-0.0021,-0.1297,-0.0428,0.087,0.5,7.0764,inf,0.0174
11.0,seguindo,0.1681,-0.0034,-0.1328,-0.041,0.0917,0.5,7.0667,inf,0.0164
11.05,seguindo,0.186,-0.0057,-0.1343,-0.0395,0.0948,0.5,7.0528,inf,0.0145
11.1,seguindo,0.1978,-0.0073,-0.1343,-0.0384,0.0959,0.5,7.0437,inf,0.0132
11.15,seguindo,0.2151,-0.0098,-0.132,-0.0359,0.0961,0.5,7.0305,inf,0.0111
11.2,seguindo,0.2265,-0.0115,-0.1296,-0.0346,0.095,0.5,7.0218,inf,0.0097
11.25,seguindo,0.2436,-0.0141,-0.1255,-0.0327,0.0928,0.5,7.0088,inf,0.0076
11.3,seguindo,0.2605,-0.0165,-0.1211,-0.0307,0.0903,0.5,6.9959,inf,0.0056
11.392,seguindo,0.2662,-0.0173,-0.1196,-0.0298,0.0898,0.5,6.9916,inf,0.0049
11.464,seguindo,0.2719,-0.0181,-0.1181,-0.0292,0.0889,0.5,6.9872,inf,0.0043
