t,x,y,yaw,dist
3.9441,2.47402,4.39083,-1.26523,8.46918
3.964,2.4757,4.38527,-1.26433,8.46901
3.9844,2.47739,4.37971,-1.26344,8.46884
4.0051,2.47908,4.37415,-1.26254,8.46867
4.0247,2.48077,4.36859,-1.26165,8.4685
4.0449,2.48248,4.36303,-1.26075,8.46832
4.0656,2.48418,4.35748,-1.25986,8.46815
4.085,2.48589,4.35192,-1.25896,8.46797
4.1052,2.48761,4.34637,-1.25807,8.46779
4.1252,2.48933,4.34082,-1.25717,8.46761
4.1454,2.49105,4.33527,-1.25628,8.46743
4.1655,2.49279,4.32972,-1.25538,8.46725
4.1861,2.49452,4.32418,-1.25449,8.46707
4.2049,2.49626,4.31863,-1.25359,8.46688
4.2248,2.49801,4.31309,-1.2527,8.4667
4.2446,2.49976,4.30755,-1.2518,8.46651
4.2653,2.50151,4.30201,-1.25091,8.46632
4.2861,2.50327,4.29647,-1.25001,8.46613
4.3089,2.50504,4.29093,-1.24912,8.46594
4.3298,2.50681,4.2854,-1.24823,8.46575
4.3505,2.50858,4.27986,-1.24733,8.46556
4.3694,2.51037,4.27433,-1.24644,8.46536
4.3894,2.51215,4.2688,-1.24554,8.46517
4.4094,2.51394,4.26327,-1.24465,8.46497
4.4302,2.51574,4.25774,-1.24375,8.46478
4.4498,2.51754,4.25222,-1.24286,8.46458
4.4701,2.51934,4.24669,-1.24196,8.46438
4.4902,2.52115,4.24117,-1.24107,8.46418
4.51,2.52297,4.23565,-1.24017,8.46397
4.5306,2.52479,4.23013,-1.23928,8.46377
4.5497,2.52661,4.22461,-1.23838,8.46356
4.5707,2.52844,4.2191,-1.23749,8.46336
4.5894,2.53027,4.21358,-1.23659,8.46315
4.6094,2.53154,4.20908,-1.23318,8.46321
4.6312,2.53275,4.20466,-1.22905,8.46329
4.6514,2.53393,4.20025,-1.22433,8.46342
4.6706,2.53511,4.19585,-1.2195,8.46354
4.691,2.53631,4.19146,-1.21467,8.46363
4.7106,2.5374,4.18693,-1.20763,8.46387
4.7312,2.53847,4.18244,-1.20004,8.46414
4.751,2.53951,4.17799,-1.192,8.46441
4.7715,2.54056,4.17357,-1.18364,8.46467
4.7906,2.54164,4.16916,-1.17529,8.4649
4.811,2.5427,4.16456,-1.16522,8.46521
4.8312,2.54374,4.16,-1.15464,8.46552
4.8511,2.54478,4.15548,-1.1436,8.46583
4.8704,2.54582,4.15101,-1.13213,8.46613
4.891,2.54686,4.14658,-1.12031,8.46642
4.9108,2.54794,4.14209,-1.10791,8.46669
4.9313,2.54901,4.13765,-1.09511,8.46694
4.9512,2.5501,4.13326,-1.08196,8.46718
4.971,2.55123,4.12891,-1.06876,8.46737
4.9904,2.55242,4.12458,-1.05565,8.4675
5.0121,2.55365,4.12029,-1.04254,8.46758
5.0317,2.55494,4.11603,-1.02955,8.46759
5.0525,2.55628,4.11182,-1.01671,8.46754
5.0718,2.55768,4.10764,-1.00405,8.46743
5.0921,2.55914,4.10351,-0.99161,8.46726
5.1147,2.56075,4.09938,-0.98013,8.46694
5.1337,2.56242,4.09531,-0.96904,8.46655
5.1537,2.56416,4.09128,-0.95842,8.46608
5.1742,2.56599,4.08726,-0.94817,8.46552
5.1938,2.56791,4.08323,-0.93825,8.46488
5.2135,2.56921,4.08033,-0.92999,8.46451
5.2338,2.57052,4.07753,-0.92226,8.46409
5.2538,2.57175,4.07477,-0.91359,8.46374
5.274,2.57295,4.07202,-0.90445,8.46341
5.2936,2.57416,4.06928,-0.89519,8.46308
5.3137,2.57619,4.06549,-0.88463,8.46228
5.334,2.57838,4.06134,-0.87285,8.46143
5.3538,2.58055,4.05724,-0.86063,8.46059
5.3742,2.58272,4.05318,-0.84799,8.45975
5.3938,2.58492,4.04916,-0.83527,8.45886
5.4152,2.58752,4.04507,-0.82496,8.45762
5.4349,2.59019,4.04101,-0.81497,8.4563
5.4561,2.5929,4.03698,-0.805,8.45493
5.4764,2.59566,4.03298,-0.79505,8.45352
5.496,2.59845,4.02901,-0.78514,8.45207
5.516,2.60147,4.02504,-0.77659,8.4504
5.5356,2.60453,4.02109,-0.76816,8.44869
5.556,2.60762,4.01719,-0.75978,8.44694
5.576,2.61074,4.01331,-0.75145,8.44515
5.5971,2.6139,4.00947,-0.74318,8.44333
5.6178,2.61724,4.00562,-0.73598,8.44133
5.6381,2.6206,4.00182,-0.72896,8.4393
5.6579,2.62399,3.99806,-0.72203,8.43723
5.6775,2.62741,3.99434,-0.71523,8.43513
5.698,2.63085,3.99066,-0.70862,8.433
5.7177,2.63513,3.98651,-0.70437,8.43022
5.7379,2.63961,3.98238,-0.70133,8.42723
5.7575,2.64414,3.97827,-0.69856,8.4242
5.7781,2.64869,3.97416,-0.69579,8.42116
5.7983,2.65325,3.97007,-0.69302,8.41811
5.8176,2.65786,3.96621,-0.69269,8.41494
5.8384,2.66247,3.96236,-0.69249,8.41176
5.8577,2.66708,3.95851,-0.69229,8.40859
5.8775,2.6717,3.95467,-0.6921,8.40542
5.8979,2.67631,3.95083,-0.6919,8.40225
5.9192,2.68089,3.94703,-0.69187,8.39911
5.9393,2.68547,3.94323,-0.69185,8.39596
5.959,2.69005,3.93944,-0.69183,8.39282
5.9793,2.69463,3.93564,-0.6918,8.38968
5.9992,2.69921,3.93184,-0.69178,8.38655
6.0189,2.70377,3.92805,-0.69165,8.38343
6.0393,2.70833,3.92426,-0.69151,8.38032
6.0589,2.71289,3.92047,-0.69138,8.37721
6.0786,2.71745,3.91668,-0.69125,8.3741
6.099,2.72202,3.91289,-0.69111,8.37099
6.119,2.72652,3.90912,-0.69065,8.36794
6.1391,2.73103,3.90534,-0.69019,8.36488
6.1592,2.73554,3.90157,-0.68972,8.36183
6.1788,2.74005,3.8978,-0.68926,8.35878
6.2008,2.74457,3.89404,-0.6888,8.35572
6.2195,2.74899,3.89029,-0.68777,8.35275
6.2392,2.75341,3.88655,-0.68676,8.34978
6.2587,2.75784,3.88282,-0.68575,8.34681
6.2787,2.76228,3.87909,-0.68474,8.34383
6.2993,2.76671,3.87536,-0.68373,8.34086
6.3187,2.77114,3.87164,-0.68266,8.33788
6.3388,2.77558,3.86793,-0.6816,8.33491
6.359,2.78002,3.86422,-0.68054,8.33193
6.3796,2.78446,3.86052,-0.67947,8.32895
6.4005,2.78891,3.85682,-0.67841,8.32597
6.4203,2.79364,3.85314,-0.67977,8.32272
6.4403,2.79839,3.84945,-0.68128,8.31945
6.4603,2.80314,3.84575,-0.68278,8.3162
6.4803,2.80788,3.84204,-0.68429,8.31295
6.5001,2.81262,3.83833,-0.6858,8.30971
6.5214,2.81742,3.83479,-0.68973,8.30636
6.5411,2.82221,3.83125,-0.69379,8.30302
6.5616,2.82699,3.82769,-0.69784,8.29971
6.5828,2.83176,3.82411,-0.70189,8.29641
6.6012,2.83651,3.82051,-0.70595,8.29314
6.6213,2.84119,3.81719,-0.71244,8.28984
6.641,2.84585,3.81386,-0.71909,8.28658
6.661,2.85048,3.81051,-0.72574,8.28335
6.6811,2.85508,3.80712,-0.73239,8.28015
6.7024,2.85967,3.8037,-0.73904,8.27699
6.7212,2.8643,3.80044,-0.74813,8.27373
6.7411,2.86891,3.79716,-0.75735,8.27051
6.761,2.87349,3.79384,-0.76658,8.26732
6.7811,2.87805,3.79048,-0.77583,8.26418
6.8012,2.88257,3.78708,-0.78511,8.26108
6.8209,2.88711,3.78385,-0.7968,8.25792
6.8411,2.89162,3.78059,-0.80867,8.25479
6.8616,2.8961,3.77729,-0.82059,8.25171
6.8817,2.90054,3.77394,-0.83256,8.24868
6.9013,2.90496,3.77056,-0.8446,8.24569
6.9222,2.90936,3.76722,-0.85822,8.2427
6.9423,2.91374,3.76385,-0.87195,8.23975
6.9636,2.91807,3.76042,-0.88576,8.23686
6.9833,2.92238,3.75696,-0.89965,8.23402
7.004,2.92664,3.75345,-0.91363,8.23123
7.0245,2.93079,3.75005,-0.92866,8.22851
7.045,2.93491,3.74662,-0.94377,8.22584
7.0649,2.93899,3.74314,-0.95898,8.22322
7.0844,2.94303,3.73962,-0.97427,8.22066
7.1049,2.94703,3.73605,-0.98966,8.21815
7.1245,2.95095,3.73245,-1.00523,8.21573
7.1446,2.95483,3.72881,-1.02088,8.21336
7.1646,2.95867,3.72513,-1.03663,8.21106
7.1847,2.96246,3.7214,-1.05248,8.20882
7.2048,2.9662,3.71764,-1.06842,8.20664
7.2245,2.96988,3.71384,-1.08446,8.20452
7.2445,2.97351,3.70999,-1.1006,8.20248
7.2648,2.97709,3.70611,-1.11683,8.2005
7.2844,2.98061,3.70219,-1.13316,8.19859
7.3047,2.98407,3.69823,-1.14957,8.19675
7.3246,2.9875,3.69423,-1.16603,8.19496
7.3446,2.99089,3.69018,-1.18254,8.19323
7.3656,2.9942,3.6861,-1.19914,8.19158
7.3846,2.99746,3.68198,-1.21584,8.19001
7.4049,3.00064,3.67782,-1.23262,8.18852
7.4258,3.00376,3.67359,-1.24922,8.18711
7.4458,3.0068,3.66931,-1.26581,8.18581
7.4658,3.00976,3.66498,-1.28241,8.18459
7.4864,3.01263,3.66061,-1.29901,8.18348
7.5059,3.01542,3.65619,-1.31561,8.18247
7.5258,3.01807,3.65147,-1.33099,8.1817
7.5457,3.02061,3.64671,-1.34603,8.18105
7.5658,3.02307,3.64191,-1.36107,8.18048
7.5859,3.02545,3.63708,-1.37611,8.18001
7.606,3.02775,3.63221,-1.39115,8.17964
7.6259,3.02991,3.62713,-1.40529,8.17947
7.6458,3.03198,3.62203,-1.41929,8.17939
7.6658,3.03398,3.61691,-1.4333,8.1794
7.6858,3.03589,3.61175,-1.4473,8.17951
7.7059,3.03772,3.60657,-1.46129,8.1797
7.726,3.0394,3.60117,-1.47431,8.18011
7.7462,3.04099,3.59575,-1.48711,8.18062
7.7661,3.0425,3.59031,-1.49989,8.18121
7.7858,3.04393,3.58484,-1.51263,8.1819
7.806,3.04529,3.57935,-1.52534,8.18267
7.8256,3.04664,3.57415,-1.53941,8.18333
7.8456,3.0479,3.56901,-1.55337,8.18405
7.8667,3.04909,3.56385,-1.56727,8.18486
7.8858,3.05021,3.55866,-1.58112,8.18576
7.9062,3.05124,3.55344,-1.59489,8.18674
7.9257,3.05224,3.5481,-1.60911,8.1878
7.9456,3.05315,3.54273,-1.62326,8.18896
7.9658,3.05398,3.53733,-1.63734,8.19021
7.9858,3.05472,3.53192,-1.65134,8.19154
8.006,3.05539,3.52649,-1.66533,8.19296
8.0258,3.05598,3.52104,-1.67927,8.19445
8.0459,3.05649,3.51557,-1.6931,8.19604
8.0657,3.0569,3.51008,-1.70683,8.19773
8.0859,3.05723,3.50457,-1.72044,8.1995
8.1063,3.05748,3.49903,-1.73393,8.20137
8.1259,3.05763,3.49348,-1.74729,8.20333
8.1457,3.0577,3.48791,-1.76052,8.20538
8.166,3.05767,3.48231,-1.77361,8.20752
8.186,3.05756,3.4767,-1.78655,8.20976
8.2063,3.05736,3.47106,-1.79934,8.21209
