t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
10.8,seguindo,-0.0,-0.0,-0.0,-0.0365,-0.0365,0.5,7.2074,9.4016,0.019
10.85,seguindo,-0.0,-0.0,-0.0,-0.0365,-0.0365,0.5,7.2074,9.4016,0.019
10.9,seguindo,-0.0,-0.0,-0.0,-0.0365,-0.0365,0.5,7.2074,9.4016,0.019
10.95,seguindo,-0.0,-0.0,-0.0,-0.0365,-0.0365,0.5,7.2074,9.4016,0.019
11.0,seguindo,-0.0,-0.0,-0.0,-0.0365,-0.0365,0.5,7.2074,9.4016,0.019
11.05,seguindo,-0.0,-0.0,-0.0,-0.0365,-0.0365,0.5,7.2074,9.4016,0.019
11.1,seguindo,-0.0,-0.0,-0.0,-0.0365,-0.0365,0.5,7.2074,9.4016,0.019
11.15,seguindo,-0.0,-0.0,-0.0,-0.0365,-0.0365,0.5,7.2074,9.4016,0.019
11.2,seguindo,-0.0,-0.0,-0.0,-0.0365,-0.0365,0.5,7.2074,9.4016,0.019
11.25,seguindo,0.0028,0.0003,-0.0037,-0.0369,-0.0332,0.5,7.2049,9.4016,0.0193
11.3,seguindo,0.006,0.0007,-0.0089,-0.0375,-0.0285,0.5,7.2019,9.4016,0.0197
11.35,seguindo,0.0136,0.0015,-0.0203,-0.0377,-0.0175,0.5,7.195,15.669,0.0205
11.4,seguindo,0.02,0.0022,-0.0305,-0.0386,-0.0082,0.5,7.1892,15.669,0.0212
11.45,seguindo,0.0324,0.003,-0.0463,-0.0399,0.0064,0.5,7.1782,15.669,0.022
11.5,seguindo,0.0421,0.0033,-0.0564,-0.0406,0.0158,0.5,7.1699,15.669,0.0223
11.55,seguindo,0.0593,0.0035,-0.0724,-0.0415,0.0309,0.5,7.1552,15.669,0.0225
11.6,seguindo,0.0721,0.0033,-0.0826,-0.0409,0.0418,0.5,7.1443,23.5038,0.0223
11.65,seguindo,0.0918,0.0027,-0.0975,-0.0411,0.0564,0.5,7.1279,23.5038,0.0217
11.7,seguindo,0.1052,0.0021,-0.1065,-0.041,0.0655,0.5,7.117,23.5038,0.0211
11.75,seguindo,0.1246,0.0008,-0.1174,-0.0396,0.0778,0.5,7.1011,47.0088,0.0198
11.8,seguindo,0.1375,-0.0002,-0.1233,-0.039,0.0843,0.5,7.0909,47.0088,0.0188
11.85,seguindo,0.1561,-0.0021,-0.1297,-0.0427,0.087,0.5,7.0761,inf,0.0174
11.9,seguindo,0.1684,-0.0035,-0.1327,-0.041,0.0917,0.5,7.0664,inf,0.0163
11.95,seguindo,0.1864,-0.0058,-0.1342,-0.0395,0.0947,0.5,7.0525,inf,0.0145
