t_wall,topic,vx,wz,px,py,extra
1787278341.528,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278341.542,odom,0.0000,0.0000,6.140,10.000,
1787278341.562,odom,0.0000,0.0000,6.140,10.000,
1787278341.563,/auto_vel_raw,0.0000,0.0000,,,
1787278341.564,/auto_vel,0.0000,0.0000,,,
1787278341.564,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278341.565,/cmd_vel_bruto,0.0000,0.0000,,,
1787278341.570,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278341.583,odom,0.0000,0.0000,6.140,10.000,
1787278341.603,odom,0.0000,0.0000,6.140,10.000,
1787278341.613,/auto_vel_raw,0.0000,0.0000,,,
1787278341.626,odom,0.0000,0.0000,6.140,10.000,
1787278341.637,/auto_vel,0.0000,0.0000,,,
1787278341.638,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278341.639,/cmd_vel_bruto,0.0000,0.0000,,,
1787278341.641,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278341.650,odom,0.0000,0.0000,6.140,10.000,
1787278341.669,odom,0.0000,0.0000,6.140,10.000,
1787278341.670,/auto_vel_raw,0.0000,0.0000,,,
1787278341.691,odom,0.0000,0.0000,6.140,10.000,
1787278341.693,/auto_vel,0.0000,0.0000,,,
1787278341.695,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278341.695,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278341.695,/cmd_vel_bruto,0.0000,0.0000,,,
1787278341.711,odom,0.0000,0.0000,6.140,10.000,
1787278341.723,/auto_vel_raw,0.0000,0.0000,,,
1787278341.731,odom,0.0000,0.0000,6.140,10.000,
1787278341.734,/auto_vel,0.0000,0.0000,,,
1787278341.735,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278341.735,/cmd_vel_bruto,0.0000,0.0000,,,
1787278341.736,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278341.751,odom,0.0000,0.0000,6.140,10.000,
1787278341.771,odom,0.0000,0.0000,6.140,10.000,
1787278341.772,/auto_vel_raw,0.0000,0.0000,,,
1787278341.774,/auto_vel,0.0000,0.0000,,,
1787278341.774,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278341.774,/cmd_vel_bruto,0.0000,0.0000,,,
1787278341.775,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278341.792,odom,0.0000,0.0000,6.140,10.000,
1787278341.813,odom,0.0000,0.0000,6.140,10.000,
1787278341.824,/auto_vel_raw,0.0000,0.0000,,,
1787278341.834,odom,0.0000,0.0000,6.140,10.000,
1787278341.837,/auto_vel,0.0000,0.0000,,,
1787278341.837,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278341.839,/cmd_vel_bruto,0.0000,0.0000,,,
1787278341.840,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278341.855,odom,0.0000,0.0000,6.140,10.000,
1787278341.876,odom,0.0000,0.0000,6.140,10.000,
1787278341.877,/auto_vel_raw,0.0000,0.0000,,,
1787278341.897,odom,0.0000,0.0000,6.140,10.000,
1787278341.908,/auto_vel,0.0000,0.0000,,,
1787278341.908,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278341.909,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278341.910,/cmd_vel_bruto,0.0000,0.0000,,,
1787278341.916,odom,0.0000,0.0000,6.140,10.000,
1787278341.927,/auto_vel_raw,0.0000,0.0000,,,
1787278341.937,odom,0.0000,0.0000,6.140,10.000,
1787278341.940,/auto_vel,0.0000,0.0000,,,
1787278341.942,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278341.942,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278341.942,/cmd_vel_bruto,0.0000,0.0000,,,
1787278341.957,odom,0.0000,0.0000,6.140,10.000,
1787278341.976,odom,0.0000,0.0000,6.140,10.000,
1787278341.977,/auto_vel_raw,0.0000,0.0000,,,
1787278341.978,/auto_vel,0.0000,0.0000,,,
1787278341.979,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278341.980,/cmd_vel_bruto,0.0000,0.0000,,,
1787278341.981,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278341.999,odom,0.0000,0.0000,6.140,10.000,
1787278342.019,odom,0.0000,0.0000,6.140,10.000,
1787278342.029,/auto_vel_raw,0.0000,0.0000,,,
1787278342.039,odom,0.0000,0.0000,6.140,10.000,
1787278342.041,/auto_vel,0.0000,0.0000,,,
1787278342.041,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278342.043,/cmd_vel_bruto,0.0000,0.0000,,,
1787278342.043,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278342.062,odom,0.0000,0.0000,6.140,10.000,
1787278342.083,/auto_vel_raw,0.0000,0.0000,,,
1787278342.083,odom,0.0000,0.0000,6.140,10.000,
1787278342.095,/auto_vel,0.0000,0.0000,,,
1787278342.095,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278342.097,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278342.097,/cmd_vel_bruto,0.0000,0.0000,,,
1787278342.107,odom,0.0000,0.0000,6.140,10.000,
1787278342.126,odom,0.0000,0.0000,6.140,10.000,
1787278342.136,/auto_vel_raw,0.0000,0.0000,,,
1787278342.146,odom,0.0000,0.0000,6.140,10.000,
1787278342.147,/auto_vel,0.0000,0.0000,,,
1787278342.148,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278342.149,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278342.149,/cmd_vel_bruto,0.0000,0.0000,,,
1787278342.166,odom,0.0000,0.0000,6.140,10.000,
1787278342.186,/auto_vel_raw,0.0000,0.0000,,,
1787278342.186,odom,0.0000,0.0000,6.140,10.000,
