t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
10.55,seguindo,-0.0,-0.0,-0.0,-0.0401,-0.0401,0.5,7.2074,7.8019,0.019
10.6,seguindo,-0.0,-0.0,-0.0,-0.0401,-0.0401,0.5,7.2074,7.8019,0.019
10.65,seguindo,-0.0,-0.0,-0.0,-0.0401,-0.0401,0.5,7.2074,7.8019,0.019
10.7,seguindo,-0.0,-0.0,-0.0,-0.0401,-0.0401,0.5,7.2074,7.8019,0.019
10.75,seguindo,-0.0,-0.0,-0.0,-0.0401,-0.0401,0.5,7.2074,7.8019,0.019
10.8,seguindo,-0.0,-0.0,-0.0,-0.0401,-0.0401,0.5,7.2074,7.8019,0.019
10.85,seguindo,-0.0,-0.0,-0.0,-0.0401,-0.0401,0.5,7.2074,7.8019,0.019
10.9,seguindo,-0.0,-0.0,-0.0,-0.0401,-0.0401,0.5,7.2074,7.8019,0.019
10.95,seguindo,-0.0,-0.0,-0.0,-0.0401,-0.0401,0.5,7.2074,7.8019,0.019
11.0,seguindo,-0.0,-0.0,-0.0,-0.0401,-0.0401,0.5,7.2074,7.8019,0.019
11.05,seguindo,0.0027,0.0003,-0.0037,-0.0405,-0.0368,0.5,7.2049,7.8019,0.0193
11.1,seguindo,0.0059,0.0007,-0.0088,-0.041,-0.0322,0.5,7.202,7.8019,0.0197
11.15,seguindo,0.0135,0.0015,-0.0201,-0.0413,-0.0212,0.5,7.1951,13.0029,0.0205
11.2,seguindo,0.02,0.0022,-0.0303,-0.0423,-0.0119,0.5,7.1893,13.0029,0.0212
11.25,seguindo,0.0323,0.003,-0.0461,-0.0436,0.0026,0.5,7.1783,13.0029,0.022
11.3,seguindo,0.042,0.0033,-0.0563,-0.0443,0.012,0.5,7.1699,13.0029,0.0223
11.35,seguindo,0.0592,0.0035,-0.0723,-0.0453,0.027,0.5,7.1552,13.0029,0.0225
11.4,seguindo,0.0721,0.0033,-0.0825,-0.0447,0.0378,0.5,7.1444,19.5046,0.0223
11.45,seguindo,0.0918,0.0027,-0.0975,-0.0451,0.0524,0.5,7.128,19.5046,0.0217
11.5,seguindo,0.1051,0.0021,-0.1066,-0.045,0.0616,0.5,7.117,19.5046,0.0211
11.55,seguindo,0.1247,0.0008,-0.1179,-0.0367,0.0813,0.5,7.1011,inf,0.0228
11.6,seguindo,0.1376,-0.0002,-0.1243,-0.0361,0.0882,0.5,7.0907,inf,0.0188
11.65,seguindo,0.1561,-0.0021,-0.1296,-0.0348,0.0948,0.5,7.0761,inf,0.0172
11.7,seguindo,0.1682,-0.0036,-0.1313,-0.0329,0.0984,0.5,7.0667,inf,0.016
11.75,seguindo,0.186,-0.0059,-0.1317,-0.0312,0.1005,0.5,7.0529,inf,0.014
11.8,seguindo,0.1977,-0.0075,-0.1313,-0.03,0.1013,0.5,7.0439,inf,0.0126
