t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,mira,alvo_x,alvo_y,desvio_lateral
261.55,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
261.6,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
261.65,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
261.7,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
261.75,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
261.8,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
261.85,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
261.9,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
261.95,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
262.0,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
262.05,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
262.1,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
262.15,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
262.2,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
262.25,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
262.3,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
262.35,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
262.4,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
262.45,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
262.5,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
262.55,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
262.6,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
262.65,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
262.7,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
262.75,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
262.8,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
262.85,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
262.9,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
262.95,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
263.0,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
263.05,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
263.1,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
263.15,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
263.2,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
263.25,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
263.3,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
263.35,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
263.4,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
263.45,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
263.5,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
263.551,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
263.6,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
263.65,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
263.7,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
263.75,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
263.8,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
263.85,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
263.9,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
263.95,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
264.0,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
264.05,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
264.1,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
264.15,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
264.2,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
264.25,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
264.3,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
264.35,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
264.4,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
264.45,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
264.5,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
264.55,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
264.6,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
264.65,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
264.7,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
264.75,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
264.8,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
264.85,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
264.9,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
264.95,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
265.0,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
265.05,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
265.1,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
265.15,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
265.2,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
265.25,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
265.3,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
265.35,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
265.4,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
265.45,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
265.5,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
265.55,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
265.6,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
265.65,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
265.7,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
265.75,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
265.8,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
265.85,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
265.9,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
265.95,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
266.0,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
266.05,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
266.1,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
266.15,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
266.2,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
266.25,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
266.3,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
266.35,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
266.4,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
266.45,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
266.5,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
266.55,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
266.6,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
266.65,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
266.7,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
266.75,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
266.8,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
266.85,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
266.9,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
266.95,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
267.0,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
267.05,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
267.1,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
267.15,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
267.2,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
267.25,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
267.3,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
267.35,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
267.4,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
267.45,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
267.5,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
267.55,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
267.6,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
267.65,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
267.7,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
267.75,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
267.8,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
267.85,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
267.9,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
267.951,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
268.0,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
268.05,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
268.1,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
268.15,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
268.2,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
268.25,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
268.3,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
268.351,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
268.4,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
268.45,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
268.5,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
268.55,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
268.6,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
268.65,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
268.7,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
268.75,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
268.8,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
268.85,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
268.9,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
268.95,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
269.0,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
269.05,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
269.1,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
269.15,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
269.2,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
269.25,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
269.3,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
269.35,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
269.4,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
269.45,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
269.5,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
269.55,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
269.6,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
269.65,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
269.7,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
269.75,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
269.8,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
269.85,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
269.9,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
269.951,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
270.0,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
270.051,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
270.1,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
270.15,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
270.2,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
270.25,seguindo,4.7285,1.4537,-0.4365,-0.2058,0.2307,0.5,5.8736,3.8107,0.37,5.1276,1.3704,0.0174
270.3,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
270.35,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
270.4,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
270.45,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
270.5,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
270.55,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
270.6,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
270.65,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
270.7,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
270.75,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
270.8,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
270.85,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
270.9,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
270.95,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
271.0,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
271.05,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
271.1,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
271.15,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
271.2,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
271.25,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
271.3,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
271.35,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
271.4,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
271.45,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
271.5,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
271.55,seguindo,4.7285,1.4537,-0.4365,-0.1469,0.2896,0.5,5.8736,771.1395,0.37,5.1281,1.3946,0.0167
