t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
12.45,seguindo,-0.0,-0.0,-0.0,-0.0474,-0.0474,0.5,7.2103,7.7776,-0.0
12.5,seguindo,-0.0,-0.0,-0.0,-0.0474,-0.0474,0.5,7.2103,7.7776,-0.0
12.55,seguindo,-0.0,-0.0,-0.0,-0.0474,-0.0474,0.5,7.2103,7.7776,-0.0
12.6,seguindo,-0.0,-0.0,-0.0,-0.0474,-0.0474,0.5,7.2103,7.7776,-0.0
12.65,seguindo,-0.0,-0.0,-0.0,-0.0474,-0.0474,0.5,7.2103,7.7776,-0.0
12.7,seguindo,-0.0,-0.0,-0.0,-0.0474,-0.0474,0.5,7.2103,7.7776,-0.0
12.751,seguindo,-0.0,-0.0,-0.0,-0.0474,-0.0474,0.5,7.2103,7.7776,-0.0
12.8,seguindo,-0.0,-0.0,-0.0,-0.0474,-0.0474,0.5,7.2103,7.7776,-0.0
12.851,seguindo,-0.0,-0.0,-0.0,-0.0474,-0.0474,0.5,7.2103,7.7776,-0.0
12.9,seguindo,-0.0,-0.0,-0.0,-0.0474,-0.0474,0.5,7.2103,7.7776,-0.0
12.95,seguindo,0.0027,0.0003,-0.0037,-0.0478,-0.0441,0.5,7.2078,7.7776,0.0005
13.0,seguindo,0.0059,0.0007,-0.0088,-0.0484,-0.0395,0.5,7.2048,7.7776,0.0012
13.05,seguindo,0.0135,0.0015,-0.0201,-0.0495,-0.0293,0.5,7.198,7.7776,0.0027
13.1,seguindo,0.02,0.0022,-0.0303,-0.0504,-0.0201,0.5,7.1921,7.7776,0.004
13.15,seguindo,0.0323,0.003,-0.0461,-0.0518,-0.0057,0.5,7.1812,7.7776,0.0059
13.2,seguindo,0.042,0.0033,-0.0563,-0.0526,0.0037,0.5,7.1728,7.7776,0.0071
13.25,seguindo,0.0592,0.0035,-0.0723,-0.1105,-0.0382,0.5,7.1581,47.4474,0.0014
13.3,seguindo,0.0721,0.0033,-0.0825,-0.1117,-0.0292,0.5,7.1473,47.4474,0.0027
13.35,seguindo,0.0918,0.0027,-0.0975,-0.1133,-0.0158,0.5,7.1308,47.4474,0.0043
13.4,seguindo,0.1051,0.0021,-0.1066,-0.1124,-0.0057,0.5,7.1198,31.6448,0.0052
13.45,seguindo,0.1247,0.0008,-0.1179,-0.1132,0.0047,0.5,7.1039,31.6448,0.0061
13.5,seguindo,0.1376,-0.0002,-0.1243,-0.1136,0.0107,0.5,7.0936,31.6448,0.0065
13.55,seguindo,0.1563,-0.0021,-0.131,-0.1139,0.0171,0.5,7.0787,31.6448,0.0068
13.6,seguindo,0.1686,-0.0034,-0.134,-0.1139,0.0201,0.5,7.0691,31.6448,0.0068
13.65,seguindo,0.1865,-0.0058,-0.1352,-0.1136,0.0215,0.5,7.0553,31.6448,0.0064
13.7,seguindo,0.1982,-0.0074,-0.1347,-0.1114,0.0233,0.5,7.0462,26.4918,0.0061
13.75,seguindo,0.2154,-0.01,-0.1319,-0.1108,0.0211,0.5,7.0331,26.4918,0.0055
13.8,seguindo,0.2268,-0.0117,-0.1293,-0.1104,0.0189,0.5,7.0244,26.4918,0.0051
13.85,seguindo,0.2438,-0.0142,-0.1249,-0.1098,0.0151,0.5,7.0115,26.4918,0.0045
13.9,seguindo,0.2551,-0.0158,-0.1218,-0.1094,0.0124,0.5,7.0029,26.4918,0.0041
13.95,seguindo,0.2721,-0.0183,-0.1173,-0.1089,0.0085,0.5,6.99,26.4918,0.0037
14.0,seguindo,0.2834,-0.0198,-0.1145,-0.1086,0.0059,0.5,6.9813,26.4918,0.0034
14.05,seguindo,0.3005,-0.0221,-0.1106,-0.1205,-0.0099,0.5,6.9699,25.6531,0.0038
14.1,seguindo,0.3119,-0.0235,-0.1082,-0.1204,-0.0123,0.5,6.961,25.6531,0.0038
14.15,seguindo,0.3292,-0.0256,-0.105,-0.1204,-0.0155,0.5,6.9476,25.6531,0.0039
14.2,seguindo,0.3407,-0.027,-0.103,-0.1205,-0.0174,0.5,6.9386,25.6531,0.004
14.255,seguindo,0.358,-0.029,-0.1003,-0.0832,0.0171,0.5,6.9251,3.3939,0.0022
14.3,seguindo,0.3696,-0.0303,-0.0986,-0.0829,0.0157,0.5,6.916,3.3939,0.003
14.35,seguindo,0.3869,-0.0322,-0.0961,-0.0824,0.0137,0.5,6.9025,3.3939,0.0041
14.4,seguindo,0.3985,-0.0334,-0.0945,-0.0716,0.0229,0.5,6.8934,3.4529,0.0049
14.451,seguindo,0.4159,-0.0352,-0.092,-0.0711,0.0209,0.5,6.8798,3.4529,0.0062
14.5,seguindo,0.4275,-0.0364,-0.0903,-0.0707,0.0196,0.5,6.8707,3.4529,0.007
14.55,seguindo,0.4448,-0.0382,-0.0878,-0.0702,0.0176,0.5,6.8571,3.4529,0.0083
14.601,seguindo,0.4622,-0.0399,-0.0853,-0.0697,0.0155,0.5,6.8435,3.4529,0.0096
14.651,seguindo,0.4738,-0.041,-0.0835,-0.0694,0.0141,0.5,6.8344,3.4529,0.0104
14.7,seguindo,0.4853,-0.0421,-0.0817,-0.0691,0.0126,0.5,6.8253,3.4529,0.0113
14.75,seguindo,0.5027,-0.0437,-0.079,-0.0594,0.0196,0.5,6.8117,3.6115,0.0127
14.8,seguindo,0.5143,-0.0448,-0.0772,-0.0591,0.0182,0.5,6.8026,3.6115,0.0136
14.85,seguindo,0.5286,-0.046,-0.0761,-0.0587,0.0174,0.5,6.7913,3.6115,0.0149
14.9,seguindo,0.5369,-0.0466,-0.0762,-0.0586,0.0176,0.5,6.7847,3.6115,0.0156
14.95,seguindo,0.5523,-0.0479,-0.0748,-0.0645,0.0103,0.5,6.7634,3.6115,0.0192
15.001,seguindo,0.5696,-0.0494,-0.0721,-0.1081,-0.036,0.5,6.7497,1390.9785,0.0029
15.051,seguindo,0.5812,-0.0504,-0.0703,-0.1084,-0.0381,0.5,6.7406,1390.9785,0.0032
15.1,seguindo,0.5928,-0.0513,-0.0685,-0.1087,-0.0402,0.5,6.7315,1390.9785,0.0034
15.15,seguindo,0.6102,-0.0527,-0.0658,-0.1087,-0.0429,0.5,6.7178,791.9936,0.0039
15.2,seguindo,0.6276,-0.0541,-0.0631,-0.1092,-0.0461,0.5,6.7041,791.9936,0.0044
15.25,seguindo,0.6393,-0.0549,-0.0622,-0.1097,-0.0474,0.5,6.6948,791.9936,0.0048
15.3,seguindo,0.651,-0.0557,-0.0613,-0.1101,-0.0488,0.5,6.6855,791.9936,0.0052
15.35,seguindo,0.6687,-0.0568,-0.0607,-0.1109,-0.0503,0.5,6.6714,791.9936,0.006
