t,x,y,yaw,dist,plano_n,rumo_alvo,erro_rumo,raw_v,raw_wz,saida_v,saida_wz,mux_v,mux_wz,key_v
0.0,5.4955,1.2365,-0.68,5.6328,119,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,5.4955,1.2365,-0.68,5.6328,119,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,5.4955,1.2365,-0.68,5.6328,119,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,5.4955,1.2365,-0.68,5.6328,119,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,5.4955,1.2365,-0.68,5.6328,119,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,5.4955,1.2365,-0.68,5.6328,119,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3,5.4955,1.2365,-0.68,5.6328,119,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35,5.4955,1.2365,-0.68,5.6328,119,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,5.4955,1.2365,-0.68,5.6328,119,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45,5.4961,1.2361,-0.6821,5.6334,119,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.501,5.4984,1.2351,-0.6899,5.6354,119,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.55,5.5,1.2345,-0.6975,5.6368,119,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6,5.5026,1.2339,-0.7129,5.6393,119,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.65,5.5045,1.2337,-0.7256,5.6411,119,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7,5.5076,1.2335,-0.7489,5.644,119,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.75,5.5097,1.2334,-0.7668,5.6461,119,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,5.5132,1.2335,-0.7977,5.6495,119,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.85,5.5157,1.2336,-0.8208,5.6519,119,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
0.9,5.5183,1.2339,-0.8465,5.6546,119,,,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
0.95,5.5224,1.2342,-0.8875,5.6586,119,,,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
1.0,5.5254,1.2345,-0.9184,5.6616,119,,,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
1.05,5.53,1.2349,-0.9672,5.6662,119,,,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
1.1,5.53,1.2349,-0.9672,5.6662,119,,,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
1.15,5.53,1.2349,-0.9672,5.6662,119,,,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
1.2,5.53,1.2349,-0.9672,5.6662,119,,,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
1.25,5.53,1.2349,-0.9672,5.6662,119,,,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
1.3,5.53,1.2349,-0.9672,5.6662,119,,,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
1.35,5.53,1.2349,-0.9672,5.6662,119,,,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
1.4,5.5629,1.2347,-1.3349,5.6982,119,,,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
1.45,5.5697,1.2336,-1.4145,5.7047,119,,,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
1.5,5.5745,1.2326,-1.471,5.7091,119,,,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
1.55,5.5817,1.2307,-1.5583,5.7158,119,,,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
1.6,5.5867,1.229,-1.6201,5.7203,119,,,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
1.65,5.5942,1.2258,-1.7152,5.7269,119,,,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
1.7,5.5993,1.2233,-1.782,5.7313,119,2.7526,-1.7486,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.75,5.6067,1.2188,-1.8847,5.7377,119,2.7513,-1.6471,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.8,5.6117,1.2153,-1.9568,5.7418,119,2.7238,-1.6026,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.85,5.6188,1.2093,-2.0673,5.7475,119,2.721,-1.4949,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.9,5.6234,1.2047,-2.1445,5.751,119,2.7153,-1.4234,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.95,5.6298,1.1971,-2.2627,5.7556,119,2.7105,-1.31,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.0,5.6337,1.1914,-2.3451,5.7583,119,2.7272,-1.2109,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.05,5.6393,1.1826,-2.4719,5.7619,119,2.7199,-1.0913,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.1,5.6441,1.1772,-2.5604,5.7655,119,2.7156,-1.0072,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.15,5.6486,1.1719,-2.6451,5.7689,119,2.7104,-0.9277,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.2,5.6551,1.1644,-2.7651,5.7738,119,2.7075,-0.8106,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.25,5.6592,1.1593,-2.8409,5.7767,119,2.7028,-0.7395,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.3,5.6647,1.1516,-2.9497,5.7805,119,2.695,-0.6384,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.35,5.6677,1.1462,-3.0201,5.7824,119,2.6895,-0.5736,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.4,5.6716,1.1383,-3.121,5.7847,119,2.6883,-0.4739,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.45,5.6736,1.133,3.0972,5.7857,119,2.6822,-0.415,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.5,5.6762,1.1253,3.0045,5.7866,119,2.6729,-0.3316,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.55,5.6774,1.1204,2.9452,5.7868,119,2.6669,-0.2783,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.6,5.6787,1.1133,2.8615,5.7868,119,2.6577,-0.2038,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.65,5.6791,1.1088,2.8087,5.7863,119,2.6518,-0.1569,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.7,5.6794,1.1023,2.735,5.7854,119,2.6559,-0.0791,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.75,5.6793,1.0982,2.6886,5.7845,119,2.6502,-0.0384,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.8,5.679,1.0924,2.6235,5.7831,119,2.6416,0.0182,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.85,5.6786,1.0887,2.5823,5.782,119,2.6363,0.054,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.9,5.678,1.0835,2.525,5.7805,119,2.6334,0.1084,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.95,5.6776,1.0802,2.4889,5.7794,119,2.6286,0.1397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,5.6769,1.0755,2.4393,5.7779,119,2.6217,0.1824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.05,5.6765,1.0726,2.4083,5.7769,119,2.6175,0.2092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1,5.6758,1.0684,2.3663,5.7755,119,2.6113,0.2451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.151,5.6755,1.0658,2.3405,5.7747,119,2.6076,0.2671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2,5.675,1.0622,2.3062,5.7736,119,2.585,0.2788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.25,5.6748,1.0599,2.2856,5.7729,119,2.5819,0.2963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3,5.6746,1.0567,2.2589,5.7722,119,2.5774,0.3185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.35,5.6746,1.0546,2.2434,5.7718,119,2.5749,0.3314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4,5.6747,1.0521,2.2255,5.7714,119,2.5714,0.3459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.45,5.6749,1.0505,2.2152,5.7713,119,2.5695,0.3544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,5.6753,1.0487,2.2066,5.7714,119,2.5674,0.3607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.55,5.6757,1.0476,2.2014,5.7715,119,2.5662,0.3648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6,5.6763,1.0466,2.2011,5.772,119,2.5652,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.65,5.6768,1.046,2.201,5.7723,119,2.5647,0.3637,0.4672,0.4674,0.0,0.0,0.0,0.0,0.0
3.7,5.6777,1.0458,2.2084,5.7732,119,2.5648,0.3564,0.4682,0.464,0.4672,0.4674,0.4672,0.4674,0.0
3.75,5.6783,1.0456,2.2135,5.7737,119,2.5652,0.3517,0.469,0.4608,0.469,0.4608,0.469,0.4608,0.0
3.8,5.6792,1.0461,2.2255,5.7747,119,2.5661,0.3406,0.4708,0.4541,0.469,0.4608,0.469,0.4608,0.0
3.85,5.6798,1.0463,2.2336,5.7754,119,2.5674,0.3338,0.4719,0.4494,0.4708,0.4541,0.4708,0.4541,0.0
3.9,5.6801,1.0466,2.2384,5.7757,119,2.5678,0.3293,0.4729,0.4453,0.4719,0.4494,0.4719,0.4494,0.0
3.951,5.6803,1.0467,2.2414,5.7759,119,2.5681,0.3267,0.4734,0.4435,0.4734,0.4435,0.4734,0.4435,0.0
4.0,5.6803,1.0467,2.2415,5.776,119,2.5683,0.3268,0.4736,0.4427,0.4736,0.4427,0.4736,0.4427,0.0
4.05,5.6803,1.0467,2.2415,5.776,119,2.5683,0.3268,0.4735,0.4428,0.4735,0.4428,0.4735,0.4428,0.0
4.1,5.6779,1.0506,2.2483,5.7743,119,2.5701,0.3218,0.4742,0.44,0.4735,0.4428,0.4735,0.4428,0.0
4.15,5.6762,1.0533,2.2535,5.7731,119,2.5722,0.3187,0.4747,0.4376,0.4742,0.44,0.4742,0.44,0.0
4.2,5.6712,1.0612,2.2681,5.7696,119,2.5771,0.309,0.4763,0.4308,0.4747,0.4376,0.4747,0.4376,0.0
4.25,5.6677,1.0667,2.2784,5.7672,119,2.5812,0.3028,0.4503,0.4269,0.4503,0.4269,0.4503,0.4269,0.0
4.3,5.6595,1.0782,2.2956,5.7612,119,2.5888,0.2932,0.4542,0.4181,0.4503,0.4269,0.4503,0.4269,0.0
4.35,5.6537,1.086,2.3069,5.7571,119,2.5945,0.2876,0.455,0.4154,0.4542,0.4181,0.4542,0.4181,0.0
4.4,5.6476,1.0941,2.3187,5.7526,119,2.6033,0.2847,0.4575,0.4068,0.455,0.4154,0.455,0.4154,0.0
4.45,5.6382,1.1061,2.3352,5.7456,119,2.6093,0.274,0.4579,0.4052,0.4579,0.4052,0.4579,0.4052,0.0
4.5,5.6318,1.114,2.3467,5.7409,119,2.6182,0.2715,0.4604,0.3969,0.4579,0.4052,0.4579,0.4052,0.0
4.55,5.6221,1.1257,2.3639,5.7337,119,2.6242,0.2602,0.462,0.395,0.462,0.395,0.462,0.395,0.0
4.6,5.6158,1.1333,2.377,5.729,119,2.6332,0.2562,0.4632,0.3851,0.462,0.395,0.462,0.395,0.0
4.65,5.6061,1.1446,2.3967,5.7218,119,2.6393,0.2426,0.4634,0.3819,0.4632,0.3851,0.4632,0.3851,0.0
4.7,5.6,1.1519,2.4125,5.7173,119,2.6485,0.236,0.4644,0.3689,0.4634,0.3819,0.4634,0.3819,0.0
4.75,5.5906,1.1626,2.4361,5.7102,119,2.6547,0.2185,0.4639,0.3635,0.4644,0.3689,0.4644,0.3689,0.0
4.8,5.5844,1.1696,2.453,5.7056,119,2.6639,0.2109,0.4646,0.3478,0.4639,0.3635,0.4639,0.3635,0.0
4.85,5.5749,1.1799,2.4783,5.6984,119,2.6699,0.1916,0.4642,0.3412,0.4642,0.3412,0.4642,0.3412,0.0
4.9,5.5684,1.1866,2.4952,5.6934,119,2.6789,0.1837,0.466,0.3238,0.4642,0.3412,0.4642,0.3412,0.0
