t,x,y,yaw,dist
4.3118,2.4615,4.34187,-1.29591,8.49416
4.3339,2.4625,4.33728,-1.29251,8.49441
4.3529,2.46345,4.33279,-1.28834,8.49469
4.372,2.46436,4.3283,-1.28358,8.49502
4.3922,2.46528,4.32383,-1.27871,8.49533
4.4129,2.46622,4.31936,-1.27384,8.49562
4.432,2.46705,4.31474,-1.26677,8.49606
4.4526,2.46786,4.31015,-1.25912,8.49652
4.4737,2.46865,4.3056,-1.25103,8.49699
4.4939,2.46944,4.30108,-1.24261,8.49745
4.5138,2.47027,4.29657,-1.23419,8.49787
4.5333,2.47106,4.2919,-1.2241,8.49837
4.5542,2.47184,4.28726,-1.2135,8.49888
4.5738,2.47262,4.28267,-1.20246,8.49938
4.5937,2.4734,4.27813,-1.191,8.49988
4.6139,2.47419,4.27363,-1.17917,8.50035
4.6335,2.475,4.26908,-1.16681,8.50081
4.6546,2.47582,4.26459,-1.15406,8.50126
4.6734,2.47665,4.26015,-1.14096,8.50168
4.6935,2.47751,4.25574,-1.1277,8.50207
4.7138,2.47843,4.25136,-1.11452,8.50239
4.7335,2.47942,4.24701,-1.10149,8.50265
4.7539,2.48046,4.24268,-1.08859,8.50284
4.7738,2.48156,4.23839,-1.07585,8.50298
4.7936,2.48272,4.23414,-1.06329,8.50304
4.8133,2.48394,4.22994,-1.05096,8.50305
4.8342,2.48524,4.22577,-1.03909,8.50296
4.8537,2.4866,4.22165,-1.02758,8.5028
4.8734,2.48803,4.21758,-1.01654,8.50257
4.8934,2.48956,4.2135,-1.00584,8.50225
4.9134,2.49117,4.20941,-0.99545,8.50185
4.9335,2.49288,4.20531,-0.98539,8.50136
4.9534,2.49468,4.20119,-0.97565,8.5008
4.9735,2.49654,4.19709,-0.96606,8.50017
4.9932,2.49844,4.193,-0.95646,8.49951
5.0137,2.50038,4.18893,-0.94686,8.4988
5.0334,2.50236,4.18488,-0.93727,8.49805
5.0536,2.50437,4.18084,-0.92767,8.49727
5.0734,2.50643,4.17683,-0.91808,8.49644
5.0938,2.50853,4.17284,-0.90849,8.49557
5.1133,2.51066,4.16886,-0.8989,8.49466
5.1337,2.51286,4.1649,-0.88949,8.49369
5.1538,2.51515,4.16093,-0.88043,8.49263
5.1752,2.51751,4.15697,-0.87152,8.49152
5.1948,2.51989,4.15303,-0.8626,8.49037
5.215,2.52232,4.14911,-0.85369,8.48918
5.2348,2.52481,4.14521,-0.84496,8.48792
5.2546,2.52738,4.1413,-0.83658,8.48658
5.2756,2.53001,4.13741,-0.82828,8.4852
5.2947,2.53267,4.13354,-0.81998,8.48378
5.3148,2.53536,4.12969,-0.81168,8.48233
5.3352,2.53811,4.12586,-0.80357,8.48081
5.3551,2.54095,4.12202,-0.79583,8.47921
5.3748,2.54384,4.1182,-0.78818,8.47756
5.3948,2.54676,4.11441,-0.78053,8.47588
5.4153,2.54971,4.11064,-0.77288,8.47417
5.4359,2.55272,4.10688,-0.76543,8.4724
5.4561,2.55582,4.10312,-0.75832,8.47055
5.4756,2.55895,4.09938,-0.75126,8.46866
5.4959,2.56211,4.09567,-0.74421,8.46674
5.516,2.56529,4.09198,-0.73715,8.46479
5.5357,2.56862,4.08827,-0.73077,8.46271
5.5563,2.57204,4.08457,-0.72482,8.46055
5.5757,2.57554,4.08088,-0.7192,8.4583
5.5959,2.57906,4.07721,-0.71361,8.45603
5.6156,2.58261,4.07355,-0.70803,8.45374
5.6359,2.58684,4.06947,-0.70406,8.45092
5.6566,2.59123,4.0654,-0.70093,8.44795
5.6755,2.59566,4.06136,-0.69791,8.44495
5.696,2.6001,4.05733,-0.6949,8.44193
5.7158,2.60454,4.05331,-0.69189,8.4389
5.7358,2.60911,4.04946,-0.69131,8.43571
5.7557,2.61369,4.04563,-0.69087,8.4325
5.7756,2.61827,4.0418,-0.69043,8.4293
5.7962,2.62285,4.03796,-0.68999,8.4261
5.8164,2.62744,4.03414,-0.68955,8.42289
5.8356,2.63204,4.03035,-0.6896,8.41967
5.8555,2.63664,4.02656,-0.68966,8.41644
5.8761,2.64124,4.02277,-0.68972,8.41322
5.896,2.64585,4.01898,-0.68977,8.41
5.9158,2.65045,4.01519,-0.68983,8.40679
5.936,2.65503,4.0114,-0.68978,8.4036
5.9558,2.65961,4.00762,-0.68972,8.4004
5.9755,2.66419,4.00383,-0.68967,8.39721
5.9957,2.66877,4.00005,-0.68962,8.39403
6.0167,2.67336,3.99626,-0.68956,8.39084
6.0375,2.67788,3.99249,-0.68915,8.38772
6.0575,2.6824,3.98872,-0.68873,8.38459
6.0779,2.68692,3.98496,-0.68831,8.38147
6.0975,2.69145,3.98119,-0.6879,8.37835
6.1178,2.69598,3.97743,-0.68748,8.37522
6.1373,2.69935,3.97466,-0.68741,8.37288
6.1574,2.70267,3.97194,-0.68741,8.37059
6.1772,2.70592,3.96927,-0.68748,8.36835
6.1979,2.70923,3.96655,-0.68748,8.36606
6.2174,2.71254,3.96383,-0.68748,8.36377
6.2374,2.71676,3.96028,-0.68689,8.36088
6.2576,2.72119,3.95654,-0.68585,8.35787
6.2771,2.72562,3.95281,-0.68481,8.35485
6.298,2.73005,3.94909,-0.68377,8.35182
6.3176,2.73448,3.94537,-0.68273,8.3488
6.3375,2.73893,3.94165,-0.68171,8.34577
6.3574,2.74337,3.93794,-0.68068,8.34274
6.3777,2.74782,3.93424,-0.67965,8.33971
6.3973,2.75227,3.93053,-0.67863,8.33667
6.4189,2.75673,3.92684,-0.6776,8.33364
6.4375,2.76157,3.92307,-0.67892,8.33026
6.4574,2.76645,3.91929,-0.68046,8.32686
6.4777,2.77132,3.9155,-0.68201,8.32347
6.4974,2.77618,3.91171,-0.68355,8.32009
6.5177,2.78104,3.90791,-0.6851,8.31672
6.5378,2.78581,3.90441,-0.68904,8.31334
6.557,2.79055,3.90093,-0.69315,8.30999
6.5794,2.79528,3.89742,-0.69727,8.30666
6.5979,2.79999,3.8939,-0.70139,8.30335
6.6175,2.80468,3.89036,-0.7055,8.30007
6.6373,2.80938,3.88702,-0.71207,8.29672
6.6573,2.81406,3.88369,-0.71875,8.29339
6.6774,2.81871,3.88031,-0.72544,8.2901
6.6985,2.82334,3.87691,-0.73213,8.28684
6.7173,2.82795,3.87348,-0.73882,8.28362
6.7375,2.83268,3.87013,-0.74797,8.28025
6.7575,2.83741,3.86676,-0.75726,8.27691
6.7779,2.8421,3.86334,-0.76659,8.27361
6.7975,2.84677,3.85989,-0.77594,8.27034
6.8176,2.85141,3.8564,-0.78532,8.26712
6.8374,2.85611,3.853,-0.79693,8.26382
6.8574,2.86078,3.84956,-0.80868,8.26056
6.8776,2.86542,3.84609,-0.82049,8.25734
6.8979,2.87003,3.84256,-0.83238,8.25417
6.918,2.87461,3.839,-0.84434,8.25105
6.9372,2.87905,3.83562,-0.85774,8.248
6.9571,2.88347,3.83221,-0.87123,8.24497
6.9774,2.88787,3.82874,-0.88479,8.242
6.9987,2.89223,3.82524,-0.89844,8.23907
7.0179,2.89655,3.82169,-0.91218,8.2362
7.0371,2.90081,3.81812,-0.9261,8.2334
7.0571,2.90502,3.8145,-0.94011,8.23065
7.0772,2.9092,3.81085,-0.95421,8.22796
7.0975,2.91334,3.80715,-0.9684,8.22532
7.1175,2.91743,3.80341,-0.98268,8.22274
7.1377,2.92139,3.79967,-0.99735,8.22029
7.1575,2.9253,3.7959,-1.01208,8.2179
7.1774,2.92917,3.79209,-1.0269,8.21557
7.1986,2.93299,3.78824,-1.04181,8.2133
7.2172,2.93676,3.78435,-1.05682,8.21109
7.238,2.94045,3.78043,-1.07201,8.20897
7.259,2.94408,3.77648,-1.08729,8.20691
7.2786,2.94767,3.77249,-1.10266,8.20492
7.2986,2.9512,3.76847,-1.11812,8.20299
7.3192,2.95468,3.76441,-1.13367,8.20113
7.3382,2.95813,3.76031,-1.14927,8.19932
7.3584,2.96152,3.75616,-1.16495,8.19757
7.3786,2.96485,3.75199,-1.18071,8.1959
7.3983,2.96811,3.74778,-1.19657,8.1943
7.4187,2.97132,3.74354,-1.21251,8.19277
7.4383,2.97448,3.73926,-1.22848,8.1913
7.459,2.97759,3.73494,-1.24452,8.1899
7.4783,2.98063,3.73059,-1.26064,8.18858
7.4983,2.9836,3.7262,-1.27684,8.18734
7.5199,2.98648,3.72178,-1.29306,8.18619
7.5382,2.98925,3.7172,-1.30866,8.1852
7.5582,2.99194,3.71258,-1.3242,8.18432
7.5785,2.99455,3.70791,-1.33974,8.18353
7.5984,2.99707,3.70322,-1.35528,8.18283
7.6185,2.99951,3.69848,-1.37083,8.18222
7.6393,3.00181,3.6935,-1.38533,8.18185
7.6592,3.00401,3.68849,-1.39962,8.18157
7.6795,3.00613,3.68345,-1.41391,8.18138
7.6993,3.00817,3.67838,-1.4282,8.18128
7.7194,3.01013,3.67328,-1.44249,8.18128
7.7394,3.01195,3.66797,-1.45585,8.18148
7.7593,3.01368,3.66265,-1.46905,8.18178
7.7797,3.01532,3.6573,-1.48223,8.18216
7.7998,3.01689,3.65192,-1.4954,8.18263
7.8209,3.01838,3.64653,-1.50854,8.18319
7.8394,3.01968,3.64077,-1.52019,8.18406
7.8594,3.02087,3.635,-1.53134,8.18504
7.8794,3.02199,3.62922,-1.54236,8.1861
7.8994,3.02303,3.62341,-1.55333,8.18723
7.9196,3.02399,3.61759,-1.56424,8.18845
7.9393,3.0248,3.61153,-1.57405,8.18991
7.9593,3.02553,3.60546,-1.58355,8.19145
7.9792,3.02619,3.59938,-1.59296,8.19306
7.9994,3.02679,3.59327,-1.60227,8.19474
8.0194,3.02732,3.58715,-1.61149,8.19649
8.0395,3.02769,3.58077,-1.6195,8.1985
8.0595,3.02798,3.5744,-1.62714,8.20058
8.0792,3.02821,3.568,-1.63465,8.20273
8.0993,3.02838,3.56158,-1.64204,8.20494
8.1199,3.02849,3.55515,-1.6493,8.20723
8.1394,3.02883,3.54908,-1.65958,8.20916
