t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
12.25,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
12.3,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
12.35,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
12.4,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
12.45,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
12.5,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
12.55,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
12.6,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
12.65,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
12.7,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,7.2074,13.3361,0.019
12.75,seguindo,0.0027,0.0003,-0.0037,-0.0412,-0.0376,0.5,7.2049,13.3361,0.0193
12.8,seguindo,0.0058,0.0007,-0.0087,-0.0417,-0.0331,0.5,7.2021,13.3361,0.0197
12.85,seguindo,0.0133,0.0015,-0.0199,-0.042,-0.0221,0.5,7.1953,20.0045,0.0205
12.9,seguindo,0.0197,0.0022,-0.0301,-0.0429,-0.0129,0.5,7.1895,20.0045,0.0212
12.95,seguindo,0.0321,0.003,-0.0458,-0.0443,0.0016,0.5,7.1786,20.0045,0.022
13.0,seguindo,0.0417,0.0033,-0.056,-0.045,0.011,0.5,7.1702,20.0045,0.0223
13.05,seguindo,0.0588,0.0035,-0.072,-0.046,0.026,0.5,7.1556,20.0045,0.0225
13.1,seguindo,0.0716,0.0033,-0.0822,-0.0454,0.0368,0.5,7.1448,40.0104,0.0223
13.15,seguindo,0.0912,0.0028,-0.097,-0.0457,0.0513,0.5,7.1284,40.0104,0.0218
13.2,seguindo,0.1046,0.0021,-0.1061,-0.0457,0.0604,0.5,7.1174,40.0104,0.0211
13.25,seguindo,0.1241,0.0009,-0.117,-0.0443,0.0727,0.5,7.1016,inf,0.0199
13.3,seguindo,0.1369,-0.0002,-0.123,-0.037,0.086,0.5,7.0913,inf,0.0188
13.35,seguindo,0.1556,-0.002,-0.1295,-0.0358,0.0937,0.5,7.0765,inf,0.0173
13.4,seguindo,0.1679,-0.0034,-0.1326,-0.0341,0.0986,0.5,7.0668,inf,0.0162
13.45,seguindo,0.1861,-0.0056,-0.1361,-0.0325,0.1037,0.5,7.0526,inf,0.0143
13.5,seguindo,0.1982,-0.0071,-0.1379,-0.0314,0.1066,0.5,7.0432,inf,0.013
13.55,seguindo,0.2164,-0.0094,-0.1406,-0.029,0.1116,0.5,7.0292,inf,0.011
13.6,seguindo,0.2284,-0.011,-0.1424,-0.0278,0.1146,0.5,7.0199,inf,0.0097
13.65,seguindo,0.2466,-0.0134,-0.145,-0.0259,0.1192,0.5,7.0059,inf,0.0076
13.7,seguindo,0.2647,-0.0159,-0.1477,-0.0235,0.1241,0.5,6.992,inf,0.0055
13.75,seguindo,0.2737,-0.0172,-0.1478,-0.0418,0.106,0.5,6.9833,inf,0.0061
13.8,seguindo,0.2824,-0.0185,-0.1478,-0.0409,0.107,0.5,6.9765,inf,0.0051
13.85,seguindo,0.2927,-0.02,-0.1478,-0.0398,0.108,0.5,6.9686,inf,0.004
13.9,seguindo,0.2983,-0.0208,-0.1479,-0.0391,0.1087,0.5,6.9643,inf,0.0034
13.95,seguindo,0.3039,-0.0216,-0.1478,-0.0386,0.1093,0.5,6.96,inf,0.0028
