t,estado,modo,x,y,rumo,rumo_alvo,rumo_geometrico,wz_real,erro_rumo,v_alvo,dist,raio_curva,mira,alvo_x,alvo_y,desvio_lateral
20.35,seguindo,normal,2.0,5.0,0.0,-0.9532,-0.9532,0.0,-0.9532,0.5,8.7967,4.635,1.0,2.6037,4.15,-0.0
20.4,seguindo,normal,2.0,5.0,0.0,-0.9532,-0.9532,0.0,-0.9532,0.5,8.7967,4.635,1.0,2.6037,4.15,-0.0
20.45,seguindo,normal,2.0,5.0,0.0,-0.9532,-0.9532,0.0,-0.9532,0.5,8.7967,4.635,1.0,2.6037,4.15,-0.0
20.5,seguindo,normal,2.0,5.0,0.0,-0.9532,-0.9532,0.0,-0.9532,0.5,8.7967,4.635,1.0,2.6037,4.15,-0.0
20.55,seguindo,normal,2.0,5.0,0.0,-0.9532,-0.9532,0.0,-0.9532,0.5,8.7967,4.635,1.0,2.6037,4.15,-0.0
20.6,seguindo,normal,2.0,5.0,0.0,-0.9532,-0.9532,0.0,-0.9532,0.5,8.7967,4.635,1.0,2.6037,4.15,-0.0
20.65,seguindo,normal,2.0,5.0,0.0,-0.9532,-0.9532,0.0,-0.9532,0.5,8.7967,4.635,1.0,2.6037,4.15,-0.0
20.7,seguindo,normal,2.0,5.0,0.0,-0.9532,-0.9532,0.0,-0.9532,0.5,8.7967,4.635,1.0,2.6037,4.15,-0.0
20.75,seguindo,normal,2.0,5.0,0.0,-0.9532,-0.9532,0.0,-0.9532,0.5,8.7967,4.635,1.0,2.6037,4.15,-0.0
20.8,seguindo,normal,2.0,5.0,0.0,-0.9532,-0.9532,0.0,-0.9532,0.5,8.7967,4.635,1.0,2.6037,4.15,-0.0
20.85,seguindo,normal,2.0027,5.0003,-0.0037,-0.9555,-0.9555,-0.0307,-0.9518,0.5,8.794,4.635,1.0,2.6037,4.15,0.0024
20.9,seguindo,normal,2.0059,5.0007,-0.0088,-0.9582,-0.9582,-0.0877,-0.9494,0.5,8.7908,4.635,1.0,2.6037,4.15,0.0053
20.95,seguindo,normal,2.0134,5.0015,-0.0201,-0.9646,-0.9646,-0.1644,-0.9445,0.5,8.7833,4.635,1.0,2.6037,4.15,0.0119
21.0,seguindo,normal,2.0198,5.0022,-0.0304,-0.9701,-0.9701,-0.2015,-0.9397,0.5,8.7768,4.635,1.0,2.6037,4.15,0.0176
21.05,seguindo,normal,2.0311,5.0033,-0.0504,-0.9798,-0.9798,-0.2998,-0.9294,0.5,8.7655,4.635,1.0,2.6037,4.15,0.0276
21.1,seguindo,normal,2.0395,5.0041,-0.0657,-0.987,-0.987,-0.3532,-0.9212,0.5,8.7572,4.635,1.0,2.6037,4.15,0.0349
21.15,seguindo,normal,2.052,5.0054,-0.0938,-0.998,-0.998,-0.4341,-0.9042,0.5,8.7446,4.635,1.0,2.6037,4.15,0.046
21.2,seguindo,normal,2.0604,5.0062,-0.1143,-1.0054,-1.0054,-0.4687,-0.8911,0.5,8.7362,4.635,1.0,2.6037,4.15,0.0533
21.25,seguindo,normal,2.0732,5.0075,-0.1501,-1.0083,-1.0083,-0.5632,-0.8583,0.5,8.7234,4.7682,1.0,2.6452,4.1,0.0646
21.3,seguindo,normal,2.0818,5.0082,-0.1758,-1.0155,-1.0155,-0.6151,-0.8397,0.5,8.7148,4.7682,1.0,2.6452,4.1,0.0721
21.35,seguindo,normal,2.095,5.0092,-0.2193,-1.0266,-1.0266,-0.6842,-0.8073,0.5,8.7016,4.7682,1.0,2.6452,4.1,0.0836
21.4,seguindo,normal,2.104,5.0096,-0.2502,-1.0341,-1.0341,-0.7439,-0.7839,0.5,8.6927,4.7682,1.0,2.6452,4.1,0.0912
21.45,seguindo,normal,2.1173,5.0102,-0.3014,-1.0452,-1.0452,-0.8206,-0.7438,0.5,8.6795,4.7682,1.0,2.6452,4.1,0.1025
21.5,seguindo,normal,2.1305,5.0104,-0.3553,-1.0562,-1.0562,-0.8761,-0.7009,0.5,8.6665,4.7682,1.0,2.6452,4.1,0.1135
21.55,seguindo,normal,2.1396,5.0104,-0.3963,-1.0638,-1.0638,-0.9487,-0.6675,0.5,8.6576,4.7682,1.0,2.6452,4.1,0.121
21.6,seguindo,normal,2.1487,5.01,-0.4374,-1.0713,-1.0713,-1.0001,-0.6339,0.5,8.6488,4.7682,1.0,2.6452,4.1,0.1284
21.65,seguindo,normal,2.1623,5.0088,-0.4997,-1.0824,-1.0824,-1.0341,-0.5827,0.5,8.6355,4.7682,1.0,2.6452,4.1,0.139
21.7,seguindo,normal,2.1714,5.0075,-0.5414,-1.0896,-1.0896,-1.0387,-0.5482,0.5,8.6268,4.7682,1.0,2.6452,4.1,0.1458
21.75,seguindo,normal,2.185,5.0048,-0.6035,-1.0877,-1.0877,-1.038,-0.4843,0.5,8.614,5.2955,1.0,2.6858,4.05,0.1555
21.8,seguindo,normal,2.194,5.0024,-0.6444,-1.0941,-1.0941,-1.0296,-0.4497,0.5,8.6056,5.2955,1.0,2.6858,4.05,0.1617
21.85,seguindo,normal,2.2073,4.9981,-0.705,-1.1034,-1.1034,-1.0169,-0.3984,0.5,8.5933,5.2955,1.0,2.6858,4.05,0.1703
21.9,seguindo,normal,2.2161,4.9947,-0.7448,-1.1094,-1.1094,-1.0041,-0.3646,0.5,8.5854,5.2955,1.0,2.6858,4.05,0.1757
21.95,seguindo,normal,2.229,4.9887,-0.8036,-1.118,-1.118,-0.986,-0.3143,0.5,8.5737,5.2955,1.0,2.6858,4.05,0.1832
22.0,seguindo,normal,2.2376,4.9841,-0.8412,-1.1234,-1.1234,-0.9687,-0.2822,0.5,8.5662,5.2955,1.0,2.6858,4.05,0.1878
22.05,seguindo,normal,2.2502,4.9765,-0.8976,-1.1188,-1.1188,-0.9398,-0.2212,0.5,8.5553,4.68,1.0,2.7243,4.0,0.1942
22.1,seguindo,normal,2.2586,4.9712,-0.9354,-1.1237,-1.1237,-0.9425,-0.1882,0.5,8.548,4.68,1.0,2.7243,4.0,0.1983
22.15,seguindo,normal,2.2711,4.9624,-0.9913,-1.1307,-1.1307,-0.938,-0.1394,0.5,8.5374,4.68,1.0,2.7243,4.0,0.2039
22.2,seguindo,normal,2.2794,4.9561,-1.0281,-1.1353,-1.1353,-0.9297,-0.1072,0.5,8.5305,4.68,1.0,2.7243,4.0,0.2074
22.25,seguindo,normal,2.2914,4.9452,-1.0794,-1.1413,-1.1413,-0.8813,-0.0619,0.5,8.5208,4.68,1.0,2.7243,4.0,0.2116
22.3,seguindo,normal,2.299,4.9374,-1.1111,-1.1341,-1.1341,-0.8302,-0.023,0.5,8.5149,4.5924,1.0,2.7599,3.95,0.2137
22.35,seguindo,normal,2.3097,4.9244,-1.1548,-1.138,-1.138,-0.7618,0.0167,0.5,8.5069,4.5924,1.0,2.7599,3.95,0.2158
22.4,seguindo,normal,2.3165,4.9153,-1.1816,-1.1402,-1.1402,-0.7054,0.0414,0.5,8.5021,4.5924,1.0,2.7599,3.95,0.2165
22.45,seguindo,normal,2.326,4.9005,-1.2182,-1.1425,-1.1425,-0.6342,0.0757,0.5,8.4958,4.5924,1.0,2.7599,3.95,0.2165
22.5,seguindo,normal,2.3319,4.8901,-1.2405,-1.1362,-1.1362,-0.6026,0.1043,0.5,8.492,5.3454,1.0,2.7915,3.9,0.216
22.55,seguindo,normal,2.3401,4.8735,-1.269,-1.1366,-1.1366,-0.5084,0.1324,0.5,8.4873,5.3454,1.0,2.7915,3.9,0.214
22.6,seguindo,normal,2.3452,4.8619,-1.2855,-1.1364,-1.1364,-0.4504,0.1491,0.5,8.4847,5.3454,1.0,2.7915,3.9,0.2121
22.65,seguindo,normal,2.3518,4.8451,-1.3049,-1.1353,-1.1353,-0.3688,0.1696,0.5,8.4817,5.3454,1.0,2.7915,3.9,0.2085
22.7,seguindo,normal,2.3557,4.8341,-1.3152,-1.1312,-1.1312,-0.3186,0.184,0.5,8.4802,2.7534,1.0,2.8185,3.85,0.2058
22.75,seguindo,normal,2.3609,4.8174,-1.3252,-1.1289,-1.1289,-0.2024,0.1963,0.5,8.4786,2.7534,1.0,2.8185,3.85,0.2012
22.8,seguindo,normal,2.364,4.8061,-1.3293,-1.1271,-1.1271,-0.1412,0.2023,0.5,8.4779,2.7534,1.0,2.8185,3.85,0.1977
22.85,seguindo,normal,2.3683,4.7891,-1.3303,-1.1237,-1.1237,-0.0615,0.2065,0.5,8.4774,2.7534,1.0,2.8185,3.85,0.1919
22.9,seguindo,normal,2.371,4.7778,-1.329,-1.1229,-1.1229,0.003,0.2061,0.5,8.4772,1.7232,1.0,2.8407,3.8,0.188
22.95,seguindo,normal,2.3749,4.7608,-1.3263,-1.1194,-1.1194,0.0395,0.2069,0.5,8.477,1.7232,1.0,2.8407,3.8,0.182
23.0,seguindo,normal,2.3776,4.7496,-1.3242,-1.117,-1.117,0.0456,0.2071,0.5,8.4769,1.7232,1.0,2.8407,3.8,0.178
23.05,seguindo,normal,2.3816,4.7327,-1.3208,-1.1134,-1.1134,0.0549,0.2074,0.5,8.4767,1.7232,1.0,2.8407,3.8,0.1719
23.1,seguindo,normal,2.3842,4.7215,-1.3185,-1.1109,-1.1109,0.0567,0.2076,0.5,8.4765,1.7232,1.0,2.8407,3.8,0.1679
23.15,seguindo,normal,2.3884,4.7046,-1.3153,-1.1135,-1.1135,0.0555,0.2018,0.5,8.4763,1.2104,1.0,2.8581,3.75,0.1618
23.2,seguindo,normal,2.3911,4.6934,-1.3133,-1.1112,-1.1112,0.0516,0.2021,0.5,8.4761,1.2104,1.0,2.8581,3.75,0.1579
23.25,seguindo,normal,2.3954,4.6765,-1.3104,-1.1076,-1.1076,0.0486,0.2029,0.5,8.4758,1.2104,1.0,2.8581,3.75,0.1518
23.3,seguindo,normal,2.3982,4.6652,-1.3086,-1.1052,-1.1052,0.0473,0.2034,0.5,8.4756,1.2104,1.0,2.8581,3.75,0.1478
23.35,seguindo,normal,2.4025,4.6484,-1.3059,-1.1118,-1.1118,0.0456,0.1941,0.5,8.4752,0.9312,1.0,2.8712,3.7,0.1417
23.4,seguindo,normal,2.4055,4.6371,-1.3041,-1.1095,-1.1095,0.0452,0.1946,0.5,8.475,0.9312,1.0,2.8712,3.7,0.1377
23.45,seguindo,normal,2.4099,4.6202,-1.3014,-1.1061,-1.1061,0.0446,0.1954,0.5,8.4746,0.9312,1.0,2.8712,3.7,0.1317
23.5,seguindo,normal,2.4128,4.609,-1.2997,-1.1037,-1.1037,0.0442,0.196,0.5,8.4744,0.9312,1.0,2.8712,3.7,0.1276
23.55,seguindo,normal,2.4173,4.5921,-1.2971,-1.1136,-1.1136,0.0436,0.1835,0.5,8.474,0.783,1.0,2.8808,3.65,0.1216
23.6,seguindo,normal,2.4203,4.5809,-1.2953,-1.1114,-1.1114,0.0434,0.1839,0.5,8.4737,0.783,1.0,2.8808,3.65,0.1176
23.65,seguindo,normal,2.4249,4.5641,-1.2927,-1.1081,-1.1081,0.0435,0.1846,0.5,8.4733,0.783,1.0,2.8808,3.65,0.1116
23.7,seguindo,normal,2.428,4.5528,-1.291,-1.1059,-1.1059,0.0437,0.1851,0.5,8.4731,0.783,1.0,2.8808,3.65,0.1076
23.75,seguindo,normal,2.4326,4.536,-1.2883,-1.1025,-1.1025,0.0442,0.1858,0.5,8.4726,0.783,1.0,2.8808,3.65,0.1016
23.8,seguindo,normal,2.4357,4.5248,-1.2865,-1.1494,-1.1494,0.0444,0.1372,0.5,8.4724,4.4854,0.37,2.6037,4.15,0.0976
23.85,seguindo,normal,2.4404,4.508,-1.2838,-1.1428,-1.1428,0.0446,0.141,0.5,8.4719,4.4854,0.37,2.6037,4.15,0.0917
23.9,seguindo,normal,2.4436,4.4968,-1.2821,-1.1382,-1.1382,0.045,0.1439,0.5,8.4716,4.4854,0.37,2.6037,4.15,0.0877
23.95,seguindo,normal,2.4483,4.4801,-1.2794,-1.1308,-1.1308,0.0448,0.1486,0.5,8.4712,4.4854,0.37,2.6037,4.15,0.0817
24.0,seguindo,normal,2.4516,4.4689,-1.2776,-1.0873,-1.0873,0.0448,0.1903,0.5,8.4709,5.4291,0.37,2.6452,4.1,0.0777
24.05,seguindo,normal,2.4564,4.4522,-1.2749,-1.0786,-1.0786,0.0449,0.1963,0.5,8.4704,5.4291,0.37,2.6452,4.1,0.0718
24.1,seguindo,normal,2.4597,4.441,-1.2731,-1.0724,-1.0724,0.0449,0.2007,0.5,8.4701,5.4291,0.37,2.6452,4.1,0.0678
24.15,seguindo,normal,2.4646,4.4243,-1.2704,-1.0625,-1.0625,0.0449,0.2079,0.5,8.4696,5.4291,0.37,2.6452,4.1,0.0618
24.2,seguindo,normal,2.4679,4.4131,-1.2686,-1.0555,-1.0555,0.0448,0.2131,0.5,8.4693,5.4291,0.37,2.6452,4.1,0.0578
24.25,seguindo,normal,2.4729,4.3964,-1.2659,-1.0198,-1.0198,0.0448,0.2461,0.5,8.4688,9.8722,0.37,2.6858,4.05,0.0518
24.3,seguindo,normal,2.4763,4.3853,-1.2641,-1.0123,-1.0123,0.0448,0.2518,0.5,8.4685,9.8722,0.37,2.6858,4.05,0.0479
24.35,seguindo,normal,2.4813,4.3686,-1.2614,-1.0003,-1.0003,0.0448,0.2611,0.5,8.4679,9.8722,0.37,2.6858,4.05,0.0418
24.4,seguindo,normal,2.4847,4.3575,-1.2596,-0.9918,-0.9918,0.0447,0.2678,0.5,8.4676,9.8722,0.37,2.6858,4.05,0.0377
24.45,seguindo,normal,2.4899,4.3409,-1.257,-0.9684,-0.9684,0.0447,0.2886,0.5,8.4671,45.5646,0.37,2.7243,4.0,0.0317
24.5,seguindo,normal,2.4934,4.3298,-1.2552,-0.9598,-0.9598,0.0447,0.2954,0.5,8.4667,45.5646,0.37,2.7243,4.0,0.0276
24.55,seguindo,normal,2.4986,4.3131,-1.2525,-0.9462,-0.9462,0.0447,0.3063,0.5,8.4661,45.5646,0.37,2.7243,4.0,0.0216
24.6,seguindo,normal,2.5021,4.3021,-1.2507,-0.9365,-0.9365,0.0447,0.3142,0.5,8.4658,45.5646,0.37,2.7243,4.0,0.0175
24.65,seguindo,normal,2.5074,4.2854,-1.248,-0.9209,-0.9209,0.0447,0.3271,0.5,8.4652,45.5646,0.37,2.7243,4.0,0.0113
24.7,seguindo,normal,2.5109,4.2744,-1.2462,-0.9163,-0.9163,0.0443,0.3299,0.5,8.4648,5.4817,0.37,2.7599,3.95,0.0072
24.75,seguindo,normal,2.5163,4.2578,-1.2435,-0.9014,-0.9014,0.0447,0.3421,0.5,8.4642,5.4817,0.37,2.7599,3.95,0.001
24.8,seguindo,normal,2.5199,4.2467,-1.2418,-0.8909,-0.8909,0.0452,0.3509,0.5,8.4638,5.4817,0.37,2.7599,3.95,-0.0031
24.85,seguindo,normal,2.5254,4.2302,-1.2391,-0.874,-0.874,0.0447,0.3651,0.5,8.4632,5.4817,0.37,2.7599,3.95,-0.0093
24.9,seguindo,normal,2.529,4.2192,-1.2373,-0.8619,-0.8619,0.0447,0.3754,0.5,8.4628,5.4817,0.37,2.7599,3.95,-0.0135
24.95,seguindo,normal,2.5333,4.2047,-1.2288,-0.868,-0.868,0.1023,0.3609,0.5,8.4627,2.6319,0.37,2.7915,3.9,-0.0193
25.0,seguindo,normal,2.5357,4.1959,-1.2193,-0.858,-0.858,0.1574,0.3613,0.5,8.4629,2.6319,0.37,2.7915,3.9,-0.0231
25.05,seguindo,normal,2.5388,4.1857,-1.2115,-0.8466,-0.8466,0.1807,0.3648,0.5,8.4629,2.6319,0.37,2.7915,3.9,-0.0271
25.1,seguindo,normal,2.5407,4.1802,-1.2091,-0.8407,-0.8407,0.1015,0.3684,0.5,8.4627,2.6319,0.37,2.7915,3.9,-0.0292
25.15,seguindo,normal,2.5442,4.1693,-1.2006,-0.8279,-0.8279,0.0995,0.3727,0.5,8.4624,2.6319,0.37,2.7915,3.9,-0.0335
25.2,seguindo,normal,2.5467,4.1607,-1.1915,-0.817,-0.817,0.1765,0.3745,0.5,8.4624,2.6319,0.37,2.7915,3.9,-0.037
25.25,seguindo,normal,2.5504,4.1477,-1.1733,-0.8753,-0.8753,0.273,0.298,0.5,8.4626,1.63,0.37,2.8407,3.8,-0.0424
25.3,seguindo,normal,2.5529,4.1391,-1.1587,-0.867,-0.867,0.3139,0.2918,0.5,8.4628,1.63,0.37,2.8407,3.8,-0.0461
25.35,seguindo,normal,2.5564,4.1259,-1.132,-0.8536,-0.8536,0.3963,0.2785,0.5,8.4633,1.63,0.37,2.8407,3.8,-0.0518
25.4,seguindo,normal,2.5588,4.1172,-1.1123,-0.8443,-0.8443,0.4645,0.268,0.5,8.4635,1.63,0.37,2.8407,3.8,-0.0555
25.45,seguindo,normal,2.5627,4.104,-1.081,-0.8302,-0.8302,0.5313,0.2509,0.5,8.4637,1.63,0.37,2.8407,3.8,-0.0609
25.5,seguindo,normal,2.5655,4.0953,-1.06,-0.8208,-0.8208,0.5182,0.2393,0.5,8.4636,1.63,0.37,2.8407,3.8,-0.0643
25.55,seguindo,normal,2.5701,4.0826,-1.0302,-0.8071,-0.8071,0.5079,0.2231,0.5,8.463,1.63,0.37,2.8407,3.8,-0.0689
25.6,seguindo,normal,2.5736,4.0741,-1.0121,-0.8503,-0.8503,0.4791,0.1618,0.5,8.4622,1.1173,0.37,2.8581,3.75,-0.0717
25.65,seguindo,normal,2.5791,4.0615,-0.985,-0.8403,-0.8403,0.4568,0.1447,0.5,8.4607,1.1173,0.37,2.8581,3.75,-0.0755
25.7,seguindo,normal,2.5829,4.0531,-0.9667,-0.8337,-0.8337,0.4545,0.133,0.5,8.4596,1.1173,0.37,2.8581,3.75,-0.0779
25.75,seguindo,normal,2.589,4.0408,-0.9399,-0.8241,-0.8241,0.4514,0.1157,0.5,8.4575,1.1173,0.37,2.8581,3.75,-0.081
25.8,seguindo,normal,2.5935,4.0325,-0.9234,-0.8181,-0.8181,0.4332,0.1053,0.5,8.4557,1.1173,0.37,2.8581,3.75,-0.0827
25.85,seguindo,normal,2.6005,4.0202,-0.8991,-0.8689,-0.8689,0.4116,0.0302,0.5,8.4528,0.8607,0.37,2.8712,3.7,-0.085
25.9,seguindo,normal,2.6054,4.0121,-0.8831,-0.8652,-0.8652,0.4021,0.0179,0.5,8.4506,0.8607,0.37,2.8712,3.7,-0.0863
25.95,seguindo,normal,2.6131,4.0,-0.8597,-0.8602,-0.8602,0.3942,-0.0005,0.5,8.447,0.8607,0.37,2.8712,3.7,-0.088
26.0,seguindo,normal,2.6184,3.992,-0.8444,-0.8572,-0.8572,0.3891,-0.0127,0.5,8.4444,0.8607,0.37,2.8712,3.7,-0.0888
26.05,seguindo,normal,2.6269,3.9801,-0.8232,-0.8534,-0.8534,0.3646,-0.0302,0.5,8.44,0.8607,0.37,2.8712,3.7,-0.0893
26.1,seguindo,normal,2.633,3.9722,-0.8109,-0.8517,-0.8517,0.3456,-0.0407,0.5,8.4367,0.8607,0.37,2.8712,3.7,-0.0894
26.15,seguindo,normal,2.6424,3.9603,-0.7935,-0.9158,-0.9158,0.3031,-0.1223,0.5,8.4314,0.7485,0.37,2.8808,3.65,-0.0891
26.2,seguindo,normal,2.649,3.9525,-0.7827,-0.9169,-0.9169,0.2829,-0.1342,0.5,8.4277,0.7485,0.37,2.8808,3.65,-0.0887
26.25,seguindo,normal,2.6604,3.9399,-0.7705,-0.9207,-0.9207,0.2292,-0.1501,0.5,8.4208,0.7485,0.37,2.8808,3.65,-0.0869
26.3,seguindo,normal,2.6687,3.9313,-0.7649,-0.9246,-0.9246,0.1778,-0.1597,0.5,8.4157,0.7485,0.37,2.8808,3.65,-0.0852
26.35,seguindo,normal,2.6814,3.9187,-0.7614,-0.9966,-0.9966,0.0914,-0.2352,0.5,8.4076,0.7217,0.37,2.8876,3.6,-0.0821
26.4,seguindo,normal,2.69,3.9104,-0.7609,-1.0041,-1.0041,0.04,-0.2432,0.5,8.4021,0.7217,0.37,2.8876,3.6,-0.0799
26.45,seguindo,normal,2.7029,3.8981,-0.7605,-1.0163,-1.0163,0.0085,-0.2557,0.5,8.3938,0.7217,0.37,2.8876,3.6,-0.0759
26.5,seguindo,normal,2.7116,3.8899,-0.7605,-1.0251,-1.0251,0.0055,-0.2647,0.5,8.3883,0.7217,0.37,2.8876,3.6,-0.073
26.55,seguindo,normal,2.7244,3.8776,-0.7601,-1.1455,-1.1455,0.004,-0.3854,0.5,8.3801,0.7647,0.37,2.8954,3.5,-0.0686
26.6,seguindo,normal,2.733,3.8694,-0.7598,-1.1565,-1.1565,0.0062,-0.3967,0.5,8.3746,0.7647,0.37,2.8954,3.5,-0.0658
26.65,seguindo,normal,2.7458,3.8572,-0.7588,-1.174,-1.174,0.0125,-0.4152,0.5,8.3666,0.7647,0.37,2.8954,3.5,-0.0606
26.7,seguindo,normal,2.7543,3.849,-0.7579,-1.1864,-1.1864,0.0198,-0.4286,0.5,8.3612,0.7647,0.37,2.8954,3.5,-0.057
26.75,seguindo,normal,2.7668,3.8369,-0.7553,-1.2445,-1.2445,0.035,-0.4892,0.5,8.3534,0.8817,0.37,2.8977,3.45,-0.0517
26.8,seguindo,normal,2.7751,3.8288,-0.7532,-1.2578,-1.2578,0.047,-0.5047,0.5,8.3482,0.8817,0.37,2.8977,3.45,-0.0482
26.85,seguindo,normal,2.7876,3.8168,-0.75,-1.2792,-1.2792,0.0523,-0.5292,0.5,8.3404,0.8817,0.37,2.8977,3.45,-0.0417
26.9,seguindo,normal,2.796,3.8088,-0.748,-1.3915,-1.3915,0.0518,-0.6435,0.5,8.3352,1.1736,1.0,2.9774,2.8081,-0.0373
26.95,seguindo,normal,2.8086,3.7968,-0.7449,-1.4017,-1.4017,0.0513,-0.6568,0.5,8.3274,1.1736,1.0,2.9774,2.8081,-0.0306
27.0,seguindo,normal,2.817,3.7888,-0.7429,-1.4087,-1.4087,0.051,-0.6658,0.5,8.3222,1.1736,1.0,2.9774,2.8081,-0.026
27.05,seguindo,normal,2.8301,3.777,-0.7449,-1.4199,-1.4199,0.0007,-0.6751,0.5,8.3138,1.1736,1.0,2.9774,2.8081,-0.0176
27.1,seguindo,normal,2.839,3.7692,-0.748,-1.4173,-1.4173,-0.0508,-0.6693,0.5,8.3082,1.3856,1.0,2.9947,2.7627,-0.0118
27.15,seguindo,normal,2.8524,3.7577,-0.7577,-1.4287,-1.4287,-0.1197,-0.6711,0.5,8.2995,1.3856,1.0,2.9947,2.7627,-0.0029
27.2,seguindo,normal,2.8613,3.7501,-0.7659,-1.4365,-1.4365,-0.1639,-0.6706,0.5,8.2937,1.3856,1.0,2.9947,2.7627,0.0031
27.25,seguindo,normal,2.8746,3.7391,-0.7833,-1.4484,-1.4484,-0.2565,-0.6651,0.5,8.285,1.3856,1.0,2.9947,2.7627,0.0132
27.3,seguindo,normal,2.8833,3.7319,-0.7967,-1.4564,-1.4564,-0.3079,-0.6597,0.5,8.2793,1.3856,1.0,2.9947,2.7627,0.0198
27.35,seguindo,normal,2.8962,3.7214,-0.8218,-1.4345,-1.4345,-0.3853,-0.6126,0.5,8.2709,1.157,1.0,3.0392,2.679,0.0295
27.4,seguindo,normal,2.9046,3.7145,-0.8405,-1.4415,-1.4415,-0.4378,-0.601,0.5,8.2655,1.157,1.0,3.0392,2.679,0.0359
27.45,seguindo,normal,2.9172,3.704,-0.8735,-1.4524,-1.4524,-0.5166,-0.5789,0.5,8.2573,1.157,1.0,3.0392,2.679,0.0459
27.5,seguindo,normal,2.9256,3.697,-0.8975,-1.4596,-1.4596,-0.5527,-0.5622,0.5,8.2519,1.157,1.0,3.0392,2.679,0.0528
27.55,seguindo,normal,2.938,3.6862,-0.9375,-1.6466,-1.6466,-0.6399,-0.7091,0.5,8.2441,3.5422,0.37,2.9049,3.2501,0.063
27.6,seguindo,normal,2.9461,3.6789,-0.9658,-1.6667,-1.6667,-0.6833,-0.7009,0.5,8.2391,3.5422,0.37,2.9049,3.2501,0.0696
27.65,seguindo,normal,2.958,3.6676,-1.009,-1.6974,-1.6974,-0.7127,-0.6884,0.5,8.232,3.5422,0.37,2.9049,3.2501,0.0791
27.7,seguindo,normal,2.9657,3.6599,-1.0382,-1.7182,-1.7182,-0.7242,-0.68,0.5,8.2275,3.5422,0.37,2.9049,3.2501,0.0855
27.75,seguindo,normal,2.9769,3.648,-1.0828,-1.7498,-1.7498,-0.7383,-0.6669,0.5,8.2214,3.5422,0.37,2.9049,3.2501,0.0949
27.8,seguindo,normal,2.984,3.6399,-1.113,-1.7711,-1.7711,-0.7478,-0.6581,0.5,8.2176,3.5422,0.37,2.9049,3.2501,0.1009
27.85,seguindo,normal,2.9944,3.6275,-1.1587,-1.7711,-1.7711,-0.759,-0.6124,0.5,8.2124,7.8331,0.37,2.9076,3.2001,0.1096
27.9,seguindo,normal,3.0011,3.619,-1.1895,-1.7904,-1.7904,-0.765,-0.6009,0.5,8.2092,7.8331,0.37,2.9076,3.2001,0.1151
27.95,seguindo,normal,3.0104,3.6063,-1.2383,-1.8185,-1.8185,-0.7955,-0.5802,0.5,8.2052,7.8331,0.37,2.9076,3.2001,0.1229
28.0,seguindo,normal,3.0161,3.5979,-1.2718,-1.837,-1.837,-0.8144,-0.5653,0.5,8.203,7.8331,0.37,2.9076,3.2001,0.1278
28.05,seguindo,normal,3.0242,3.5849,-1.3225,-1.8249,-1.8249,-0.8425,-0.5023,0.5,8.2002,182.5749,0.37,2.9114,3.1502,0.1347
28.1,seguindo,normal,3.0293,3.5761,-1.3567,-1.841,-1.841,-0.8578,-0.4843,0.5,8.1987,182.5749,0.37,2.9114,3.1502,0.1389
28.15,seguindo,normal,3.0363,3.5626,-1.4082,-1.8651,-1.8651,-0.8559,-0.4568,0.5,8.1972,182.5749,0.37,2.9114,3.1502,0.1446
28.2,seguindo,normal,3.0406,3.5534,-1.4428,-1.881,-1.881,-0.8526,-0.4382,0.5,8.1966,182.5749,0.37,2.9114,3.1502,0.1483
28.25,seguindo,normal,3.0464,3.5395,-1.4948,-1.9048,-1.9048,-0.8718,-0.4101,0.5,8.1964,182.5749,0.37,2.9114,3.1502,0.1532
28.3,seguindo,normal,3.0499,3.53,-1.5294,-1.8724,-1.8724,-0.8752,-0.343,0.5,8.1967,8.0557,0.37,2.9162,3.1004,0.156
28.35,seguindo,normal,3.0544,3.5156,-1.5814,-1.892,-1.892,-0.8574,-0.3106,0.5,8.198,8.0557,0.37,2.9162,3.1004,0.1596
28.4,seguindo,normal,3.0569,3.5058,-1.6158,-1.9048,-1.9048,-0.8638,-0.289,0.5,8.1993,8.0557,0.37,2.9162,3.1004,0.1616
28.45,seguindo,normal,3.06,3.491,-1.6668,-1.9236,-1.9236,-0.863,-0.2568,0.5,8.2021,8.0557,0.37,2.9162,3.1004,0.164
28.5,seguindo,normal,3.0616,3.4809,-1.7003,-1.8837,-1.8837,-0.8476,-0.1834,0.5,8.2044,4.2944,0.37,2.9225,3.0507,0.1652
28.55,seguindo,normal,3.0631,3.4652,-1.7477,-1.8979,-1.8979,-0.8016,-0.1502,0.5,8.209,4.2944,0.37,2.9225,3.0507,0.1659
28.6,seguindo,normal,3.0636,3.4546,-1.7779,-1.9069,-1.9069,-0.7758,-0.129,0.5,8.2126,4.2944,0.37,2.9225,3.0507,0.1659
28.65,seguindo,normal,3.0634,3.4384,-1.8212,-1.9195,-1.9195,-0.7396,-0.0983,0.5,8.219,4.2944,0.37,2.9225,3.0507,0.1652
28.7,seguindo,normal,3.0628,3.4274,-1.8491,-1.8725,-1.8725,-0.7116,-0.0235,0.5,8.2238,3.0086,0.37,2.9301,3.0011,0.1642
28.75,seguindo,normal,3.0609,3.4106,-1.8871,-1.8799,-1.8799,-0.6525,0.0072,0.5,8.2321,3.0086,0.37,2.9301,3.0011,0.1617
