t,x,y,yaw,dist,plano_n,rumo_alvo,erro_rumo,raw_v,raw_wz,saida_v,saida_wz,mux_v,mux_wz,key_v
0.0,-0.0,-0.0,-0.0,7.2103,115,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,-0.0,-0.0,-0.0,7.2103,115,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.099,-0.0,-0.0,-0.0,7.2103,115,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.149,-0.0,-0.0,-0.0,7.2103,115,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.2,-0.0,-0.0,-0.0,7.2103,115,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.25,-0.0,-0.0,-0.0,7.2103,115,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.3,-0.0,-0.0,-0.0,7.2103,115,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.349,-0.0,-0.0,-0.0,7.2103,115,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.4,-0.0,-0.0,-0.0,7.2103,115,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.45,0.0011,0.0001,-0.0011,7.2092,115,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.5,0.0043,0.0005,-0.0063,7.2063,115,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.551,0.0059,0.0007,-0.0088,7.2048,115,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.602,0.0075,0.0009,-0.0114,7.2034,115,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.655,0.0075,0.0009,-0.0114,7.2034,115,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.7,0.0134,0.0015,-0.0202,7.198,115,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.75,0.0198,0.0022,-0.0304,7.1923,115,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.8,0.0273,0.0027,-0.0408,7.1856,115,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.851,0.0369,0.0032,-0.0512,7.1772,115,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.9,0.0417,0.0033,-0.0563,7.173,115,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.951,0.0499,0.0035,-0.065,7.1659,115,-0.0064,0.0587,0.5,0.0,0.5,0.0,0.5,0.0,0.0
