t,x,y,yaw,dist,plano_n,rumo_alvo,erro_rumo,raw_v,raw_wz,saida_v,saida_wz,mux_v,mux_wz,key_v
0.0,-0.0,-0.0,-0.0,7.2103,112,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.049,-0.0,-0.0,-0.0,7.2103,112,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,-0.0,-0.0,-0.0,7.2103,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.15,-0.0,-0.0,-0.0,7.2103,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.2,-0.0,-0.0,-0.0,7.2103,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.25,-0.0,-0.0,-0.0,7.2103,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.299,-0.0,-0.0,-0.0,7.2103,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.349,-0.0,-0.0,-0.0,7.2103,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.399,-0.0,-0.0,-0.0,7.2103,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.449,-0.0,-0.0,-0.0,7.2103,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.499,-0.0,-0.0,-0.0,7.2103,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.55,0.0027,0.0003,-0.0037,7.2078,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.599,0.0059,0.0007,-0.0088,7.2049,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.65,0.0102,0.0011,-0.015,7.201,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.699,0.0198,0.0022,-0.0302,7.1923,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.75,0.0274,0.0027,-0.0407,7.1855,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.799,0.0418,0.0033,-0.0562,7.173,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.85,0.0526,0.0035,-0.0668,7.1637,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.899,0.0653,0.0034,-0.0773,7.1529,112,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.95,0.0848,0.003,-0.0926,7.1366,112,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.999,0.0981,0.0025,-0.1019,7.1256,112,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.049,0.1115,0.0018,-0.1111,7.1146,112,-0.0056,0.1055,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.099,0.1304,0.0003,-0.119,7.0994,111,-0.1151,0.0038,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.15,0.143,-0.0009,-0.1237,7.0894,111,-0.1155,0.0082,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.2,0.1553,-0.0021,-0.1272,7.0796,111,-0.1096,0.0176,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.249,0.1677,-0.0035,-0.1303,7.0699,111,-0.1096,0.0207,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.3,0.1797,-0.005,-0.1317,7.0605,111,-0.1096,0.0221,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.35,0.1856,-0.0058,-0.1315,7.056,111,-0.1093,0.0222,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.4,0.1973,-0.0073,-0.1311,7.047,111,-0.1093,0.0218,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.449,0.2089,-0.009,-0.1296,7.0381,111,-0.109,0.0206,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.5,0.2202,-0.0107,-0.127,7.0294,111,-0.1084,0.0186,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.55,0.2316,-0.0123,-0.1245,7.0207,111,-0.1006,0.0239,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.6,0.2486,-0.0148,-0.1199,7.0078,111,-0.0999,0.0201,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.65,0.2599,-0.0164,-0.1169,6.9991,111,-0.0999,0.017,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.699,0.2713,-0.0179,-0.1141,6.9904,111,-0.0992,0.0149,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.749,0.2826,-0.0194,-0.1113,6.9817,111,-0.1103,0.001,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.799,0.2997,-0.0216,-0.1075,6.9686,111,-0.1101,-0.0026,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.849,0.3112,-0.023,-0.1052,6.9597,111,-0.1098,-0.0046,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.899,0.3227,-0.0244,-0.103,6.9509,111,-0.1012,0.0018,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.95,0.34,-0.0264,-0.1,6.9375,111,-0.1009,-0.0008,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.999,0.3515,-0.0277,-0.0982,6.9286,111,-0.1007,-0.0025,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.049,0.3688,-0.0296,-0.0957,6.9151,111,-0.1006,-0.0049,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.099,0.3804,-0.0308,-0.094,6.9062,111,-0.1005,-0.0065,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.149,0.392,-0.0321,-0.0924,6.8972,111,-0.0914,0.001,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.199,0.4094,-0.0338,-0.0899,6.8837,111,-0.0789,0.011,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.249,0.421,-0.035,-0.0883,6.8747,111,-0.0694,0.0188,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.299,0.4369,-0.0365,-0.0864,6.8623,111,-0.0691,0.0173,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.349,0.4452,-0.0373,-0.0865,6.8558,111,-0.0688,0.0177,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.401,0.4536,-0.038,-0.0865,6.8492,111,-0.0686,0.0178,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.449,0.4706,-0.0397,-0.0842,6.8361,111,-0.0682,0.016,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.499,0.4821,-0.0408,-0.0825,6.8271,111,-0.0677,0.0147,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.549,0.4937,-0.0419,-0.0807,6.8182,111,-0.0594,0.0212,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.603,0.5111,-0.0435,-0.078,6.8047,111,-0.0591,0.0189,0.5,0.0,0.5,0.0,0.5,0.0,0.0
