t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,mira,alvo_x,alvo_y,desvio_lateral
7.05,seguindo,0.0916,0.0027,-0.0974,-0.2857,-0.1883,0.5,9.4462,9.4924,0.15,0.261,-0.047,0.0474
7.1,seguindo,0.105,0.0021,-0.1066,-0.3052,-0.1985,0.5,9.4379,9.4924,0.15,0.261,-0.047,0.0468
7.15,seguindo,0.1245,0.0008,-0.1175,-0.3371,-0.2195,0.5,9.4262,9.4924,0.15,0.261,-0.047,0.0457
7.2,seguindo,0.1373,-0.0002,-0.1235,-0.2714,-0.1479,0.5,9.4187,6.8451,0.15,0.311,-0.0486,0.0448
7.25,seguindo,0.1559,-0.0021,-0.1295,-0.291,-0.1615,0.5,9.408,6.8451,0.15,0.311,-0.0486,0.0431
7.3,seguindo,0.1743,-0.0042,-0.1335,-0.3137,-0.1801,0.5,9.3977,6.8451,0.15,0.311,-0.0486,0.0412
7.35,seguindo,0.1867,-0.0053,-0.1411,-0.0862,0.0549,0.5,9.3905,3.9049,1.0,1.211,-0.0938,0.0403
7.4,seguindo,0.1992,-0.0065,-0.1489,-0.0861,0.0628,0.5,9.3833,3.9049,1.0,1.211,-0.0938,0.0393
7.45,seguindo,0.218,-0.0081,-0.1656,-0.0861,0.0794,0.5,9.3724,3.9049,1.0,1.211,-0.0938,0.038
7.5,seguindo,0.2369,-0.0098,-0.1851,-0.0819,0.1032,0.5,9.3615,4.3418,1.0,1.261,-0.0939,0.0367
7.55,seguindo,0.2499,-0.0112,-0.1986,-0.0816,0.117,0.5,9.3543,4.3418,1.0,1.261,-0.0939,0.0356
7.6,seguindo,0.2628,-0.0128,-0.2119,-0.0811,0.1308,0.5,9.3472,4.3418,1.0,1.261,-0.0939,0.0343
7.65,seguindo,0.2824,-0.0156,-0.2309,-0.0885,0.1423,0.5,9.3377,4.3418,1.0,1.262,-0.1026,0.0323
7.7,seguindo,0.2955,-0.0178,-0.2424,-0.0837,0.1588,0.5,9.3309,4.5159,1.0,1.312,-0.1031,0.0306
7.75,seguindo,0.315,-0.0212,-0.2614,-0.0819,0.1795,0.5,9.321,4.5159,1.0,1.312,-0.1031,0.028
7.8,seguindo,0.3278,-0.0236,-0.2746,-0.0805,0.194,0.5,9.3145,4.5159,1.0,1.312,-0.1031,0.0262
7.85,seguindo,0.3456,-0.0273,-0.2917,-0.0748,0.2169,0.5,9.3059,3.9148,1.0,1.362,-0.1035,0.0234
7.9,seguindo,0.3568,-0.0298,-0.3028,-0.0732,0.2297,0.5,9.3006,3.9148,1.0,1.362,-0.1035,0.0215
7.951,seguindo,0.3735,-0.0343,-0.3127,-0.0699,0.2428,0.5,9.2934,3.9148,1.0,1.362,-0.1035,0.0181
8.0,seguindo,0.3899,-0.0392,-0.3187,-0.1722,0.1465,0.5,9.2866,4.5771,0.15,0.5623,-0.0691,0.0143
8.05,seguindo,0.4007,-0.0429,-0.3161,-0.1609,0.1552,0.5,9.2826,4.5771,0.15,0.5623,-0.0691,0.0113
8.1,seguindo,0.4115,-0.0467,-0.3129,-0.1478,0.1652,0.5,9.2786,4.5771,0.15,0.5623,-0.0691,0.0082
8.15,seguindo,0.4277,-0.0523,-0.3075,-0.1242,0.1834,0.5,9.2727,4.5771,0.15,0.5623,-0.0691,0.0039
8.21,seguindo,0.4438,-0.058,-0.3013,-0.0456,0.2557,0.5,9.2667,inf,1.0,1.462,-0.1044,0.0377
8.25,seguindo,0.4547,-0.0616,-0.2976,-0.0424,0.2552,0.5,9.2627,inf,1.0,1.462,-0.1044,0.0341
8.3,seguindo,0.4656,-0.0652,-0.2943,-0.0393,0.255,0.5,9.2586,inf,1.0,1.462,-0.1044,0.0306
8.35,seguindo,0.4821,-0.0705,-0.291,-0.0346,0.2564,0.5,9.2522,inf,1.0,1.462,-0.1044,0.0255
8.4,seguindo,0.4932,-0.0739,-0.2893,-0.0303,0.259,0.5,9.2479,inf,1.0,1.512,-0.1048,0.0221
8.45,seguindo,0.5099,-0.0791,-0.2868,-0.0257,0.2611,0.5,9.2414,inf,1.0,1.512,-0.1048,0.0171
8.5,seguindo,0.5266,-0.0842,-0.2843,-0.0209,0.2634,0.5,9.2349,inf,1.0,1.512,-0.1048,0.0121
8.55,seguindo,0.5378,-0.0876,-0.2826,-0.0295,0.2532,0.5,9.2298,185253.1309,1.0,1.5609,-0.1178,0.0092
8.6,seguindo,0.5489,-0.091,-0.2809,-0.0265,0.2544,0.5,9.2253,185253.1309,1.0,1.5609,-0.1178,0.006
8.651,seguindo,0.5656,-0.096,-0.2784,-0.0219,0.2566,0.5,9.2185,185253.1309,1.0,1.5609,-0.1178,0.0014
8.7,seguindo,0.5768,-0.0993,-0.2768,-0.0188,0.2581,0.5,9.214,185253.1309,1.0,1.5609,-0.1178,-0.0017
8.75,seguindo,0.5936,-0.1043,-0.2743,-0.0143,0.26,0.5,9.2073,99573.7131,1.0,1.6109,-0.1188,-0.0063
8.8,seguindo,0.6047,-0.1075,-0.2726,-0.0112,0.2614,0.5,9.2028,99573.7131,1.0,1.6109,-0.1188,-0.0094
8.85,seguindo,0.6215,-0.1124,-0.27,-0.0064,0.2635,0.5,9.196,99573.7131,1.0,1.6109,-0.1188,-0.0139
8.9,seguindo,0.6382,-0.1173,-0.2673,-0.0025,0.2648,0.5,9.1892,53858.1703,1.0,1.6609,-0.1198,-0.0184
8.95,seguindo,0.6494,-0.1205,-0.2656,0.0006,0.2662,0.5,9.1847,53858.1703,1.0,1.6609,-0.1198,-0.0214
9.0,seguindo,0.6606,-0.1236,-0.2638,0.0038,0.2676,0.5,9.1802,53858.1703,1.0,1.6609,-0.1198,-0.0243
9.05,seguindo,0.6774,-0.1284,-0.2611,0.0087,0.2698,0.5,9.1734,53858.1703,1.0,1.6609,-0.1198,-0.0287
9.101,seguindo,0.6942,-0.1331,-0.2584,0.012,0.2704,0.5,9.1666,29328.4402,1.0,1.7109,-0.1208,-0.0331
9.15,seguindo,0.7053,-0.1362,-0.2566,0.0152,0.2718,0.5,9.162,29328.4402,1.0,1.7109,-0.1208,-0.0359
9.2,seguindo,0.7165,-0.1392,-0.2547,0.0185,0.2732,0.5,9.1575,29328.4402,1.0,1.7109,-0.1208,-0.0388
9.25,seguindo,0.7333,-0.1438,-0.2519,0.0235,0.2754,0.5,9.1506,29328.4402,1.0,1.7109,-0.1208,-0.043
9.3,seguindo,0.7445,-0.1469,-0.2501,0.0246,0.2746,0.5,9.1461,16087.2927,1.0,1.7608,-0.1219,-0.0458
9.35,seguindo,0.7614,-0.1514,-0.2473,0.0295,0.2768,0.5,9.1392,16087.2927,1.0,1.7608,-0.1219,-0.05
9.4,seguindo,0.7726,-0.1543,-0.2454,0.0328,0.2783,0.5,9.1346,16087.2927,1.0,1.7608,-0.1219,-0.0527
9.45,seguindo,0.7895,-0.1588,-0.2427,0.0351,0.2778,0.5,9.1277,8893.7906,1.0,1.8108,-0.1229,-0.0568
9.5,seguindo,0.8007,-0.1617,-0.2409,0.0384,0.2793,0.5,9.1231,8893.7906,1.0,1.8108,-0.1229,-0.0595
9.55,seguindo,0.8176,-0.166,-0.2382,0.0434,0.2816,0.5,9.1162,8893.7906,1.0,1.8108,-0.1229,-0.0635
9.6,seguindo,0.8345,-0.1704,-0.2355,0.0486,0.2841,0.5,9.1092,8893.7906,1.0,1.8108,-0.1229,-0.0675
9.651,seguindo,0.8429,-0.1723,-0.2354,0.0311,0.2664,0.5,9.0996,4958.9048,1.0,1.8536,-0.1409,-0.0675
9.7,seguindo,0.851,-0.1743,-0.2354,0.0333,0.2687,0.5,9.096,4958.9048,1.0,1.8536,-0.1409,-0.0692
9.75,seguindo,0.866,-0.1781,-0.2341,0.0376,0.2717,0.5,9.0897,4958.9048,1.0,1.8536,-0.1409,-0.0724
9.8,seguindo,0.8773,-0.1809,-0.2323,0.0372,0.2695,0.5,9.0849,2790.6268,1.0,1.9035,-0.1427,-0.0748
9.85,seguindo,0.8942,-0.1851,-0.2296,0.042,0.2715,0.5,9.0777,2790.6268,1.0,1.9035,-0.1427,-0.0784
9.9,seguindo,0.9055,-0.1879,-0.2277,0.0452,0.273,0.5,9.0729,2790.6268,1.0,1.9035,-0.1427,-0.0808
9.95,seguindo,0.9224,-0.192,-0.225,0.0502,0.2752,0.5,9.0657,2790.6268,1.0,1.9035,-0.1427,-0.0843
10.001,seguindo,0.9394,-0.1961,-0.2223,0.0508,0.2731,0.5,9.0585,1586.3574,1.0,1.9535,-0.1445,-0.0878
10.05,seguindo,0.9484,-0.1987,-0.2148,0.0539,0.2687,0.5,9.055,1586.3574,1.0,1.9535,-0.1445,-0.0901
10.101,seguindo,0.9617,-0.2024,-0.2042,0.0583,0.2625,0.5,9.0498,1586.3574,1.0,1.9535,-0.1445,-0.0933
10.151,seguindo,0.9707,-0.2052,-0.1923,0.0617,0.254,0.5,9.0465,1586.3574,1.0,1.9535,-0.1445,-0.0958
10.2,seguindo,0.9797,-0.2079,-0.1802,0.0601,0.2403,0.5,9.0431,911.8053,1.0,2.0035,-0.1463,-0.0982
10.25,seguindo,0.9931,-0.2121,-0.1575,0.065,0.2225,0.5,9.0382,911.8053,1.0,2.0035,-0.1463,-0.1019
10.3,seguindo,1.0021,-0.2148,-0.1407,-0.0727,0.068,0.5,9.0349,3.2219,0.15,1.1501,-0.2256,0.0335
10.35,seguindo,1.0155,-0.2187,-0.115,-0.0515,0.0635,0.5,9.0298,3.2219,0.15,1.1501,-0.2256,0.0274
10.4,seguindo,1.0245,-0.2211,-0.0978,0.0091,0.1069,0.5,9.0262,3.2958,0.15,1.2003,-0.2194,0.0235
10.45,seguindo,1.0381,-0.2243,-0.0723,0.0299,0.1022,0.5,9.0205,3.2958,0.15,1.2003,-0.2194,0.018
10.5,seguindo,1.0473,-0.2263,-0.0555,0.0445,0.1,0.5,9.0165,3.2958,0.15,1.2003,-0.2194,0.0144
10.55,seguindo,1.0612,-0.2289,-0.031,0.0675,0.0985,0.5,9.0102,3.2958,0.15,1.2003,-0.2194,0.0097
10.6,seguindo,1.0705,-0.2304,-0.0152,0.0839,0.0991,0.5,9.0057,3.2958,0.15,1.2003,-0.2194,0.0068
10.65,seguindo,1.0848,-0.2323,0.0077,0.1107,0.103,0.5,8.9987,4.1457,0.15,1.2506,-0.2139,0.0026
10.7,seguindo,1.0944,-0.2333,0.0224,0.1241,0.1017,0.5,8.9937,4.1457,0.15,1.2506,-0.2139,0.0001
10.751,seguindo,1.1108,-0.2343,0.0413,0.1455,0.1042,0.5,8.9846,4.1457,0.15,1.2506,-0.2139,-0.0032
10.801,seguindo,1.1288,-0.2346,0.0557,0.15,0.0942,0.5,8.9741,5.9968,0.15,1.3008,-0.2086,-0.006
10.851,seguindo,1.1407,-0.2344,0.0609,0.0696,0.0087,0.5,8.9723,4.1457,0.15,1.2744,-0.225,0.0066
10.9,seguindo,1.1527,-0.234,0.0653,0.0812,0.0159,0.5,8.9648,5.9968,0.15,1.3246,-0.22,0.0054
10.95,seguindo,1.1705,-0.2329,0.0674,0.084,0.0166,0.5,8.9532,5.9968,0.15,1.3246,-0.22,0.004
11.0,seguindo,1.1825,-0.2321,0.0671,0.0852,0.0181,0.5,8.9454,5.9968,0.15,1.3246,-0.22,0.0034
11.05,seguindo,1.2003,-0.2309,0.0669,0.0896,0.0228,0.5,8.9337,8.2748,0.15,1.3749,-0.2152,0.0025
11.1,seguindo,1.2122,-0.2301,0.0667,0.0912,0.0245,0.5,8.926,8.2748,0.15,1.3749,-0.2152,0.0018
11.15,seguindo,1.23,-0.2289,0.0671,0.0945,0.0273,0.5,8.9144,8.2748,0.15,1.3749,-0.2152,0.0009
11.2,seguindo,1.2418,-0.2282,0.0677,0.0972,0.0295,0.5,8.9068,8.2748,0.15,1.3749,-0.2152,0.0004
11.25,seguindo,1.2593,-0.2271,0.0696,0.0979,0.0283,0.5,8.8955,7.8986,0.15,1.4251,-0.2109,-0.0004
11.3,seguindo,1.2709,-0.2265,0.0713,0.1008,0.0296,0.5,8.8881,7.8986,0.15,1.4251,-0.2109,-0.001
11.353,seguindo,1.2883,-0.2254,0.0742,0.1061,0.0319,0.5,8.8769,7.8986,0.15,1.4251,-0.2109,-0.0018
11.4,seguindo,1.2998,-0.2247,0.0764,0.1,0.0237,0.5,8.8695,5.5738,0.15,1.4752,-0.2071,-0.0022
11.451,seguindo,1.3172,-0.2236,0.0795,0.1041,0.0246,0.5,8.8584,5.5738,0.15,1.4752,-0.2071,-0.0029
11.5,seguindo,1.3287,-0.2229,0.0816,0.1071,0.0255,0.5,8.8509,5.5738,0.15,1.4752,-0.2071,-0.0033
11.551,seguindo,1.346,-0.2217,0.0847,0.1122,0.0275,0.5,8.8398,5.5738,0.15,1.4752,-0.2071,-0.0037
11.6,seguindo,1.3576,-0.2209,0.0868,0.099,0.0122,0.5,8.8323,4.0173,0.15,1.5254,-0.2042,-0.004
11.65,seguindo,1.3749,-0.2196,0.0898,0.1018,0.012,0.5,8.8211,4.0173,0.15,1.5254,-0.2042,-0.0044
11.7,seguindo,1.3865,-0.2187,0.0916,0.1038,0.0122,0.5,8.8136,4.0173,0.15,1.5254,-0.2042,-0.0045
11.75,seguindo,1.4039,-0.2173,0.0943,0.0877,-0.0066,0.5,8.8022,3.329,0.15,1.5755,-0.2022,-0.0046
11.8,seguindo,1.4155,-0.2163,0.0961,0.0881,-0.008,0.5,8.7947,3.329,0.15,1.5755,-0.2022,-0.0046
11.85,seguindo,1.4328,-0.2148,0.0988,0.0885,-0.0103,0.5,8.7834,3.329,0.15,1.5755,-0.2022,-0.0045
11.9,seguindo,1.4444,-0.2138,0.1007,0.0887,-0.012,0.5,8.7758,3.329,0.15,1.5755,-0.2022,-0.0044
11.95,seguindo,1.4618,-0.2123,0.1034,0.0684,-0.0349,0.5,8.7645,3.1639,0.15,1.6256,-0.2011,-0.0041
12.0,seguindo,1.4733,-0.2112,0.1051,0.0666,-0.0384,0.5,8.7569,3.1639,0.15,1.6256,-0.2011,-0.0039
12.05,seguindo,1.4907,-0.2096,0.1077,0.0631,-0.0446,0.5,8.7455,3.1639,0.15,1.6256,-0.2011,-0.0033
12.1,seguindo,1.5023,-0.2085,0.1094,0.0446,-0.0648,0.5,8.7378,3.3645,0.15,1.6756,-0.2007,-0.0029
12.151,seguindo,1.5196,-0.2067,0.1121,0.0387,-0.0734,0.5,8.7264,3.3645,0.15,1.6756,-0.2007,-0.0022
12.2,seguindo,1.5312,-0.2056,0.1139,0.0337,-0.0802,0.5,8.7188,3.3645,0.15,1.6756,-0.2007,-0.0016
12.25,seguindo,1.5485,-0.2038,0.1166,0.0395,-0.0772,0.5,8.7244,3.3645,0.15,1.7002,-0.1978,-0.0031
12.3,seguindo,1.5601,-0.2026,0.1184,0.034,-0.0844,0.5,8.7168,3.3645,0.15,1.7002,-0.1978,-0.0023
12.35,seguindo,1.5774,-0.2007,0.1211,-0.028,-0.1491,0.5,8.7052,6.3405,1.0,2.5996,-0.2294,-0.0011
12.4,seguindo,1.589,-0.1994,0.1229,-0.0296,-0.1525,0.5,8.6975,6.3405,1.0,2.5996,-0.2294,-0.0002
12.45,seguindo,1.6063,-0.1975,0.1256,-0.0321,-0.1577,0.5,8.6859,6.3405,1.0,2.5996,-0.2294,0.0012
12.5,seguindo,1.6179,-0.1962,0.1274,-0.0338,-0.1612,0.5,8.6782,6.3405,1.0,2.5996,-0.2294,0.0023
12.551,seguindo,1.6352,-0.1942,0.13,-0.0353,-0.1654,0.5,8.6666,8.6547,1.0,2.6497,-0.23,0.004
12.6,seguindo,1.6467,-0.1928,0.1318,-0.0371,-0.1689,0.5,8.6588,8.6547,1.0,2.6497,-0.23,0.0052
12.655,seguindo,1.664,-0.1907,0.1345,0.1477,0.0133,0.5,8.6472,3.0172,0.15,1.8015,-0.1702,-0.0018
12.7,seguindo,1.6756,-0.1893,0.1363,0.15,0.0137,0.5,8.6394,3.0172,0.15,1.8015,-0.1702,-0.0022
12.75,seguindo,1.6929,-0.1871,0.139,0.1328,-0.0063,0.5,8.6278,2.1323,0.15,1.8517,-0.1659,-0.0027
12.8,seguindo,1.7044,-0.1856,0.1408,0.1332,-0.0076,0.5,8.62,2.1323,0.15,1.8517,-0.1659,-0.0029
12.85,seguindo,1.7217,-0.1834,0.1435,0.1337,-0.0098,0.5,8.6083,2.1323,0.15,1.8517,-0.1659,-0.0031
12.9,seguindo,1.7332,-0.1818,0.1453,0.1111,-0.0341,0.5,8.6005,1.9314,0.15,1.9019,-0.163,-0.0032
12.95,seguindo,1.7505,-0.1795,0.148,0.1085,-0.0395,0.5,8.5888,1.9314,0.15,1.9019,-0.163,-0.0033
13.0,seguindo,1.762,-0.1779,0.1499,0.1063,-0.0436,0.5,8.581,1.9314,0.15,1.9019,-0.163,-0.0031
13.05,seguindo,1.7792,-0.1755,0.1526,0.0812,-0.0714,0.5,8.5693,2.0269,0.15,1.952,-0.1615,-0.0027
13.1,seguindo,1.7907,-0.1739,0.1544,0.0769,-0.0774,0.5,8.5615,2.0269,0.15,1.952,-0.1615,-0.0024
13.15,seguindo,1.808,-0.1714,0.1571,0.0671,-0.09,0.5,8.5515,2.0269,0.15,1.9557,-0.1615,-0.001
13.2,seguindo,1.8195,-0.1697,0.159,0.0605,-0.0985,0.5,8.5436,2.0269,0.15,1.9557,-0.1615,-0.0004
13.25,seguindo,1.8367,-0.1672,0.1617,0.0371,-0.1245,0.5,8.5319,2.3566,0.15,2.0057,-0.1609,0.0007
13.3,seguindo,1.8482,-0.1654,0.1635,0.0288,-0.1346,0.5,8.524,2.3566,0.15,2.0057,-0.1609,0.0014
13.35,seguindo,1.8655,-0.1628,0.1661,0.0135,-0.1526,0.5,8.5123,2.3566,0.15,2.0057,-0.1609,0.0028
13.4,seguindo,1.8769,-0.161,0.1679,0.0009,-0.1671,0.5,8.5044,2.3566,0.15,2.0057,-0.1609,0.0039
13.45,seguindo,1.8942,-0.1583,0.1707,-0.0135,-0.1841,0.5,8.4926,2.9585,1.0,2.906,-0.1719,0.0056
13.5,seguindo,1.9056,-0.1565,0.1725,-0.0155,-0.188,0.5,8.4847,2.9585,1.0,2.906,-0.1719,0.0067
13.551,seguindo,1.9228,-0.1537,0.1752,-0.0186,-0.1938,0.5,8.4729,2.9585,1.0,2.906,-0.1719,0.0089
13.6,seguindo,1.94,-0.1508,0.1779,-0.0136,-0.1915,0.5,8.461,2.1296,1.0,2.9563,-0.1647,0.0112
13.65,seguindo,1.9515,-0.1489,0.1797,-0.0157,-0.1954,0.5,8.4531,2.1296,1.0,2.9563,-0.1647,0.0127
13.7,seguindo,1.963,-0.1469,0.1815,-0.0178,-0.1993,0.5,8.4452,2.1296,1.0,2.9563,-0.1647,0.0145
13.75,seguindo,1.9801,-0.144,0.1841,-0.0212,-0.2053,0.5,8.4333,2.1296,1.0,2.9563,-0.1647,0.0172
13.801,seguindo,1.9973,-0.141,0.1867,-0.1393,-0.326,0.5,8.4214,5.5228,0.15,2.1558,-0.1632,0.02
13.85,seguindo,2.0088,-0.139,0.1885,-0.1635,-0.3519,0.5,8.4135,5.5228,0.15,2.1558,-0.1632,0.022
13.9,seguindo,2.0202,-0.1369,0.1903,-0.1916,-0.3818,0.5,8.4055,5.5228,0.15,2.1558,-0.1632,0.0241
13.95,seguindo,2.0374,-0.1338,0.193,-0.1816,-0.3745,0.5,8.3936,8.0641,0.15,2.2057,-0.1647,0.0272
14.0,seguindo,2.0488,-0.1317,0.1948,-0.2072,-0.4021,0.5,8.3857,8.0641,0.15,2.2057,-0.1647,0.0294
14.05,seguindo,2.0659,-0.1285,0.1975,-0.2532,-0.4508,0.5,8.3737,8.0641,0.15,2.2057,-0.1647,0.0327
14.1,seguindo,2.0774,-0.1264,0.1993,-0.2901,-0.4894,0.5,8.3657,8.0641,0.15,2.2057,-0.1647,0.0351
14.15,seguindo,2.0945,-0.1231,0.202,-0.1859,-0.3879,0.5,8.3768,8.0641,0.15,2.2197,-0.1467,0.02
14.2,seguindo,2.1059,-0.1209,0.2038,-0.1669,-0.3707,0.5,8.3688,12.2599,0.15,2.2697,-0.1485,0.0224
14.25,seguindo,2.1234,-0.1171,0.2016,-0.2113,-0.4129,0.5,8.3561,12.2599,0.15,2.2697,-0.1485,0.0266
14.3,seguindo,2.1352,-0.1145,0.1982,-0.248,-0.4463,0.5,8.3475,12.2599,0.15,2.2697,-0.1485,0.0296
14.35,seguindo,2.1527,-0.1102,0.1882,-0.2367,-0.4249,0.5,8.3345,19.5794,0.15,2.3196,-0.1505,0.0343
14.4,seguindo,2.1642,-0.1073,0.1796,-0.2708,-0.4504,0.5,8.3259,19.5794,0.15,2.3196,-0.1505,0.0375
14.451,seguindo,2.1815,-0.1029,0.1618,-0.3318,-0.4937,0.5,8.3129,19.5794,0.15,2.3196,-0.1505,0.0425
14.5,seguindo,2.193,-0.0999,0.1481,-0.3797,-0.5278,0.5,8.3043,19.5794,0.15,2.3196,-0.1505,0.0458
14.55,seguindo,2.21,-0.0955,0.1227,-0.3427,-0.4654,0.5,8.2915,34.1658,0.15,2.3696,-0.1525,0.0508
14.6,seguindo,2.2212,-0.0927,0.1038,-0.3828,-0.4867,0.5,8.2831,34.1658,0.15,2.3696,-0.1525,0.054
14.65,seguindo,2.2385,-0.0887,0.0743,-0.4527,-0.527,0.5,8.2705,34.1658,0.15,2.3696,-0.1525,0.0586
14.7,seguindo,2.2504,-0.0863,0.0544,-0.383,-0.4375,0.5,8.2622,77.2823,0.15,2.4196,-0.1545,0.0614
14.75,seguindo,2.268,-0.0831,0.0229,-0.1392,-0.1621,0.5,8.2502,inf,0.15,2.4217,-0.1046,0.0149
14.801,seguindo,2.2855,-0.0803,-0.0095,-0.1766,-0.1671,0.5,8.2386,inf,0.15,2.4217,-0.1046,0.0184
14.85,seguindo,2.2972,-0.0788,-0.0313,-0.2047,-0.1734,0.5,8.2311,inf,0.15,2.4217,-0.1046,0.0205
14.9,seguindo,2.3089,-0.0775,-0.0531,-0.1781,-0.125,0.5,8.2238,inf,0.15,2.4717,-0.1068,0.0222
14.951,seguindo,2.3263,-0.0758,-0.0881,-0.2097,-0.1216,0.5,8.2133,inf,0.15,2.4717,-0.1068,0.0246
15.0,seguindo,2.3377,-0.075,-0.1122,-0.2329,-0.1207,0.5,8.2066,inf,0.15,2.4717,-0.1068,0.026
15.05,seguindo,2.355,-0.0743,-0.1478,-0.2047,-0.0569,0.5,8.197,inf,0.15,2.5216,-0.1089,0.0274
15.1,seguindo,2.3666,-0.0743,-0.1711,-0.2199,-0.0488,0.5,8.1909,inf,0.15,2.5216,-0.1089,0.0279
15.15,seguindo,2.3851,-0.0751,-0.2035,-0.205,-0.0015,0.5,8.1832,inf,0.15,2.5121,-0.1015,0.0212
15.2,seguindo,2.398,-0.0763,-0.2223,-0.1646,0.0578,0.5,8.1776,inf,0.15,2.5621,-0.1036,0.0205
15.251,seguindo,2.4175,-0.0789,-0.2476,-0.1694,0.0781,0.5,8.1698,inf,0.15,2.5621,-0.1036,0.0188
15.301,seguindo,2.4305,-0.0811,-0.261,-0.1695,0.0916,0.5,8.165,inf,0.15,2.5621,-0.1036,0.0171
15.35,seguindo,2.4501,-0.0849,-0.2793,-0.1272,0.152,0.5,8.1583,inf,0.15,2.612,-0.1056,0.014
15.4,seguindo,2.4632,-0.0878,-0.2904,-0.1195,0.1709,0.5,8.1541,inf,0.15,2.612,-0.1056,0.0117
15.45,seguindo,2.4811,-0.0922,-0.3021,-0.1021,0.2,0.5,8.1489,inf,0.15,2.612,-0.1056,0.008
15.5,seguindo,2.4923,-0.0952,-0.3085,-0.0735,0.2351,0.5,8.1458,inf,0.15,2.662,-0.1077,0.0055
15.55,seguindo,2.509,-0.1003,-0.3113,-0.0482,0.2631,0.5,8.1418,inf,0.15,2.662,-0.1077,0.0011
15.6,seguindo,2.52,-0.1039,-0.3105,-0.0266,0.2839,0.5,8.1394,inf,0.15,2.662,-0.1077,-0.0021
15.65,seguindo,2.5363,-0.1095,-0.3066,0.014,0.3206,0.5,8.136,inf,0.15,2.662,-0.1077,-0.0069
15.7,seguindo,2.5471,-0.1132,-0.3027,0.0209,0.3236,0.5,8.1338,inf,0.15,2.712,-0.1098,-0.0102
15.75,seguindo,2.5633,-0.1188,-0.2964,0.0604,0.3569,0.5,8.1306,inf,0.15,2.712,-0.1098,-0.0151
15.8,seguindo,2.5742,-0.1224,-0.2921,0.0915,0.3836,0.5,8.1284,inf,0.15,2.712,-0.1098,-0.0183
15.85,seguindo,2.5905,-0.1278,-0.2863,0.0927,0.379,0.5,8.1249,inf,0.15,2.7619,-0.1118,-0.023
15.9,seguindo,2.6014,-0.1312,-0.283,0.1204,0.4034,0.5,8.1226,inf,0.15,2.7619,-0.1118,-0.026
15.95,seguindo,2.6179,-0.1363,-0.2793,0.1686,0.4478,0.5,8.1189,inf,0.15,2.7619,-0.1118,-0.0304
16.0,seguindo,2.629,-0.1397,-0.2772,0.2065,0.4837,0.5,8.1163,inf,0.15,2.7619,-0.1118,-0.0333
16.05,seguindo,2.6457,-0.1446,-0.2743,-0.1165,0.1578,0.1336,8.1125,0.1336,0.15,2.8098,-0.1638,-0.0376
