t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,mira,alvo_x,alvo_y,desvio_lateral
51.35,seguindo,6.1331,5.4061,1.3763,1.4288,0.0525,0.5,2.1206,297.9708,1.0,6.28,6.4343,0.0015
51.401,seguindo,6.1368,5.423,1.3813,1.4301,0.0488,0.5,2.1033,297.9708,1.0,6.28,6.4343,0.0003
51.45,seguindo,6.1391,5.4343,1.3836,1.4308,0.0472,0.5,2.0918,297.9708,1.0,6.28,6.4343,-0.0005
51.5,seguindo,6.1414,5.4457,1.3857,1.4315,0.0458,0.5,2.0802,297.9708,1.0,6.28,6.4343,-0.0012
51.55,seguindo,6.1448,5.4627,1.3886,1.4325,0.044,0.5,2.0629,297.9708,1.0,6.28,6.4343,-0.0021
51.6,seguindo,6.1471,5.4742,1.3903,1.433,0.0427,0.5,2.0512,412.685,1.0,6.2901,6.5057,-0.0027
51.65,seguindo,6.1504,5.4913,1.3928,1.4326,0.0398,0.5,2.0216,66.8716,1.0,6.2883,6.4831,0.0001
51.7,seguindo,6.1526,5.5027,1.3945,1.4332,0.0387,0.5,2.0099,66.8716,1.0,6.2883,6.4831,-0.0004
51.75,seguindo,6.1558,5.5199,1.397,1.4341,0.0371,0.5,1.9925,80.2789,1.0,6.2982,6.5553,-0.0012
51.8,seguindo,6.159,5.5371,1.3995,1.4349,0.0354,0.5,1.975,80.2789,1.0,6.2982,6.5553,-0.0019
51.85,seguindo,6.1611,5.5485,1.4011,1.4354,0.0343,0.5,1.9634,80.2789,1.0,6.2982,6.5553,-0.0024
51.9,seguindo,6.1632,5.56,1.4028,1.436,0.0332,0.5,1.9518,80.2789,1.0,6.2982,6.5553,-0.0028
51.951,seguindo,6.1663,5.5772,1.4053,1.4367,0.0314,0.5,1.9343,80.2789,1.0,6.2982,6.5553,-0.0035
52.0,seguindo,6.1684,5.5886,1.4071,1.437,0.0299,0.5,1.9227,111.0721,1.0,6.3082,6.6275,-0.0039
52.051,seguindo,6.1714,5.6058,1.4097,1.4377,0.028,0.5,1.9053,111.0721,1.0,6.3082,6.6275,-0.0045
52.1,seguindo,6.1734,5.6172,1.4115,1.4373,0.0257,0.5,1.8937,175.6551,1.0,6.312,6.6494,-0.0016
52.15,seguindo,6.1764,5.6344,1.4143,1.4378,0.0235,0.5,1.8763,212.5527,1.0,6.3216,6.7198,-0.0022
52.2,seguindo,6.1783,5.6458,1.4162,1.4382,0.022,0.5,1.8647,212.5527,1.0,6.3216,6.7198,-0.0025
52.25,seguindo,6.1812,5.663,1.419,1.4387,0.0198,0.5,1.8473,212.5527,1.0,6.3216,6.7198,-0.003
52.3,seguindo,6.1831,5.6745,1.4208,1.4391,0.0183,0.5,1.8357,212.5527,1.0,6.3216,6.7198,-0.0034
52.351,seguindo,6.1859,5.6917,1.4235,1.4396,0.016,0.5,1.8182,212.5527,1.0,6.3216,6.7198,-0.0038
52.4,seguindo,6.1877,5.7031,1.4254,1.4397,0.0143,0.5,1.8066,295.3832,1.0,6.3311,6.7901,-0.0041
52.45,seguindo,6.1905,5.7204,1.4281,1.4401,0.012,0.5,1.7892,295.3832,1.0,6.3311,6.7901,-0.0044
52.5,seguindo,6.1922,5.7318,1.4298,1.4403,0.0105,0.5,1.7776,295.3832,1.0,6.3311,6.7901,-0.0046
52.55,seguindo,6.1949,5.7491,1.4326,1.432,-0.0006,0.5,1.768,119.3137,1.0,6.3407,6.7933,-0.0069
52.601,seguindo,6.1975,5.7663,1.4354,1.4322,-0.0031,0.5,1.7506,119.3137,1.0,6.3407,6.7933,-0.007
52.65,seguindo,6.1992,5.7778,1.4371,1.4319,-0.0052,0.5,1.7389,144.1062,1.0,6.351,6.8639,-0.007
52.7,seguindo,6.2009,5.7893,1.4389,1.432,-0.0069,0.5,1.7273,144.1062,1.0,6.351,6.8639,-0.0069
52.75,seguindo,6.2034,5.8065,1.4416,1.432,-0.0096,0.5,1.7099,144.1062,1.0,6.351,6.8639,-0.0069
52.8,seguindo,6.2058,5.8238,1.4444,1.4321,-0.0123,0.5,1.6925,144.1062,1.0,6.351,6.8639,-0.0067
52.85,seguindo,6.2074,5.8353,1.4462,1.4321,-0.0141,0.5,1.6808,144.1062,1.0,6.351,6.8639,-0.0066
52.9,seguindo,6.209,5.8468,1.448,1.4317,-0.0163,0.5,1.6692,199.9882,1.0,6.3613,6.9345,-0.0065
52.95,seguindo,6.2113,5.8641,1.4506,1.4316,-0.019,0.5,1.6518,199.9882,1.0,6.3613,6.9345,-0.0063
53.0,seguindo,6.2128,5.8756,1.4523,1.4314,-0.021,0.5,1.6401,244.9856,1.0,6.3514,6.8628,-0.0039
53.05,seguindo,6.2151,5.8929,1.455,1.4312,-0.0238,0.5,1.6227,244.9856,1.0,6.3514,6.8628,-0.0036
53.1,seguindo,6.2166,5.9045,1.4568,1.4311,-0.0257,0.5,1.6111,244.9856,1.0,6.3514,6.8628,-0.0035
53.15,seguindo,6.2187,5.9218,1.4595,1.4305,-0.029,0.5,1.5936,295.8072,1.0,6.3616,6.9336,-0.0032
53.2,seguindo,6.2202,5.9333,1.4613,1.4303,-0.031,0.5,1.582,295.8072,1.0,6.3616,6.9336,-0.003
53.25,seguindo,6.2223,5.9506,1.464,1.43,-0.034,0.5,1.5646,295.8072,1.0,6.3616,6.9336,-0.0026
53.3,seguindo,6.2237,5.9621,1.4658,1.4297,-0.0361,0.5,1.553,295.8072,1.0,6.3616,6.9336,-0.0023
53.35,seguindo,6.2257,5.9795,1.4685,1.4291,-0.0394,0.5,1.5356,410.5654,1.0,6.3718,7.0043,-0.0019
53.4,seguindo,6.227,5.991,1.4703,1.4288,-0.0415,0.5,1.5239,410.5654,1.0,6.3718,7.0043,-0.0015
53.451,seguindo,6.2289,6.0083,1.473,1.4287,-0.0443,0.5,1.5065,314.9078,1.0,6.371,7.0013,-0.002
53.5,seguindo,6.2302,6.0199,1.4748,1.4283,-0.0464,0.5,1.4949,314.9078,1.0,6.371,7.0013,-0.0016
53.55,seguindo,6.2321,6.0372,1.4774,1.4448,-0.0326,0.5,1.4754,314.9078,1.0,6.3542,7.0015,-0.017
53.601,seguindo,6.2339,6.0546,1.48,1.4432,-0.0368,0.5,1.4579,379.6767,1.0,6.3645,7.0727,-0.0163
53.65,seguindo,6.2351,6.0661,1.4818,1.4429,-0.0389,0.5,1.4463,379.6767,1.0,6.3645,7.0727,-0.0158
53.7,seguindo,6.2362,6.0777,1.4836,1.4426,-0.041,0.5,1.4347,379.6767,1.0,6.3645,7.0727,-0.0153
53.75,seguindo,6.238,6.095,1.4863,1.442,-0.0443,0.5,1.4173,379.6767,1.0,6.3645,7.0727,-0.0146
53.8,seguindo,6.2391,6.1066,1.4882,1.4417,-0.0465,0.5,1.4057,379.6767,1.0,6.3645,7.0727,-0.014
53.85,seguindo,6.2407,6.124,1.4909,1.4407,-0.0502,0.5,1.3882,210.4602,1.0,6.3728,7.1331,-0.0152
53.9,seguindo,6.2423,6.1413,1.4936,1.44,-0.0536,0.5,1.3708,210.4602,1.0,6.3728,7.1331,-0.0143
53.951,seguindo,6.2433,6.1529,1.4953,1.4385,-0.0568,0.5,1.3592,251.6385,1.0,6.3835,7.2065,-0.0136
54.0,seguindo,6.2443,6.1645,1.497,1.438,-0.059,0.5,1.3476,251.6385,1.0,6.3835,7.2065,-0.013
54.05,seguindo,6.2458,6.1819,1.4997,1.4372,-0.0625,0.5,1.3302,251.6385,1.0,6.3835,7.2065,-0.0119
54.1,seguindo,6.2468,6.1935,1.5015,1.4367,-0.0648,0.5,1.3186,251.6385,1.0,6.3835,7.2065,-0.0112
54.151,seguindo,6.2482,6.2108,1.5042,1.4357,-0.0685,0.5,1.3012,251.6385,1.0,6.3835,7.2065,-0.0101
54.2,seguindo,6.2495,6.2282,1.507,1.4341,-0.0729,0.5,1.2838,348.1548,1.0,6.3942,7.2798,-0.009
54.251,seguindo,6.2504,6.2398,1.5088,1.4334,-0.0753,0.5,1.2722,348.1548,1.0,6.3942,7.2798,-0.0082
54.3,seguindo,6.2513,6.2514,1.5106,1.434,-0.0766,0.5,1.2606,197.2015,1.0,6.3943,7.2898,-0.0152
54.35,seguindo,6.2525,6.2688,1.5132,1.4328,-0.0803,0.5,1.2432,197.2015,1.0,6.3943,7.2898,-0.0139
54.401,seguindo,6.2537,6.2862,1.5158,1.4309,-0.0849,0.5,1.2258,239.2985,1.0,6.4049,7.3598,-0.0124
54.45,seguindo,6.2545,6.2978,1.5176,1.4301,-0.0875,0.5,1.2142,239.2985,1.0,6.4049,7.3598,-0.0115
54.5,seguindo,6.2552,6.3094,1.5194,1.4293,-0.0901,0.5,1.2026,239.2985,1.0,6.4049,7.3598,-0.0105
54.55,seguindo,6.2563,6.3268,1.5221,1.4775,-0.0445,0.5,1.2049,239.2985,1.0,6.3554,7.3855,-0.0341
54.6,seguindo,6.257,6.3384,1.5238,1.4772,-0.0467,0.5,1.1933,239.2985,1.0,6.3554,7.3855,-0.0334
54.65,seguindo,6.258,6.3558,1.5265,1.4766,-0.05,0.5,1.1759,239.2985,1.0,6.3554,7.3855,-0.0322
54.7,seguindo,6.2587,6.3674,1.5283,1.4742,-0.0541,0.5,1.1643,317.287,1.0,6.3642,7.4558,-0.0314
54.75,seguindo,6.2596,6.3848,1.5311,1.4736,-0.0575,0.5,1.1469,11.6066,1.0,6.364,7.4554,-0.0267
54.8,seguindo,6.2602,6.3964,1.5329,1.4731,-0.0598,0.5,1.1353,11.6066,1.0,6.364,7.4554,-0.0248
54.85,seguindo,6.2611,6.4138,1.5357,1.4723,-0.0634,0.5,1.1179,11.6066,1.0,6.364,7.4554,-0.024
54.9,seguindo,6.2616,6.4254,1.5375,1.4717,-0.0658,0.5,1.1063,11.6066,1.0,6.364,7.4554,-0.0234
54.95,seguindo,6.2624,6.4428,1.5402,1.4692,-0.0711,0.5,1.0889,13.6797,1.0,6.3729,7.5261,-0.0225
55.0,seguindo,6.2629,6.4544,1.542,1.4685,-0.0735,0.5,1.0773,13.6797,1.0,6.3729,7.5261,-0.0219
55.05,seguindo,6.2636,6.4718,1.5447,1.4675,-0.0772,0.5,1.0599,13.6797,1.0,6.3729,7.5261,-0.0209
55.1,seguindo,6.2641,6.4834,1.5465,1.4668,-0.0797,0.5,1.0483,13.6797,1.0,6.3729,7.5261,-0.0201
55.15,seguindo,6.2647,6.5009,1.5491,1.4656,-0.0835,0.5,1.0309,18.6851,1.0,6.3729,7.5261,-0.019
55.2,seguindo,6.2651,6.5125,1.5508,1.4648,-0.0861,0.5,1.0193,23.2112,1.0,6.3729,7.5261,-0.0261
55.25,seguindo,6.2656,6.5299,1.5534,1.4635,-0.09,0.5,1.0019,23.2112,1.0,6.3729,7.5261,-0.0239
55.3,seguindo,6.2659,6.5416,1.5552,1.4625,-0.0926,0.5,0.9903,23.2112,1.0,6.3729,7.5261,-0.0229
55.35,seguindo,6.2664,6.559,1.5579,1.4611,-0.0968,0.5,0.9729,28.0381,1.0,6.3729,7.5261,-0.0213
55.4,seguindo,6.2667,6.5706,1.5597,1.4601,-0.0996,0.5,0.9613,28.0381,1.0,6.3729,7.5261,-0.0202
55.451,seguindo,6.2671,6.588,1.5625,1.4863,-0.0762,0.5,0.9511,28.0381,1.0,6.3474,7.5358,-0.0278
55.5,seguindo,6.2673,6.5996,1.5643,1.4855,-0.0788,0.5,0.9395,28.0381,1.0,6.3474,7.5358,-0.0268
55.55,seguindo,6.2676,6.6171,1.5671,1.4842,-0.0828,0.5,0.9222,28.0381,1.0,6.3474,7.5358,-0.0253
55.6,seguindo,6.2678,6.6287,1.5689,1.4833,-0.0856,0.5,0.9106,28.0381,1.0,6.3474,7.5358,-0.0243
55.65,seguindo,6.268,6.6461,1.5716,1.4819,-0.0898,0.5,0.8932,33.3828,1.0,6.3474,7.5358,-0.0086
55.7,seguindo,6.2682,6.6577,1.5734,1.4808,-0.0926,0.5,0.8816,33.3828,1.0,6.3474,7.5358,-0.0077
55.75,seguindo,6.2683,6.6752,1.5761,1.4792,-0.0969,0.5,0.8642,39.9625,1.0,6.3474,7.5358,-0.0062
55.8,seguindo,6.2684,6.6868,1.5778,1.478,-0.0998,0.5,0.8526,39.9625,1.0,6.3474,7.5358,-0.0053
55.85,seguindo,6.2685,6.7042,1.5805,1.4762,-0.1043,0.5,0.8353,39.9625,1.0,6.3474,7.5358,-0.0038
55.9,seguindo,6.2685,6.7217,1.5831,1.4742,-0.1089,0.5,0.8179,39.9625,1.0,6.3474,7.5358,-0.0022
55.95,seguindo,6.2685,6.7333,1.585,1.4728,-0.1122,0.5,0.8063,39.9625,1.0,6.3474,7.5358,-0.0011
56.0,seguindo,6.2685,6.7449,1.5868,1.4713,-0.1155,0.5,0.7948,39.9625,1.0,6.3474,7.5358,-0.0
56.05,seguindo,6.2684,6.7623,1.5896,1.469,-0.1205,0.5,0.7775,23.7198,1.0,6.3474,7.5358,-0.0102
56.1,seguindo,6.2683,6.7739,1.5914,1.4674,-0.124,0.5,0.7659,23.7198,1.0,6.3474,7.5358,-0.0089
56.15,seguindo,6.2681,6.7914,1.594,1.4647,-0.1293,0.5,0.7486,29.2767,1.0,6.3474,7.5358,-0.007
56.2,seguindo,6.268,6.803,1.5957,1.4629,-0.1328,0.5,0.737,29.2767,1.0,6.3474,7.5358,-0.0056
56.25,seguindo,6.2677,6.8205,1.5983,1.4599,-0.1384,0.5,0.7197,29.2767,1.0,6.3474,7.5358,-0.0036
56.3,seguindo,6.2676,6.8321,1.6001,1.4579,-0.1422,0.5,0.7082,29.2767,1.0,6.3474,7.5358,-0.0021
56.35,seguindo,6.2673,6.8495,1.6029,1.4613,-0.1416,0.5,0.6912,29.2767,1.0,6.3428,7.5365,-0.0043
56.4,seguindo,6.267,6.8611,1.6048,1.4591,-0.1457,0.5,0.6797,43.0135,1.0,6.3428,7.5365,-0.0028
56.45,seguindo,6.2666,6.8785,1.6075,1.4556,-0.1519,0.5,0.6624,24.347,1.0,6.3428,7.5365,-0.0028
56.5,seguindo,6.2663,6.8901,1.6093,1.4531,-0.1562,0.5,0.6509,24.347,1.0,6.3428,7.5365,-0.0012
56.55,seguindo,6.2659,6.9076,1.6121,1.4491,-0.1629,0.5,0.6336,30.7326,1.0,6.3428,7.5365,0.0011
56.6,seguindo,6.2655,6.9192,1.6139,1.4463,-0.1676,0.5,0.6222,30.7326,1.0,6.3428,7.5365,0.0027
56.65,seguindo,6.265,6.9366,1.6166,1.4418,-0.1748,0.5,0.6049,30.7326,1.0,6.3428,7.5365,0.0052
56.7,seguindo,6.2646,6.9482,1.6183,1.4386,-0.1797,0.5,0.5935,30.7326,1.0,6.3428,7.5365,0.0069
56.75,seguindo,6.2639,6.9657,1.621,1.4336,-0.1874,0.5,0.5763,30.7326,1.0,6.3428,7.5365,0.0095
56.8,seguindo,6.2635,6.9773,1.6228,1.43,-0.1928,0.5,0.5648,30.7326,1.0,6.3428,7.5365,0.0112
56.85,seguindo,6.2628,6.9947,1.6255,1.4242,-0.2013,0.5,0.5477,48.6027,1.0,6.3428,7.5365,0.0139
56.9,seguindo,6.2623,7.0063,1.6273,1.4202,-0.2072,0.5,0.5363,18.7791,1.0,6.3428,7.5365,-0.0023
56.95,seguindo,6.2615,7.0237,1.63,1.4136,-0.2164,0.5,0.5192,18.7791,1.0,6.3428,7.5365,0.001
57.0,seguindo,6.2609,7.0353,1.6318,1.409,-0.2228,0.5,0.5078,26.9186,1.0,6.3428,7.5365,0.0032
57.05,seguindo,6.2601,7.0527,1.6346,1.4015,-0.233,0.5,0.4908,26.9186,1.0,6.3428,7.5365,0.0066
57.101,seguindo,6.2592,7.0701,1.6373,1.3934,-0.2439,0.5,0.4738,26.9186,1.0,6.3428,7.5365,0.0099
57.15,seguindo,6.2585,7.0817,1.6391,1.3877,-0.2515,0.5,0.4625,26.9186,1.0,6.3428,7.5365,0.0123
57.2,seguindo,6.2579,7.0933,1.6409,1.3815,-0.2594,0.5,0.4513,26.9186,1.0,6.3428,7.5365,0.0146
57.25,seguindo,6.2569,7.1107,1.6437,1.3326,-0.3111,0.5,0.4293,55.1297,1.0,6.3582,7.5279,0.0321
57.3,seguindo,6.2561,7.1223,1.6455,1.3244,-0.3211,0.5,0.4182,55.1297,1.0,6.3582,7.5279,0.0346
57.35,seguindo,6.255,7.1397,1.6482,1.3112,-0.3371,0.4909,0.4017,4.9437,1.0,6.3582,7.5279,0.0178
57.4,seguindo,6.2543,7.1513,1.65,1.3016,-0.3484,0.4842,0.3907,4.9437,1.0,6.3582,7.5279,0.0205
57.45,seguindo,6.2531,7.1687,1.6527,1.2862,-0.3664,0.4739,0.3743,6.5067,1.0,6.3582,7.5279,0.0247
57.5,seguindo,6.2523,7.1803,1.6545,1.2751,-0.3793,0.4669,0.3634,6.5067,1.0,6.3582,7.5279,0.0275
57.55,seguindo,6.251,7.1977,1.6571,1.2571,-0.4001,0.4564,0.3472,6.5067,1.0,6.3582,7.5279,0.0319
57.6,seguindo,6.2502,7.2093,1.6589,1.244,-0.415,0.4493,0.3365,6.5067,1.0,6.3582,7.5279,0.035
57.65,seguindo,6.2488,7.2267,1.6616,1.2226,-0.439,0.4385,0.3205,9.4569,1.0,6.3582,7.5279,0.0396
57.7,seguindo,6.2479,7.2383,1.6634,1.207,-0.4563,0.4312,0.31,9.4569,1.0,6.3582,7.5279,0.0427
57.755,seguindo,6.2461,7.2561,1.6612,1.1797,-0.4815,0.42,0.2941,9.4569,1.0,6.3582,7.5279,0.0479
57.8,seguindo,6.2447,7.2682,1.6578,1.159,-0.4988,0.4124,0.2835,9.4569,1.0,6.3582,7.5279,0.0516
57.85,seguindo,6.2424,7.2861,1.6478,1.1243,-0.5235,0.4011,0.2681,9.4569,1.0,6.3582,7.5279,0.0577
57.903,seguindo,6.2401,7.304,1.6351,1.1117,-0.5234,0.3898,0.2532,6.0621,0.37,6.4485,7.7256,0.0364
