t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,mira,alvo_x,alvo_y,desvio_lateral
9.55,seguindo,0.2434,-0.0141,-0.1254,-0.036,0.0894,0.5,9.4658,7.7846,1.0,1.3469,-0.0539,0.0067
9.6,seguindo,0.2547,-0.0158,-0.1223,-0.0349,0.0874,0.5,9.4598,7.7846,1.0,1.3469,-0.0539,0.0059
9.65,seguindo,0.2717,-0.0182,-0.1179,-0.0436,0.0743,0.5,9.4493,7.7846,1.0,1.345,-0.065,0.0056
9.7,seguindo,0.2887,-0.0205,-0.1136,-0.0421,0.0715,0.5,9.44,7.7846,1.0,1.345,-0.065,0.0047
9.752,seguindo,0.3002,-0.022,-0.1112,-0.0412,0.0701,0.5,9.4337,7.7846,1.0,1.345,-0.065,0.0042
9.8,seguindo,0.3116,-0.0235,-0.1089,-0.0402,0.0687,0.5,9.4274,7.7846,1.0,1.345,-0.065,0.0036
9.85,seguindo,0.3289,-0.0256,-0.1058,-0.0388,0.067,0.5,9.4179,7.7846,1.0,1.345,-0.065,0.0029
9.9,seguindo,0.3404,-0.0269,-0.1039,-0.0373,0.0665,0.5,9.4115,8.7313,1.0,1.4413,-0.0681,0.0024
9.95,seguindo,0.3577,-0.029,-0.1011,-0.0361,0.065,0.5,9.4018,8.7313,1.0,1.4413,-0.0681,0.0018
10.0,seguindo,0.3692,-0.0303,-0.0993,-0.0353,0.064,0.5,9.3954,8.7313,1.0,1.4413,-0.0681,0.0014
10.05,seguindo,0.3866,-0.0322,-0.0968,-0.034,0.0627,0.5,9.3857,8.7313,1.0,1.4413,-0.0681,0.0009
10.101,seguindo,0.4039,-0.034,-0.0943,-0.0328,0.0615,0.5,9.3759,8.7313,1.0,1.4413,-0.0681,0.0002
10.151,seguindo,0.4155,-0.0353,-0.0927,-0.032,0.0607,0.5,9.3694,8.7313,1.0,1.4413,-0.0681,-0.0003
10.3,seguindo,0.4561,-0.0394,-0.0867,-0.0991,-0.0124,0.5,9.3467,485.6221,1.0,1.4944,-0.1426,0.0023
10.35,seguindo,0.4734,-0.0411,-0.0841,-0.0991,-0.015,0.5,9.3369,485.6221,1.0,1.4944,-0.1426,0.0023
10.4,seguindo,0.485,-0.0422,-0.0823,-0.0992,-0.0168,0.5,9.3304,485.6221,1.0,1.4944,-0.1426,0.0023
10.45,seguindo,0.5023,-0.0438,-0.0797,-0.0989,-0.0193,0.5,9.3206,283.5402,1.0,1.5905,-0.1518,0.0023
10.5,seguindo,0.5139,-0.0449,-0.0779,-0.099,-0.0211,0.5,9.3141,283.5402,1.0,1.5905,-0.1518,0.0024
10.55,seguindo,0.5313,-0.0464,-0.0752,-0.1065,-0.0312,0.5,9.2988,283.5402,1.0,1.5824,-0.1588,0.0043
10.6,seguindo,0.5429,-0.0475,-0.0735,-0.1067,-0.0332,0.5,9.2922,283.5402,1.0,1.5824,-0.1588,0.0045
10.65,seguindo,0.5573,-0.0485,-0.0735,-0.1072,-0.0337,0.5,9.2838,283.5402,1.0,1.5824,-0.1588,0.005
10.7,seguindo,0.5656,-0.049,-0.0746,-0.1075,-0.0329,0.5,9.2789,283.5402,1.0,1.5824,-0.1588,0.0053
10.75,seguindo,0.5809,-0.0502,-0.074,-0.1072,-0.0332,0.5,9.2701,167.757,1.0,1.6785,-0.1684,0.0056
10.8,seguindo,0.5925,-0.0512,-0.0722,-0.1074,-0.0352,0.5,9.2636,167.757,1.0,1.6785,-0.1684,0.0058
10.85,seguindo,0.6099,-0.0527,-0.0695,-0.1078,-0.0384,0.5,9.2537,167.757,1.0,1.6785,-0.1684,0.0062
10.9,seguindo,0.6215,-0.0536,-0.0677,-0.1081,-0.0404,0.5,9.2472,167.757,1.0,1.6785,-0.1684,0.0064
10.95,seguindo,0.6388,-0.055,-0.065,-0.1086,-0.0436,0.5,9.2373,167.757,1.0,1.6785,-0.1684,0.0068
11.0,seguindo,0.6504,-0.0559,-0.0632,-0.109,-0.0458,0.5,9.2307,167.757,1.0,1.6785,-0.1684,0.0071
11.05,seguindo,0.668,-0.0571,-0.0615,-0.1096,-0.0481,0.5,9.2206,167.757,1.0,1.6785,-0.1684,0.0077
11.1,seguindo,0.6797,-0.0579,-0.0607,-0.109,-0.0483,0.5,9.2138,100.7038,1.0,1.7745,-0.1778,0.0081
11.15,seguindo,0.6975,-0.059,-0.0601,-0.1098,-0.0497,0.5,9.2036,100.7038,1.0,1.7745,-0.1778,0.0088
11.2,seguindo,0.7093,-0.0598,-0.0598,-0.1103,-0.0505,0.5,9.1968,100.7038,1.0,1.7745,-0.1778,0.0093
11.251,seguindo,0.7269,-0.0609,-0.0585,-0.1111,-0.0526,0.5,9.1867,100.7038,1.0,1.7745,-0.1778,0.01
11.302,seguindo,0.7444,-0.0621,-0.0567,-0.1119,-0.0551,0.5,9.1767,100.7038,1.0,1.7745,-0.1778,0.0106
11.35,seguindo,0.756,-0.0629,-0.0549,-0.1123,-0.0574,0.5,9.1701,100.7038,1.0,1.7745,-0.1778,0.011
11.4,seguindo,0.7676,-0.0637,-0.0531,-0.1113,-0.0581,0.5,9.1635,61.4223,1.0,1.8705,-0.1869,0.0115
11.45,seguindo,0.785,-0.0648,-0.0504,-0.112,-0.0616,0.5,9.1536,61.4223,1.0,1.8705,-0.1869,0.0121
11.5,seguindo,0.7966,-0.0655,-0.0486,-0.1125,-0.064,0.5,9.147,61.4223,1.0,1.8705,-0.1869,0.0126
11.551,seguindo,0.814,-0.0666,-0.0457,-0.1134,-0.0677,0.5,9.1371,61.4223,1.0,1.8705,-0.1869,0.0133
11.601,seguindo,0.8314,-0.0676,-0.0429,-0.1143,-0.0715,0.5,9.1272,61.4223,1.0,1.8705,-0.1869,0.0141
11.651,seguindo,0.843,-0.0682,-0.0409,-0.1366,-0.0957,0.5,9.1245,61.4223,1.0,1.8798,-0.2107,0.0176
11.7,seguindo,0.8545,-0.0688,-0.0389,-0.1376,-0.0986,0.5,9.1177,61.4223,1.0,1.8798,-0.2107,0.0184
11.75,seguindo,0.8719,-0.0697,-0.0361,-0.139,-0.1029,0.5,9.1074,61.4223,1.0,1.8798,-0.2107,0.0196
11.8,seguindo,0.8835,-0.0703,-0.0342,-0.1373,-0.1031,0.5,9.1005,38.1251,1.0,1.9755,-0.2211,0.0205
11.85,seguindo,0.9009,-0.0711,-0.0315,-0.1388,-0.1073,0.5,9.0902,38.1251,1.0,1.9755,-0.2211,0.0218
11.9,seguindo,0.9125,-0.0716,-0.0297,-0.1398,-0.1101,0.5,9.0833,38.1251,1.0,1.9755,-0.2211,0.0227
11.95,seguindo,0.93,-0.0723,-0.027,-0.1414,-0.1144,0.5,9.073,38.1251,1.0,1.9755,-0.2211,0.0241
12.0,seguindo,0.9416,-0.0727,-0.0252,-0.1426,-0.1173,0.5,9.0661,38.1251,1.0,1.9755,-0.2211,0.0251
12.05,seguindo,0.959,-0.0734,-0.0226,-0.1444,-0.1217,0.5,9.0557,38.1251,1.0,1.9755,-0.2211,0.0266
12.101,seguindo,0.9765,-0.0739,-0.0201,-0.1423,-0.1222,0.5,9.0453,24.1253,1.0,2.0711,-0.2308,0.0281
12.15,seguindo,0.9881,-0.0743,-0.0183,-0.1435,-0.1252,0.5,9.0384,24.1253,1.0,2.0711,-0.2308,0.0292
12.2,seguindo,0.9997,-0.0747,-0.0165,-0.1447,-0.1282,0.5,9.0314,24.1253,1.0,2.0711,-0.2308,0.0302
12.25,seguindo,1.0171,-0.0751,-0.0138,-0.1466,-0.1328,0.5,9.021,24.1253,1.0,2.0711,-0.2308,0.0319
12.45,seguindo,1.0752,-0.0764,-0.0048,-0.2609,-0.2561,0.5,8.9862,888.9506,0.37,1.4401,-0.1738,0.0079
12.5,seguindo,1.0926,-0.0767,-0.0021,-0.2726,-0.2705,0.5,8.9757,888.9506,0.37,1.4401,-0.1738,0.0117
12.55,seguindo,1.1043,-0.0769,-0.0003,-0.2811,-0.2808,0.5,8.9687,888.9506,0.37,1.4401,-0.1738,0.0143
12.601,seguindo,1.1217,-0.0771,0.0024,-0.2793,-0.2817,0.5,8.9582,18.2786,0.37,1.5337,-0.1952,0.0182
12.65,seguindo,1.1333,-0.0772,0.0042,-0.3223,-0.3265,0.5,8.9485,18.2786,0.37,1.542,-0.2136,0.0296
12.7,seguindo,1.1449,-0.0773,0.0061,-0.3308,-0.3369,0.5,8.9413,18.2786,0.37,1.542,-0.2136,0.0324
12.75,seguindo,1.1593,-0.0772,0.0062,-0.3425,-0.3487,0.5,8.9323,18.2786,0.37,1.542,-0.2136,0.0361
12.8,seguindo,1.1718,-0.077,0.0046,-0.3536,-0.3582,0.5,8.9243,18.2786,0.37,1.542,-0.2136,0.0395
12.85,seguindo,1.1772,-0.0769,0.0034,-0.3587,-0.3621,0.5,8.9209,18.2786,0.37,1.542,-0.2136,0.041
12.9,seguindo,1.1823,-0.0768,0.0024,-0.3636,-0.366,0.5,8.9176,18.2786,0.37,1.542,-0.2136,0.0424
12.951,seguindo,1.1929,-0.0768,0.003,-0.3736,-0.3765,0.5,8.9111,18.2786,0.37,1.542,-0.2136,0.045
13.0,seguindo,1.2012,-0.0769,0.0048,-0.3816,-0.3864,0.5,8.9059,18.2786,0.37,1.542,-0.2136,0.0471
13.051,seguindo,1.2166,-0.0767,0.0036,-0.3982,-0.4019,0.5,8.8963,18.2786,0.37,1.542,-0.2136,0.0512
13.1,seguindo,1.2282,-0.0764,0.0003,-0.4121,-0.4124,0.5,8.8889,18.2786,0.37,1.542,-0.2136,0.0544
13.151,seguindo,1.2459,-0.0757,-0.0096,-0.3879,-0.3782,0.5,8.8773,8.2113,0.37,1.6355,-0.2349,0.0597
13.2,seguindo,1.2578,-0.0752,-0.0181,-0.4001,-0.382,0.5,8.8695,8.2113,0.37,1.6355,-0.2349,0.0632
13.25,seguindo,1.2755,-0.0742,-0.0358,-0.4198,-0.384,0.5,8.8579,8.2113,0.37,1.6355,-0.2349,0.0687
13.3,seguindo,1.2929,-0.0733,-0.0564,-0.4406,-0.3843,0.5,8.8465,8.2113,0.37,1.6355,-0.2349,0.074
13.35,seguindo,1.3043,-0.0725,-0.0751,-0.4558,-0.3807,0.5,8.8389,8.2113,0.37,1.6355,-0.2349,0.0777
13.4,seguindo,1.3157,-0.0719,-0.094,-0.4712,-0.3773,0.5,8.8314,8.2113,0.37,1.6355,-0.2349,0.0812
13.45,seguindo,1.3331,-0.0712,-0.126,-0.432,-0.306,0.5,8.8202,5.4112,0.37,1.7294,-0.2539,0.0863
13.5,seguindo,1.3448,-0.071,-0.1487,-0.444,-0.2953,0.5,8.8128,5.4112,0.37,1.7294,-0.2539,0.0895
13.55,seguindo,1.3624,-0.0712,-0.1819,-0.4621,-0.2802,0.5,8.8022,5.4112,0.37,1.7294,-0.2539,0.0939
13.6,seguindo,1.3743,-0.0717,-0.2033,-0.4741,-0.2709,0.5,8.7954,5.4112,0.37,1.7294,-0.2539,0.0964
13.651,seguindo,1.3922,-0.0731,-0.2344,-0.4373,-0.2029,0.5,8.8014,5.4112,0.37,1.7401,-0.2358,0.0845
13.7,seguindo,1.4042,-0.0744,-0.2544,-0.4478,-0.1934,0.5,8.7953,5.4112,0.37,1.7401,-0.2358,0.0861
13.75,seguindo,1.4221,-0.0768,-0.2848,-0.4636,-0.1788,0.5,8.7865,5.4112,0.37,1.7401,-0.2358,0.0881
13.8,seguindo,1.4339,-0.0786,-0.3051,-0.4062,-0.1011,0.5,8.781,4.243,0.37,1.8346,-0.251,0.0891
13.85,seguindo,1.4517,-0.0819,-0.3355,-0.4158,-0.0803,0.5,8.7731,4.243,0.37,1.8346,-0.251,0.0901
13.9,seguindo,1.4635,-0.0844,-0.3556,-0.4219,-0.0663,0.5,8.7682,4.243,0.37,1.8346,-0.251,0.0905
13.95,seguindo,1.4812,-0.0887,-0.3848,-0.4304,-0.0456,0.5,8.7612,4.243,0.37,1.8346,-0.251,0.0905
14.0,seguindo,1.4931,-0.0921,-0.4028,-0.4355,-0.0327,0.5,8.7569,4.243,0.37,1.8346,-0.251,0.0899
14.05,seguindo,1.5109,-0.0975,-0.4295,-0.4427,-0.0132,0.5,8.7509,4.243,0.37,1.8346,-0.251,0.0886
14.1,seguindo,1.5229,-0.1015,-0.447,-0.4472,-0.0002,0.5,8.7471,4.243,0.37,1.8346,-0.251,0.0875
14.15,seguindo,1.5409,-0.1081,-0.4715,-0.3181,0.1534,0.5,8.7582,3.6858,0.37,1.9392,-0.2393,0.0688
14.2,seguindo,1.5529,-0.1128,-0.4868,-0.3163,0.1705,0.5,8.7553,3.6858,0.37,1.9392,-0.2393,0.0666
14.25,seguindo,1.5696,-0.12,-0.5054,-0.312,0.1934,0.5,8.7519,3.6858,0.37,1.9392,-0.2393,0.0629
14.3,seguindo,1.5801,-0.1249,-0.5169,-0.3084,0.2085,0.5,8.75,3.6858,0.37,1.9392,-0.2393,0.0602
14.35,seguindo,1.5956,-0.1328,-0.5271,-0.3004,0.2267,0.5,8.7479,3.6858,0.37,1.9392,-0.2393,0.0553
14.4,seguindo,1.6057,-0.1383,-0.5314,-0.2939,0.2375,0.5,8.7468,3.6858,0.37,1.9392,-0.2393,0.0517
14.55,seguindo,1.6452,-0.1622,-0.5232,-0.0559,0.4673,0.5,8.7447,3.2833,0.37,2.024,-0.1833,-0.0319
14.6,seguindo,1.655,-0.1681,-0.5195,-0.0412,0.4784,0.5,8.7443,3.2833,0.37,2.024,-0.1833,-0.036
14.65,seguindo,1.6698,-0.177,-0.5145,-0.0178,0.4967,0.5,8.7436,3.2833,0.37,2.024,-0.1833,-0.0421
14.7,seguindo,1.6797,-0.1829,-0.5116,-0.0013,0.5102,0.5,8.743,3.2833,0.37,2.024,-0.1833,-0.0461
14.75,seguindo,1.6947,-0.1916,-0.5083,0.0048,0.513,0.5,8.742,3.0386,0.37,2.1191,-0.1895,-0.052
14.8,seguindo,1.7048,-0.1973,-0.5064,0.0188,0.5252,0.5,8.7414,3.0386,0.37,2.1191,-0.1895,-0.0558
14.85,seguindo,1.7199,-0.206,-0.5037,0.0411,0.5448,0.5,8.7403,3.0386,0.37,2.1191,-0.1895,-0.0616
14.901,seguindo,1.7351,-0.2146,-0.5011,0.0651,0.5662,0.5,8.7392,3.0386,0.37,2.1191,-0.1895,-0.0675
14.95,seguindo,1.7427,-0.2186,-0.5021,0.0771,0.5791,0.5,8.7385,3.0386,0.37,2.1191,-0.1895,-0.0703
15.0,seguindo,1.7501,-0.2226,-0.5032,0.0893,0.5925,0.5,8.7379,3.0386,0.37,2.1191,-0.1895,-0.073
15.052,seguindo,1.7609,-0.2288,-0.4998,0.1093,0.6091,0.5,8.7373,3.0386,0.37,2.1191,-0.1895,-0.0775
15.1,seguindo,1.7681,-0.2331,-0.4957,0.1235,0.6192,0.5,8.737,3.0386,0.37,2.1191,-0.1895,-0.0806
15.15,seguindo,1.7785,-0.2397,-0.4846,0.107,0.5916,0.5,8.7369,3.1244,0.37,2.2142,-0.1929,-0.0854
15.2,seguindo,1.7854,-0.2441,-0.4754,0.1189,0.5943,0.5,8.737,3.1244,0.37,2.2142,-0.1929,-0.0887
15.25,seguindo,1.7955,-0.251,-0.4565,0.1378,0.5943,0.5,8.7373,3.1244,0.37,2.2142,-0.1929,-0.0939
15.3,seguindo,1.8023,-0.2555,-0.4422,0.1509,0.5931,0.5,8.7375,3.1244,0.37,2.2142,-0.1929,-0.0973
15.35,seguindo,1.8123,-0.2625,-0.4156,0.1525,0.5681,0.5,8.7416,3.1244,0.37,2.2262,-0.1989,-0.1015
15.4,seguindo,1.8224,-0.2694,-0.3863,0.1728,0.5591,0.5,8.742,3.1244,0.37,2.2262,-0.1989,-0.1066
15.45,seguindo,1.8292,-0.2742,-0.3619,0.1874,0.5493,0.5,8.7423,3.1244,0.37,2.2262,-0.1989,-0.1102
15.5,seguindo,1.8361,-0.2788,-0.3374,0.202,0.5394,0.5,8.7425,3.1244,0.37,2.2262,-0.1989,-0.1138
15.55,seguindo,1.8465,-0.2855,-0.3,0.2241,0.5241,0.5,8.7425,3.1244,0.37,2.2262,-0.1989,-0.119
15.6,seguindo,1.8535,-0.2897,-0.275,0.2389,0.5139,0.5,8.7423,3.1244,0.37,2.2262,-0.1989,-0.1222
15.651,seguindo,1.8643,-0.2957,-0.2375,0.2613,0.4988,0.5,8.7416,3.1244,0.37,2.2262,-0.1989,-0.1267
15.7,seguindo,1.8753,-0.3012,-0.2001,0.2838,0.4839,0.5,8.7404,3.1244,0.37,2.2262,-0.1989,-0.1308
15.75,seguindo,1.8826,-0.3048,-0.1741,0.2079,0.3821,0.5,8.7336,3.1423,0.37,2.3249,-0.2115,-0.1248
15.8,seguindo,1.89,-0.3081,-0.1481,0.2187,0.3668,0.5,8.7324,3.1423,0.37,2.3249,-0.2115,-0.1271
15.85,seguindo,1.9011,-0.3128,-0.1088,0.2347,0.3435,0.5,8.7304,3.1423,0.37,2.3249,-0.2115,-0.1302
15.9,seguindo,1.9086,-0.3157,-0.0824,0.2453,0.3278,0.5,8.7288,3.1423,0.37,2.3249,-0.2115,-0.132
15.95,seguindo,1.92,-0.3196,-0.0429,0.2611,0.304,0.5,8.726,3.1423,0.37,2.3249,-0.2115,-0.1343
16.0,seguindo,1.9277,-0.322,-0.0166,0.2715,0.288,0.5,8.7239,3.1423,0.37,2.3249,-0.2115,-0.1356
16.05,seguindo,1.9394,-0.3252,0.0228,0.2868,0.2641,0.5,8.7203,3.1423,0.37,2.3249,-0.2115,-0.1374
16.1,seguindo,1.9473,-0.327,0.0489,0.297,0.2481,0.5,8.7177,3.1423,0.37,2.3249,-0.2115,-0.1384
16.15,seguindo,1.9592,-0.3294,0.0877,0.3119,0.2242,0.5,8.7134,3.1423,0.37,2.3249,-0.2115,-0.1395
16.2,seguindo,1.9672,-0.3307,0.1135,0.3217,0.2083,0.5,8.7102,3.1423,0.37,2.3249,-0.2115,-0.1399
16.25,seguindo,1.9797,-0.332,0.1497,0.3542,0.2045,0.5,8.7206,3.1423,0.37,2.3388,-0.1992,-0.1508
16.3,seguindo,1.9928,-0.3324,0.1816,0.2989,0.1173,0.5,8.7141,2.9769,0.37,2.4334,-0.1967,-0.1499
16.35,seguindo,2.0017,-0.3323,0.2012,0.3046,0.1033,0.5,8.7094,2.9769,0.37,2.4334,-0.1967,-0.1489
16.4,seguindo,2.0108,-0.332,0.2202,0.3099,0.0897,0.5,8.7043,2.9769,0.37,2.4334,-0.1967,-0.1477
16.45,seguindo,2.0245,-0.331,0.2477,0.3175,0.0698,0.5,8.6964,2.9769,0.37,2.4334,-0.1967,-0.1454
16.5,seguindo,2.0337,-0.3301,0.2651,0.3222,0.0571,0.5,8.6908,2.9769,0.37,2.4334,-0.1967,-0.1435
16.75,seguindo,2.0952,-0.3183,0.3623,0.1653,-0.197,0.5,8.6489,81.386,0.37,2.4729,-0.2552,-0.0047
16.8,seguindo,2.1049,-0.3155,0.374,0.1624,-0.2116,0.5,8.6415,81.386,0.37,2.4729,-0.2552,-0.0033
16.85,seguindo,2.121,-0.3102,0.3868,0.1438,-0.2429,0.5,8.6258,81.386,0.37,2.4725,-0.2593,0.0023
16.9,seguindo,2.1323,-0.3061,0.3925,0.1368,-0.2558,0.5,8.6165,81.386,0.37,2.4725,-0.2593,0.0046
16.95,seguindo,2.149,-0.2994,0.3955,0.1316,-0.2639,0.5,8.6022,35.3447,0.37,2.5659,-0.2443,0.0087
17.001,seguindo,2.1656,-0.2925,0.3957,0.12,-0.2757,0.5,8.5878,35.3447,0.37,2.5659,-0.2443,0.013
17.05,seguindo,2.1753,-0.2885,0.3954,0.1127,-0.2827,0.5,8.5793,35.3447,0.37,2.5659,-0.2443,0.0155
17.1,seguindo,2.1849,-0.2844,0.395,0.105,-0.29,0.5,8.5709,35.3447,0.37,2.5659,-0.2443,0.018
17.151,seguindo,2.1973,-0.2793,0.3946,0.0946,-0.3,0.5,8.5601,35.3447,0.37,2.5659,-0.2443,0.0213
17.2,seguindo,2.2048,-0.2761,0.3943,0.0879,-0.3064,0.5,8.5536,35.3447,0.37,2.5659,-0.2443,0.0233
17.25,seguindo,2.2187,-0.2703,0.3951,0.0748,-0.3203,0.5,8.5415,35.3447,0.37,2.5659,-0.2443,0.027
17.3,seguindo,2.2292,-0.266,0.396,0.0644,-0.3316,0.5,8.5325,35.3447,0.37,2.5659,-0.2443,0.0297
17.35,seguindo,2.2452,-0.2595,0.3982,0.0771,-0.3211,0.5,8.5187,9.847,0.37,2.6584,-0.2276,0.0337
17.4,seguindo,2.256,-0.2551,0.4,0.0683,-0.3317,0.5,8.5095,9.847,0.37,2.6584,-0.2276,0.0364
17.45,seguindo,2.2721,-0.2485,0.4026,0.0541,-0.3485,0.5,8.4956,9.847,0.37,2.6584,-0.2276,0.0406
17.5,seguindo,2.2829,-0.244,0.4043,0.0438,-0.3604,0.5,8.4863,9.847,0.37,2.6584,-0.2276,0.0433
17.55,seguindo,2.2992,-0.2368,0.402,0.0258,-0.3762,0.5,8.4718,9.847,0.37,2.6584,-0.2276,0.0481
17.6,seguindo,2.3103,-0.2318,0.3987,0.0123,-0.3863,0.5,8.4619,9.847,0.37,2.6584,-0.2276,0.0513
17.65,seguindo,2.3266,-0.2242,0.3886,0.0382,-0.3504,0.5,8.4471,4.8152,0.37,2.7497,-0.208,0.0565
17.7,seguindo,2.3429,-0.2165,0.3758,0.0209,-0.3549,0.5,8.4323,4.8152,0.37,2.7497,-0.208,0.0617
17.75,seguindo,2.3537,-0.2112,0.3623,0.0079,-0.3544,0.5,8.4223,4.8152,0.37,2.7497,-0.208,0.0654
17.8,seguindo,2.3646,-0.2059,0.3486,-0.0054,-0.3541,0.5,8.4123,4.8152,0.37,2.7497,-0.208,0.069
17.85,seguindo,2.381,-0.198,0.3231,-0.0292,-0.3524,0.5,8.3918,4.8152,0.37,2.7374,-0.2084,0.0716
17.9,seguindo,2.392,-0.1928,0.3043,-0.0452,-0.3495,0.5,8.3818,4.8152,0.37,2.7374,-0.2084,0.0752
17.95,seguindo,2.4086,-0.1853,0.2753,0.0003,-0.275,0.5,8.3671,2.9373,0.37,2.8271,-0.1852,0.0801
18.0,seguindo,2.4254,-0.1784,0.2459,-0.017,-0.2629,0.5,8.3526,2.9373,0.37,2.8271,-0.1852,0.0845
18.051,seguindo,2.4367,-0.174,0.2258,-0.0287,-0.2545,0.5,8.3432,2.9373,0.37,2.8271,-0.1852,0.0872
18.1,seguindo,2.448,-0.1698,0.2058,-0.0405,-0.2463,0.5,8.334,2.9373,0.37,2.8271,-0.1852,0.0896
18.15,seguindo,2.4652,-0.1641,0.1764,-0.0584,-0.2348,0.5,8.3204,2.9373,0.37,2.8271,-0.1852,0.0927
18.2,seguindo,2.4769,-0.1605,0.1573,-0.0704,-0.2278,0.5,8.3116,2.9373,0.37,2.8271,-0.1852,0.0944
18.25,seguindo,2.4946,-0.1556,0.1288,-0.0034,-0.1322,0.5,8.2986,2.067,0.37,2.9148,-0.157,0.0965
18.3,seguindo,2.5124,-0.1512,0.1004,-0.0144,-0.1148,0.5,8.286,2.067,0.37,2.9148,-0.157,0.098
18.35,seguindo,2.5243,-0.1486,0.0816,-0.0216,-0.1032,0.5,8.2779,2.067,0.37,2.9148,-0.157,0.0988
18.4,seguindo,2.5363,-0.1462,0.0628,-0.0286,-0.0914,0.5,8.2699,2.067,0.37,2.9148,-0.157,0.0993
18.451,seguindo,2.5545,-0.143,0.0354,0.0096,-0.0258,0.5,8.2702,2.067,0.37,2.9162,-0.1396,0.0867
18.501,seguindo,2.5733,-0.1406,0.0106,0.003,-0.0076,0.5,8.2592,2.067,0.37,2.9162,-0.1396,0.0856
18.55,seguindo,2.5859,-0.1393,-0.005,-0.0009,0.0041,0.5,8.252,2.067,0.37,2.9162,-0.1396,0.0846
