t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
13.6,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,8.7474,18.7554,0.0191
13.652,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,8.7474,18.7554,0.0191
13.7,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,8.7474,18.7554,0.0191
13.75,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,8.7474,18.7554,0.0191
13.8,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,8.7474,18.7554,0.0191
13.851,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,8.7474,18.7554,0.0191
13.9,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,8.7474,18.7554,0.0191
13.95,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,8.7474,18.7554,0.0191
14.0,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,8.7474,18.7554,0.0191
14.05,seguindo,0.0027,0.0003,-0.0037,-0.0404,-0.0367,0.5,8.7453,18.7554,0.0194
14.1,seguindo,0.0059,0.0007,-0.0088,-0.0409,-0.0321,0.5,8.7427,18.7554,0.0198
14.15,seguindo,0.0135,0.0015,-0.0202,-0.0402,-0.02,0.5,8.7366,22.4026,0.0207
14.2,seguindo,0.0199,0.0022,-0.0303,-0.0411,-0.0107,0.5,8.7315,22.4026,0.0214
14.25,seguindo,0.0322,0.003,-0.0462,-0.0423,0.0039,0.5,8.7221,22.4026,0.0223
14.3,seguindo,0.0419,0.0033,-0.0563,-0.043,0.0133,0.5,8.7149,22.4026,0.0227
14.35,seguindo,0.059,0.0035,-0.0723,-0.0439,0.0284,0.5,8.7024,22.4026,0.023
14.4,seguindo,0.0783,0.0032,-0.0876,-0.0435,0.0442,0.5,8.6887,28.7232,0.0229
14.452,seguindo,0.0915,0.0028,-0.0974,-0.0436,0.0538,0.5,8.6795,28.7232,0.0226
14.501,seguindo,0.1115,0.0018,-0.111,-0.0426,0.0684,0.5,8.6658,40.7648,0.0218
14.55,seguindo,0.1244,0.0008,-0.1177,-0.0422,0.0754,0.5,8.6572,40.7648,0.021
14.6,seguindo,0.1373,-0.0002,-0.124,-0.0418,0.0823,0.5,8.6486,40.7648,0.0201
14.651,seguindo,0.156,-0.002,-0.1307,-0.0407,0.0899,0.5,8.6365,40.7648,0.0185
14.711,seguindo,0.1745,-0.0041,-0.1352,-0.0394,0.0958,0.5,8.6248,inf,0.0188
14.75,seguindo,0.1862,-0.0058,-0.1349,-0.0382,0.0966,0.5,8.6176,inf,0.0132
14.8,seguindo,0.1979,-0.0074,-0.1345,-0.037,0.0974,0.5,8.6103,inf,0.0119
14.85,seguindo,0.2152,-0.0099,-0.132,-0.0346,0.0973,0.5,8.5998,inf,0.0098
14.9,seguindo,0.2266,-0.0116,-0.1296,-0.0333,0.0963,0.5,8.5929,inf,0.0084
14.95,seguindo,0.2436,-0.0141,-0.1254,-0.0313,0.094,0.5,8.5826,inf,0.0063
15.0,seguindo,0.2549,-0.0158,-0.1223,-0.03,0.0923,0.5,8.5757,inf,0.0049
15.052,seguindo,0.2719,-0.0182,-0.1179,-0.0279,0.09,0.5,8.5654,inf,0.0029
15.1,seguindo,0.2833,-0.0198,-0.1151,-0.042,0.0731,0.5,8.5572,inf,0.0031
15.151,seguindo,0.3004,-0.022,-0.1112,-0.0404,0.0708,0.5,8.5465,inf,0.0015
15.2,seguindo,0.3118,-0.0235,-0.1087,-0.0393,0.0694,0.5,8.5394,inf,0.0005
15.25,seguindo,0.329,-0.0256,-0.1056,-0.0379,0.0676,0.5,8.5285,inf,-0.001
15.3,seguindo,0.3405,-0.027,-0.1036,-0.037,0.0666,0.5,8.5213,inf,-0.0019
15.35,seguindo,0.3579,-0.029,-0.1009,-0.1082,-0.0073,0.5,8.5103,1.4906,-0.0005
15.4,seguindo,0.3694,-0.0303,-0.0991,-0.1035,-0.0044,0.5,8.503,1.4079,0.0019
15.45,seguindo,0.3868,-0.0322,-0.0967,-0.1034,-0.0067,0.5,8.492,1.4079,0.0055
15.5,seguindo,0.4042,-0.034,-0.0943,-0.1034,-0.009,0.5,8.481,1.4079,0.0091
