t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,mira,alvo_x,alvo_y,desvio_lateral
5.55,seguindo,0.2152,-0.0099,-0.1308,-0.0343,0.0965,0.5,9.2942,1561.3738,1.0,1.211,-0.044,0.0341
5.6,seguindo,0.2323,-0.0124,-0.1272,-0.0323,0.0949,0.5,9.2849,1561.3738,1.0,1.211,-0.044,0.0316
5.651,seguindo,0.2436,-0.0141,-0.1241,-0.0295,0.0946,0.5,9.2787,896.3786,1.0,1.261,-0.0441,0.0299
5.7,seguindo,0.2605,-0.0165,-0.1194,-0.0275,0.0919,0.5,9.2695,896.3786,1.0,1.261,-0.0441,0.0275
5.75,seguindo,0.2719,-0.0181,-0.1167,-0.0262,0.0904,0.5,9.2633,896.3786,1.0,1.261,-0.0441,0.0259
5.8,seguindo,0.2833,-0.0196,-0.1139,-0.025,0.089,0.5,9.2571,896.3786,1.0,1.261,-0.0441,0.0244
5.851,seguindo,0.3004,-0.0219,-0.1103,-0.0395,0.0708,0.5,9.2454,520.7994,1.0,1.3088,-0.0617,0.0235
5.9,seguindo,0.3119,-0.0233,-0.108,-0.0385,0.0695,0.5,9.2389,520.7994,1.0,1.3088,-0.0617,0.0223
5.95,seguindo,0.3291,-0.0254,-0.1048,-0.0371,0.0677,0.5,9.2291,520.7994,1.0,1.3088,-0.0617,0.0204
6.0,seguindo,0.3406,-0.0268,-0.1027,-0.0352,0.0676,0.5,9.2226,306.6049,1.0,1.3588,-0.0626,0.0193
6.05,seguindo,0.3579,-0.0288,-0.0999,-0.0338,0.0661,0.5,9.2127,306.6049,1.0,1.3588,-0.0626,0.0176
6.1,seguindo,0.3694,-0.0301,-0.0981,-0.0329,0.0652,0.5,9.2061,306.6049,1.0,1.3588,-0.0626,0.0164
6.15,seguindo,0.3868,-0.032,-0.0956,-0.0309,0.0647,0.5,9.1961,183.1631,1.0,1.4088,-0.0635,0.0148
6.2,seguindo,0.4042,-0.0338,-0.0931,-0.0296,0.0635,0.5,9.1861,183.1631,1.0,1.4088,-0.0635,0.0133
6.25,seguindo,0.4157,-0.035,-0.0914,-0.0287,0.0627,0.5,9.1794,183.1631,1.0,1.4088,-0.0635,0.0122
6.303,seguindo,0.4331,-0.0368,-0.0888,-0.0279,0.0609,0.5,9.1694,69.2001,1.0,1.4088,-0.064,0.0107
6.35,seguindo,0.4447,-0.038,-0.0871,-0.0269,0.0601,0.5,9.1628,42.4976,1.0,1.4588,-0.0653,0.0098
6.4,seguindo,0.4562,-0.0391,-0.0854,-0.0261,0.0592,0.5,9.1561,42.4976,1.0,1.4588,-0.0653,0.0088
6.451,seguindo,0.4736,-0.0408,-0.0827,-0.0249,0.0579,0.5,9.146,42.4976,1.0,1.4588,-0.0653,0.0074
6.5,seguindo,0.4852,-0.0419,-0.081,-0.0244,0.0566,0.5,9.1394,26.6164,1.0,1.5087,-0.0669,0.0065
6.55,seguindo,0.5025,-0.0435,-0.0783,-0.0232,0.0551,0.5,9.1293,26.6164,1.0,1.5087,-0.0669,0.0052
6.601,seguindo,0.5199,-0.045,-0.0756,-0.0221,0.0536,0.5,9.1192,26.6164,1.0,1.5087,-0.0669,0.0039
6.65,seguindo,0.5315,-0.0461,-0.0739,-0.0213,0.0526,0.5,9.1125,26.6164,1.0,1.5087,-0.0669,0.0031
6.7,seguindo,0.5431,-0.047,-0.0721,-0.0215,0.0507,0.5,9.1058,17.0451,1.0,1.5587,-0.0689,0.0023
6.75,seguindo,0.5605,-0.0485,-0.0694,-0.0204,0.0491,0.5,9.0957,17.0451,1.0,1.5587,-0.0689,0.0011
6.8,seguindo,0.572,-0.0494,-0.0676,-0.0197,0.048,0.5,9.089,17.0451,1.0,1.5587,-0.0689,0.0003
6.85,seguindo,0.5894,-0.0508,-0.065,-0.0475,0.0175,0.5,9.0778,11.1969,1.0,1.6104,-0.0993,0.0028
6.901,seguindo,0.6068,-0.0521,-0.0624,-0.047,0.0154,0.5,9.0673,11.1969,1.0,1.6104,-0.0993,0.0022
6.95,seguindo,0.6184,-0.053,-0.0605,-0.0467,0.0139,0.5,9.0603,11.1969,1.0,1.6104,-0.0993,0.0018
7.0,seguindo,0.63,-0.0538,-0.0587,-0.0464,0.0123,0.5,9.0533,11.1969,1.0,1.6104,-0.0993,0.0014
7.05,seguindo,0.6474,-0.0551,-0.0559,-0.0482,0.0077,0.5,9.0428,7.5743,1.0,1.6603,-0.1039,0.0009
7.1,seguindo,0.6589,-0.0559,-0.0541,-0.048,0.0061,0.5,9.0358,7.5743,1.0,1.6603,-0.1039,0.0005
7.151,seguindo,0.6763,-0.057,-0.0514,-0.0477,0.0037,0.5,9.0252,7.5743,1.0,1.6603,-0.1039,0.0001
7.2,seguindo,0.6937,-0.0581,-0.0487,-0.0507,-0.002,0.5,9.0147,5.3022,1.0,1.7101,-0.1096,-0.0003
7.25,seguindo,0.7053,-0.0588,-0.0468,-0.0506,-0.0037,0.5,9.0076,5.3022,1.0,1.7101,-0.1096,-0.0005
7.302,seguindo,0.7227,-0.0598,-0.0441,-0.0504,-0.0064,0.5,8.9971,5.3022,1.0,1.7101,-0.1096,-0.0009
7.35,seguindo,0.7343,-0.0605,-0.0423,-0.0504,-0.0081,0.5,8.99,5.3022,1.0,1.7101,-0.1096,-0.001
7.4,seguindo,0.7459,-0.0611,-0.0405,-0.0547,-0.0143,0.5,8.9829,3.8648,1.0,1.7599,-0.1166,-0.0012
7.451,seguindo,0.7634,-0.062,-0.0379,-0.0548,-0.0169,0.5,8.9723,3.8648,1.0,1.7599,-0.1166,-0.0014
7.5,seguindo,0.775,-0.0625,-0.0362,-0.0549,-0.0186,0.5,8.9652,3.8648,1.0,1.7599,-0.1166,-0.0015
7.551,seguindo,0.7924,-0.0634,-0.0336,-0.0362,-0.0025,0.5,8.9545,683.1136,0.37,1.211,-0.0785,-0.0016
7.6,seguindo,0.804,-0.0639,-0.0318,-0.0359,-0.0041,0.5,8.9474,683.1136,0.37,1.211,-0.0785,-0.0017
7.65,seguindo,0.8214,-0.0646,-0.0291,-0.0356,-0.0065,0.5,8.9367,683.1136,0.37,1.211,-0.0785,-0.0018
7.701,seguindo,0.8388,-0.0654,-0.0262,-0.036,-0.0098,0.5,8.926,393.523,0.37,1.2609,-0.0806,-0.0018
7.75,seguindo,0.8504,-0.0658,-0.0244,-0.044,-0.0196,0.5,8.922,393.523,0.37,1.2655,-0.0841,-0.002
7.8,seguindo,0.862,-0.0662,-0.0225,-0.0442,-0.0216,0.5,8.9148,393.523,0.37,1.2655,-0.0841,-0.0019
7.85,seguindo,0.8795,-0.0668,-0.0199,-0.0446,-0.0248,0.5,8.9039,393.523,0.37,1.2655,-0.0841,-0.0016
7.9,seguindo,0.8969,-0.0673,-0.0173,-0.0459,-0.0287,0.5,8.8931,229.4982,0.37,1.3154,-0.0866,-0.0013
7.95,seguindo,0.9085,-0.0677,-0.0155,-0.0464,-0.031,0.5,8.8858,229.4982,0.37,1.3154,-0.0866,-0.0011
8.0,seguindo,0.9201,-0.068,-0.0137,-0.047,-0.0333,0.5,8.8785,229.4982,0.37,1.3154,-0.0866,-0.0008
8.05,seguindo,0.9376,-0.0684,-0.0109,-0.048,-0.0371,0.5,8.8676,229.4982,0.37,1.3154,-0.0866,-0.0004
8.101,seguindo,0.955,-0.0688,-0.0082,-0.0496,-0.0414,0.5,8.8567,135.6674,0.37,1.3654,-0.0892,0.0
8.15,seguindo,0.9666,-0.0691,-0.0064,-0.0504,-0.0441,0.5,8.8494,135.6674,0.37,1.3654,-0.0892,0.0004
8.2,seguindo,0.984,-0.0694,-0.0037,-0.052,-0.0482,0.5,8.8385,135.6674,0.37,1.3654,-0.0892,0.0009
8.251,seguindo,0.9957,-0.0695,-0.0019,-0.0533,-0.0513,0.5,8.8312,81.4148,0.37,1.4153,-0.0919,0.0013
8.3,seguindo,1.0073,-0.0697,-0.0001,-0.0544,-0.0543,0.5,8.8238,81.4148,0.37,1.4153,-0.0919,0.0017
8.35,seguindo,1.0247,-0.0699,0.0025,-0.0563,-0.0589,0.5,8.8129,81.4148,0.37,1.4153,-0.0919,0.0023
8.4,seguindo,1.0363,-0.07,0.0043,-0.0521,-0.0564,0.5,8.8055,69.4404,1.0,2.0146,-0.121,0.0028
8.45,seguindo,1.0538,-0.0701,0.007,-0.0531,-0.0602,0.5,8.7945,42.664,1.0,2.0645,-0.1239,0.0035
8.5,seguindo,1.0654,-0.0702,0.0088,-0.0537,-0.0625,0.5,8.7872,42.664,1.0,2.0645,-0.1239,0.004
8.55,seguindo,1.0828,-0.0702,0.0115,-0.0546,-0.0662,0.5,8.7761,42.664,1.0,2.0645,-0.1239,0.0048
8.6,seguindo,1.0944,-0.0702,0.0134,-0.0557,-0.0691,0.5,8.7688,26.7354,1.0,2.1144,-0.1271,0.0054
8.65,seguindo,1.1119,-0.0702,0.0161,-0.0818,-0.0979,0.5,8.7414,26.7354,1.0,2.1018,-0.1514,0.0184
8.7,seguindo,1.1293,-0.0701,0.0188,-0.0834,-0.1021,0.5,8.7301,26.7354,1.0,2.1018,-0.1514,0.0195
8.75,seguindo,1.1409,-0.07,0.0206,-0.0845,-0.1051,0.5,8.7226,17.1334,1.0,2.1517,-0.1556,0.0203
8.8,seguindo,1.1525,-0.0699,0.0225,-0.0855,-0.108,0.5,8.7151,17.1334,1.0,2.1517,-0.1556,0.0211
8.85,seguindo,1.17,-0.0697,0.0252,-0.0873,-0.1124,0.5,8.7038,17.1334,1.0,2.1517,-0.1556,0.0224
8.9,seguindo,1.1816,-0.0696,0.027,-0.0889,-0.1158,0.5,8.6963,11.2652,1.0,2.2015,-0.1605,0.0233
8.95,seguindo,1.199,-0.0693,0.0297,-0.0907,-0.1203,0.5,8.685,11.2652,1.0,2.2015,-0.1605,0.0246
9.0,seguindo,1.2106,-0.0691,0.0314,-0.0919,-0.1234,0.5,8.6774,11.2652,1.0,2.2015,-0.1605,0.0255
9.05,seguindo,1.2281,-0.0687,0.0341,-0.0939,-0.1281,0.5,8.6661,11.2652,1.0,2.2015,-0.1605,0.0269
9.1,seguindo,1.2397,-0.0685,0.0359,-0.0962,-0.1321,0.5,8.6585,7.6298,1.0,2.2512,-0.1661,0.0279
9.15,seguindo,1.2571,-0.0681,0.0386,-0.0983,-0.1369,0.5,8.6472,7.6298,1.0,2.2512,-0.1661,0.0294
9.201,seguindo,1.2745,-0.0676,0.0413,-0.1005,-0.1418,0.5,8.6358,7.6298,1.0,2.2512,-0.1661,0.031
9.25,seguindo,1.2862,-0.0672,0.0431,-0.1037,-0.1467,0.5,8.6282,5.3501,1.0,2.3009,-0.1728,0.032
9.3,seguindo,1.2978,-0.0669,0.0448,-0.1052,-0.1501,0.5,8.6206,5.3501,1.0,2.3009,-0.1728,0.0331
9.35,seguindo,1.3152,-0.0663,0.0475,-0.1077,-0.1551,0.5,8.6091,5.3501,1.0,2.3009,-0.1728,0.0347
9.401,seguindo,1.3327,-0.0656,0.0501,-0.1127,-0.1628,0.5,8.5977,3.9089,1.0,2.3505,-0.1808,0.0365
9.45,seguindo,1.3443,-0.0652,0.0519,-0.1144,-0.1663,0.5,8.5901,3.9089,1.0,2.3505,-0.1808,0.0376
9.5,seguindo,1.3559,-0.0647,0.0536,-0.1162,-0.1699,0.5,8.5824,3.9089,1.0,2.3505,-0.1808,0.0388
9.55,seguindo,1.3733,-0.064,0.0564,-0.119,-0.1754,0.5,8.571,3.9089,1.0,2.3505,-0.1808,0.0406
9.601,seguindo,1.3907,-0.0632,0.0591,-0.1634,-0.2225,0.5,8.5595,684.6832,0.37,1.8025,-0.1311,0.0424
9.651,seguindo,1.4023,-0.0627,0.0609,-0.1694,-0.2303,0.5,8.5518,684.6832,0.37,1.8025,-0.1311,0.0437
9.7,seguindo,1.4139,-0.0621,0.0626,-0.1758,-0.2384,0.5,8.5442,684.6832,0.37,1.8025,-0.1311,0.045
9.75,seguindo,1.4313,-0.0612,0.0653,-0.1389,-0.2042,0.5,8.5411,394.5045,0.37,1.8513,-0.1199,0.0352
9.8,seguindo,1.443,-0.0606,0.0671,-0.1443,-0.2114,0.5,8.5334,394.5045,0.37,1.8513,-0.1199,0.0364
9.851,seguindo,1.4604,-0.0596,0.0698,-0.1531,-0.2229,0.5,8.522,394.5045,0.37,1.8513,-0.1199,0.0384
9.9,seguindo,1.4777,-0.0586,0.0726,-0.1627,-0.2353,0.5,8.5105,394.5045,0.37,1.8513,-0.1199,0.0403
9.95,seguindo,1.4893,-0.0579,0.0744,-0.1563,-0.2307,0.5,8.5029,230.1239,0.37,1.9012,-0.1228,0.0417
10.0,seguindo,1.5009,-0.0571,0.0762,-0.1626,-0.2387,0.5,8.4952,230.1239,0.37,1.9012,-0.1228,0.0431
10.052,seguindo,1.5183,-0.056,0.0789,-0.1727,-0.2515,0.5,8.4837,230.1239,0.37,1.9012,-0.1228,0.0452
10.1,seguindo,1.5299,-0.0552,0.0806,-0.1659,-0.2465,0.5,8.476,136.0749,0.37,1.9511,-0.1257,0.0466
10.15,seguindo,1.5473,-0.054,0.0833,-0.1758,-0.2591,0.5,8.4645,136.0749,0.37,1.9511,-0.1257,0.0488
10.2,seguindo,1.5589,-0.0532,0.0851,-0.1829,-0.268,0.5,8.4568,136.0749,0.37,1.9511,-0.1257,0.0502
10.25,seguindo,1.5763,-0.0519,0.0879,-0.1945,-0.2824,0.5,8.4453,136.0749,0.37,1.9511,-0.1257,0.0525
10.3,seguindo,1.5937,-0.0506,0.0907,-0.1897,-0.2805,0.5,8.4337,81.6866,0.37,2.001,-0.1288,0.0548
10.35,seguindo,1.6052,-0.0497,0.0926,-0.1974,-0.2899,0.5,8.426,81.6866,0.37,2.001,-0.1288,0.0563
10.4,seguindo,1.6168,-0.0487,0.0944,-0.2055,-0.2999,0.5,8.4183,81.6866,0.37,2.001,-0.1288,0.0579
10.45,seguindo,1.6342,-0.0473,0.0971,-0.1588,-0.2559,0.5,8.4067,4.3696,0.37,2.0519,-0.1142,0.0113
10.5,seguindo,1.6458,-0.0463,0.0988,-0.1657,-0.2645,0.5,8.3989,4.3696,0.37,2.0519,-0.1142,0.0134
10.55,seguindo,1.6632,-0.0448,0.1015,-0.1767,-0.2782,0.5,8.3873,4.3696,0.37,2.0519,-0.1142,0.0165
10.6,seguindo,1.6747,-0.0437,0.1033,-0.1847,-0.288,0.5,8.3795,4.3696,0.37,2.0519,-0.1142,0.0187
10.65,seguindo,1.6921,-0.0421,0.1059,-0.1379,-0.2438,0.5,8.385,5.3341,0.37,2.1124,-0.1004,0.007
10.7,seguindo,1.7037,-0.041,0.1076,-0.1444,-0.252,0.5,8.3774,5.3341,0.37,2.1124,-0.1004,0.009
10.75,seguindo,1.7217,-0.0389,0.1054,-0.1562,-0.2616,0.5,8.3652,5.3341,0.37,2.1124,-0.1004,0.0125
10.8,seguindo,1.7339,-0.0373,0.102,-0.1652,-0.2672,0.5,8.3568,5.3341,0.37,2.1124,-0.1004,0.0152
10.852,seguindo,1.7522,-0.0347,0.092,-0.1742,-0.2662,0.5,8.3441,8.745,0.37,2.1622,-0.1069,0.0193
10.9,seguindo,1.7643,-0.033,0.0836,-0.1836,-0.2673,0.5,8.3357,8.745,0.37,2.1622,-0.1069,0.0222
10.95,seguindo,1.7827,-0.0301,0.0659,-0.1995,-0.2654,0.5,8.3228,8.745,0.37,2.1622,-0.1069,0.0268
11.001,seguindo,1.8012,-0.0274,0.0453,-0.2054,-0.2506,0.5,8.3099,35.7664,0.37,2.212,-0.113,0.0313
11.051,seguindo,1.8134,-0.0255,0.0275,-0.216,-0.2436,0.5,8.3013,35.7664,0.37,2.212,-0.113,0.0344
11.1,seguindo,1.8257,-0.0238,0.0097,-0.2268,-0.2365,0.5,8.2929,35.7664,0.37,2.212,-0.113,0.0375
11.15,seguindo,1.8442,-0.0218,-0.0163,-0.2288,-0.2125,0.5,8.2806,21.4476,0.37,2.2618,-0.119,0.0416
11.2,seguindo,1.8568,-0.0207,-0.0327,-0.238,-0.2054,0.5,8.2726,21.4476,0.37,2.2618,-0.119,0.0441
11.25,seguindo,1.8757,-0.0196,-0.0572,-0.252,-0.1948,0.5,8.2609,21.4476,0.37,2.2618,-0.119,0.0474
11.3,seguindo,1.8945,-0.0189,-0.0818,-0.2662,-0.1844,0.5,8.2496,21.4476,0.37,2.2618,-0.119,0.0505
11.35,seguindo,1.9072,-0.0187,-0.0979,-0.2576,-0.1597,0.5,8.2423,11.5748,0.37,2.3116,-0.1253,0.0523
11.4,seguindo,1.9198,-0.0187,-0.114,-0.2655,-0.1515,0.5,8.2351,11.5748,0.37,2.3116,-0.1253,0.0539
11.45,seguindo,1.9388,-0.0192,-0.138,-0.2524,-0.1144,0.5,8.2428,11.5748,0.37,2.3327,-0.1208,0.0463
11.5,seguindo,1.9514,-0.0197,-0.154,-0.2591,-0.1051,0.5,8.236,11.5748,0.37,2.3327,-0.1208,0.0475
11.55,seguindo,1.9705,-0.021,-0.1771,-0.2538,-0.0768,0.5,8.2262,12.7391,0.37,2.3825,-0.1279,0.049
11.6,seguindo,1.9833,-0.0221,-0.1918,-0.2589,-0.0671,0.5,8.2199,12.7391,0.37,2.3825,-0.1279,0.0497
11.65,seguindo,2.0026,-0.0243,-0.2131,-0.2661,-0.053,0.5,8.2108,12.7391,0.37,2.3825,-0.1279,0.0504
11.7,seguindo,2.0155,-0.0261,-0.2267,-0.2705,-0.0439,0.5,8.205,12.7391,0.37,2.3825,-0.1279,0.0506
11.75,seguindo,2.0348,-0.0291,-0.2465,-0.2623,-0.0158,0.5,8.1966,41.4825,0.37,2.4322,-0.1358,0.0505
11.8,seguindo,2.0478,-0.0313,-0.2594,-0.2652,-0.0058,0.5,8.1912,41.4825,0.37,2.4322,-0.1358,0.0502
11.85,seguindo,2.0671,-0.0351,-0.2785,-0.2582,0.0203,0.5,8.1834,15.968,0.37,2.4818,-0.1446,0.0494
11.901,seguindo,2.08,-0.0378,-0.2909,-0.2598,0.031,0.5,8.1785,15.968,0.37,2.4818,-0.1446,0.0486
11.95,seguindo,2.0978,-0.042,-0.3047,-0.2609,0.0437,0.5,8.1721,15.968,0.37,2.4818,-0.1446,0.047
12.0,seguindo,2.1144,-0.0464,-0.3169,-0.2613,0.0556,0.5,8.1665,15.968,0.37,2.4818,-0.1446,0.0451
12.05,seguindo,2.1254,-0.0498,-0.3181,-0.2517,0.0664,0.5,8.1633,6.2912,0.37,2.5314,-0.1543,0.0432
12.1,seguindo,2.1363,-0.0533,-0.319,-0.25,0.069,0.5,8.1602,6.2912,0.37,2.5314,-0.1543,0.0413
12.15,seguindo,2.1524,-0.0589,-0.3157,-0.2464,0.0693,0.5,8.156,6.2912,0.37,2.5314,-0.1543,0.038
12.2,seguindo,2.1632,-0.0628,-0.3115,-0.2435,0.068,0.5,8.1533,6.2912,0.37,2.5314,-0.1543,0.0356
12.25,seguindo,2.1794,-0.0685,-0.3051,-0.2344,0.0706,0.5,8.1492,4.1971,0.37,2.581,-0.1644,0.0321
12.3,seguindo,2.1902,-0.0722,-0.3008,-0.2316,0.0692,0.5,8.1464,4.1971,0.37,2.581,-0.1644,0.0298
12.35,seguindo,2.2065,-0.0777,-0.2951,-0.1885,0.1066,0.5,8.1599,4.1971,0.37,2.6072,-0.1541,0.0184
12.4,seguindo,2.2174,-0.0813,-0.2919,-0.1848,0.1071,0.5,8.1571,4.1971,0.37,2.6072,-0.1541,0.0161
12.45,seguindo,2.2339,-0.0865,-0.2884,-0.1792,0.1092,0.5,8.1527,4.1971,0.37,2.6072,-0.1541,0.0128
12.5,seguindo,2.2449,-0.09,-0.2864,-0.1768,0.1096,0.5,8.1497,3.6438,0.37,2.6569,-0.1636,0.0107
12.55,seguindo,2.2616,-0.0951,-0.2838,-0.1497,0.1341,0.5,8.1452,3.0153,0.37,2.6572,-0.1547,0.0104
12.6,seguindo,2.2727,-0.0984,-0.2822,-0.1454,0.1368,0.5,8.1422,3.0153,0.37,2.6572,-0.1547,0.0079
12.65,seguindo,2.2895,-0.1035,-0.2797,-0.1426,0.1372,0.5,8.1377,2.9847,0.37,2.7069,-0.1634,0.0041
12.7,seguindo,2.3006,-0.1068,-0.2781,-0.1384,0.1397,0.5,8.1346,2.9847,0.37,2.7069,-0.1634,0.0016
12.75,seguindo,2.3174,-0.1118,-0.2756,-0.1317,0.1439,0.5,8.1301,2.9847,0.37,2.7069,-0.1634,-0.002
12.8,seguindo,2.3286,-0.1151,-0.2739,-0.127,0.1469,0.5,8.127,2.9847,0.37,2.7069,-0.1634,-0.0044
12.85,seguindo,2.3453,-0.12,-0.2714,-0.1234,0.1481,0.5,8.1225,3.6826,0.37,2.7567,-0.171,-0.0079
12.9,seguindo,2.3565,-0.1232,-0.2697,-0.1188,0.151,0.5,8.1194,3.6826,0.37,2.7567,-0.171,-0.0103
12.95,seguindo,2.3733,-0.1281,-0.2672,-0.1115,0.1556,0.5,8.1149,3.6826,0.37,2.7567,-0.171,-0.0135
13.0,seguindo,2.3844,-0.1313,-0.2654,-0.1069,0.1585,0.5,8.1118,7.6224,0.37,2.8066,-0.1765,-0.0157
13.05,seguindo,2.4012,-0.136,-0.2627,-0.0997,0.1631,0.5,8.1073,7.6224,0.37,2.8066,-0.1765,-0.0189
13.1,seguindo,2.4124,-0.1392,-0.2609,-0.0946,0.1664,0.5,8.1042,7.6224,0.37,2.8066,-0.1765,-0.0209
13.15,seguindo,2.4292,-0.1438,-0.2582,-0.0864,0.1718,0.5,8.0996,7.6224,0.37,2.8066,-0.1765,-0.0237
13.2,seguindo,2.4404,-0.1469,-0.2564,-0.0771,0.1793,0.5,8.0966,11.5712,0.37,2.8565,-0.1791,-0.0255
13.25,seguindo,2.4572,-0.1516,-0.2537,-0.0722,0.1815,0.5,8.0926,11.5712,0.37,2.8535,-0.1802,-0.0302
13.3,seguindo,2.4684,-0.1546,-0.2519,-0.0664,0.1855,0.5,8.0895,11.5712,0.37,2.8535,-0.1802,-0.0317
13.35,seguindo,2.4852,-0.1591,-0.2492,-0.0484,0.2008,0.5,8.0847,2.7014,0.37,2.9035,-0.1794,-0.0338
13.4,seguindo,2.4965,-0.1621,-0.2474,-0.0424,0.205,0.5,8.0815,2.7014,0.37,2.9035,-0.1794,-0.0353
13.45,seguindo,2.5133,-0.1666,-0.2447,-0.0328,0.2119,0.5,8.0767,2.7014,0.37,2.9035,-0.1794,-0.037
13.5,seguindo,2.5246,-0.1695,-0.2429,-0.0108,0.2321,0.5,8.0736,1.4354,0.37,2.9538,-0.1742,-0.0382
13.55,seguindo,2.5414,-0.1739,-0.2402,-0.0006,0.2396,0.5,8.0688,1.4354,0.37,2.9538,-0.1742,-0.0398
13.6,seguindo,2.5527,-0.1768,-0.2384,0.0066,0.245,0.5,8.0656,1.4354,0.37,2.9538,-0.1742,-0.0408
13.65,seguindo,2.5696,-0.1811,-0.2357,0.0181,0.2538,0.5,8.0608,1.4354,0.37,2.9538,-0.1742,-0.042
13.7,seguindo,2.5808,-0.184,-0.2338,0.0468,0.2806,0.5,8.0575,0.9707,0.37,3.0042,-0.1642,-0.0429
13.75,seguindo,2.5977,-0.1882,-0.2311,0.0591,0.2902,0.5,8.0527,0.9707,0.37,3.0042,-0.1642,-0.044
13.8,seguindo,2.609,-0.191,-0.2292,0.0678,0.2971,0.5,8.0495,0.9707,0.37,3.0042,-0.1642,-0.0447
13.85,seguindo,2.6259,-0.1952,-0.2265,0.1067,0.3332,0.5,8.0447,0.7541,0.37,3.0548,-0.1492,-0.0456
13.9,seguindo,2.6372,-0.1979,-0.2247,0.116,0.3407,0.5,8.0414,0.7541,0.37,3.0548,-0.1492,-0.0463
13.95,seguindo,2.6542,-0.202,-0.2221,0.1309,0.353,0.5,8.0365,0.7541,0.37,3.0548,-0.1492,-0.0472
14.0,seguindo,2.6655,-0.2047,-0.2204,0.1414,0.3618,0.5,8.0333,0.7541,0.37,3.0548,-0.1492,-0.0478
14.05,seguindo,2.6825,-0.2087,-0.2178,0.1848,0.4027,0.5,8.0284,0.6489,0.37,3.1057,-0.1296,-0.0486
14.1,seguindo,2.6938,-0.2113,-0.2162,0.196,0.4121,0.5,8.0251,0.6489,0.37,3.1057,-0.1296,-0.0492
