t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
19.0,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,8.5434,22.7752,0.0191
19.05,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,8.5434,22.7752,0.0191
19.1,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,8.5434,22.7752,0.0191
19.15,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,8.5434,22.7752,0.0191
19.2,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,8.5434,22.7752,0.0191
19.25,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,8.5434,22.7752,0.0191
19.3,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,8.5434,22.7752,0.0191
19.35,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,8.5434,22.7752,0.0191
19.4,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,8.5434,22.7752,0.0191
19.45,seguindo,0.0027,0.0003,-0.0037,-0.0404,-0.0368,0.5,8.5412,22.7752,0.0194
19.5,seguindo,0.0075,0.0009,-0.0113,-0.0412,-0.0299,0.5,8.5372,22.7752,0.02
19.55,seguindo,0.0134,0.0015,-0.02,-0.0412,-0.0212,0.5,8.5325,27.552,0.0207
19.6,seguindo,0.0198,0.0022,-0.0302,-0.0421,-0.0119,0.5,8.5273,27.552,0.0214
19.65,seguindo,0.0321,0.003,-0.046,-0.0428,0.0032,0.5,8.5176,32.8195,0.0223
19.7,seguindo,0.0417,0.0033,-0.0562,-0.0435,0.0127,0.5,8.5103,32.8195,0.0224
19.75,seguindo,0.0588,0.0035,-0.0722,-0.0444,0.0277,0.5,8.4975,32.8195,0.0227
19.8,seguindo,0.0716,0.0033,-0.0824,-0.0439,0.0385,0.5,8.4882,42.3664,0.0227
19.85,seguindo,0.0913,0.0028,-0.0972,-0.0442,0.0531,0.5,8.474,42.3664,0.0224
19.9,seguindo,0.1113,0.0018,-0.1109,-0.0432,0.0677,0.5,8.46,60.3901,0.0217
19.951,seguindo,0.1241,0.0008,-0.1172,-0.0428,0.0744,0.5,8.4512,60.3901,0.0209
20.0,seguindo,0.1369,-0.0002,-0.1232,-0.0423,0.0809,0.5,8.4425,60.3901,0.02
20.051,seguindo,0.1556,-0.0021,-0.1297,-0.0413,0.0884,0.5,8.43,60.3901,0.0185
20.1,seguindo,0.1741,-0.0041,-0.1343,-0.0393,0.0951,0.5,8.4179,92.6075,0.0167
20.153,seguindo,0.1858,-0.0057,-0.1341,-0.0396,0.0945,0.5,8.4104,inf,0.0133
20.2,seguindo,0.2034,-0.0081,-0.1335,-0.0378,0.0957,0.5,8.3992,inf,0.0113
20.251,seguindo,0.2148,-0.0099,-0.1312,-0.036,0.0952,0.5,8.392,inf,0.0099
20.3,seguindo,0.2263,-0.0115,-0.1288,-0.0347,0.0941,0.5,8.3849,inf,0.0085
20.35,seguindo,0.2433,-0.0141,-0.1246,-0.0328,0.0918,0.5,8.3742,inf,0.0064
20.4,seguindo,0.2546,-0.0157,-0.1215,-0.0315,0.09,0.5,8.3671,inf,0.0051
20.45,seguindo,0.2716,-0.0181,-0.1172,-0.0353,0.082,0.5,8.3578,inf,0.0034
20.5,seguindo,0.283,-0.0197,-0.1145,-0.0341,0.0804,0.5,8.3506,inf,0.0022
20.55,seguindo,0.3001,-0.0219,-0.1107,-0.0324,0.0783,0.5,8.3397,inf,0.0005
20.6,seguindo,0.3115,-0.0234,-0.1083,-0.0313,0.0769,0.5,8.3323,inf,-0.0006
20.65,seguindo,0.3287,-0.0255,-0.105,-0.0298,0.0752,0.5,8.3213,inf,-0.0021
20.7,seguindo,0.346,-0.0275,-0.1019,-0.0283,0.0736,0.5,8.3102,inf,-0.0036
20.752,seguindo,0.3575,-0.0288,-0.1001,-0.0273,0.0729,0.5,8.3027,inf,-0.0046
20.8,seguindo,0.3691,-0.0301,-0.0984,-0.0934,0.005,0.5,8.2952,1.3977,-0.0005
20.851,seguindo,0.3864,-0.032,-0.0959,-0.0932,0.0028,0.5,8.284,1.3977,0.003
20.9,seguindo,0.398,-0.0333,-0.0943,-0.093,0.0013,0.5,8.2765,1.3977,0.0053
20.95,seguindo,0.4154,-0.0351,-0.0918,-0.0886,0.0032,0.5,8.2652,1.2817,0.0087
21.002,seguindo,0.4328,-0.0369,-0.0893,-0.0883,0.001,0.5,8.254,1.2817,0.0122
21.05,seguindo,0.4443,-0.038,-0.0876,-0.0882,-0.0006,0.5,8.2464,1.2817,0.0145
21.1,seguindo,0.4559,-0.0392,-0.0859,-0.0881,-0.0022,0.5,8.2389,1.2817,0.0168
21.15,seguindo,0.4733,-0.0409,-0.0833,-0.0839,-0.0006,0.5,8.2276,1.3181,0.0202
21.2,seguindo,0.4849,-0.042,-0.0815,-0.0837,-0.0022,0.5,8.2201,1.3181,0.0224
21.25,seguindo,0.5022,-0.0436,-0.0789,-0.0836,-0.0047,0.5,8.2088,1.3181,0.0257
21.3,seguindo,0.5138,-0.0446,-0.0771,-0.0835,-0.0064,0.5,8.2013,1.3181,0.0277
21.35,seguindo,0.5312,-0.0462,-0.0744,-0.0953,-0.0209,0.5,8.1834,1.512,0.0341
21.4,seguindo,0.5427,-0.0472,-0.0726,-0.0954,-0.0229,0.5,8.1757,1.512,0.0362
21.45,seguindo,0.5601,-0.0486,-0.0698,-0.0919,-0.0221,0.5,8.1642,1.9249,0.0391
21.5,seguindo,0.5717,-0.0496,-0.068,-0.0652,0.0029,0.5,8.1565,inf,0.024
21.55,seguindo,0.5891,-0.051,-0.0653,-0.0649,0.0004,0.5,8.145,inf,0.0233
21.6,seguindo,0.6007,-0.0519,-0.0635,-0.0648,-0.0013,0.5,8.1373,inf,0.0229
21.65,seguindo,0.618,-0.0532,-0.0608,-0.0635,-0.0026,0.5,8.1257,inf,0.0223
21.7,seguindo,0.6296,-0.054,-0.059,-0.0634,-0.0043,0.5,8.118,inf,0.022
21.75,seguindo,0.647,-0.0552,-0.0562,-0.0632,-0.007,0.5,8.1064,inf,0.0214
21.8,seguindo,0.6644,-0.0564,-0.0534,-0.0621,-0.0087,0.5,8.0948,inf,0.021
21.85,seguindo,0.676,-0.0572,-0.0516,-0.062,-0.0104,0.5,8.0871,inf,0.0207
21.9,seguindo,0.6876,-0.0579,-0.0498,-0.062,-0.0122,0.5,8.0793,inf,0.0205
21.95,seguindo,0.705,-0.059,-0.0471,-0.062,-0.0149,0.5,8.0677,inf,0.0201
