t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
10.253,seguindo,-0.0,-0.0,-0.0,-0.0408,-0.0408,0.5,9.2098,10.6689,0.019
10.3,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,9.2098,18.7554,0.0191
10.351,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,9.2098,18.7554,0.0191
10.4,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,9.2098,18.7554,0.0191
10.45,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,9.2098,18.7554,0.0191
10.5,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,9.2098,18.7554,0.0191
10.55,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,9.2098,18.7554,0.0191
10.6,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,9.2098,18.7554,0.0191
10.65,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,9.2098,18.7554,0.0191
10.702,seguindo,-0.0,-0.0,-0.0,-0.04,-0.04,0.5,9.2098,18.7554,0.0191
10.75,seguindo,0.0027,0.0003,-0.0036,-0.0404,-0.0368,0.5,9.2078,18.7554,0.0194
10.8,seguindo,0.0057,0.0007,-0.0085,-0.0409,-0.0324,0.5,9.2054,18.7554,0.0198
10.851,seguindo,0.0132,0.0015,-0.0196,-0.0412,-0.0216,0.5,9.1997,21.3362,0.0207
10.9,seguindo,0.0196,0.0021,-0.0298,-0.0421,-0.0123,0.5,9.1948,21.3362,0.0214
10.95,seguindo,0.032,0.0029,-0.0456,-0.0433,0.0022,0.5,9.1858,21.3362,0.0223
11.0,seguindo,0.0465,0.0034,-0.0608,-0.0423,0.0185,0.5,9.1756,27.6589,0.0225
11.05,seguindo,0.0588,0.0035,-0.0717,-0.0429,0.0288,0.5,9.1672,27.6589,0.0227
11.1,seguindo,0.0716,0.0033,-0.0819,-0.0423,0.0396,0.5,9.1586,34.1241,0.0227
11.15,seguindo,0.0913,0.0028,-0.0969,-0.0426,0.0543,0.5,9.1457,34.1241,0.0223
11.2,seguindo,0.1047,0.0022,-0.1061,-0.0425,0.0636,0.5,9.1371,34.1241,0.0219
11.252,seguindo,0.1242,0.0009,-0.1171,-0.0412,0.0759,0.5,9.1248,47.3591,0.0208
11.3,seguindo,0.137,-0.0002,-0.1231,-0.0407,0.0825,0.5,9.117,47.3591,0.02
11.352,seguindo,0.1556,-0.0021,-0.1292,-0.0396,0.0896,0.5,9.1058,47.3591,0.0183
11.4,seguindo,0.1679,-0.0034,-0.1318,-0.038,0.0939,0.5,9.0986,71.3969,0.0171
11.451,seguindo,0.1858,-0.0057,-0.1331,-0.0364,0.0967,0.5,9.0882,71.3969,0.0151
11.5,seguindo,0.1976,-0.0073,-0.133,-0.0353,0.0977,0.5,9.0815,71.3969,0.0137
11.55,seguindo,0.2149,-0.0098,-0.1307,-0.033,0.0977,0.5,9.0718,114.2178,0.0115
11.6,seguindo,0.2263,-0.0115,-0.1284,-0.0317,0.0966,0.5,9.0654,114.2178,0.01
11.65,seguindo,0.2433,-0.014,-0.1241,-0.0237,0.1005,0.5,9.0559,inf,0.0051
11.7,seguindo,0.2546,-0.0156,-0.1211,-0.0223,0.0988,0.5,9.0496,inf,0.0037
11.75,seguindo,0.2716,-0.018,-0.1168,-0.0201,0.0967,0.5,9.04,inf,0.0016
11.8,seguindo,0.283,-0.0196,-0.1141,-0.0188,0.0953,0.5,9.0336,inf,0.0003
11.85,seguindo,0.3001,-0.0218,-0.1103,-0.0307,0.0795,0.5,9.0215,inf,-0.0007
11.9,seguindo,0.3116,-0.0233,-0.1078,-0.0297,0.0781,0.5,9.0148,inf,-0.0018
11.95,seguindo,0.3288,-0.0254,-0.1045,-0.0281,0.0764,0.5,9.0049,inf,-0.0033
12.001,seguindo,0.346,-0.0274,-0.1014,-0.0265,0.0749,0.5,8.9948,inf,-0.0048
12.05,seguindo,0.3576,-0.0287,-0.0997,-0.0255,0.0741,0.5,8.988,inf,-0.0058
12.1,seguindo,0.3749,-0.0306,-0.0971,-0.0243,0.0727,0.5,8.9779,inf,-0.0072
12.15,seguindo,0.3865,-0.0319,-0.0955,-0.0234,0.0721,0.5,8.9711,inf,-0.008
12.2,seguindo,0.3981,-0.0331,-0.0938,-0.0224,0.0714,0.5,8.9643,inf,-0.0089
12.25,seguindo,0.4155,-0.0349,-0.0914,-0.0214,0.0699,0.5,8.9541,inf,-0.0102
12.3,seguindo,0.427,-0.0361,-0.0898,-0.0205,0.0693,0.5,8.9472,inf,-0.011
12.35,seguindo,0.4444,-0.0379,-0.0873,-0.0191,0.0682,0.5,8.937,inf,-0.0122
12.407,seguindo,0.4618,-0.0396,-0.0847,-0.0184,0.0664,0.5,8.9268,inf,-0.0134
12.451,seguindo,0.4734,-0.0407,-0.0829,-0.0934,-0.0105,0.5,8.92,1.4079,-0.0056
12.5,seguindo,0.4849,-0.0418,-0.081,-0.0934,-0.0124,0.5,8.9132,1.4079,-0.0031
12.55,seguindo,0.5023,-0.0434,-0.0783,-0.0934,-0.0151,0.5,8.9029,1.4079,0.0007
12.601,seguindo,0.5196,-0.045,-0.0756,-0.0895,-0.0139,0.5,8.8927,1.2894,0.0045
12.65,seguindo,0.5312,-0.046,-0.074,-0.0896,-0.0156,0.5,8.8858,1.2894,0.0072
12.7,seguindo,0.5487,-0.0474,-0.0716,-0.0897,-0.018,0.5,8.8755,1.2894,0.0109
12.75,seguindo,0.5602,-0.0484,-0.0698,-0.086,-0.0162,0.5,8.8686,1.3203,0.0134
12.8,seguindo,0.5718,-0.0494,-0.0679,-0.086,-0.0181,0.5,8.8618,1.3203,0.0159
12.85,seguindo,0.5891,-0.0508,-0.0649,-0.0861,-0.0212,0.5,8.8515,1.3203,0.0196
12.9,seguindo,0.6007,-0.0517,-0.0629,-0.0862,-0.0233,0.5,8.8446,1.3203,0.0219
12.951,seguindo,0.6181,-0.053,-0.0601,-0.1063,-0.0462,0.5,8.8291,1.5073,0.0295
13.0,seguindo,0.6355,-0.0542,-0.0574,-0.107,-0.0495,0.5,8.8184,1.5073,0.0333
13.055,seguindo,0.647,-0.055,-0.0556,-0.1074,-0.0518,0.5,8.8113,1.5073,0.0356
13.1,seguindo,0.6586,-0.0558,-0.0538,-0.1042,-0.0504,0.5,8.8042,1.9136,0.0379
13.15,seguindo,0.676,-0.0569,-0.051,-0.1049,-0.0539,0.5,8.7936,1.9136,0.0414
13.2,seguindo,0.6876,-0.0577,-0.049,-0.1054,-0.0564,0.5,8.7865,1.9136,0.0436
13.25,seguindo,0.705,-0.0587,-0.0462,-0.0757,-0.0295,0.5,8.7758,inf,0.0217
13.3,seguindo,0.7166,-0.0594,-0.0444,-0.0759,-0.0314,0.5,8.7686,inf,0.0217
13.35,seguindo,0.734,-0.0604,-0.0418,-0.0762,-0.0345,0.5,8.7579,inf,0.0216
13.4,seguindo,0.7456,-0.061,-0.04,-0.0765,-0.0365,0.5,8.7507,inf,0.0217
13.45,seguindo,0.763,-0.0619,-0.0375,-0.0759,-0.0384,0.5,8.7399,inf,0.0217
13.5,seguindo,0.7805,-0.0627,-0.0349,-0.0764,-0.0414,0.5,8.7291,inf,0.0218
13.55,seguindo,0.7921,-0.0632,-0.0332,-0.0767,-0.0436,0.5,8.7219,inf,0.0219
13.6,seguindo,0.8037,-0.0638,-0.0314,-0.076,-0.0446,0.5,8.7147,inf,0.022
13.65,seguindo,0.8211,-0.0645,-0.0286,-0.0766,-0.048,0.5,8.7039,inf,0.0222
13.7,seguindo,0.8385,-0.0652,-0.0258,-0.0772,-0.0514,0.5,8.6931,inf,0.0225
13.75,seguindo,0.8501,-0.0657,-0.0241,-0.0777,-0.0536,0.5,8.6858,inf,0.0227
13.8,seguindo,0.8617,-0.0661,-0.0223,-0.077,-0.0547,0.5,8.6786,inf,0.0229
13.86,seguindo,0.885,-0.0668,-0.0188,-0.0732,-0.0544,0.5,8.6655,inf,0.0175
13.9,seguindo,0.8908,-0.067,-0.0179,-0.0734,-0.0556,0.5,8.6618,inf,0.0176
13.95,seguindo,0.9082,-0.0675,-0.0151,-0.0733,-0.0582,0.5,8.651,inf,0.0181
14.0,seguindo,0.9198,-0.0678,-0.0132,-0.0738,-0.0607,0.5,8.6437,inf,0.0184
14.05,seguindo,0.9372,-0.0683,-0.0104,-0.0747,-0.0643,0.5,8.6328,inf,0.019
14.101,seguindo,0.9546,-0.0687,-0.0076,-0.0746,-0.067,0.5,8.6219,inf,0.0195
14.15,seguindo,0.9663,-0.0689,-0.0059,-0.0753,-0.0694,0.5,8.6146,inf,0.02
14.2,seguindo,0.9779,-0.0691,-0.0041,-0.076,-0.0718,0.5,8.6073,inf,0.0204
14.25,seguindo,0.9953,-0.0693,-0.0015,-0.077,-0.0755,0.5,8.5964,inf,0.0211
14.3,seguindo,1.007,-0.0695,0.0003,-0.0767,-0.077,0.5,8.5891,inf,0.0216
14.35,seguindo,1.0244,-0.0697,0.003,-0.0778,-0.0809,0.5,8.5781,inf,0.0224
14.4,seguindo,1.036,-0.0698,0.0049,-0.0766,-0.0815,0.5,8.5708,inf,0.0195
14.451,seguindo,1.0534,-0.0699,0.0076,-0.0778,-0.0854,0.5,8.5598,inf,0.0204
14.5,seguindo,1.0709,-0.07,0.0102,-0.0781,-0.0883,0.5,8.5487,141966.7119,0.0213
14.55,seguindo,1.0825,-0.07,0.012,-0.0789,-0.0909,0.5,8.5414,141966.7119,0.022
14.6,seguindo,1.0999,-0.07,0.0146,-0.0803,-0.0949,0.5,8.5303,141966.7119,0.023
14.65,seguindo,1.1116,-0.0699,0.0163,-0.0801,-0.0965,0.5,8.5229,70108.1811,0.0237
14.7,seguindo,1.1232,-0.0699,0.018,-0.0811,-0.0991,0.5,8.5155,70108.1811,0.0244
14.751,seguindo,1.1406,-0.0698,0.0208,-0.0859,-0.1066,0.5,8.5096,70108.1811,0.0269
