t,x,y,yaw,dist,plano_n,rumo_alvo,erro_rumo,raw_v,raw_wz,saida_v,saida_wz,mux_v,mux_wz,key_v
0.0,-0.0,-0.0,-0.0,7.2103,166,-0.0401,-0.0401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,-0.0,-0.0,-0.0,7.2103,166,-0.0401,-0.0401,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.1,-0.0,-0.0,-0.0,7.2103,166,-0.0401,-0.0401,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.15,-0.0,-0.0,-0.0,7.2103,166,-0.0401,-0.0401,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.2,-0.0,-0.0,-0.0,7.2103,166,-0.0401,-0.0401,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.25,-0.0,-0.0,-0.0,7.2103,166,-0.0401,-0.0401,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.3,-0.0,-0.0,-0.0,7.2103,166,-0.0401,-0.0401,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.35,-0.0,-0.0,-0.0,7.2103,166,-0.0401,-0.0401,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.4,-0.0,-0.0,-0.0,7.2103,166,-0.0401,-0.0401,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.45,0.0011,0.0001,-0.0011,7.2092,166,-0.0401,-0.0389,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.5,0.0044,0.0005,-0.0063,7.2063,166,-0.0405,-0.0342,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.55,0.0104,0.0012,-0.0152,7.2008,166,-0.041,-0.0258,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.6,0.0168,0.0019,-0.0254,7.195,166,-0.0414,-0.016,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.65,0.0275,0.0027,-0.0409,7.1854,166,-0.0423,-0.0013,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.7,0.0371,0.0032,-0.0514,7.177,166,-0.0436,0.0078,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.75,0.0527,0.0035,-0.067,7.1636,166,-0.0447,0.0223,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.8,0.0655,0.0034,-0.0775,7.1528,166,-0.0453,0.0322,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.85,0.0849,0.003,-0.0929,7.1365,166,-0.0447,0.0481,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.9,0.0983,0.0025,-0.1022,7.1255,166,-0.0451,0.0571,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.95,0.1181,0.0013,-0.1147,7.1093,166,-0.045,0.0696,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.0,0.1309,0.0003,-0.1206,7.099,166,-0.0437,0.077,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.05,0.1498,-0.0014,-0.1282,7.0839,164,-0.0432,0.085,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.1,0.162,-0.0028,-0.131,7.0743,164,-0.0421,0.0889,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.15,0.1802,-0.005,-0.1336,7.0602,164,-0.0404,0.0933,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.2,0.192,-0.0066,-0.1336,7.0511,164,-0.0388,0.0948,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.25,0.2095,-0.009,-0.1324,7.0376,164,-0.0377,0.0947,0.5,0.0,0.5,0.0,0.5,0.0,0.0
