t,x,y,yaw,dist,plano_n,rumo_alvo,erro_rumo,raw_v,raw_wz,saida_v,saida_wz,mux_v,mux_wz,key_v
0.0,-0.0,-0.0,-0.0,7.2103,166,-0.0349,-0.0349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,-0.0,-0.0,-0.0,7.2103,166,-0.0349,-0.0349,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.1,-0.0,-0.0,-0.0,7.2103,166,-0.0349,-0.0349,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.15,-0.0,-0.0,-0.0,7.2103,166,-0.0349,-0.0349,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.2,-0.0,-0.0,-0.0,7.2103,166,-0.0349,-0.0349,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.251,-0.0,-0.0,-0.0,7.2103,166,-0.0349,-0.0349,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.3,-0.0,-0.0,-0.0,7.2103,166,-0.0349,-0.0349,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.35,-0.0,-0.0,-0.0,7.2103,166,-0.0349,-0.0349,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.4,-0.0,-0.0,-0.0,7.2103,166,-0.0349,-0.0349,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.45,-0.0,-0.0,-0.0,7.2103,166,-0.0349,-0.0349,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.5,0.0028,0.0003,-0.0037,7.2078,166,-0.0349,-0.0312,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.551,0.0076,0.0009,-0.0115,7.2033,166,-0.0353,-0.0238,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.6,0.0136,0.0015,-0.0202,7.1979,166,-0.0358,-0.0155,0.5,0.0,0.5,0.0,0.0,0.0,0.0
0.65,0.02,0.0022,-0.0304,7.1921,166,-0.036,-0.0056,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.7,0.0324,0.003,-0.0462,7.1811,166,-0.0369,0.0093,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.75,0.042,0.0033,-0.0564,7.1728,166,-0.0382,0.0182,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.8,0.0592,0.0035,-0.0723,7.1581,166,-0.0389,0.0334,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.85,0.072,0.0033,-0.0825,7.1473,166,-0.0397,0.0428,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.9,0.0917,0.0027,-0.0974,7.1309,166,-0.0391,0.0583,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.95,0.105,0.0021,-0.1064,7.1199,166,-0.0393,0.0672,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.0,0.1246,0.0008,-0.1176,7.104,166,-0.0392,0.0785,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.05,0.1375,-0.0002,-0.124,7.0937,164,-0.0377,0.0863,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.1,0.1562,-0.0021,-0.1306,7.0789,164,-0.0432,0.0874,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.15,0.1685,-0.0034,-0.1337,7.0692,164,-0.0422,0.0915,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.2,0.1862,-0.0058,-0.1339,7.0555,164,-0.0404,0.0934,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.25,0.1977,-0.0075,-0.1324,7.0467,164,-0.0388,0.0936,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.3,0.2149,-0.01,-0.129,7.0336,164,-0.0376,0.0915,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.35,0.2263,-0.0117,-0.1265,7.0249,164,-0.0351,0.0914,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.4,0.2433,-0.0142,-0.1221,7.0119,164,-0.0338,0.0883,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.45,0.2546,-0.0158,-0.119,7.0033,164,-0.0319,0.0872,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.5,0.2716,-0.0182,-0.1146,6.9903,164,-0.0306,0.084,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.552,0.2829,-0.0197,-0.1118,6.9816,164,-0.0285,0.0833,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.6,0.3,-0.0219,-0.1079,6.9685,164,-0.0273,0.0806,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.65,0.3115,-0.0233,-0.1054,6.9597,164,-0.0443,0.0611,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.7,0.3214,-0.0245,-0.1039,6.9519,164,-0.0433,0.0606,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.75,0.3337,-0.0257,-0.104,6.9424,164,-0.0423,0.0616,0.5,0.0,0.5,0.0,0.5,0.0,0.0
