t,x,y,yaw,dist,plano_n,rumo_alvo,erro_rumo,raw_v,raw_wz,saida_v,saida_wz,mux_v,mux_wz,key_v
0.0,-0.0,-0.0,-0.0,7.2103,167,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.049,-0.0,-0.0,-0.0,7.2103,167,-0.0401,-0.0401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.099,-0.0,-0.0,-0.0,7.2103,167,-0.0401,-0.0401,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.149,-0.0,-0.0,-0.0,7.2103,167,-0.0401,-0.0401,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.199,-0.0,-0.0,-0.0,7.2103,167,-0.0401,-0.0401,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.249,-0.0,-0.0,-0.0,7.2103,167,-0.0401,-0.0401,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.299,-0.0,-0.0,-0.0,7.2103,167,-0.0401,-0.0401,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.349,-0.0,-0.0,-0.0,7.2103,167,-0.0401,-0.0401,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.399,-0.0,-0.0,-0.0,7.2103,167,-0.0401,-0.0401,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.449,0.0027,0.0003,-0.0037,7.2078,167,-0.0401,-0.0364,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.499,0.0059,0.0007,-0.0088,7.2049,167,-0.0405,-0.0317,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.549,0.0134,0.0015,-0.02,7.1981,167,-0.041,-0.021,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.599,0.0198,0.0022,-0.0302,7.1923,167,-0.0413,-0.0111,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.649,0.0322,0.003,-0.046,7.1813,167,-0.0423,0.0038,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.699,0.0418,0.0033,-0.0562,7.173,167,-0.0436,0.0126,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.749,0.0589,0.0035,-0.0721,7.1583,167,-0.0443,0.0278,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.799,0.0718,0.0033,-0.0824,7.1475,167,-0.0453,0.0371,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.849,0.0915,0.0028,-0.0973,7.1311,167,-0.0447,0.0526,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.899,0.1048,0.0021,-0.1065,7.1201,167,-0.0451,0.0615,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.949,0.1244,0.0009,-0.1178,7.1042,167,-0.045,0.0728,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.999,0.1373,-0.0002,-0.1242,7.0938,167,-0.0437,0.0805,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.049,0.1558,-0.0021,-0.1296,7.0792,164,-0.0432,0.0863,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.099,0.1679,-0.0036,-0.1313,7.0697,164,-0.0427,0.0886,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.149,0.1857,-0.0059,-0.1318,7.0559,164,-0.0409,0.0909,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.199,0.1974,-0.0075,-0.1314,7.0469,164,-0.0394,0.092,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.249,0.2147,-0.0099,-0.1289,7.0337,164,-0.0382,0.0907,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.299,0.2261,-0.0116,-0.1265,7.0249,164,-0.0358,0.0908,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.349,0.2432,-0.0141,-0.1223,7.012,164,-0.0346,0.0877,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.399,0.2545,-0.0157,-0.1192,7.0034,164,-0.0327,0.0865,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.449,0.2715,-0.0181,-0.1148,6.9904,164,-0.0314,0.0834,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.499,0.2828,-0.0196,-0.1119,6.9817,164,-0.0394,0.0725,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.549,0.3,-0.0218,-0.1083,6.9685,164,-0.0383,0.07,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.599,0.3114,-0.0232,-0.1062,6.9596,164,-0.0368,0.0694,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.649,0.3287,-0.0252,-0.1032,6.9463,164,-0.0358,0.0674,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.699,0.3402,-0.0266,-0.1013,6.9374,164,-0.0343,0.067,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.749,0.3576,-0.0285,-0.0985,6.924,164,-0.0334,0.0652,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.799,0.3691,-0.0298,-0.0968,6.915,164,-0.0319,0.0649,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.849,0.3865,-0.0317,-0.0943,6.9016,164,-0.0312,0.0631,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.9,0.3981,-0.0329,-0.0927,6.8926,164,-0.0299,0.0628,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.949,0.4154,-0.0347,-0.0902,6.8791,164,-0.029,0.0612,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.999,0.427,-0.0359,-0.0885,6.8702,164,-0.028,0.0605,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.049,0.4386,-0.037,-0.0868,6.8612,164,-0.0272,0.0597,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.099,0.456,-0.0387,-0.0842,6.8477,158,-0.0937,-0.0095,0.5,0.0,0.5,0.0,0.5,0.0,0.0
