t,x,y,yaw,dist,plano_n,rumo_alvo,erro_rumo,raw_v,raw_wz,saida_v,saida_wz,mux_v,mux_wz,key_v
0.0,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.051,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.1,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.15,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.2,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.25,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.3,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.35,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.4,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.45,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.501,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.55,0.0167,0.0018,-0.0252,7.1951,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.6,0.0276,0.0027,-0.0408,7.1854,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.65,0.0323,0.003,-0.0461,7.1812,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.7,0.0323,0.003,-0.0461,7.1812,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.75,0.0323,0.003,-0.0461,7.1812,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.8,0.0323,0.003,-0.0461,7.1812,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.85,0.0323,0.003,-0.0461,7.1812,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.9,0.0323,0.003,-0.0461,7.1812,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.95,0.0323,0.003,-0.0461,7.1812,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
1.0,0.1501,-0.0014,-0.129,7.0836,166,-0.0432,0.0858,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.05,0.1624,-0.0027,-0.1322,7.074,164,-0.0428,0.0894,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.1,0.1806,-0.0049,-0.1353,7.0598,164,-0.0411,0.0942,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.15,0.1924,-0.0066,-0.1352,7.0507,164,-0.0395,0.0957,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.2,0.2098,-0.009,-0.1338,7.0373,164,-0.0383,0.0955,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.25,0.2212,-0.0108,-0.1312,7.0287,164,-0.0358,0.0954,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.3,0.2382,-0.0133,-0.127,7.0157,164,-0.0346,0.0925,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.35,0.2495,-0.015,-0.1239,7.0071,164,-0.0326,0.0913,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.4,0.2665,-0.0175,-0.1193,6.9942,164,-0.0313,0.0881,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.45,0.2778,-0.019,-0.1165,6.9855,164,-0.0389,0.0776,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.5,0.2949,-0.0213,-0.1123,6.9725,164,-0.0378,0.0746,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.55,0.3063,-0.0228,-0.1099,6.9637,164,-0.0361,0.0738,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.6,0.3235,-0.025,-0.1064,6.9505,164,-0.035,0.0714,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.65,0.335,-0.0263,-0.1044,6.9416,164,-0.0335,0.0709,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.7,0.3523,-0.0284,-0.1015,6.9283,164,-0.0325,0.069,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.75,0.3638,-0.0297,-0.0999,6.9194,164,-0.031,0.0688,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.8,0.3812,-0.0316,-0.0974,6.9059,164,-0.0303,0.0671,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.85,0.3928,-0.0328,-0.0957,6.897,164,-0.0289,0.0668,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.9,0.4101,-0.0347,-0.0933,6.8835,164,-0.028,0.0653,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.95,0.4217,-0.0359,-0.0916,6.8746,164,-0.0269,0.0647,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.0,0.4391,-0.0377,-0.0891,6.8611,164,-0.0261,0.0631,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.05,0.4507,-0.0388,-0.0874,6.8522,164,-0.0247,0.0627,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.1,0.4623,-0.04,-0.0857,6.8432,157,-0.0128,0.073,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.15,0.4796,-0.0417,-0.0831,6.8297,157,-0.0118,0.0713,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.2,0.4912,-0.0428,-0.0813,6.8207,157,-0.0108,0.0705,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.25,0.5085,-0.0444,-0.0786,6.8073,157,-0.0093,0.0693,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.3,0.5201,-0.0454,-0.0768,6.7983,157,-0.0094,0.0674,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.35,0.5375,-0.047,-0.0741,6.7848,157,-0.0194,0.0547,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.4,0.5491,-0.048,-0.0723,6.7758,157,-0.0186,0.0537,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.45,0.5664,-0.0494,-0.0696,6.7623,157,-0.0186,0.051,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.5,0.578,-0.0504,-0.0678,6.7533,157,-0.0178,0.05,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.55,0.5954,-0.0517,-0.0651,6.7398,157,-0.0167,0.0484,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.6,0.607,-0.0526,-0.0633,6.7308,157,-0.016,0.0473,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.65,0.6244,-0.0539,-0.0606,6.7172,157,-0.0162,0.0444,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.7,0.636,-0.0548,-0.0588,6.7082,157,-0.0155,0.0433,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.75,0.6533,-0.056,-0.0561,6.6946,157,-0.0145,0.0416,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.8,0.6649,-0.0568,-0.0543,6.6856,157,-0.0152,0.0391,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.85,0.6824,-0.0579,-0.0517,6.672,157,-0.0143,0.0374,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.9,0.694,-0.0586,-0.05,6.6629,157,-0.0137,0.0363,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.95,0.7114,-0.0597,-0.0473,6.6493,157,-0.0142,0.0331,0.5,0.0,0.5,0.0,0.5,0.0,0.0
3.0,0.723,-0.0604,-0.0455,6.6402,157,-0.0137,0.0319,0.5,0.0,0.5,0.0,0.5,0.0,0.0
3.05,0.7404,-0.0614,-0.0429,6.6266,157,-0.0129,0.0299,0.5,0.0,0.5,0.0,0.5,0.0,0.0
3.1,0.752,-0.062,-0.0411,6.6175,152,-0.0124,0.0287,0.5,0.0,0.5,0.0,0.5,0.0,0.0
