t,x,y,yaw,dist,plano_n,rumo_alvo,erro_rumo,raw_v,raw_wz,saida_v,saida_wz,mux_v,mux_wz,key_v
0.0,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.15,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.2,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.25,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.3,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.35,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.4,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.45,-0.0,-0.0,-0.0,7.2103,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.5,0.0027,0.0003,-0.0037,7.2078,166,,,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0.551,0.0059,0.0007,-0.0088,7.2048,166,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.6,0.0135,0.0015,-0.0201,7.198,166,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.653,0.02,0.0022,-0.0303,7.1921,166,,,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.7,0.0276,0.0027,-0.0408,7.1854,166,-0.0409,-0.0001,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.75,0.042,0.0033,-0.0563,7.1728,166,-0.0418,0.0145,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.8,0.0468,0.0034,-0.0614,7.1686,166,-0.0418,0.0196,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.85,0.0468,0.0034,-0.0614,7.1686,166,-0.0418,0.0196,0.5,0.0,0.5,0.0,0.5,0.0,0.0
