t,x,y,yaw,dist,plano_n,rumo_alvo,erro_rumo,raw_v,raw_wz,saida_v,saida_wz,mux_v,mux_wz,key_v
0.0,0.1181,0.0013,-0.1146,7.1093,0,-0.0457,0.0689,0.5,0.0,0.0,0.0,0.5,0.0,0.0
0.05,0.1374,-0.0002,-0.1241,7.0938,0,-0.0443,0.0798,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.1,0.15,-0.0014,-0.1291,7.0838,165,-0.0438,0.0853,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.15,0.1684,-0.0034,-0.1338,7.0693,165,-0.0428,0.091,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.2,0.1803,-0.005,-0.1348,7.06,165,-0.0411,0.0937,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.25,0.1977,-0.0075,-0.1329,7.0467,165,-0.0394,0.0935,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.3,0.2092,-0.0091,-0.1311,7.0379,165,-0.0382,0.0929,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.35,0.2206,-0.0108,-0.1288,7.0292,165,-0.0357,0.0931,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.4,0.2377,-0.0133,-0.1249,7.0162,165,-0.0339,0.0911,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.45,0.249,-0.015,-0.1218,7.0075,165,-0.0326,0.0893,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.5,0.2603,-0.0166,-0.1187,6.9989,165,-0.0313,0.0875,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.55,0.2717,-0.0182,-0.1158,6.9903,165,-0.0313,0.0846,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.6,0.2717,-0.0182,-0.1158,6.9903,165,-0.0313,0.0846,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.65,0.2717,-0.0182,-0.1158,6.9903,165,-0.0313,0.0846,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.7,0.2717,-0.0182,-0.1158,6.9903,165,-0.0313,0.0846,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.75,0.2717,-0.0182,-0.1158,6.9903,165,-0.0313,0.0846,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.8,0.2717,-0.0182,-0.1158,6.9903,165,-0.0313,0.0846,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.85,0.2717,-0.0182,-0.1158,6.9903,165,-0.0313,0.0846,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.9,0.375,-0.0307,-0.0967,6.9106,165,-0.039,0.0577,0.5,0.0,0.5,0.0,0.5,0.0,0.0
0.95,0.3866,-0.0319,-0.0951,6.9016,158,-0.0262,0.0689,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.0,0.404,-0.0338,-0.0926,6.8881,158,-0.0252,0.0674,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.05,0.4156,-0.035,-0.0909,6.8792,158,-0.0244,0.0665,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.101,0.4329,-0.0367,-0.0883,6.8657,158,-0.0244,0.0639,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.15,0.4445,-0.0379,-0.0866,6.8567,158,-0.0222,0.0644,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.201,0.4619,-0.0396,-0.084,6.8433,158,-0.0222,0.0618,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.25,0.4734,-0.0407,-0.0823,6.8343,158,-0.0213,0.061,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.3,0.485,-0.0418,-0.0805,6.8253,158,-0.0208,0.0597,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.35,0.5024,-0.0434,-0.0779,6.8118,158,-0.0199,0.058,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.4,0.514,-0.0444,-0.0762,6.8028,158,-0.0187,0.0576,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.45,0.5314,-0.0459,-0.0736,6.7893,158,-0.0187,0.0549,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.5,0.5429,-0.0469,-0.0718,6.7803,158,-0.0175,0.0542,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.55,0.5603,-0.0484,-0.069,6.7668,158,-0.0167,0.0522,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.6,0.5719,-0.0493,-0.067,6.7578,158,-0.0227,0.0444,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.65,0.5892,-0.0507,-0.0643,6.7443,158,-0.022,0.0423,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.7,0.6008,-0.0516,-0.0625,6.7352,158,-0.021,0.0415,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.75,0.6182,-0.0528,-0.0598,6.7217,158,-0.0203,0.0395,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.8,0.6298,-0.0537,-0.058,6.7126,158,-0.0204,0.0376,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.85,0.6472,-0.0549,-0.0553,6.6991,158,-0.0198,0.0355,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.9,0.6588,-0.0557,-0.0535,6.69,158,-0.019,0.0346,0.5,0.0,0.5,0.0,0.5,0.0,0.0
1.95,0.6704,-0.0564,-0.0517,6.6809,158,-0.0195,0.0323,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.0,0.6878,-0.0575,-0.049,6.6673,153,-0.0187,0.0304,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.05,0.6994,-0.0582,-0.0473,6.6582,153,-0.0646,-0.0174,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.1,0.7168,-0.0592,-0.0446,6.6446,153,-0.0647,-0.0201,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.15,0.7284,-0.0599,-0.0428,6.6355,153,-0.0637,-0.0209,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.2,0.7458,-0.0608,-0.0401,6.6219,153,-0.0639,-0.0237,0.5,0.0,0.5,0.0,0.5,0.0,0.0
2.25,0.7574,-0.0614,-0.0383,6.6128,153,-0.064,-0.0256,0.5,0.0,0.5,0.0,0.5,0.0,0.0
